"date","pct_cli_weighted","pct_cli","population"
2020-04-23,0,0,8858775
2020-04-24,1.6106,0.6739,8858775
2020-04-25,0.6341,0.5964,8858775
2020-04-26,0.2059,0.2053,8858775
2020-04-27,0.7196,0.8403,8858775
2020-04-28,0.5494,0.4301,8858775
2020-04-29,0,0,8858775
2020-05-01,0,0,8858775
2020-05-02,0.1116,0.2809,8858775
2020-05-03,0.0951,0.1767,8858775
2020-05-04,0.459,0.4812,8858775
2020-05-05,0.5901,0.3653,8858775
2020-05-06,1.1674,0.6863,8858775
2020-05-07,0.3454,0.4246,8858775
2020-05-08,0.8256,0.6515,8858775
2020-05-09,0.4893,0.7519,8858775
2020-05-10,0.1003,0.1031,8858775
2020-05-11,0.0273,0.0942,8858775
2020-05-12,0.2887,0.4024,8858775
2020-05-13,0.082,0.1038,8858775
2020-05-14,0.3416,0.418,8858775
2020-05-15,0.796,0.4004,8858775
2020-05-16,0.5173,0.1006,8858775
2020-05-17,0.4868,0.4094,8858775
2020-05-18,0.2037,0.3925,8858775
2020-05-19,1.2413,0.7498,8858775
2020-05-20,0.5883,0.278,8858775
2020-05-21,0.1366,0.2554,8858775
2020-05-22,1.7245,0.5342,8858775
2020-05-23,0.1603,0.346,8858775
2020-05-24,0.3742,0.6318,8858775
2020-05-25,0.5926,0.7011,8858775
2020-05-26,0.8457,0.582,8858775
2020-05-27,0.1881,0.1028,8858775
2020-05-28,0.2867,0.3933,8858775
2020-05-29,0.7007,0.6593,8858775
2020-05-30,0.5445,0.5336,8858775
2020-05-31,0.0918,0.1009,8858775
2020-06-01,0.0635,0.1242,8858775
2020-06-02,0.159,0.2278,8858775
2020-06-03,0.3223,0.3778,8858775
2020-06-04,0.5115,0.3222,8858775
2020-06-05,0.0911,0.2288,8858775
2020-06-06,0.0459,0.1238,8858775
2020-06-07,0,0,8858775
2020-06-08,0.1731,0.2454,8858775
2020-06-09,0.2101,0.2309,8858775
2020-06-10,0.1137,0.1182,8858775
2020-06-11,0.0483,0.1269,8858775
2020-06-12,0.1981,0.2632,8858775
2020-06-13,0.4968,0.5427,8858775
2020-06-14,1.3352,0.4739,8858775
2020-06-15,0.528,0.4813,8858775
2020-06-16,3.1283,0.7042,8858775
2020-06-17,0.1374,0.2472,8858775
2020-06-18,0.048,0.1302,8858775
2020-06-19,0.0504,0.1312,8858775
2020-06-20,0.1417,0.2208,8858775
2020-06-21,0.5149,0.4193,8858775
2020-06-22,0.6247,0.6865,8858775
2020-06-23,0.6936,0.7491,8858775
2020-06-24,0.5283,0.9185,8858775
2020-06-25,0.37,0.7335,8858775
2020-06-26,0.4924,0.241,8858775
2020-06-27,0.9029,0.6468,8858775
2020-06-28,0.246,0.2183,8858775
2020-06-29,0.5939,0.7503,8858775
2020-06-30,0.2987,0.3282,8858775
2020-07-01,0.5282,0.4233,8858775
2020-07-02,0,0,8858775
2020-07-03,0.6897,0.664,8858775
2020-07-04,0.5491,0.5398,8858775
2020-07-05,0.897,0.5549,8858775
2020-07-06,0,0,8858775
2020-07-07,0.104,0.2273,8858775
2020-07-08,0.1811,0.3517,8858775
2020-07-09,0.0879,0.1125,8858775
2020-07-10,0.1825,0.2621,8858775
2020-07-11,0.0775,0.1208,8858775
2020-07-12,0.193,0.235,8858775
2020-07-13,0.6795,0.7643,8858775
2020-07-14,1.9001,0.7101,8858775
2020-07-15,0.2612,0.452,8858775
2020-07-16,0.2773,0.3538,8858775
2020-07-17,0.3968,0.2548,8858775
2020-07-18,0.0656,0.1212,8858775
2020-07-19,0.3957,0.3529,8858775
2020-07-20,0.5417,0.492,8858775
2020-07-21,1.5136,0.3509,8858775
2020-07-22,0.3953,0.2242,8858775
2020-07-23,1.4816,0.3501,8858775
2020-07-24,0.4811,0.4872,8858775
2020-07-25,0.6043,0.6105,8858775
2020-07-26,0.2046,0.3417,8858775
2020-07-27,0.0905,0.2367,8858775
2020-07-28,0.6456,0.5855,8858775
2020-07-29,0.5503,0.5903,8858775
2020-07-30,0.3192,0.1389,8858775
2020-07-31,0.6156,0.3927,8858775
2020-08-01,0.3467,0.2903,8858775
2020-08-02,0.1409,0.2551,8858775
2020-08-03,0.8095,1.1096,8858775
2020-08-04,0.3448,0.4255,8858775
2020-08-05,0.8325,0.5435,8858775
2020-08-06,1.752,1.4754,8858775
2020-08-07,0,0,8858775
2020-08-08,0.7713,0.4886,8858775
2020-08-09,0.328,0.2886,8858775
2020-08-10,0.6147,0.4673,8858775
2020-08-11,0.2714,0.3226,8858775
2020-08-12,0.4073,0.4498,8858775
2020-08-13,0.5463,0.463,8858775
2020-08-14,0.6694,0.317,8858775
2020-08-15,0.181,0.2786,8858775
2020-08-16,0,0,8858775
2020-08-17,0.2488,0.419,8858775
2020-08-18,0.1502,0.1458,8858775
2020-08-19,0.7966,0.6757,8858775
2020-08-20,0.2534,0.4354,8858775
2020-08-21,0.3996,0.2882,8858775
2020-08-22,0.1044,0.295,8858775
2020-08-23,3.8281,0.8816,8858775
2020-08-24,0.6968,0.8427,8858775
2020-08-25,0.2069,0.2959,8858775
2020-08-26,0.569,0.6088,8858775
2020-08-27,0.4409,0.5874,8858775
2020-08-28,1.767,1.3051,8858775
2020-08-29,0.3016,0.2821,8858775
2020-08-30,0.4842,0.5427,8858775
2020-08-31,0.6644,0.8052,8858775
2020-09-01,0.2568,0.48,8858775
2020-09-02,1.1303,0.3175,8858775
2020-09-03,0.2306,0.487,8858775
2020-09-04,0.212,0.1961,8858775
2020-09-05,0.9593,0.5272,8858775
2020-09-06,0.445,0.5051,8858775
2020-09-07,0.2345,0.335,8858775
2020-09-08,0.1608,0.3497,8858775
2020-09-09,0.4546,0.5155,8858775
2020-09-10,0.3667,0.6689,8858775
2020-09-11,0.5754,0.5172,8858775
2020-09-12,0.3307,0.7181,8858775
2020-09-13,0.3218,0.4498,8858775
2020-09-14,0.2314,0.2976,8858775
2020-09-15,0.9589,0.7576,8858775
2020-09-16,0.7884,1.0802,8858775
2020-09-17,0.048,0.1522,8858775
2020-09-18,0.118,0.2981,8858775
2020-09-19,0.6069,0.6173,8858775
2020-09-20,1.1398,0.9077,8858775
2020-09-21,0.9413,1.0401,8858775
2020-09-22,1.9131,2.1148,8858775
2020-09-23,0.5188,0.7657,8858775
2020-09-24,0.581,0.5119,8858775
2020-09-25,0.1411,0.4854,8858775
2020-09-26,1.5894,1.9078,8858775
2020-09-27,3.7068,0.7704,8858775
2020-09-28,0.9004,0.6431,8858775
2020-09-29,0.4254,0.519,8858775
2020-09-30,0.4554,1.0135,8858775
2020-10-01,2.5806,1.087,8858775
2020-10-02,1.1988,1.0619,8858775
2020-10-03,3.341,1.1725,8858775
2020-10-04,1.6177,1.8212,8858775
2020-10-05,0.2388,0.1536,8858775
2020-10-06,0.5604,0.519,8858775
2020-10-07,0.1715,0.3361,8858775
2020-10-08,1.6653,1.5517,8858775
2020-10-09,1.2731,1.3035,8858775
2020-10-10,1.442,1.3333,8858775
2020-10-11,0.7168,0.8547,8858775
2020-10-12,0.9366,1.2526,8858775
2020-10-13,0.2993,0.5102,8858775
2020-10-14,0.5623,0.6814,8858775
2020-10-15,0.383,0.5282,8858775
2020-10-16,0.8597,1.0135,8858775
2020-10-17,0.3069,0.3683,8858775
2020-10-18,0,0,8858775
2020-10-19,0.6641,0.6656,8858775
2020-10-20,1.0131,1.0256,8858775
2020-10-21,1.5309,0.9225,8858775
2020-10-22,0.229,0.3929,8858775
2020-10-23,0.5339,0.8081,8858775
2020-10-24,0.5705,1.006,8858775
2020-10-25,0.5001,0.6276,8858775
2020-10-27,0.6488,0.9321,8858775
2020-10-28,0.3542,0.591,8858775
2020-10-29,0.4862,0.8403,8858775
2020-10-30,0.6147,0.6826,8858775
2020-10-31,0.7634,1.1385,8858775
2020-11-01,0.7317,0.4823,8858775
2020-11-02,0.2271,0.3914,8858775
2020-11-03,1.1961,1.3514,8858775
