"","date","ccaa","reg_code","population","cases","deaths","cum_cases","cum_deaths","p_confirmed_active","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"20",2020-01-20,"País Vasco","ESPV",2207776,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"21",2020-01-21,"País Vasco","ESPV",2207776,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"22",2020-01-22,"País Vasco","ESPV",2207776,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"23",2020-01-23,"País Vasco","ESPV",2207776,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"24",2020-01-24,"País Vasco","ESPV",2207776,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"25",2020-01-25,"País Vasco","ESPV",2207776,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"26",2020-01-26,"País Vasco","ESPV",2207776,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"27",2020-01-27,"País Vasco","ESPV",2207776,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"28",2020-01-28,"País Vasco","ESPV",2207776,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"29",2020-01-29,"País Vasco","ESPV",2207776,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"30",2020-01-30,"País Vasco","ESPV",2207776,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"31",2020-01-31,"País Vasco","ESPV",2207776,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"32",2020-02-01,"País Vasco","ESPV",2207776,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"33",2020-02-02,"País Vasco","ESPV",2207776,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"34",2020-02-03,"País Vasco","ESPV",2207776,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"35",2020-02-04,"País Vasco","ESPV",2207776,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"36",2020-02-05,"País Vasco","ESPV",2207776,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"37",2020-02-06,"País Vasco","ESPV",2207776,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"38",2020-02-07,"País Vasco","ESPV",2207776,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"39",2020-02-08,"País Vasco","ESPV",2207776,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"40",2020-02-09,"País Vasco","ESPV",2207776,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"41",2020-02-10,"País Vasco","ESPV",2207776,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"42",2020-02-11,"País Vasco","ESPV",2207776,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"43",2020-02-12,"País Vasco","ESPV",2207776,2,0,2,0,9.05889003232212e-07,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"44",2020-02-13,"País Vasco","ESPV",2207776,0,0,2,0,9.05889003232212e-07,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"45",2020-02-14,"País Vasco","ESPV",2207776,0,0,2,0,9.05889003232212e-07,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"46",2020-02-15,"País Vasco","ESPV",2207776,3,0,5,0,2.26472250808053e-06,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"47",2020-02-16,"País Vasco","ESPV",2207776,1,0,6,0,2.71766700969664e-06,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"48",2020-02-17,"País Vasco","ESPV",2207776,2,0,8,0,3.62355601292885e-06,0,0,NA,0,0,0,0,0,NA,0,0,0
"49",2020-02-18,"País Vasco","ESPV",2207776,0,0,8,0,3.62355601292885e-06,0,0,NA,0,0,0,0,0,NA,0,0,0
"50",2020-02-19,"País Vasco","ESPV",2207776,1,0,9,0,4.07650051454495e-06,0,0,NA,0,0,0,0,0,NA,0,0,0
"51",2020-02-20,"País Vasco","ESPV",2207776,1,0,10,0,4.52944501616106e-06,0,0,NA,0,0,0,0,0,NA,0,0,0
"52",2020-02-21,"País Vasco","ESPV",2207776,3,0,13,0,5.88827852100938e-06,0,0,NA,0,0,0,0,0,NA,0,0,0
"53",2020-02-22,"País Vasco","ESPV",2207776,4,0,17,0,6.79416752424159e-06,0,0,NA,0,0,0,0,0,NA,0,0,0
"54",2020-02-23,"País Vasco","ESPV",2207776,1,0,18,0,7.2471120258577e-06,0,0,NA,0,0,0,0,0,NA,0,0,0
"55",2020-02-24,"País Vasco","ESPV",2207776,7,0,25,0,1.04177235371704e-05,0,0,NA,0,0,0,0,0,NA,0,0,0
"56",2020-02-25,"País Vasco","ESPV",2207776,11,0,36,0,1.40412795500993e-05,0,0,NA,0,0,0,0,0,NA,0,0,0
"57",2020-02-26,"País Vasco","ESPV",2207776,11,0,47,0,1.85707245662603e-05,0,0,NA,0,0,0,0,0,NA,0,0,0
"58",2020-02-27,"País Vasco","ESPV",2207776,13,0,60,0,2.35531140840375e-05,0,0,NA,0,0,0,0,0,NA,0,0,0
"59",2020-02-28,"País Vasco","ESPV",2207776,31,0,91,0,3.75943936341368e-05,0,0,NA,0,0,0,0,0,NA,0,0,0
"60",2020-02-29,"País Vasco","ESPV",2207776,26,0,117,0,4.89180061745394e-05,0,0,NA,0,0,0,0,0,NA,0,0,0
"61",2020-03-01,"País Vasco","ESPV",2207776,49,0,166,0,7.06593422521125e-05,0,0,NA,0,0,0,0,0,NA,0,0,0
"62",2020-03-02,"País Vasco","ESPV",2207776,56,0,222,0,9.46654008377662e-05,0,0,NA,0,0,0,0,0,NA,0,0,0
"63",2020-03-03,"País Vasco","ESPV",2207776,61,0,283,0,0.000120483237429884,0,0,NA,0,0,0,0,0,NA,0,0,0
"64",2020-03-04,"País Vasco","ESPV",2207776,70,1,353,1,0.000151736408041396,463.733720067497,67.5627893759132,3182.94974369881,463.733720067497,463.733720067497,463.733720067497,0.000210045638718555,3.06021939616669e-05,0.00144169958532877,0.000210045638718555,0.000210045638718555,0.000210045638718555
"65",2020-03-05,"País Vasco","ESPV",2207776,78,0,431,1,0.000183895467656139,425.568528272501,61.4599541164509,2946.77363267907,0,463.733720067497,463.733720067497,0.000192758924941888,2.78379482866246e-05,0.0013347249144293,0,0.000210045638718555,0.000210045638718555
"66",2020-03-06,"País Vasco","ESPV",2207776,83,0,514,1,0.000216507471772499,387.750096820595,55.6392131377557,2702.23335495656,0,463.733720067497,463.733720067497,0.000175629274356001,2.5201475664993e-05,0.00122396174021122,0,0.000210045638718555,0.000210045638718555
"67",2020-03-07,"País Vasco","ESPV",2207776,90,1,604,2,0.000252290087400171,708.89712713944,269.820220210856,1862.48138287722,131.014592030046,594.748312097543,594.748312097543,0.000321091055949263,0.000122213585169354,0.0008436007017366,5.93423390914866e-05,0.000269387977810042,0.000269387977810042
"68",2020-03-08,"País Vasco","ESPV",2207776,103,2,707,4,0.000293055092545621,1314.75753284377,814.099139035733,2123.31310436818,720.009220746224,1314.75753284377,1314.75753284377,0.000595512195459941,0.000368741728796641,0.000961742995832994,0.000326124217649899,0.000595512195459941,0.000595512195459941
"69",2020-03-09,"País Vasco","ESPV",2207776,147,2,854,6,0.000345596654733089,1919.107264889,1395.78836516441,2638.63260797127,604.34973204523,1919.107264889,1919.107264889,0.000869249083642995,0.000632214665420954,0.00119515413156555,0.000273736888183054,0.000869249083642995,0.000869249083642995
"70",2020-03-10,"País Vasco","ESPV",2207776,231,0,1085,6,0.000438450277564391,1988.4967373636,1443.53191155786,2739.19768786989,69.3894724746044,1988.4967373636,1988.4967373636,0.000900678663670409,0.000653839842247518,0.00124070453156022,3.14295800274142e-05,0.000900678663670409,0.000900678663670409
"71",2020-03-11,"País Vasco","ESPV",2207776,237,5,1322,11,0.000523603843868219,3636.6595050611,3057.97475144408,4324.8533525353,1648.1627676975,3636.6595050611,3636.6595050611,0.00164720492706737,0.00138509284974748,0.00195891854632684,0.000746526263396965,0.00164720492706737,0.00164720492706737
"72",2020-03-12,"País Vasco","ESPV",2207776,277,3,1599,14,0.000623704578725378,4577.5356219439,3994.05900851166,5246.25007430063,940.876116882805,4577.5356219439,4577.5356219439,0.00207336959091135,0.00180908706703563,0.00237626012525756,0.000426164663843979,0.00207336959091135,0.00207336959091135
"73",2020-03-13,"País Vasco","ESPV",2207776,430,6,2029,20,0.000790841099821721,6784.68516792973,6167.57022972144,7463.54741225295,2207.14954598583,6784.68516792973,6784.68516792973,0.00307308584201012,0.00279356702388351,0.00338057276293109,0.000999716251098767,0.00307308584201012,0.00307308584201012
"74",2020-03-14,"País Vasco","ESPV",2207776,428,2,2457,22,0.000952995231400287,7379.41926741246,6762.58823419269,8052.51286022727,594.734099482725,7379.41926741246,6915.68554734496,0.00334246738229443,0.00306307715737135,0.00364734142423292,0.000269381540284306,0.00334246738229443,0.00313242174357587
"75",2020-03-15,"País Vasco","ESPV",2207776,440,14,2897,36,0.00111696114098532,11598.8556008778,10996.5175375955,12234.186940553,4219.43633346532,11598.8556008778,11135.1218808103,0.00525363786945676,0.00498081215557898,0.00554140770646707,0.00191117048716234,0.00525363786945676,0.00504359223073821
"76",2020-03-16,"País Vasco","ESPV",2207776,593,5,3490,41,0.00134796283680953,12991.7650262536,12392.326693596,13620.199230594,1392.90942537581,12528.0313061861,12528.0313061861,0.00588454853492999,0.0056130362380948,0.00616919435241348,0.000630910665473221,0.00567450289621143,0.00567450289621143
"77",2020-03-17,"País Vasco","ESPV",2207776,530,11,4020,52,0.00154725841752062,15566.1454520848,14992.2137052944,16162.048447181,2574.38042583117,15102.4117320173,14971.3971399872,0.00705059999387834,0.00679064076486674,0.00732051097900374,0.00116605145894836,0.00684055435515979,0.0067812120160683
"78",2020-03-18,"País Vasco","ESPV",2207776,549,19,4569,71,0.0017492716652414,19930.8081911466,19383.728623312,20493.3283410982,4364.66273906186,19467.0744710791,18616.0506583028,0.00902754998294511,0.00877975330074792,0.00928234039191394,0.00197694998906676,0.00881750434422655,0.00843203778748517
"79",2020-03-19,"País Vasco","ESPV",2207776,462,16,5031,87,0.00189194918325047,22391.2355456805,21881.3694273035,22912.9822485673,2460.42735453393,21796.487233583,20472.1282807915,0.0101419870248071,0.00991104596992788,0.010378309325116,0.00111443704186201,0.00987259904699707,0.00927273794116412
"80",2020-03-20,"País Vasco","ESPV",2207776,592,16,5623,103,0.00205546214833389,24960.5566966017,24472.3571196711,25458.4953773609,2569.3211509212,23645.799163758,22972.0599592381,0.0113057469130028,0.0110846195989408,0.0115312855005947,0.00116375988819572,0.0107102347175429,0.0104050682493324
"81",2020-03-21,"País Vasco","ESPV",2207776,433,21,6056,124,0.00214423927065065,27605.1290060735,27147.9099812554,28070.0484113923,2644.57230947177,25686.0217411845,23968.4695010124,0.0125035913997043,0.0122964965563787,0.0127141740880381,0.00119784448670144,0.0116343423160613,0.0108563864726369
"82",2020-03-22,"País Vasco","ESPV",2207776,393,21,6449,145,0.00219678083283811,29673.1046366441,29244.5279189426,30107.9621191939,2067.97563057064,27684.6078992805,25095.5690147002,0.0134402695910473,0.0132461481232438,0.0136372358967549,0.000936678191343069,0.0125395909273769,0.011366900000136
"83",2020-03-23,"País Vasco","ESPV",2207776,474,17,6923,162,0.00221671039090922,31111.0108387626,30701.8811117175,31525.592581368,1437.90620211845,27474.3513337015,24326.3256708329,0.0140915612991366,0.0139062482388238,0.0142793438199201,0.000651291708089251,0.0124443563720692,0.0110184754571265
"84",2020-03-24,"País Vasco","ESPV",2207776,390,25,7313,187,0.00219949849984781,33559.9286747036,33169.3319037406,33955.1250510468,2448.91783594097,28982.3930527597,26180.5094072911,0.0152007851678357,0.015023866508079,0.015379787193559,0.00110922386869908,0.0131274155769243,0.0118583177855412
"85",2020-03-25,"País Vasco","ESPV",2207776,400,35,7713,222,0.00218138071978317,37566.947916064,37188.5045720599,37949.2424330654,4007.01924136038,30782.2627481342,25968.0923151862,0.0170157425010798,0.0168443286692399,0.0171889007005536,0.00181495733324412,0.0139426566590697,0.011762104631623
"86",2020-03-26,"País Vasco","ESPV",2207776,356,26,8069,248,0.00207403287290015,39627.8298726778,39262.6856065533,39996.3699924743,2060.88195661388,32248.4106052654,26636.0648464243,0.0179492076518079,0.0177838175641701,0.0181161358726946,0.000933465150728101,0.0146067402695135,0.0120646591168779
"87",2020-03-27,"País Vasco","ESPV",2207776,395,32,8464,280,0.00201288536518197,42727.3736756152,42369.8902575013,43087.8732543434,3099.54380293736,31128.5180747374,27161.2282235304,0.0193531289748667,0.019191208826213,0.0195164152768865,0.00140392132305875,0.0140994911054099,0.0123025289809883
"88",2020-03-28,"País Vasco","ESPV",2207776,285,36,8749,316,0.00189330801675532,45729.1737334309,45380.923541846,46080.096373844,3001.80005781573,32737.4087071773,25798.3655422843,0.0207127778060052,0.02055503979654,0.0208717262864729,0.00135964883113854,0.0148282292710752,0.0116852278230601
"89",2020-03-29,"País Vasco","ESPV",2207776,247,39,8996,355,0.00179592494890786,48797.7937807787,48457.5331820966,49140.4436318106,3068.6200473478,33231.648328694,26406.5582350982,0.0221026923840003,0.0219485732167107,0.0222578937500048,0.00138991457799514,0.015052092390122,0.0119607053591932
"90",2020-03-30,"País Vasco","ESPV",2207776,310,41,9306,396,0.00166819459945212,52366.9126810836,52029.9937488913,52706.0133234528,3569.11890030485,32436.104489937,27406.3559844818,0.0237193051655075,0.0235666995876807,0.0238728989369632,0.0016166127815072,0.0146917551825624,0.0124135582525047
"91",2020-03-31,"País Vasco","ESPV",2207776,261,42,9567,438,0.00159028814517415,55717.5407554914,55383.973553829,56053.1169693442,3350.62807440783,33326.3052098109,28112.4117494179,0.0252369537287711,0.0250858662988587,0.0253889511297089,0.00151764856326359,0.015094966703964,0.0127333623290669
"92",2020-04-01,"País Vasco","ESPV",2207776,276,43,9843,481,0.00153729363848506,59221.3524407767,58889.1086967831,59555.4706554128,3503.81168528525,34260.7957441749,29548.2478041325,0.0268239859663193,0.0266734979892811,0.0269753229745286,0.00158703223754821,0.0155182390533165,0.013383716375272
"93",2020-04-02,"País Vasco","ESPV",2207776,244,33,10087,514,0.00143311640311336,61297.8621539024,60968.7864266515,61628.7140495931,2076.50971312571,33692.7331478289,30186.8513151398,0.0277645296234321,0.0276154765821585,0.0279143871704345,0.00094054365711273,0.0152609382237278,0.0136729683242955
"94",2020-04-03,"País Vasco","ESPV",2207776,319,50,10406,564,0.00140095734349862,65858.1424350868,65525.6651692239,66192.3066908036,4560.28028118442,36185.0377984426,32298.2137603832,0.0298300835026229,0.029679489753138,0.0299814413648865,0.00206555387919083,0.0163898139115756,0.0146292983347872
"95",2020-04-04,"País Vasco","ESPV",2207776,207,51,10613,615,0.00131353905468671,69765.901235576,69432.7051487142,70100.6962754394,3907.75880048923,38654.8903968134,32198.9533195121,0.0316000813649465,0.0314491620294424,0.0317517249374209,0.00176999786232355,0.0175085200658099,0.0145843388638667
"96",2020-04-05,"País Vasco","ESPV",2207776,223,46,10836,661,0.00125329743597177,73152.9810993107,72818.8196177285,73488.6760292015,3387.07986373469,39593.0524246071,33525.1512266329,0.0331342405657597,0.0329828839600252,0.0332862917384741,0.00153415920081326,0.017933455397924,0.0151850329139518
"97",2020-04-06,"País Vasco","ESPV",2207776,294,51,11130,712,0.00120755004130854,77565.2617034537,77226.4583882665,77905.5513963511,4412.280604143,39998.3137873898,34837.8880278385,0.0351327588049937,0.0349792997062503,0.0352868911503482,0.00199851823923396,0.0181170163039139,0.015779629830127
"98",2020-04-07,"País Vasco","ESPV",2207776,235,47,11365,759,0.00118490281622773,81128.6329829949,80787.1968500025,81471.5121495058,3563.37127954123,41500.8031103171,35399.459249564,0.0367467682332786,0.0365921166141866,0.0369020734664684,0.00161400942828495,0.0187975605814707,0.0160339904272734
"99",2020-04-08,"País Vasco","ESPV",2207776,227,39,11592,798,0.00117584392619541,83781.9021542784,83439.0441387448,84126.1690020923,2653.26917128345,41054.5284786632,34984.1083734997,0.037948551915719,0.037793256262748,0.038104485691525,0.00120178368244036,0.0185954229408523,0.0158458595317186
"100",2020-04-09,"País Vasco","ESPV",2207776,194,49,11786,847,0.00112330236400794,87246.2708501681,86900.8381340592,87593.0766688145,3464.36869588969,41517.0971167371,34879.3581690845,0.0395177186680932,0.0393612568186534,0.0396748024567775,0.00156916675237419,0.018804940862088,0.0157984135025856
"101",2020-04-10,"País Vasco","ESPV",2207776,190,38,11976,885,0.0010911433043932,89559.0720141759,89212.6452192301,89906.8440390939,2312.80116400777,40761.2782333971,33841.5312586844,0.0405652892386618,0.0404083771266787,0.0407228106651643,0.00104757057056865,0.0184625968546615,0.0153283355098907
"102",2020-04-11,"País Vasco","ESPV",2207776,129,42,12105,927,0.00102456046265563,91852.3407162055,91505.5703420537,92200.4252146444,2293.26870202967,39485.4280351219,32630.9882754289,0.0416040126879745,0.041446944953679,0.0417616756476402,0.00103872344931264,0.0178847075224669,0.0147800267216551
"103",2020-04-12,"País Vasco","ESPV",2207776,154,32,12259,959,0.000983795457510182,93400.1029513728,93053.4488705899,93748.0484303056,1547.76223516726,37682.5621958814,32102.2407974704,0.0423050630822025,0.0421480480223492,0.0424626630737474,0.000701050394228066,0.0170681093534314,0.0145405334587705
"104",2020-04-13,"País Vasco","ESPV",2207776,119,45,12378,1004,0.000893206557186961,96012.5744108944,95664.4215898168,96361.9942692342,2612.47145952159,36791.2219701177,30154.4319758076,0.0434883676654218,0.0433306737593926,0.0436466354690123,0.00118330458321931,0.0166643816991025,0.0136582841627989
"105",2020-04-14,"País Vasco","ESPV",2207776,94,32,12472,1036,0.000842023828504341,97255.6791986301,96908.340396715,97604.262932022,1243.10478773576,35957.8170447278,27489.7779630541,0.0440514251439594,0.043894099943434,0.0442093142293521,0.000563057478537571,0.0162868955205273,0.012451343779013
"106",2020-04-15,"País Vasco","ESPV",2207776,107,29,12579,1065,0.000789482266316873,98419.2638460805,98072.3418965036,98767.4130003592,1163.58464745032,32561.1214109937,25266.2827467697,0.0445784644121869,0.0444213280226362,0.0447361566573598,0.000527039268227537,0.014748380909564,0.0114442238464272
"107",2020-04-16,"País Vasco","ESPV",2207776,111,27,12690,1092,0.000706593422521125,99539.2190188464,99192.4251952852,99887.2252934171,1119.95517276594,29773.3177832704,21973.9573153927,0.0450857419497478,0.0449286635941713,0.0452433694783425,0.000507277537560849,0.0134856605848013,0.00995298314475413
"108",2020-04-17,"País Vasco","ESPV",2207776,135,31,12825,1123,0.000661298972359515,101312.607168316,100964.231602715,101662.184798578,1773.38814947009,28159.6260690058,20183.9741853216,0.0458889883612814,0.0457311935643449,0.0460473276267962,0.000803246411533639,0.0127547477955217,0.00914222012800282
"109",2020-04-18,"País Vasco","ESPV",2207776,104,26,12929,1149,0.000605586798660734,102476.286733632,102127.565704748,102826.198492514,1163.67956531598,24911.0250301788,18694.3845793541,0.0464160706220343,0.0462581193494031,0.0465745612292705,0.000527082260752893,0.0112833118170407,0.00846751870631535
"110",2020-04-19,"País Vasco","ESPV",2207776,52,23,12981,1172,0.000541268679431247,103037.915687821,102690.373690361,103386.633895239,561.628954188825,21909.2827048264,15791.6448376532,0.0466704573687826,0.0465130401319521,0.0468284073634457,0.000254386746748232,0.00992368913550394,0.00715273870068939
"111",2020-04-20,"País Vasco","ESPV",2207776,81,15,13062,1187,0.000491897728755091,103215.352234631,102869.063687146,103562.806494662,177.436546809855,19433.4500803528,13656.2802204553,0.0467508262770458,0.0465939767834899,0.0469082037736899,8.03689082632726e-05,0.00880227436132686,0.00618553703838401
"112",2020-04-21,"País Vasco","ESPV",2207776,77,28,13139,1215,0.000468344614671054,104580.404524961,104233.203875694,104928.761699083,1365.05229033029,17334.1336747934,12728.0638087559,0.0473691192063694,0.047211856581326,0.0475269056729863,0.000618292929323578,0.00785140053827624,0.00576510651839495
"113",2020-04-22,"País Vasco","ESPV",2207776,55,14,13194,1229,0.000423503109011059,104648.691885736,104302.906307368,104995.623814387,68.2873607741494,15089.6198715597,11248.5889343628,0.0474000495909619,0.0472434279145021,0.0475571905004796,3.09303845925263e-05,0.00683476035230012,0.00509498650875941
"114",2020-04-23,"País Vasco","ESPV",2207776,63,16,13257,1245,0.000398138216920557,105038.207447424,104693.026907592,105384.526072652,389.515561688109,13185.8667312182,9025.63303652933,0.0475764785229225,0.0474201308953407,0.0477333416400271,0.000176428931960538,0.00597246583494801,0.00408811085750064
"115",2020-04-24,"País Vasco","ESPV",2207776,93,13,13350,1258,0.000397685272418941,105495.005532357,105149.799113848,105841.345262317,456.798084933471,12094.9025809844,8239.32633372703,0.0477833827038419,0.0476270233546556,0.0479402553802184,0.000206904180919383,0.00547831962163933,0.00373195755988245
"116",2020-04-25,"País Vasco","ESPV",2207776,43,15,13393,1273,0.00036869682431551,105796.128497886,105451.654795432,106141.727475538,301.122965528572,9783.55408699137,7376.86465180528,0.0479197746953884,0.0477637472259104,0.0480763118520799,0.000136391991546503,0.00443140702996652,0.00334131028320141
"117",2020-04-26,"País Vasco","ESPV",2207776,32,9,13425,1282,0.000332914208687838,105577.377722545,105234.551897323,105921.320381965,0,8540.4492992556,6256.90947903934,0.0478206927344734,0.0476654116619274,0.0479764796709289,0,0.00386834955142895,0.00283403274564056
"118",2020-04-27,"País Vasco","ESPV",2207776,36,13,13461,1295,0.000288072703027843,105788.742339184,105446.660986891,106131.933443559,0,7376.86465180528,4483.52132956925,0.0479164291754161,0.0477614853077897,0.0480718756991464,0,0.00334131028320141,0.00203078633410693
"119",2020-04-28,"País Vasco","ESPV",2207776,46,18,13507,1313,0.000261801921934109,106552.066270417,106209.546868905,106895.690276401,529.800838488125,6786.71031752747,3849.6426027414,0.0482621725530203,0.0481070302734086,0.048417815157154,0.000239970376744799,0.00307400312238536,0.00174367445009883
"120",2020-04-29,"País Vasco","ESPV",2207776,37,8,13544,1321,0.000255007754409868,106496.426382969,106154.885374839,106839.066259605,170.497046595439,5183.81921465282,3458.51069514801,0.0482369707719304,0.0480822716502215,0.0483921676200867,7.72256997971893e-05,0.00234798241064891,0.00156651340314779
"121",2020-04-30,"País Vasco","ESPV",2207776,32,10,13576,1331,0.000232813473830678,106623.563762613,106282.650705734,106965.570334864,127.137379643522,4147.27702898036,3408.21152798168,0.0482945569489898,0.0481401422543472,0.0484494669454076,5.75861770594127e-05,0.00187848632695543,0.00154373067194393
"122",2020-05-01,"País Vasco","ESPV",2207776,37,12,13613,1343,0.000214695693766034,107004.49933904,106663.634254453,107346.453726525,380.935576427539,3966.58365121907,2424.09481407893,0.0484670996238026,0.048312706657946,0.0486219859834174,0.000172542674812816,0.00179664225502002,0.00109798041743317
"123",2020-05-02,"País Vasco","ESPV",2207776,47,11,13660,1354,0.000211072137753105,107433.969405076,107092.878221811,107776.146964926,429.47006603553,4218.61717044475,2785.27751934031,0.0486616257288221,0.0485071303528124,0.0488166131731325,0.000194526105019499,0.00191079945177624,0.00126157613786014
"124",2020-05-03,"País Vasco","ESPV",2207776,35,12,13695,1366,0.000198389691707854,107891.331716176,107550.035077538,108233.711417181,457.362311100107,3310.92719121456,2853.1242687523,0.0488687854728813,0.04871419703699,0.0490238644759166,0.000207159744059228,0.00149966626651189,0.00129230694995883
"125",2020-05-04,"País Vasco","ESPV",2207776,21,12,13716,1378,0.000165777687591495,108274.489314318,107933.217433368,108616.840256002,383.157598142119,3625.79742858253,2779.48378196095,0.0490423346002122,0.0488877573781795,0.0491974005768708,0.000173549127330906,0.00164228500925027,0.00125895189637035
"126",2020-05-05,"País Vasco","ESPV",2207776,25,9,13741,1387,0.000157624686562405,108489.480838392,108148.422833389,108831.614407511,214.991524073906,3451.27339096833,2693.35234050629,0.0491397138289356,0.0489852334808372,0.0492946813478863,9.73792287233426e-05,0.00156323530601308,0.00121993913354719
"127",2020-05-06,"País Vasco","ESPV",2207776,23,5,13764,1392,0.00015354818604786,108414.73121129,108074.358013716,108756.176392226,0,2994.47530603486,2693.35234050629,0.0491058563963419,0.0489516862280033,0.0492605121136501,0,0.0013563311250937,0.00121993913354719
"128",2020-05-07,"País Vasco","ESPV",2207776,15,10,13779,1402,0.000144036351513922,108703.263446533,108362.979959274,109044.61549846,139.03298103869,2832.38532154498,2832.38532154498,0.0492365454858339,0.0490824159512892,0.0493911590208697,6.2974224304771e-05,0.00128291335785196,0.00128291335785196
