"","date","ccaa","reg_code","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"185",2020-07-03,"Extremadura","ESEX",1067710,8,0,3402,513,37862.7845844767,37669.2971209557,38057.2658918282,0,1.13686837721616e-13,0,0.0354616745974813,0.035280457353547,0.03564382265955,0,1.06477262291836e-19,0
"186",2020-07-04,"Extremadura","ESEX",1067710,4,0,3406,513,37859.0690357126,37665.5741203076,38053.557969745,0,1.13686837721616e-13,0,0.0354581946743148,0.0352769704510659,0.0356403498794102,0,1.06477262291836e-19,0
"187",2020-07-05,"Extremadura","ESEX",1067710,7,0,3413,513,37886.0750857463,37692.4091607547,38080.7360782153,0,1.13686837721616e-13,0,0.0354834881060834,0.0353021037180084,0.035665804458341,0,1.06477262291836e-19,0
"188",2020-07-06,"Extremadura","ESEX",1067710,3,0,3416,513,37866.8194989989,37673.2257019585,38061.4081287766,0,1.13686837721616e-13,0,0.0354654536334762,0.0352841367992793,0.035647702212002,0,1.06477262291836e-19,0
"189",2020-07-07,"Extremadura","ESEX",1067710,16,0,3432,513,37990.2216839092,37795.9640971464,38185.4776844158,0,1.13686837721616e-13,0,0.0355810301335655,0.035399091604599,0.0357639037607738,0,1.06477262291836e-19,0
"190",2020-07-08,"Extremadura","ESEX",1067710,6,0,3438,513,38000.4668836999,37806.124101484,38195.8086870505,0,1.13686837721616e-13,0,0.0355906256227813,0.0354086073011248,0.0357735796115523,0,1.06477262291836e-19,0
"191",2020-07-09,"Extremadura","ESEX",1067710,22,0,3460,513,38182.9518414155,37987.6363612527,38379.2715466485,0,1.13686837721616e-13,0,0.035761538096876,0.0355786087619791,0.0359454079728095,0,1.06477262291836e-19,0
"192",2020-07-10,"Extremadura","ESEX",1067710,44,0,3504,513,38601.2858661561,38403.7973917547,38799.7899093338,0,1.13686837721616e-13,0,0.0361533430108888,0.0359683784845648,0.036339258702582,0,1.06477262291836e-19,0
"193",2020-07-11,"Extremadura","ESEX",1067710,17,0,3521,513,38706.8369436663,38508.7555421872,38905.9372365913,0,1.13686837721616e-13,0,0.0362522004511209,0.0360666805988398,0.0364386745807301,0,1.06477262291836e-19,0
"194",2020-07-12,"Extremadura","ESEX",1067710,12,0,3533,513,38736.8198150302,38538.5322698638,38936.1275845865,0,1.13686837721616e-13,0,0.0362802819258321,0.0360945690026915,0.0364669503747145,0,1.06477262291836e-19,0
"195",2020-07-13,"Extremadura","ESEX",1067710,13,0,3546,513,38762.3875028113,38563.8969660759,38961.8996814521,0,1.13686837721616e-13,0,0.0363042282106671,0.0361183251688903,0.0364910881058079,0,1.06477262291836e-19,0
"196",2020-07-14,"Extremadura","ESEX",1067710,3,0,3549,513,38669.700562318,38471.6131693,38868.8078921684,0,1.13686837721616e-13,0,0.0362174191141021,0.0360318936502421,0.0364038998343823,0,1.06477262291836e-19,0
"197",2020-07-15,"Extremadura","ESEX",1067710,13,0,3562,513,38682.6153432726,38484.3907512336,38881.8609463793,0,1.13686837721616e-13,0,0.0362295148900663,0.0360438609278115,0.0364161251148526,0,1.06477262291836e-19,0
"198",2020-07-16,"Extremadura","ESEX",1067710,22,0,3584,513,38793.2487714457,38594.3864621356,38993.1357431923,0,1.13686837721616e-13,0,0.036333132378123,0.0361468811401369,0.036520343298454,0,1.06477262291836e-19,0
"199",2020-07-17,"Extremadura","ESEX",1067710,6,0,3590,513,38729.1610442738,38530.5506799383,38928.7951696541,0,1.13686837721616e-13,0,0.0362731088444182,0.0360870935740401,0.0364600829529124,0,1.06477262291836e-19,0
"200",2020-07-18,"Extremadura","ESEX",1067710,5,0,3595,513,38652.2851896272,38453.9994643434,38851.5933632752,422.461982072586,422.461982072586,422.461982072586,0.03620110815636,0.0360153969376922,0.0363877769837083,0.00039567109240579,0.00039567109240579,0.00039567109240579
"201",2020-07-19,"Extremadura","ESEX",1067710,6,0,3601,513,38587.6901106077,38389.6604653339,38786.7412741739,271.518932380706,693.980914453292,693.980914453292,0.0361406094450812,0.0359551380668289,0.0363270375609238,0.000254300261663473,0.000649971354069262,0.000649971354069262
"202",2020-07-20,"Extremadura","ESEX",1067710,9,0,3610,513,38559.2880440314,38361.3356455668,38758.2619176714,0,693.980914453292,693.980914453292,0.0361140085266892,0.035928609496555,0.0363003642540309,0,0.000649971354069262,0.000649971354069262
"203",2020-07-21,"Extremadura","ESEX",1067710,17,0,3627,513,38620.5183278081,38422.1834034329,38819.8770550686,4.4261506241819,698.407065077474,698.407065077474,0.0361713558249039,0.035985598527159,0.0363580719999519,4.14546143070862e-06,0.000654116815499971,0.000654116815499971
"204",2020-07-22,"Extremadura","ESEX",1067710,6,0,3633,513,38566.6889913888,38368.562842371,38765.8382168009,0,698.407065077474,698.407065077474,0.0361209401348576,0.035935378372752,0.0363074600938465,0,0.000654116815499971,0.000654116815499971
"205",2020-07-23,"Extremadura","ESEX",1067710,4,0,3637,513,38492.3909822614,38294.5854924278,38691.2182095367,0,698.407065077474,698.407065077474,0.0360513538154194,0.0358660923775443,0.0362375721961363,0,0.000654116815499971,0.000654116815499971
"206",2020-07-24,"Extremadura","ESEX",1067710,11,0,3648,513,38494.6846503944,38296.8006402234,38693.5911501945,0,698.407065077474,698.407065077474,0.0360535020280736,0.0358681670493144,0.0362397946541612,0,0.000654116815499971,0.000654116815499971
"207",2020-07-25,"Extremadura","ESEX",1067710,4,0,3652,513,38426.3714076204,38228.7783661949,38624.985747965,0,698.407065077474,698.407065077474,0.0359895209444704,0.0358044584823547,0.0361755399387146,0,0.000654116815499971,0.000654116815499971
"208",2020-07-26,"Extremadura","ESEX",1067710,7,0,3659,513,38392.7095470398,38195.2297921405,38591.2103261299,0,698.407065077474,698.407065077474,0.0359579937876762,0.0357730374278976,0.0361439064222775,0,0.000654116815499971,0.000654116815499971
"209",2020-07-27,"Extremadura","ESEX",1067710,9,0,3668,513,38383.6395140088,38186.1528869497,38582.1474790377,0,698.407065077474,698.407065077474,0.0359494989407318,0.0357645361445989,0.0361354183055678,0,0.000654116815499971,0.000654116815499971
"210",2020-07-28,"Extremadura","ESEX",1067710,22,0,3690,513,38513.1636507121,38314.9512574464,38712.4014440254,0,698.407065077474,698.407065077474,0.0360708091623307,0.0358851666252506,0.0362574120725903,0,0.000654116815499971,0.000654116815499971
