"","date","ccaa","reg_code","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"220",2020-08-07,"Castilla y León","ESCL",2399548,256,0,23132,2858,220339.183250207,219792.289444154,220887.437853928,1589.69354552522,10315.0221788352,11227.9969282102,0.0918252867832636,0.0915973714400187,0.0920537692323421,0.000662497080919083,0.00429873550303442,0.00467921330526007
"221",2020-08-08,"Castilla y León","ESCL",2399548,189,1,23321,2859,221245.148209722,220695.971228314,221795.691755981,905.964959515666,10774.1056168621,11894.9158461488,0.0922028432895372,0.0919739764440276,0.0924322796443253,0.000377556506273542,0.00449005630096257,0.00495714853220224
"222",2020-08-09,"Castilla y León","ESCL",2399548,271,1,23592,2860,222803.835147002,222250.745191235,223358.301514349,1558.68693728014,11735.559102711,13401.9793169655,0.0928524185167383,0.0926219209581282,0.0930834896882035,0.000649575227201183,0.00489073738166981,0.0055852099299391
"223",2020-08-10,"Castilla y León","ESCL",2399548,239,0,23831,2860,223859.25650386,223303.440793334,224416.455673158,1055.42135685746,12330.2499824385,14207.510996649,0.0932922602522891,0.0930606267485935,0.0935244703057234,0.000439841735550805,0.00513857192372834,0.00592091135357532
"224",2020-08-11,"Castilla y León","ESCL",2399548,258,1,24089,2861,225044.361266968,224485.540027976,225604.573603032,1185.10476310854,13113.4301987645,15166.8884095119,0.0937861469189066,0.0935532608757882,0.0940196126949874,0.000493886666617437,0.0054649584833329,0.00632072724092701
"225",2020-08-12,"Castilla y León","ESCL",2399548,312,1,24401,2862,226608.044724805,226045.269560232,227172.221006449,1563.68345783689,13588.3109183896,16660.5108351575,0.094437804421835,0.094203270599393,0.0946729221530258,0.000651657502928421,0.00566286272180829,0.00694318714822853
"226",2020-08-13,"Castilla y León","ESCL",2399548,323,0,24724,2862,228060.51171621,227493.995290112,228628.438908604,1452.4669914048,14501.4377505259,18036.3506448387,0.0950431130013695,0.0948070200263183,0.0952797939064374,0.000605308579534479,0.00604340390378767,0.00751656172114029
"227",2020-08-14,"Castilla y León","ESCL",2399548,381,3,25105,2865,230137.517398686,229565.861260213,230710.597053438,2077.00568247569,16147.1025998515,19666.4748058257,0.0959086950536875,0.0956704601284129,0.0961475232224727,0.000865582052318057,0.0067292267543102,0.00819590806511295
"228",2020-08-15,"Castilla y León","ESCL",2399548,289,0,25394,2865,230968.52906456,230394.652347229,231543.835218222,831.011665873812,16227.9091412603,19900.2530202682,0.0962550151380842,0.0960158547973321,0.0964947711895,0.00034632008439665,0.00676290248882719,0.00829333400301566
"229",2020-08-16,"Castilla y León","ESCL",2399548,303,0,25697,2865,231768.70901192,231192.678534834,232346.174703618,800.179947360069,15626.8509626699,20239.7024904983,0.0965884862532109,0.0963484283435187,0.0968291422816373,0.000333471115126711,0.00651241440582555,0.00843479792465009
"230",2020-08-17,"Castilla y León","ESCL",2399548,347,1,26044,2866,232910.193281969,232331.206619356,233490.622822446,1141.48427004891,15181.7323053021,20979.2622137647,0.097064194290745,0.0968229044050615,0.0973060854887863,0.000475708037534115,0.00632691336255917,0.00874300585517133
"231",2020-08-18,"Castilla y León","ESCL",2399548,402,0,26446,2866,234331.85949982,233749.157776669,234916.013811299,1421.6662178518,15582.369795139,21312.1256934047,0.097656666797172,0.0974138286780133,0.0979001102754764,0.000592472506426961,0.00649387709482744,0.00888172509714527
"232",2020-08-19,"Castilla y León","ESCL",2399548,406,2,26852,2868,235811.432181564,235224.974770706,236399.351734335,1479.57268174356,15472.2489313573,22252.3582158797,0.098273271541792,0.0980288682579828,0.0985182841661577,0.000616604744620055,0.00644798475852842,0.00927356244421022
"233",2020-08-20,"Castilla y León","ESCL",2399548,512,1,27364,2869,237976.514835294,237384.532071346,238569.973868945,2165.0826537298,16731.3666255715,23986.1000364595,0.0991755592450302,0.0989288532970985,0.0994228804212064,0.000902287703238192,0.00697271595549307,0.00999609094565288
"234",2020-08-21,"Castilla y León","ESCL",2399548,403,0,27767,2869,238927.321821702,238332.766810196,239523.360035313,950.806986408046,16123.4866746994,24186.7018984025,0.0995718034486919,0.0993240255290565,0.099820199485617,0.000396244203661709,0.00671938493195359,0.0100796907994349
"235",2020-08-22,"Castilla y León","ESCL",2399548,278,4,28045,2873,238962.858299189,238368.226312806,239558.973651054,35.5364774867485,15103.6017953287,22821.0002499387,0.099586613103463,0.0993388031049208,0.0998350412873816,1.48096547711271e-05,0.00629435285117391,0.00951054125607771
"236",2020-08-23,"Castilla y León","ESCL",2399548,294,1,28339,2874,238768.046748976,238173.735770301,239363.840701993,0,13918.4970322201,21234.3973225221,0.0995054263340328,0.0992577501138969,0.0997537205765392,0,0.00580046618455648,0.00884933217527722
"237",2020-08-24,"Castilla y León","ESCL",2399548,469,3,28808,2877,240141.765212993,239543.983529916,240741.038659441,984.09536359107,13338.9089379743,21197.4639580982,0.10007791684642,0.0998287942270443,0.100327661150951,0.000410116973526293,0.00555892565515435,0.00883394037464482
"238",2020-08-25,"Castilla y León","ESCL",2399548,511,4,29319,2881,241869.614014952,241267.538268005,242473.192223473,1922.66035217253,13809.102298742,21530.4307647455,0.100797989460912,0.100547077311229,0.101049527754174,0.000801259383922528,0.0057548764595424,0.00897270267764827
"239",2020-08-26,"Castilla y León","ESCL",2399548,433,4,29752,2885,242839.923422127,242235.435935271,243445.919379948,970.309407174442,12702.4060234408,21594.7752124043,0.101202361203913,0.100950443973311,0.101454907082479,0.000404371743000949,0.00529366615022529,0.00899951791437567
"240",2020-08-27,"Castilla y León","ESCL",2399548,578,4,30330,2889,244852.93331171,244243.434781483,245463.952818166,2013.00988958351,13884.4042471505,22049.0981647077,0.102041273319688,0.101787267761046,0.102295912737801,0.000838912115774934,0.00578625818160357,0.00918885480294942
"241",2020-08-28,"Castilla y León","ESCL",2399548,527,8,30857,2897,246635.878242772,246022.167391206,247251.120017397,1782.9449310615,14867.1692308519,22776.6217389117,0.102784306978969,0.102528545955824,0.10304070600688,0.000743033659281457,0.00619582072575832,0.00949204672668008
"242",2020-08-29,"Castilla y León","ESCL",2399548,514,5,31371,2902,247888.701290963,247271.919253437,248507.021797084,1252.82304819184,14978.5080089949,22844.340023995,0.10330641491271,0.1030493739877,0.103564096987051,0.000522107933740789,0.006242220621965,0.00952026799380343
"243",2020-08-30,"Castilla y León","ESCL",2399548,332,4,31703,2906,247471.175231325,246855.416240006,248088.47017896,0,13556.8417911431,21280.6565661581,0.103132412950825,0.102875798375363,0.103389667628637,0,0.00564974811553803,0.00886861049087501
"244",2020-08-31,"Castilla y León","ESCL",2399548,342,8,32045,2914,247384.158766774,246768.826767919,248001.025130702,0,12077.2691093995,19828.1895747533,0.103096149260933,0.102839712632512,0.103353225328563,0,0.00503314337091798,0.00826330191134053
"245",2020-09-01,"Castilla y León","ESCL",2399548,518,1,32563,2915,248022.445571897,247405.340103799,248641.090291971,0,9912.1864556697,17751.1838922777,0.10336215219362,0.103104976480487,0.103619969382555,0,0.00413085566767979,0.00739771985902247
"246",2020-09-02,"Castilla y León","ESCL",2399548,513,3,33076,2918,248756.011603652,248137.014205759,249376.553139487,78.986009794171,9040.36547905582,16999.158236198,0.103667862282251,0.103409898116545,0.103926469959962,3.29170367894999e-05,0.00376752850080758,0.00708431681141532
"247",2020-09-03,"Castilla y León","ESCL",2399548,610,3,33686,2921,250147.420554461,249524.895553841,250771.498656127,2179.73325370328,11184.5622552724,18378.7115425412,0.104247725219275,0.103988290942228,0.104507806743656,0.000908393269775507,0.00466111211581196,0.00765923896606412
"248",2020-09-04,"Castilla y León","ESCL",2399548,592,5,34278,2926,251468.010518702,250842.249152918,252095.332934461,1320.58996424079,12505.1522195131,18557.8172367331,0.104798074686858,0.104537291670314,0.105059508263415,0.00055034946758339,0.00521146158339535,0.00773388039611339
