"","date","ccaa","reg_code","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"184",2020-07-02,"Canarias","ESCN",2153389,1,0,2460,166,12216.2029630769,12059.7770989576,12374.6578075633,0,0,0,0.00567301261549906,0.00560037090324022,0.0057465965543445,0,0,0
"185",2020-07-03,"Canarias","ESCN",2153389,4,0,2464,166,12222.5483127556,12066.0291180951,12381.097857091,0,0,0,0.00567595929614,0.00560327424264502,0.00574958721210659,0,0,0
"186",2020-07-04,"Canarias","ESCN",2153389,4,0,2468,166,12228.5072710514,12071.8997116076,12387.1464848545,0,0,0,0.00567872654269683,0.00560600045398562,0.00575239609975462,0,0,0
"187",2020-07-05,"Canarias","ESCN",2153389,1,0,2469,166,12219.1663524591,12062.6664031639,12377.6967180247,0,0,0,0.00567438876694324,0.00560171265069336,0.00574800777659064,0,0,0
"188",2020-07-06,"Canarias","ESCN",2153389,2,0,2471,166,12214.5169772726,12058.0685843245,12372.9952226374,0,0,0,0.00567222967019549,0.00559957749590274,0.00574582447604096,0,0,0
"189",2020-07-07,"Canarias","ESCN",2153389,4,0,2475,166,12219.8631835445,12063.3343461511,12378.4230743956,0,0,0,0.005674712364345,0.00560202283291645,0.00574834508507086,0,0,0
"190",2020-07-08,"Canarias","ESCN",2153389,8,0,2483,166,12245.0245751976,12088.1614728095,12403.9232255842,0,0,0,0.00568639691908782,0.0056135521602504,0.00576018695441659,0,0,0
"191",2020-07-09,"Canarias","ESCN",2153389,8,0,2491,166,12269.6454532346,12112.4549908505,12428.8758688307,0,0,0,0.00569783046780428,0.00562483368813092,0.00577177456968096,0,0,0
"192",2020-07-10,"Canarias","ESCN",2153389,3,0,2494,166,12268.3037379413,12111.1185375468,12427.5289800665,0,0,0,0.00569720739631402,0.0056242130602259,0.00577114909571216,0,0,0
"193",2020-07-11,"Canarias","ESCN",2153389,1,0,2495,166,12255.7585742108,12098.7182650309,12414.8372529244,0,0,0,0.00569138161948947,0.00561845456860365,0.00576525525714323,0,0,0
"194",2020-07-12,"Canarias","ESCN",2153389,3,0,2498,166,12252.4666876956,12095.4567156253,12411.5147912651,0,0,0,0.00568985291914075,0.00561693995633175,0.00576371235817825,0,0,0
"195",2020-07-13,"Canarias","ESCN",2153389,6,0,2504,166,12263.9421660184,12106.7693793041,12423.155404988,0,0,0,0.00569518195087763,0.00562219337950742,0.00576911807619896,0,0,0
"196",2020-07-14,"Canarias","ESCN",2153389,2,0,2506,166,12255.8119635285,12098.7276724881,12414.935764438,0,0,0,0.00569140641264932,0.00561845893727891,0.00576530100434154,0,0,0
"197",2020-07-15,"Canarias","ESCN",2153389,9,0,2515,166,12281.736268277,12124.3079359797,12441.2087320778,0,0,0,0.00570344525224054,0.00563033800951883,0.00577750175749842,0,0,0
"198",2020-07-16,"Canarias","ESCN",2153389,4,0,2519,166,12282.8478950824,12125.3896687537,12442.3508468768,0,0,0,0.00570396147425401,0.00563084034921407,0.00577803213765688,0,0,0
"199",2020-07-17,"Canarias","ESCN",2153389,7,0,2526,166,12297.7429136659,12140.0781294153,12457.4553111137,0,0,0,0.00571087848673226,0.00563766143944049,0.00578504641340402,0,0,0
"200",2020-07-18,"Canarias","ESCN",2153389,13,0,2539,166,12340.9495800086,12182.7152416369,12501.239133933,0,0,0,0.00573094298336648,0.00565746144409435,0.00580537893243302,0,0,0
"201",2020-07-19,"Canarias","ESCN",2153389,53,0,2592,166,12576.615474506,12415.3435887985,12739.9822374865,0,0,0,0.00584038252006769,0.0057654903915635,0.00591624747664564,0,0,0
"202",2020-07-20,"Canarias","ESCN",2153389,3,0,2595,166,12563.5568949208,12402.4287852234,12726.7783258687,0,0,0,0.00583431832099113,0.00575949295980586,0.00591011578765783,0,0,0
"203",2020-07-21,"Canarias","ESCN",2153389,11,0,2606,166,12580.3830484826,12419.0116278532,12743.8513135449,0,0,0,0.00584213212219555,0.00576719377123838,0.00591804421474473,0,0,0
"204",2020-07-22,"Canarias","ESCN",2153389,8,0,2614,166,12577.2342528974,12415.8719736062,12740.693669243,151.150825170123,151.150825170123,151.150825170123,0.00584066987102535,0.00576573576516188,0.00591657785436956,7.01920670952268e-05,7.01920670952268e-05,7.01920670952268e-05
"205",2020-07-23,"Canarias","ESCN",2153389,11,0,2625,166,12585.4928036361,12423.9896297919,12749.0954057588,163.843064522191,314.993889692314,314.993889692314,0.00584450501216272,0.00576950547708374,0.00592047948873094,7.60861435264091e-05,0.000146278210621636,0.000146278210621636
"206",2020-07-24,"Canarias","ESCN",2153389,6,0,2631,166,12568.2930873656,12406.9759861969,12731.7076542792,0,314.993889692314,314.993889692314,0.00583651773430883,0.00576160460845525,0.00591240489028188,0,0.000146278210621636,0.000146278210621636
"207",2020-07-25,"Canarias","ESCN",2153389,13,0,2644,166,12583.9268945079,12422.3746912289,12747.5800740521,0,314.993889692314,314.993889692314,0.00584377782857992,0.00576875552500219,0.00591977579250757,0,0.000146278210621636,0.000146278210621636
"208",2020-07-26,"Canarias","ESCN",2153389,7,0,2651,166,12570.8653336483,12409.4428756525,12734.3875805072,0,314.993889692314,314.993889692314,0.00583771224504646,0.00576275019313856,0.0059136494058933,0,0.000146278210621636,0.000146278210621636
"209",2020-07-27,"Canarias","ESCN",2153389,9,0,2660,166,12567.1870120336,12405.7779072878,12730.6961784836,0,314.993889692314,314.993889692314,0.00583600409031233,0.00576104823944386,0.00591193517682297,0,0.000146278210621636,0.000146278210621636
"210",2020-07-28,"Canarias","ESCN",2153389,9,0,2669,166,12563.7648921361,12402.3661079181,12727.2640471479,0,314.993889692314,314.993889692314,0.0058344149116282,0.0057594638534506,0.0059103413489843,0,0.000146278210621636,0.000146278210621636
"211",2020-07-29,"Canarias","ESCN",2153389,6,0,2675,166,12546.5969474568,12385.3816675862,12709.9106985059,0,314.993889692314,314.993889692314,0.00582644238800179,0.0057515765463584,0.00590228272667217,0,0.000146278210621636,0.000146278210621636
"212",2020-07-30,"Canarias","ESCN",2153389,12,0,2687,166,12558.1011666493,12396.7049438844,12721.5986526806,0,314.993889692314,314.993889692314,0.00583178476654674,0.00575683489786769,0.00590771042885452,0,0.000146278210621636,0.000146278210621636
"213",2020-07-31,"Canarias","ESCN",2153389,16,0,2703,166,12588.637152636,12426.815512039,12752.566030066,0,314.993889692314,314.993889692314,0.00584596519840863,0.00577081777237603,0.00592209119210045,0,0.000146278210621636,0.000146278210621636
"214",2020-08-01,"Canarias","ESCN",2153389,30,0,2733,166,12683.4307102566,12520.3575502731,12848.6278395758,0,314.993889692314,163.843064522191,0.00588998583639864,0.00581425722443696,0.00596670078633064,0,0.000146278210621636,7.60861435264091e-05
"215",2020-08-02,"Canarias","ESCN",2153389,29,0,2762,166,12770.2460489077,12606.020053751,12936.6115121416,146.121209237295,461.115098929609,146.121209237295,0.00593030151491797,0.00585403754442462,0.00600755902075359,6.78563925223428e-05,0.000214134603143979,6.78563925223428e-05
"216",2020-08-03,"Canarias","ESCN",2153389,38,0,2800,166,12892.431873065,12726.597860272,13060.426786996,160.817860191681,470.782133951167,306.939069428976,0.00598704269087705,0.00591003198227167,0.00606505688800121,7.46812861919888e-05,0.000218623822240741,0.000142537678714332
"217",2020-08-04,"Canarias","ESCN",2153389,54,0,2854,166,13079.3859908709,12911.0992265885,13249.8662504193,186.954117805833,493.893187234809,493.893187234809,0.00607386124423914,0.00599571151639971,0.00615302959679802,8.68185533620881e-05,0.00022935623207642,0.00022935623207642
"218",2020-08-05,"Canarias","ESCN",2153389,69,0,2923,166,13322.2276526502,13150.7642589004,13495.926634752,242.841661779368,736.734849014178,736.734849014178,0.00618663309446191,0.00610700818983491,0.00626729617117576,0.000112771850222774,0.000342128082299193,0.000342128082299193
"219",2020-08-06,"Canarias","ESCN",2153389,77,0,3000,166,13583.2566272509,13408.3662023031,13760.4282145921,261.028974600677,997.763823614854,997.763823614854,0.0063078508468516,0.00622663448280972,0.00639012654684878,0.000121217752389687,0.000463345834688881,0.000463345834688881
"220",2020-08-07,"Canarias","ESCN",2153389,70,1,3070,167,13872.3620942566,13694.6382998621,14052.3923202926,289.105467005666,1286.86929062052,1286.86929062052,0.00644210688094746,0.00635957474467551,0.00652571008781628,0.000134256034095867,0.000597601868784748,0.000597601868784748
