"Timestamp","Country","ISO.3166.1.a2","Region","ISO.3166.2","Language","Reach","Cases","Visibility","Recovered","Fatalities","RecentCases","RecentCases14","PositiveTest14Days","PositiveTest07Days","LongCovid","StillSick","Tested","Positive","Hospital","Severe","ICU","Vaccinated","RecentVaccinated","VaccineSideEffects","RefuseVaccine","ContactsDoctors","Surveyfirst","Surveyknown","Surveyforward","Dataset","Cookie","Campaign"
"2024-01-01","Spain","ES","Provincia:Ourense","ESOR","en",15,0,15,,0,0,,,0,0,0,,,0,,,12,,,,,,,,"limesurvey-132062","apfc948myee04l1mgh",20240101
"2024-01-01","Spain","ES","Provincia:Castellón","ESCS","en",35,0,0,,0,0,,,0,0,0,,,0,,,23,,,,,,,,"limesurvey-132088","jhyhbfax84bgf6w017",20240101
"2024-01-01","Spain","ES","Provincia:Alicante","ESA","en",85,15,10,,2,0,,,0,0,0,,,4,,,65,,,,,,,,"limesurvey-132079","jr0tm8bf06daqp1ve6",20240101
"2024-01-01","Spain","ES","Provincia:Valencia / València","ESV","en",4000,100,50,,1,10,,,5,2,5,,,3,,,500,,,,,,,,"limesurvey-132077","slpiyjzfxzuj6b2mn2",20240101
"2024-01-01","Spain","ES","Provincia:Málaga","ESMA","en",50,40,50,,0,0,,,0,2,0,,,1,,,48,,,,,,,,"limesurvey-132092","9u25efqp3rhbx1gbx4",20240101
"2024-01-01","Spain","ES","Provincia:Navarra / Nafarroa","ESNA","en",25,15,25,,0,0,,,0,0,0,,,0,,,25,,,,,,,,"limesurvey-132078","2u6qnsmha6xuk9ueie",20240101
"2024-01-01","Spain","ES","Provincia:Barcelona","ESB","en",100,85,30,,1,1,,,0,1,1,,,1,,,99,,,,,,,,"limesurvey-132091","do1gllgnyue7qbngqr",20240101
"2024-01-01","Spain","ES","Provincia:Sevilla","ESSE","en",56,55,7,,1,1,,,1,1,1,,,2,,,54,,,,,,,,"limesurvey-132056","ifx5ddmtvxhkodq8qk",20240101
"2024-01-01","Spain","ES","Provincia:Las Palmas","ESGC","en",15,10,15,,0,0,,,0,0,0,,,0,,,15,,,,,,,,"limesurvey-132068","1mycp9zooezqnn2ilm",20240101
"2024-01-01","Spain","ES","Provincia:Barcelona","ESB","en",23,16,5,,0,1,,,1,0,1,,,1,,,20,,,,,,,,"limesurvey-132069","g70ohjurueb6j2km11",20240101
"2024-01-01","Spain","ES","Provincia:Valladolid","ESVA","en",100,2,80,,0,0,,,0,0,0,,,0,,,0,,,,,,,,"limesurvey-132084","fqqa8pj6w0pd0l1pvk",20240101
"2024-01-01","Spain","ES","Provincia:Barcelona","ESB","en",27,27,10,,,2,,,0,,3,,,,,,27,,,,,,,,"limesurvey-132086","qy1hci9klw0u5gpcwz",20240101
"2024-01-01","Spain","ES","Provincia:Murcia","ESMU","en",50,45,10,,0,0,,,0,1,0,,,0,,,50,,,,,,,,"limesurvey-132066","vqpel2qxelwrk2lhpe",20240101
"2024-01-01","Spain","ES","Provincia:Málaga","ESMA","en",41,20,5,,0,0,,,0,1,2,,,0,,,40,,,,,,,,"limesurvey-132074","wvfqye5n7zfqcw6fnz",20240101
"2024-01-01","Spain","ES","Provincia:Barcelona","ESB","en",25,16,16,,0,0,,,0,0,0,,,0,,,22,,,,,,,,"limesurvey-132071","v9gbzzirq1djm7p8oq",20240101
"2024-01-01","Spain","ES","Provincia:Madrid","ESM","en",40,38,30,,0,3,,,3,0,3,,,1,,,40,,,,,,,,"limesurvey-132089","voj4uevvy85crkqg4c",20240101
"2024-01-01","Spain","ES","Provincia:Ourense","ESOR","en",15,0,15,,0,0,,,0,0,0,,,0,,,12,,,,,,,,"limesurvey-132061","apfc948myee04l1mgh",20240101
"2024-01-01","Spain","ES","Provincia:Alicante","ESA","en",85,15,10,,2,0,,,0,0,0,,,4,,,65,,,,,,,,"limesurvey-132080","jr0tm8bf06daqp1ve6",20240101
"2024-01-01","Spain","ES","Provincia:Zaragoza","ESZ","en",10,2,3,,0,1,,,1,0,1,,,0,,,10,,,,,,,,"limesurvey-132067","7os01mux0t4d9y54qs",20240101
"2024-01-01","Spain","ES","Provincia:Granada","ESGR","en",40,35,10,,0,0,,,0,0,0,,,0,,,38,,,,,,,,"limesurvey-132070","96kcguhto9j4fidqsv",20240101
"2024-01-01","Spain","ES","Provincia:Madrid","ESM","en",40,30,25,,0,3,,,0,2,3,,,1,,,40,,,,,,,,"limesurvey-132087","f6wigt1sp3dguelkhp",20240101
"2024-01-01","Spain","ES","Provincia:Barcelona","ESB","en",100,98,15,,0,0,,,0,0,0,,,0,,,85,,,,,,,,"limesurvey-132064","36pgxu49k9labuteco",20240101
"2024-01-01","Spain","ES","Provincia:Gipuzkoa","ESSS","en",15,5,4,,1,0,,,0,5,0,,,3,,,15,,,,,,,,"limesurvey-132075","u5yuodskyn38uybxjw",20240101
"2024-01-01","Spain","ES","Provincia:Cáceres","ESCC","en",31,12,7,,0,1,,,0,0,3,,,0,,,21,,,,,,,,"limesurvey-132058","x8pelwzl1d2577kwti",20240101
"2024-01-01","Spain","ES","Provincia:Santa Cruz de Tenerife","ESTF","en",15,10,10,,0,2,,,2,0,2,,,0,,,8,,,,,,,,"limesurvey-132082","uxf6t4xibiqsxbcumi",20240101
"2024-01-01","Spain","ES","Provincia:Ourense","ESOR","en",15,0,15,,0,0,,,0,0,0,,,0,,,12,,,,,,,,"limesurvey-132063","apfc948myee04l1mgh",20240101
"2024-01-01","Spain","ES","Provincia:Burgos","ESBU","en",50,10,35,,0,0,,,0,0,0,,,0,,,42,,,,,,,,"limesurvey-132090","cuj8tbeywsl4x9x074",20240101
"2024-01-01","Spain","ES","Provincia:Girona","ESGI","en",20,15,15,,0,1,,,0,0,2,,,0,,,10,,,,,,,,"limesurvey-132072","opmn4rqvzcbbl7sapi",20240101
"2024-01-01","Spain","ES","Provincia:Sevilla","ESSE","en",15,3,2,,0,2,,,0,0,0,,,0,,,15,,,,,,,,"limesurvey-132076","a00q514w6wxs85w2t7",20240101
"2024-01-01","Spain","ES","Provincia:Cádiz","ESCA","en",80,3,65,,0,1,,,1,0,1,,,0,,,80,,,,,,,,"limesurvey-132081","56r8ndcow925u8t058",20240101
"2024-01-01","Spain","ES","Provincia:Girona","ESGI","en",30,25,15,,0,1,,,0,0,4,,,2,,,30,,,,,,,,"limesurvey-132057","o2qsyxgi84qtn9wdkw",20240101
"2024-01-01","Spain","ES","Provincia:A Coruña","ESC","en",40,30,7,,0,9,,,0,0,0,,,0,,,39,,,,,,,,"limesurvey-132055","foscu9ebfap8ad1lfg",20240101
"2024-01-01","Spain","ES","Provincia:Ourense","ESOR","en",15,0,15,,0,0,,,0,0,0,,,0,,,12,,,,,,,,"limesurvey-132060","apfc948myee04l1mgh",20240101
"2024-01-01","Spain","ES","Provincia:Valladolid","ESVA","en",100,2,80,,0,0,,,0,0,0,,,0,,,0,,,,,,,,"limesurvey-132085","fqqa8pj6w0pd0l1pvk",20240101
"2024-01-01","Spain","ES","Provincia:Murcia","ESMU","en",30,15,15,,0,0,,,0,0,0,,,0,,,29,,,,,,,,"limesurvey-132083","b78dsf7g63d0f6ngga",20240101
"2024-01-01","Spain","ES","Provincia:Madrid","ESM","en",30,30,10,,,7,,,0,,2,,,,,,30,,,,,,,,"limesurvey-132073","fbcbh5u7myu81hmta4",20240101
"2024-01-01","Spain","ES","Provincia:A Coruña","ESC","en",15,5,5,,0,1,,,1,0,1,,,0,,,15,,,,,,,,"limesurvey-132277","ohc1u8wd6ogc79ij6c",20240101
"2024-01-01","Spain","ES","Provincia:Barcelona","ESB","en",100,50,75,,0,5,,,5,3,10,,,1,,,95,,,,,,,,"limesurvey-132233","q7oytr4ieyxqe24nxg",20240101
"2024-01-01","Spain","ES","Provincia:Las Palmas","ESGC","en",50,30,30,,0,2,,,2,0,2,,,0,,,15,,,,,,,,"limesurvey-132246","jev8tmpteavkldnl42",20240101
"2024-01-01","Spain","ES","Provincia:Madrid","ESM","en",25,21,4,,0,5,,,2,4,5,,,3,,,18,,,,,,,,"limesurvey-132295","zlq2y36shh69f1hr70",20240101
"2024-01-01","Spain","ES","Provincia:Barcelona","ESB","en",50,15,10,,0,0,,,0,1,0,,,1,,,50,,,,,,,,"limesurvey-132242","dixyzw22kas3vnyhxf",20240101
"2024-01-01","Spain","ES","Provincia:Cáceres","ESCC","en",50,0,5,,0,0,,,0,0,0,,,0,,,15,,,,,,,,"limesurvey-132280","4vm1jcd3dcz4t35bhr",20240101
"2024-01-01","Spain","ES","Provincia:Madrid","ESM","en",20,20,20,,0,0,,,0,0,0,,,0,,,20,,,,,,,,"limesurvey-132282","45zzvzvwn5sowyvuoo",20240101
"2024-01-01","Spain","ES","Provincia:Valencia / València","ESV","en",15,5,15,,0,2,,,2,0,4,,,0,,,15,,,,,,,,"limesurvey-132287","pip8pxlnao55934pwi",20240101
"2024-01-01","Spain","ES","Provincia:Madrid","ESM","en",20,10,5,,0,0,,,0,0,0,,,0,,,15,,,,,,,,"limesurvey-132231","t4xn84imlu6fyoh5kn",20240101
"2024-01-01","Spain","ES","Provincia:Madrid","ESM","en",30,28,15,,0,5,,,0,0,0,,,0,,,28,,,,,,,,"limesurvey-132276","1nb00ff55itm67vbqd",20240101
