"date","ISO2","population","sample_size","reach","sample_size_recent","reach_recent","p_infected","p_infected_low","p_infected_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_hospital","p_hospital_low","p_hospital_high","p_recent","p_recent_low","p_recent_high","p_daily","p_daily_low","p_daily_high","p_active","p_active_low","p_active_high"
"2022/07/01","FR",67012883,85,1069,85,1069,0.483629560336763,0.453672696624258,0.513586424049268,0.00881057268722467,0.00273222460887819,0.0148889207655711,0.0275330396475771,0.016889902111496,0.0381761771836582,0.068288119738073,0.0531673941285155,0.0834088453476304,0.00975544567686757,0.00386356385537346,0.0156473274983617,0.0542563143124415,0.0406772105229913,0.0678354181018918
"2022/07/02","FR",67012883,100,1403,100,1403,0.478260869565217,0.452122506559224,0.504399232571211,0.007627765064836,0.00291817939049019,0.0123373507391818,0.024224072672218,0.0159332941734976,0.0325148511709385,0.0589503953989935,0.0465728608995167,0.0713279298984704,0.00842148505699907,0.00361926097534882,0.0132237091386493,0.0477548111190306,0.0365964036885161,0.0589132185495452
"2022/07/03","FR",67012883,100,1403,100,1403,0.478260869565217,0.452122506559224,0.504399232571211,0.007627765064836,0.00291817939049019,0.0123373507391818,0.024224072672218,0.0159332941734976,0.0325148511709385,0.0589503953989935,0.0465728608995167,0.0713279298984704,0.00842148505699907,0.00361926097534882,0.0132237091386493,0.0477548111190306,0.0365964036885161,0.0589132185495452
"2022/07/04","FR",67012883,100,1403,100,1403,0.478260869565217,0.452122506559224,0.504399232571211,0.007627765064836,0.00291817939049019,0.0123373507391818,0.024224072672218,0.0159332941734976,0.0325148511709385,0.0589503953989935,0.0465728608995167,0.0713279298984704,0.00842148505699907,0.00361926097534882,0.0132237091386493,0.0477548111190306,0.0365964036885161,0.0589132185495452
"2022/07/05","FR",67012883,100,1403,100,1403,0.478260869565217,0.452122506559224,0.504399232571211,0.007627765064836,0.00291817939049019,0.0123373507391818,0.024224072672218,0.0159332941734976,0.0325148511709385,0.0589503953989935,0.0465728608995167,0.0713279298984704,0.00842148505699907,0.00361926097534882,0.0132237091386493,0.0477548111190306,0.0365964036885161,0.0589132185495452
"2022/07/06","FR",67012883,100,1403,100,1403,0.478260869565217,0.452122506559224,0.504399232571211,0.007627765064836,0.00291817939049019,0.0123373507391818,0.024224072672218,0.0159332941734976,0.0325148511709385,0.0589503953989935,0.0465728608995167,0.0713279298984704,0.00842148505699907,0.00361926097534882,0.0132237091386493,0.0477548111190306,0.0365964036885161,0.0589132185495452
"2022/07/07","FR",67012883,100,1483,100,1483,0.50708024275118,0.481635153809982,0.532525331692378,0.00436363636363636,0.00087969053963095,0.00784758218764178,0.0202166064981949,0.0128044877164534,0.0276287252799365,0.0537049626104691,0.0421847035534933,0.0652252216674448,0.0076721375157813,0.00321323952584556,0.012131035505717,0.0505731625084289,0.0394207628724359,0.0617255621444218
"2022/07/08","FR",67012883,100,1401,100,1401,0.501070663811563,0.474888952369978,0.527252375253148,0.00159616919393456,0,0.00380654000659836,0.0127693535514765,0.00655256171487423,0.0189861453880787,0.0642398286937901,0.0514013522478596,0.0770783051397207,0.00917711838482716,0.00418390410150678,0.0141703326681475,0.0485367594575303,0.0372839641452056,0.0597895547698551
"2022/07/09","FR",67012883,100,1401,100,1401,0.501070663811563,0.474888952369978,0.527252375253148,0.00159616919393456,0,0.00380654000659836,0.0127693535514765,0.00655256171487423,0.0189861453880787,0.0642398286937901,0.0514013522478596,0.0770783051397207,0.00917711838482716,0.00418390410150678,0.0141703326681475,0.0485367594575303,0.0372839641452056,0.0597895547698551
"2022/07/10","FR",67012883,100,1401,100,1401,0.501070663811563,0.474888952369978,0.527252375253148,0.00159616919393456,0,0.00380654000659836,0.0127693535514765,0.00655256171487423,0.0189861453880787,0.0642398286937901,0.0514013522478596,0.0770783051397207,0.00917711838482716,0.00418390410150678,0.0141703326681475,0.0485367594575303,0.0372839641452056,0.0597895547698551
"2022/07/11","FR",67012883,100,1333,100,1333,0.507126781695424,0.480288240900571,0.533965322490277,0.00348432055749129,7.57030773868459e-05,0.00689293803759573,0.0165505226480836,0.00917047730118396,0.0239305679949833,0.0682670667666917,0.0547281362006636,0.0818059973327198,0.00975243810952738,0.00447696384612866,0.0150279123729261,0.0420105026256564,0.0312410822647205,0.0527799229865923
