"date","ISO2","population","sample_size","reach","sample_size_recent","reach_recent","p_infected","p_infected_low","p_infected_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_hospital","p_hospital_low","p_hospital_high","p_recent","p_recent_low","p_recent_high","p_daily","p_daily_low","p_daily_high","p_active","p_active_low","p_active_high"
"2022/08/06","CL",18952035,300,7719,244,6365,0.364943645549942,0.354204082634369,0.375683208465514,0.00458460683523201,0.00302399320797202,0.006145220462492,0.0242238618961437,0.0206684334277291,0.0277792903645582,0.0119685039370079,0.00929385641682609,0.0146431514571897,0.00170978627671541,0.000693629895597627,0.00272594265783319,0.011783189316575,0.00913220942528196,0.0144341692078681
"2022/08/07","CL",18952035,300,7782,300,7782,0.368157286044719,0.357441509009114,0.378873063080323,0.00537931034482759,0.00369558545300871,0.00706303523664646,0.0254319281271596,0.0218042849972951,0.0290595712570241,0.0108149864812669,0.00851474626106552,0.0131152267014683,0.00154499806875241,0.000671524722063639,0.00241847141544119,0.0111796453353894,0.00884363268824617,0.0135156579825326
"2022/08/08","CL",18952035,300,7830,294,7716,0.369476372924649,0.35878554773251,0.380167198116788,0.0053388090349076,0.00366772703628074,0.00700989103353446,0.0253772290809328,0.0217670835958064,0.0289873745660592,0.0106479677963901,0.00835560517209622,0.0129403304206839,0.00152113825662715,0.000650719359092976,0.00239155715416133,0.0112752721617418,0.00891939199341667,0.013631152330067
"2022/08/09","CL",18952035,300,7830,272,7059,0.369476372924649,0.35878554773251,0.380167198116788,0.0053388090349076,0.00366772703628074,0.00700989103353446,0.0253772290809328,0.0217670835958064,0.0289873745660592,0.0105053946621238,0.00812443894028437,0.0128863503839632,0.00150077066601768,0.000596768542614832,0.00240477278942054,0.0114747131321717,0.00899019992235517,0.0139592263419882
"2022/08/10","CL",18952035,300,7830,272,7059,0.369476372924649,0.35878554773251,0.380167198116788,0.0053388090349076,0.00366772703628074,0.00700989103353446,0.0253772290809328,0.0217670835958064,0.0289873745660592,0.0105053946621238,0.00812443894028437,0.0128863503839632,0.00150077066601768,0.000596768542614832,0.00240477278942054,0.0114747131321717,0.00899019992235517,0.0139592263419882
"2022/08/11","CL",18952035,300,7788,287,7402,0.369414483821263,0.358695241846015,0.380133725796512,0.00525677315002022,0.00361130106569486,0.00690224523434557,0.0247163695299838,0.0211798774219103,0.0282528616380573,0.0112359550561798,0.00883233748078554,0.013639572631574,0.00160513643659711,0.000692240682439547,0.00251803219075467,0.0114833828694947,0.00905621139019669,0.0139105543487928
"2022/08/12","CL",18952035,300,7832,300,7832,0.367849846782431,0.357170193212554,0.378529500352308,0.00632655808318751,0.0045235880730986,0.00812952809327642,0.0240816326530612,0.020576906164267,0.0275863591418555,0.0121529998720737,0.00972407196692298,0.0145819277772244,0.00173614283886767,0.000813266661614878,0.00265901901612046,0.0123850868232891,0.00993571284886895,0.0148344607977092
"2022/08/13","CL",18952035,300,8021,234,6203,0.363047001620746,0.352523289649041,0.37357071359245,0.00634249471458774,0.00455392470250575,0.00813106472666973,0.0250533049040512,0.0215172041896039,0.0285894056184985,0.0124434389140271,0.00968143596512426,0.01520544186293,0.00177763413057531,0.000728072908043565,0.00282719535310705,0.0106400128969853,0.00808675050324209,0.0131932752907286
"2022/08/14","CL",18952035,300,8039,246,6562,0.36223410871999,0.35172726210875,0.372740955331231,0.00673178458289335,0.00489047640418541,0.00857309276160128,0.0246272630457934,0.0211224594793403,0.0281320666122464,0.0122193371009623,0.00955811572256777,0.0148805584793568,0.00174561958585175,0.000734453870713105,0.0027567853009904,0.0109722645534898,0.00845178981795775,0.0134927392890218
"2022/08/15","CL",18952035,300,7567,300,7567,0.367913307783798,0.357047868333052,0.378778747234544,0.00680272108843537,0.0048848125257704,0.00872062965110034,0.0235983981693364,0.0200404232274103,0.0271563731112625,0.0135584208427489,0.0109450995923597,0.0161717420931381,0.00198991775006633,0.000983901370508466,0.0029959341296242,0.0140081934716532,0.0113602180926525,0.0166561688506539
"2022/08/16","CL",18952035,300,7597,259,6554,0.368961432144267,0.3581110392298,0.379811825058735,0.00673117374842238,0.00483336835761542,0.00862897913922934,0.023539421440726,0.0200009378269925,0.0270779050544596,0.0144061302681992,0.0115149145345891,0.0172973460018094,0.00211882918304937,0.0010044150690041,0.00323324329709463,0.01495270064083,0.012014487923424,0.017890913358236
"2022/08/17","CL",18952035,300,7647,249,6351,0.366679743690336,0.3558788996546,0.377480587726073,0.00680933852140078,0.00490926113147887,0.00870941591132269,0.0236054517352817,0.0200783463258656,0.0271325571446979,0.0145523568490984,0.0116004388387715,0.0175042748594252,0.00214161725918078,0.00100343549905062,0.00327979901931093,0.0151157298063297,0.0121149495379788,0.0181165100746807
"2022/08/18","CL",18952035,300,7624,285,7161,0.388509968520462,0.377569084324458,0.399450852716466,0.00697544642857143,0.00504874202474003,0.00890215083240283,0.0252503879249542,0.0215983425427032,0.0289024333072051,0.015002804262479,0.012181524572817,0.0178240839521409,0.002198724739651,0.00111281517392992,0.00328463430537209,0.0161988549085323,0.0132749915434426,0.0191227182736221
"2022/08/19","CL",18952035,300,7372,300,7372,0.40491047205643,0.393705105031988,0.416115839080872,0.00718803910293272,0.00520282651559781,0.00917325169026763,0.0250109059182783,0.0213201683203811,0.0287016435161755,0.015556768558952,0.0127233522151283,0.0183901849027756,0.00234924086514192,0.00124307248152528,0.00345540924875857,0.0168204015192621,0.0138848477733513,0.0197559552651728
"2022/08/20","CL",18952035,300,7387,300,7387,0.402057668877758,0.390876483013787,0.41323885474173,0.00731077981651376,0.00531168515200815,0.00930987448101938,0.0252283601565898,0.0215274040719811,0.0289293162411985,0.0156611739071224,0.012821321360331,0.0185010264539138,0.00236383716649551,0.0012553750777931,0.00347229925519793,0.0166508731555435,0.0137328655738281,0.019568880737259
"2022/08/21","CL",18952035,300,7449,261,6455,0.404081084709357,0.392937447882302,0.415224721536412,0.00751453282291224,0.00549907265236914,0.00952999299345534,0.025379982793232,0.0216887584220384,0.0290712071644256,0.0176259553891749,0.014404886778961,0.0208470239993887,0.00266152105928538,0.00140329787751439,0.00391974424105637,0.0179705654531371,0.0147298336463415,0.0212112972599327
"2022/08/22","CL",18952035,300,7311,299,7261,0.408015319381754,0.39674974944826,0.419280889315247,0.00809365515247868,0.00598243215465541,0.010204878150302,0.0260233918128655,0.0222504834789117,0.0297963001468193,0.0189829569073022,0.0158345566044751,0.0221313572101293,0.00283861302213724,0.00161370132404345,0.00406352472023103,0.0168020933755681,0.0138457692862538,0.0197584174648824
"2022/08/23","CL",18952035,300,7576,300,7576,0.426874340021119,0.415736446559563,0.438012233482676,0.00625086817613557,0.00443024295187062,0.00807149340040053,0.0247772828507795,0.0211827399342386,0.0283718257673204,0.0196494954859267,0.0165150600703894,0.022783930901464,0.0029281747081271,0.00171033124527479,0.00414601817097942,0.0150475184794087,0.0123061451070599,0.0177888918517574
"2022/08/24","CL",18952035,300,7469,300,7469,0.428571428571429,0.41734841613132,0.439794441011537,0.0063273340832396,0.00448450833512379,0.0081701598313554,0.0250810201493589,0.0214429794805367,0.0287190608181811,0.0191245791245791,0.0160092586369406,0.0222398996122177,0.00285522659768133,0.00164400483331198,0.00406644836205067,0.0149953139643861,0.0122390945263818,0.0177515334023905
"2022/08/25","CL",18952035,300,7439,300,7439,0.426939104718376,0.415698901422764,0.438179308013988,0.00607173114939283,0.00426245891773494,0.00788100338105072,0.0234894580444319,0.0199583946736167,0.027020521415247,0.0190669371196755,0.0159499202303864,0.0221839540089645,0.00284752284752285,0.0016354903709651,0.00405955532408059,0.0150557870681543,0.012288537297897,0.0178230368384117
"2022/08/26","CL",18952035,300,7368,300,7368,0.429831704668838,0.418527915787265,0.441135493550412,0.0053969606589973,0.0036856437715796,0.00710827754641501,0.023156089193825,0.0196318255940767,0.0266803527935734,0.0187056253413435,0.0156027831115039,0.0218084675711831,0.00279731147286219,0.00159019712534911,0.00400442582037527,0.0149294245385451,0.0121603892543038,0.0176984598227863
"2022/08/27","CL",18952035,300,7478,300,7478,0.426317197111527,0.415108433704201,0.437525960518853,0.0055936232694728,0.00386502824366633,0.00732221829527927,0.0232198142414861,0.0197182404695094,0.0267213880134628,0.0177204993958921,0.0147244109986959,0.0207165877930882,0.00260297044862961,0.00144704206020587,0.00375889883705336,0.0113666755817063,0.00896402997936324,0.0137693211840494
"2022/08/28","CL",18952035,300,7470,300,7470,0.428915662650602,0.417692277479539,0.440139047821666,0.00559127760693318,0.00386340542232798,0.00731914979153839,0.0230693487128991,0.0195796063239573,0.026559091101841,0.0174707700577879,0.0144938909213379,0.0204476491942379,0.00256744328632741,0.00141879428136012,0.00371609229129469,0.0112449799196787,0.00885380425056229,0.0136361555887951
"2022/08/29","CL",18952035,300,7644,281,7226,0.427524856096285,0.41643446774586,0.438615244446709,0.00574712643678161,0.00401403041661019,0.00748022245695303,0.022367324256738,0.0189511733980243,0.0257834751154517,0.0178893357370684,0.0148299963075234,0.0209486751666133,0.00262939385552173,0.00144865129834286,0.0038101364127006,0.0110711320232494,0.00865857462519333,0.0134836894213054
"2022/08/30","CL",18952035,300,7801,265,6906,0.429432124086656,0.418447786423525,0.440416461749786,0.00562625586068319,0.00392950628833224,0.00732300543303414,0.0244731475186948,0.0209419559352772,0.0280043391021123,0.0187200696560731,0.0155200167794944,0.0219201225326518,0.00275123081378511,0.00151585221940997,0.00398660940816026,0.0117289313640313,0.00918970120712223,0.0142681615209403
"2022/08/31","CL",18952035,300,7887,265,6926,0.426778242677824,0.415862466072563,0.437694019283086,0.00542974440471461,0.00377224537639172,0.0070872434330375,0.0239215159252789,0.0204496003394185,0.0273934315111392,0.0179424106496889,0.0148128273273454,0.0210719939720324,0.00264015510911266,0.00143165273453243,0.00384865748369289,0.0112619116373087,0.00877675631477474,0.0137470669598426
"2022/09/01","CL",18952035,300,7859,234,6207,0.429062221656699,0.418119660674111,0.440004782639288,0.00558287917054367,0.00389917428969737,0.00726658405138996,0.0236071765816808,0.0201510837076291,0.0270632694557326,0.0176033591731266,0.0143278876600202,0.0208788306862331,0.00260075030495523,0.00133370814504253,0.00386779246486794,0.00934428870629934,0.00695074304841501,0.0117378343641837
"2022/09/02","CL",18952035,300,7606,251,6510,0.428740468051538,0.41761844222547,0.439862493877606,0.00637560637560638,0.00453906044618259,0.00821215230503016,0.0231741573033708,0.0196793869744488,0.0266689276322928,0.0192455735180908,0.0159043611482818,0.0225867858878999,0.00274936764544155,0.00147593176537594,0.00402280352550716,0.0101382488479263,0.00770477691359389,0.0125717207822586
"2022/09/03","CL",18952035,300,7590,251,6449,0.423715415019763,0.412598537097617,0.434832292941909,0.00640311804008909,0.00455867268432039,0.00824756339585778,0.022288051911412,0.0188517040627531,0.025724399760071,0.0194280385452285,0.0160554623027334,0.0228006147877236,0.00277543407788978,0.00148994170209875,0.00406092645368081,0.0102341448286556,0.0077777740879547,0.0126905155693565
"2022/09/04","CL",18952035,300,7628,285,7146,0.423177766124803,0.412090482287335,0.434265049962272,0.00577160917960698,0.00403115160428989,0.00751206675492407,0.0213032581453634,0.0179638271262224,0.0246426891645044,0.0190716589538634,0.0158970827980661,0.0222462351096607,0.00272452270769477,0.0015146890603237,0.00393435635506584,0.00979568989644556,0.0075122136128273,0.0120791661800638
"2022/09/05","CL",18952035,300,7488,276,6963,0.446581196581197,0.435321094047785,0.457841299114608,0.00574471066274345,0.00399134184924685,0.00749807947624005,0.0235728486225504,0.0200294008341853,0.0271162964109155,0.0182786413356362,0.0151288320308679,0.0214284506404044,0.00261123447651945,0.00141125627249771,0.0038112126805412,0.0109148355593853,0.00847435509312357,0.0133553160256471
"2022/09/06","CL",18952035,300,7504,247,5981,0.447494669509595,0.436244376134365,0.458744962884824,0.0054983786832088,0.00377748839991275,0.00721926896650485,0.0234352672192055,0.0198908356579965,0.0269796987804144,0.0164264163593698,0.0132010332455477,0.0196517994731918,0.00234663090848139,0.00111885616129058,0.00357440565567221,0.0115365323524494,0.00883021236224107,0.0142428523426578
"2022/09/07","CL",18952035,300,7435,278,6755,0.450437121721587,0.439127882605223,0.461746360837951,0.00524971623155505,0.00356261907483435,0.00693681338827576,0.0257442830432907,0.0220217474533934,0.029466818633188,0.0161434977578475,0.013123547907356,0.0191634476083391,0.00230621396540679,0.00115678148640329,0.00345564644441029,0.0115470022205774,0.00899930360874554,0.0140947008324092
"2022/09/08","CL",18952035,300,7279,299,7264,0.455419700508312,0.443979092613725,0.466860308402898,0.00593171296296296,0.00412143860647164,0.00774198731945428,0.0269913451664955,0.0231443462837642,0.0308383440492269,0.015557716349493,0.0126989408041179,0.0184164918948681,0.00222253090707043,0.00113472163759595,0.00331034017654491,0.0122522026431718,0.00972237872797886,0.0147820265583647
"2022/09/09","CL",18952035,300,7350,280,6788,0.454965986394558,0.443581703237506,0.46635026955161,0.00585463372840211,0.00406781358680034,0.00764145387000388,0.026635784597568,0.0228387691713118,0.0304328000238243,0.0166592295106351,0.0135997608137144,0.0197186982075559,0.00237988993009073,0.001215153743277,0.00354462611690447,0.0123747790218032,0.00974486236096727,0.0150046956826391
"2022/09/10","CL",18952035,300,7414,273,6637,0.451847855408686,0.440519458113553,0.46317625270382,0.00580161313145606,0.00403092753264262,0.00757229873026951,0.0267066552413596,0.0229303363191721,0.0304829741635471,0.0170419963481436,0.013912841685879,0.0201711510104083,0.00243457090687766,0.00124310608947014,0.00362603572428518,0.0123549796594847,0.00969741623058277,0.0150125430883866
"2022/09/11","CL",18952035,300,7208,281,6793,0.454772475027747,0.443277006576753,0.466267943478741,0.00539673278879813,0.00366251720342733,0.00713094837416894,0.0260639081136799,0.0222745449957607,0.029853271231599,0.017538644470868,0.0144020321054901,0.020675256836246,0.00250552063869543,0.00131095685937012,0.00370008441802074,0.0123656705432062,0.00973767751892115,0.0149936635674913
"2022/09/12","CL",18952035,300,7105,299,7094,0.458268824771288,0.446683235678257,0.469854413864319,0.00501696916039546,0.00333484557218101,0.0066990927486099,0.0274457724656928,0.0235560018566266,0.0313355430747589,0.0152226490254659,0.0123603469704997,0.0180849510804322,0.00217466414649513,0.00108567216987291,0.00326365612311735,0.0126867775585001,0.0100823898426234,0.0152911652743769
