"date","ISO2","population","sample_size","reach","sample_size_recent","reach_recent","p_infected","p_infected_low","p_infected_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_hospital","p_hospital_low","p_hospital_high","p_recent","p_recent_low","p_recent_high","p_daily","p_daily_low","p_daily_high","p_active","p_active_low","p_active_high"
"2022/07/01","ZA",58558267,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/02","ZA",58558267,100,2692,100,2692,0.304977711738484,0.287585933864932,0.322369489612036,0.0444924406047516,0.0360933402249058,0.0528915409845974,0.0909090909090909,0.0790725322936664,0.102745649524515,0.028131021194605,0.0217692796842161,0.0344927627049939,0.00604827918428518,0.00310675540255528,0.00898980296601507,0.0307346326836582,0.024185398203453,0.0372838671638633
"2022/07/03","ZA",58558267,100,2692,100,2692,0.304977711738484,0.287585933864932,0.322369489612036,0.0444924406047516,0.0360933402249058,0.0528915409845974,0.0909090909090909,0.0790725322936664,0.102745649524515,0.028131021194605,0.0217692796842161,0.0344927627049939,0.00604827918428518,0.00310675540255528,0.00898980296601507,0.0307346326836582,0.024185398203453,0.0372838671638633
"2022/07/04","ZA",58558267,100,2692,100,2692,0.304977711738484,0.287585933864932,0.322369489612036,0.0444924406047516,0.0360933402249058,0.0528915409845974,0.0909090909090909,0.0790725322936664,0.102745649524515,0.028131021194605,0.0217692796842161,0.0344927627049939,0.00604827918428518,0.00310675540255528,0.00898980296601507,0.0307346326836582,0.024185398203453,0.0372838671638633
"2022/07/05","ZA",58558267,100,2692,100,2692,0.304977711738484,0.287585933864932,0.322369489612036,0.0444924406047516,0.0360933402249058,0.0528915409845974,0.0909090909090909,0.0790725322936664,0.102745649524515,0.028131021194605,0.0217692796842161,0.0344927627049939,0.00604827918428518,0.00310675540255528,0.00898980296601507,0.0307346326836582,0.024185398203453,0.0372838671638633
"2022/07/06","ZA",58558267,100,2630,100,2630,0.284790874524715,0.267542436407085,0.302039312642344,0.0242982823627985,0.0181214160266015,0.0304751486989955,0.0547658862876254,0.0456480401966748,0.0638837323785761,0.0330514988470407,0.0261825276279698,0.0399204700661117,0.0052304674730304,0.00246948761823806,0.00799144732782274,0.0152091254752852,0.0105318349557013,0.019886415994869
"2022/07/07","ZA",58558267,100,2630,100,2630,0.284790874524715,0.267542436407085,0.302039312642344,0.0242982823627985,0.0181214160266015,0.0304751486989955,0.0547658862876254,0.0456480401966748,0.0638837323785761,0.0330514988470407,0.0261825276279698,0.0399204700661117,0.0052304674730304,0.00246948761823806,0.00799144732782274,0.0152091254752852,0.0105318349557013,0.019886415994869
"2022/07/08","ZA",58558267,100,2630,100,2630,0.284790874524715,0.267542436407085,0.302039312642344,0.0242982823627985,0.0181214160266015,0.0304751486989955,0.0547658862876254,0.0456480401966748,0.0638837323785761,0.0330514988470407,0.0261825276279698,0.0399204700661117,0.0052304674730304,0.00246948761823806,0.00799144732782274,0.0152091254752852,0.0105318349557013,0.019886415994869
"2022/07/09","ZA",58558267,100,2630,100,2630,0.284790874524715,0.267542436407085,0.302039312642344,0.0242982823627985,0.0181214160266015,0.0304751486989955,0.0547658862876254,0.0456480401966748,0.0638837323785761,0.0330514988470407,0.0261825276279698,0.0399204700661117,0.0052304674730304,0.00246948761823806,0.00799144732782274,0.0152091254752852,0.0105318349557013,0.019886415994869
"2022/07/10","ZA",58558267,100,2630,100,2630,0.284790874524715,0.267542436407085,0.302039312642344,0.0242982823627985,0.0181214160266015,0.0304751486989955,0.0547658862876254,0.0456480401966748,0.0638837323785761,0.0330514988470407,0.0261825276279698,0.0399204700661117,0.0052304674730304,0.00246948761823806,0.00799144732782274,0.0152091254752852,0.0105318349557013,0.019886415994869
