"date","ISO2","population","sample_size","reach","sample_size_recent","reach_recent","p_infected","p_infected_low","p_infected_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_hospital","p_hospital_low","p_hospital_high","p_recent","p_recent_low","p_recent_high","p_daily","p_daily_low","p_daily_high","p_active","p_active_low","p_active_high"
"2022/07/01","GB",66647112,90,2162,90,2162,0.496762257169288,0.475686599052584,0.517837915285991,0.00722543352601156,0.00358216071570832,0.0108687063363148,0.0279383429672447,0.0208493973449864,0.035027288589503,0.0288825757575758,0.0217399981497354,0.0360251533654161,0.00733447865732787,0.0037377610613119,0.0109311962533438,0.0291396854764107,0.0220497701157272,0.0362296008370942
"2022/07/02","GB",66647112,186,4302,186,4302,0.48977219897722,0.474834214216939,0.504710183737501,0.00673316708229426,0.00420201309308823,0.00926432107150029,0.023989898989899,0.019224032588144,0.0287557653916539,0.0279868297271872,0.0230293106902112,0.0329443487641632,0.00561200770405791,0.0033797211006173,0.00784429430749852,0.0264993026499303,0.0216997778054915,0.031298827494369
"2022/07/03","GB",66647112,186,4302,186,4302,0.48977219897722,0.474834214216939,0.504710183737501,0.00673316708229426,0.00420201309308823,0.00926432107150029,0.023989898989899,0.019224032588144,0.0287557653916539,0.0279868297271872,0.0230293106902112,0.0329443487641632,0.00561200770405791,0.0033797211006173,0.00784429430749852,0.0264993026499303,0.0216997778054915,0.031298827494369
"2022/07/04","GB",66647112,186,4302,186,4302,0.48977219897722,0.474834214216939,0.504710183737501,0.00673316708229426,0.00420201309308823,0.00926432107150029,0.023989898989899,0.019224032588144,0.0287557653916539,0.0279868297271872,0.0230293106902112,0.0329443487641632,0.00561200770405791,0.0033797211006173,0.00784429430749852,0.0264993026499303,0.0216997778054915,0.031298827494369
"2022/07/05","GB",66647112,186,4302,186,4302,0.48977219897722,0.474834214216939,0.504710183737501,0.00673316708229426,0.00420201309308823,0.00926432107150029,0.023989898989899,0.019224032588144,0.0287557653916539,0.0279868297271872,0.0230293106902112,0.0329443487641632,0.00561200770405791,0.0033797211006173,0.00784429430749852,0.0264993026499303,0.0216997778054915,0.031298827494369
"2022/07/06","GB",66647112,274,7100,274,7100,0.506197183098592,0.494567829916098,0.517826536281085,0.00656618415161916,0.00463241654529511,0.00849995175794321,0.0205761316872428,0.017141103704978,0.0240111596695076,0.0322901849217639,0.0281580140919737,0.0364223557515541,0.00558918482647296,0.00385262952828729,0.00732574012465863,0.0246808510638298,0.0210591969247402,0.0283025052029194
"2022/07/07","GB",66647112,274,7100,274,7100,0.506197183098592,0.494567829916098,0.517826536281085,0.00656618415161916,0.00463241654529511,0.00849995175794321,0.0205761316872428,0.017141103704978,0.0240111596695076,0.0322901849217639,0.0281580140919737,0.0364223557515541,0.00558918482647296,0.00385262952828729,0.00732574012465863,0.0246808510638298,0.0210591969247402,0.0283025052029194
"2022/07/08","GB",66647112,274,7100,274,7100,0.506197183098592,0.494567829916098,0.517826536281085,0.00656618415161916,0.00463241654529511,0.00849995175794321,0.0205761316872428,0.017141103704978,0.0240111596695076,0.0322901849217639,0.0281580140919737,0.0364223557515541,0.00558918482647296,0.00385262952828729,0.00732574012465863,0.0246808510638298,0.0210591969247402,0.0283025052029194
"2022/07/09","GB",66647112,274,7100,274,7100,0.506197183098592,0.494567829916098,0.517826536281085,0.00656618415161916,0.00463241654529511,0.00849995175794321,0.0205761316872428,0.017141103704978,0.0240111596695076,0.0322901849217639,0.0281580140919737,0.0364223557515541,0.00558918482647296,0.00385262952828729,0.00732574012465863,0.0246808510638298,0.0210591969247402,0.0283025052029194
"2022/07/10","GB",66647112,300,8487,300,8487,0.498291504654177,0.487654031945393,0.508928977362961,0.00545685279187817,0.00383030092686996,0.00708340465688639,0.0173575129533679,0.0144442414624721,0.0202707844442636,0.0347230423999055,0.0308234594215753,0.0386226253782358,0.00496043462855793,0.00346398069790209,0.00645688855921377,0.0235865829086168,0.0203483845420863,0.0268247812751473
"2022/07/11","GB",66647112,300,8487,300,8487,0.498291504654177,0.487654031945393,0.508928977362961,0.00545685279187817,0.00383030092686996,0.00708340465688639,0.0173575129533679,0.0144442414624721,0.0202707844442636,0.0347230423999055,0.0308234594215753,0.0386226253782358,0.00496043462855793,0.00346398069790209,0.00645688855921377,0.0235865829086168,0.0203483845420863,0.0268247812751473
"2022/07/12","GB",66647112,300,8487,300,8487,0.498291504654177,0.487654031945393,0.508928977362961,0.00545685279187817,0.00383030092686996,0.00708340465688639,0.0173575129533679,0.0144442414624721,0.0202707844442636,0.0347230423999055,0.0308234594215753,0.0386226253782358,0.00496043462855793,0.00346398069790209,0.00645688855921377,0.0235865829086168,0.0203483845420863,0.0268247812751473
"2022/07/13","GB",66647112,300,8487,273,7810,0.498291504654177,0.487654031945393,0.508928977362961,0.00545685279187817,0.00383030092686996,0.00708340465688639,0.0173575129533679,0.0144442414624721,0.0202707844442636,0.0353016688061617,0.0312036613533929,0.0393996762589306,0.00504309554373739,0.00347009057186528,0.0066161005156095,0.0231958762886598,0.0198467897895493,0.0265449627877703
"2022/07/14","GB",66647112,300,8487,273,7810,0.498291504654177,0.487654031945393,0.508928977362961,0.00545685279187817,0.00383030092686996,0.00708340465688639,0.0173575129533679,0.0144442414624721,0.0202707844442636,0.0353016688061617,0.0312036613533929,0.0393996762589306,0.00504309554373739,0.00347009057186528,0.0066161005156095,0.0231958762886598,0.0198467897895493,0.0265449627877703
"2022/07/15","GB",66647112,300,9177,300,9177,0.480549199084668,0.47032712876658,0.490771269402757,0.00537508763729843,0.00382597002662521,0.00692420524797166,0.0161715380929564,0.0134657596894088,0.018877316496504,0.0325434094135634,0.028909126329767,0.0361776924973598,0.00464905848765191,0.00325576661221819,0.00604235036308564,0.0228990906102772,0.0198303308391739,0.0259678503813805
"2022/07/16","GB",66647112,300,9177,258,8165,0.480549199084668,0.47032712876658,0.490771269402757,0.00537508763729843,0.00382597002662521,0.00692420524797166,0.0161715380929564,0.0134657596894088,0.018877316496504,0.0336402701043585,0.0297246396677842,0.0375559005409328,0.00480575287205121,0.00330386610011925,0.00630763964398318,0.0224276032039433,0.0192060172290443,0.0256491891788424
"2022/07/17","GB",66647112,300,9177,258,8165,0.480549199084668,0.47032712876658,0.490771269402757,0.00537508763729843,0.00382597002662521,0.00692420524797166,0.0161715380929564,0.0134657596894088,0.018877316496504,0.0336402701043585,0.0297246396677842,0.0375559005409328,0.00480575287205121,0.00330386610011925,0.00630763964398318,0.0224276032039433,0.0192060172290443,0.0256491891788424
"2022/07/18","GB",66647112,300,9252,300,9252,0.501729355814959,0.491541150564533,0.511917561065385,0.00437818009702994,0.00297055158730035,0.00578580860675953,0.0153188457427859,0.0126956717866087,0.0179420196989631,0.0326945978131428,0.0290679746964731,0.0363212209298125,0.00480205052189488,0.0033934158375144,0.00621068520627535,0.022169093675288,0.0191608512920636,0.0251773360585123
"2022/07/19","GB",66647112,300,9252,300,9252,0.501729355814959,0.491541150564533,0.511917561065385,0.00437818009702994,0.00297055158730035,0.00578580860675953,0.0153188457427859,0.0126956717866087,0.0179420196989631,0.0326945978131428,0.0290679746964731,0.0363212209298125,0.00480205052189488,0.0033934158375144,0.00621068520627535,0.022169093675288,0.0191608512920636,0.0251773360585123
"2022/07/20","GB",66647112,300,9252,266,8140,0.501729355814959,0.491541150564533,0.511917561065385,0.00437818009702994,0.00297055158730035,0.00578580860675953,0.0153188457427859,0.0126956717866087,0.0179420196989631,0.0311384615384615,0.0273617323924381,0.034915190684485,0.0045981045981046,0.00312841864447823,0.00606779055173096,0.0223587223587224,0.0191469175419413,0.0255705271755035
"2022/07/21","GB",66647112,300,9149,300,9149,0.510875505519729,0.500632473661376,0.521118537378082,0.00607385811467444,0.00439542210614787,0.00775229412320102,0.0164694400390387,0.0137142347114465,0.0192246453666308,0.0248522005693015,0.0216596687471466,0.0280447323914564,0.00368502412441641,0.00244342964157323,0.00492661860725959,0.0218603126024702,0.0188639808160114,0.0248566443889291
"2022/07/22","GB",66647112,300,9097,300,9097,0.513246125096186,0.502975034923558,0.523517215268813,0.00611246943765281,0.00442339647366642,0.00780154240163921,0.0165745856353591,0.0138019385107535,0.0193472327599647,0.0249944946047126,0.021783917857013,0.0282050713524123,0.00370608834937735,0.00245740990126608,0.00495476679748862,0.0217654171704958,0.0187669175550916,0.0247639167858999
