"date","pct_cli_weighted","pct_cli","population"
2020-05-01,2.2866,2.2989,6663394
2020-05-02,0.2118,0.3891,6663394
2020-05-03,1.0508,1.2681,6663394
2020-05-04,1.5073,1.4286,6663394
2020-05-05,1.3017,1.2797,6663394
2020-05-06,0.7506,1.049,6663394
2020-05-07,0.5932,0.8772,6663394
2020-05-08,0.5148,0.7286,6663394
2020-05-09,0.8084,1.0638,6663394
2020-05-10,0.3056,0.5,6663394
2020-05-11,1.1048,1.2259,6663394
2020-05-12,0.3208,0.3497,6663394
2020-05-13,0.5871,0.7273,6663394
2020-05-14,0.8966,0.8475,6663394
2020-05-15,0.7906,0.8052,6663394
2020-05-16,0.1253,0.3063,6663394
2020-05-17,0.5438,0.6006,6663394
2020-05-18,1.013,0.6849,6663394
2020-05-19,1.4063,1.5,6663394
2020-05-20,1.2681,1.2841,6663394
2020-05-21,0.4317,0.6479,6663394
2020-05-22,0.7229,0.7707,6663394
2020-05-23,0.7193,0.9119,6663394
2020-05-24,1.5019,1.0495,6663394
2020-05-25,0.836,0.6421,6663394
2020-05-26,0.0959,0.1742,6663394
2020-05-27,0.3248,0.3552,6663394
2020-05-28,0.6609,0.7752,6663394
2020-05-29,0.2309,0.4175,6663394
2020-05-30,0.2037,0.5455,6663394
2020-05-31,0.6627,0.6803,6663394
2020-06-01,0.3552,0.4494,6663394
2020-06-02,0.38,0.53,6663394
2020-06-03,0.3915,0.759,6663394
2020-06-04,0,0,6663394
2020-06-05,0.2073,0.3676,6663394
2020-06-06,0.3902,0.5906,6663394
2020-06-07,0.7079,0.6745,6663394
2020-06-08,0.4204,0.5703,6663394
2020-06-09,0.3125,0.6466,6663394
2020-06-10,0.3696,0.3802,6663394
2020-06-11,1.4554,1.5453,6663394
2020-06-12,1.3755,0.9579,6663394
2020-06-13,0,0,6663394
2020-06-14,0.4355,0.5871,6663394
2020-06-15,1.3918,1.5504,6663394
2020-06-16,0.7144,0.8639,6663394
2020-06-17,0.5083,0.3929,6663394
2020-06-18,0.5854,0.4367,6663394
2020-06-19,0.2605,0.2278,6663394
2020-06-20,0.9074,0.5814,6663394
2020-06-21,0,0,6663394
2020-06-22,0.5879,0.625,6663394
2020-06-23,0.1511,0.2037,6663394
2020-06-24,1.5797,0.9728,6663394
2020-06-25,0.5035,0.5848,6663394
2020-06-26,0.2353,0.4107,6663394
2020-06-27,1.2878,0.6667,6663394
2020-06-28,0,0,6663394
2020-06-29,0.1125,0.2212,6663394
2020-06-30,0.5771,0.6494,6663394
2020-07-01,0.2327,0.4292,6663394
2020-07-02,0,0,6663394
2020-07-03,0.3646,0.5525,6663394
2020-07-04,0.5531,0.5391,6663394
2020-07-05,0,0,6663394
2020-07-06,0.1098,0.2577,6663394
2020-07-07,0,0,6663394
2020-07-08,0.252,0.2326,6663394
2020-07-09,0.164,0.2488,6663394
2020-07-10,0.2615,0.464,6663394
2020-07-11,0,0,6663394
2020-07-12,0.0493,0.2174,6663394
2020-07-13,0.6457,0.2392,6663394
2020-07-14,0.2129,0.2331,6663394
2020-07-15,0.4112,0.4474,6663394
2020-07-16,0.2107,0.2294,6663394
2020-07-17,0.1745,0.2387,6663394
2020-07-18,0.2875,0.4866,6663394
2020-07-19,0.0937,0.2299,6663394
2020-07-20,0.9241,0.6024,6663394
2020-07-21,0,0,6663394
2020-07-22,0,0,6663394
2020-07-23,0.919,0.6061,6663394
2020-07-24,0,0,6663394
2020-07-25,0.131,0.2101,6663394
2020-07-26,0.1063,0.2155,6663394
2020-07-27,0.2467,0.2101,6663394
2020-07-28,0,0,6663394
2020-07-29,0.0888,0.1984,6663394
2020-07-30,0.1087,0.2268,6663394
2020-07-31,0.224,0.2439,6663394
