"CountryName","RegionName","SumCases","SumCost","AvgCases","AvgCost","PrescriptionIndex"
"Afghanistan","",6661776.58487204,403.2,74019.7398319115,4.48,3
"Albania","",257795.368913138,109.8,2864.39298792375,1.22,3
"Algeria","",6373698.85982618,220.5,70818.8762202909,2.45,3
"Andorra","",998.688972041668,279.9,11.0965441337963,3.11,3
"Angola","",5301243.74342582,550.8,58902.7082602869,6.12,3
"Argentina","",3436651.57661151,464.4,38185.0175179057,5.16,3
"Aruba","",2827.67207748342,459.9,31.4185786387046,5.11,3
"Australia","",4223523.35686667,224.1,46928.0372985186,2.49,3
"Austria","",496264.066195072,272.7,5514.04517994525,3.03,3
"Azerbaijan","",1247410.0131979,316.8,13860.1112577545,3.52,3
"Bahamas","",45334.2450571353,220.5,503.71383396817,2.45,3
"Bahrain","",107230.438964246,306.9,1191.44932182496,3.41,3
"Bangladesh","",28156294.4239926,715.5,312847.71582214,7.95,3
"Barbados","",11964.2470359156,327.6,132.93607817684,3.64,3
"Belarus","",904313.800980225,476.1,10047.9311220025,5.29,3
"Belgium","",679604.411557359,482.4,7551.16012841509,5.36,3
"Belize","",43331.8928862897,385.2,481.46547651433,4.28,3
"Benin","",2138850.29296122,509.4,23765.0032551246,5.66,3
"Bermuda","",9316.45278401235,364.5,103.516142044582,4.05,3
"Bhutan","",129376.356811052,387.9,1437.51507567835,4.31,3
"Bolivia","",1182404.98422417,181.8,13137.8331580463,2.02,3
"Bosnia and Herzegovina","",286764.06333371,695.7,3186.26737037456,7.73,3
"Botswana","",234985.177287217,577.8,2610.94641430241,6.42,3
"Brazil","",17142858.4819948,522.9,190476.205355497,5.81,3
"Brunei","",73488.2018122096,296.1,816.535575691218,3.29,3
"Bulgaria","",755813.349594414,218.7,8397.9261066046,2.43,3
"Burkina Faso","",3604032.7780353,174.6,40044.8086448367,1.94,3
"Burundi","",1984957.60684536,559.8,22055.084520504,6.22,3
"Cambodia","",2116088.74800627,572.4,23512.0972000697,6.36,3
"Cameroon","",0,189,0,2.1,3
"Canada","",3536898.33552166,391.5,39298.8703946851,4.35,3
"Cape Verde","",45490.0452621638,450,505.444947357376,5,3
"Central African Republic","",680513.104265847,607.5,7561.25671406496,6.75,3
"Chad","",2733622.98320409,452.7,30373.5887022677,5.03,3
"Chile","",1752476.2400964,465.3,19471.9582232934,5.17,3
"China","",118785883.765568,161.1,1319843.15295075,1.79,3
"Colombia","",3981658.00449736,545.4,44240.6444944151,6.06,3
"Comoros","",85966.1410061668,591.3,955.179344512965,6.57,3
"Congo","",699622.84445002,580.5,7773.58716055577,6.45,3
"Costa Rica","",432826.037339979,356.4,4809.17819266643,3.96,3
"Cote d'Ivoire","",3930016.56083697,579.6,43666.8506759664,6.44,3
"Croatia","",273936.643050546,268.2,3043.7404783394,2.98,3
"Cuba","",1567700.24902859,356.4,17418.8916558733,3.96,3
"Cyprus","",98683.1491736819,277.2,1096.47943526313,3.08,3
"Czech Republic","",155328.103439202,328.5,1725.86781599114,3.65,3
"Democratic Republic of Congo","",14485695.6396966,224.1,160952.173774407,2.49,3
"Denmark","",408038.305615479,467.1,4533.7589512831,5.19,3
"Djibouti","",150642.821080119,435.6,1673.80912311244,4.84,3
"Dominica","",11919.2508803889,273.6,132.436120893211,3.04,3
"Dominican Republic","",1330551.02703984,333,14783.9003004427,3.7,3
"Ecuador","",2514013.69016428,264.6,27933.4854462698,2.94,3
"Egypt","",16501643.0395509,655.2,183351.589328343,7.28,3
"El Salvador","",880874.58820308,486,9787.49542447867,5.4,3
"Eritrea","",1068007.55013181,442.8,11866.7505570201,4.92,3
"Estonia","",87069.6175682656,414,967.440195202951,4.6,3
"Eswatini","",126854.080465136,367.2,1409.48978294596,4.08,3
"Ethiopia","",20251321.3265123,232.2,225014.681405692,2.58,3
"Faeroe Islands","",7406.72573315889,261,82.2969525906544,2.9,3
"Fiji","",143456.65068714,325.8,1593.96278541267,3.62,3
"Finland","",789430.474555558,364.5,8771.44971728398,4.05,3
"France","",4085950.93660934,325.8,45399.4548512149,3.62,3
"Gabon","",335037.047140924,179.1,3722.63385712138,1.99,3
"Gambia","",404028.905029349,284.4,4489.21005588166,3.16,3
"Georgia","",119242.680398931,327.6,1324.91867109924,3.64,3
"Germany","",7523816.78745449,372.6,83597.9643050499,4.14,3
"Ghana","",5528972.3283788,405.9,61433.0258708756,4.51,3
"Greece","",1277305.52305597,328.5,14192.2835895108,3.65,3
"Greenland","",8166.52258789389,562.5,90.7391398654876,6.25,3
"Guam","",13701.6464622727,279.9,152.240516247475,3.11,3
"Guatemala","",2392761.85459809,340.2,26586.2428288676,3.78,3
"Guinea","",2064091.1313744,529.2,22934.34590416,5.88,3
"Guyana","",96479.8902069918,358.2,1071.99878007769,3.98,3
"Haiti","",2141066.26797534,244.8,23789.6251997259,2.72,3
"Honduras","",1208341.24021557,705.6,13426.013780173,7.84,3
"Hong Kong","",1299565.20042347,657.9,14439.6133380386,7.31,3
"Hungary","",742239.727012303,383.4,8247.10807791448,4.26,3
"Iceland","",43448.4739028795,350.1,482.760821143105,3.89,3
"India","",216988914.689601,290.7,2410987.94099557,3.23,3
"Indonesia","",38233403.9124852,488.7,424815.599027613,5.43,3
"Iran","",11525271.4306791,312.3,128058.57145199,3.47,3
"Iraq","",6212651.21086086,370.8,69029.457898454,4.12,3
"Ireland","",67426.8548930085,306,749.187276588983,3.4,3
"Israel","",225858.857752602,292.5,2509.5428639178,3.25,3
"Italy","",4935231.38757467,181.8,54835.9043063853,2.02,3
"Jamaica","",406889.791050282,270,4520.99767833647,3,3
"Japan","",18578411.6463138,412.2,206426.796070153,4.58,3
"Jordan","",1134727.58193664,563.4,12608.0842437405,6.26,3
"Kazakhstan","",2829627.89827786,694.8,31440.3099808651,7.72,3
"Kenya","",9353578.091808,477,103928.645464533,5.3,3
"Kosovo","",193378.789561545,478.8,2148.65321735049,5.32,3
"Kuwait","",400276.182865981,384.3,4447.51314295535,4.27,3
"Kyrgyz Republic","",1013340.564952,324,11259.3396105777,3.6,3
"Laos","",0,464.4,0,5.16,3
