"CountryName","RegionName","SumCases","SumCost","AvgCases","AvgCost","PrescriptionIndex"
"Afghanistan","",5287817.73817968,2250,58753.5304242186,25,8
"Albania","",205707.210278109,2250,2285.63566975676,25,8
"Algeria","",5678390.43536286,2250,63093.2270595873,25,8
"Andorra","",879.6944780901,2250,9.77438308989,25,8
"Angola","",4357708.21224928,2250,48418.9801361031,25,8
"Argentina","",2230140.38935067,2250,24779.3376594519,25,8
"Aruba","",2391.32704685931,2250,26.570300520659,25,8
"Australia","",2395367.78953727,2250,26615.1976615252,25,8
"Austria","",439713.876056267,2250,4885.70973395853,25,8
"Azerbaijan","",935243.476883981,2250,10391.5941875998,25,8
"Bahamas","",34898.5122225535,2250,387.761246917261,25,8
"Bahrain","",55971.6276857754,2250,621.906974286393,25,8
"Bangladesh","",20315674.4439465,2250,225729.716043851,25,8
"Barbados","",9700.96317095314,2250,107.788479677257,25,8
"Belarus","",731272.205722546,2250,8125.24673025051,25,8
"Belgium","",389655.827511617,2250,4329.50919457352,25,8
"Belize","",29341.4497561407,2250,326.016108401563,25,8
"Benin","",1554547.80437638,2250,17272.7533819597,25,8
"Bermuda","",6923.5290217131,2250,76.9281002412566,25,8
"Bhutan","",101600.719424967,2250,1128.89688249963,25,8
"Bolivia","",945994.609944191,2250,10511.0512216021,25,8
"Bosnia and Herzegovina","",220809.325952719,2250,2453.43695503021,25,8
"Botswana","",213050.237017608,2250,2367.2248557512,25,8
"Brazil","",10651641.6366277,2250,118351.573740308,25,8
"Brunei","",49389.0484678423,2250,548.767205198248,25,8
"Bulgaria","",524290.747708514,2250,5825.45275231683,25,8
"Burkina Faso","",2951805.83667173,2250,32797.8426296859,25,8
"Burundi","",1693961.1698771,2250,18821.7907764122,25,8
"Cambodia","",1832076.15354329,2250,20356.4017060366,25,8
"Cameroon","",0,2250,0,25,8
"Canada","",2870728.45807559,2250,31896.9828675065,25,8
"Cape Verde","",37941.2377876828,2250,421.569308752031,25,8
"Central African Republic","",509068.10678056,2250,5656.31229756178,25,8
"Chad","",2292097.63208941,2250,25467.7514676601,25,8
"Chile","",1161648.28159615,2250,12907.2031288462,25,8
"China","",55470684.7157441,2250,616340.941286045,25,8
"Colombia","",2602276.04711268,2250,28914.178301252,25,8
"Comoros","",76605.4628943874,2250,851.171809937638,25,8
"Congo","",473007.575684338,2250,5255.63972982597,25,8
"Costa Rica","",298712.197686078,2250,3319.02441873421,25,8
"Cote d'Ivoire","",3669879.55534835,2250,40776.4395038705,25,8
"Croatia","",154235.776859508,2250,1713.73085399454,25,8
"Cuba","",1443254.661642,2250,16036.1629071334,25,8
"Cyprus","",69889.4442836576,2250,776.549380929529,25,8
"Czech Republic","",132325.252951748,2250,1470.28058835276,25,8
"Democratic Republic of Congo","",11907607.168576,2250,132306.746317511,25,8
"Denmark","",354423.997897784,2250,3938.04442108648,25,8
"Djibouti","",124322.656677301,2250,1381.36285197001,25,8
"Dominica","",9189.22760531827,2250,102.102528947981,25,8
"Dominican Republic","",963568.729456343,2250,10706.3192161816,25,8
"Ecuador","",1869522.77479885,2250,20772.4752755428,25,8
"Egypt","",13715641.3336368,2250,152396.014818187,25,8
"El Salvador","",727681.923321464,2250,8085.35470357183,25,8
"Eritrea","",730421.678347701,2250,8115.79642608557,25,8
"Estonia","",68960.0965739038,2250,766.223295265598,25,8
"Eswatini","",100578.656834308,2250,1117.54063149231,25,8
"Ethiopia","",14677889.25273,2250,163087.658363667,25,8
"Faeroe Islands","",5641.48602191592,2250,62.683178021288,25,8
"Fiji","",110672.999798936,2250,1229.69999776595,25,8
"Finland","",653985.54072186,2250,7266.50600802067,25,8
"France","",3033475.75075105,2250,33705.2861194561,25,8
"Gabon","",278849.885677865,2250,3098.33206308739,25,8
"Gambia","",323939.463384603,2250,3599.32737094004,25,8
"Georgia","",85006.9738043025,2250,944.521931158917,25,8
"Germany","",5782870.16139352,2250,64254.1129043725,25,8
"Ghana","",4130421.0857373,2250,45893.5676193033,25,8
"Greece","",1087681.23707896,2250,12085.3470786551,25,8
"Greenland","",7219.28017438327,2250,80.2142241598141,25,8
"Guam","",8913.1875263294,2250,99.0354169592156,25,8
"Guatemala","",2062784.76172069,2250,22919.8306857854,25,8
"Guinea","",1641150.89842786,2250,18235.0099825317,25,8
"Guyana","",82127.3825209147,2250,912.526472454607,25,8
"Haiti","",1512378.84601658,2250,16804.2094001842,25,8
"Honduras","",982615.067629221,2250,10917.9451958802,25,8
"Hong Kong","",978385.315801649,2250,10870.9479533516,25,8
"Hungary","",573050.865852047,2250,6367.23184280052,25,8
"Iceland","",32694.8427249931,2250,363.276030277701,25,8
"India","",167637865.835719,2250,1862642.95373022,25,8
"Indonesia","",34416726.045787,2250,382408.067175412,25,8
"Iran","",8457201.20534518,2250,93968.9022816131,25,8
"Iraq","",4384798.95436291,2250,48719.9883818101,25,8
"Ireland","",55963.4878164733,2250,621.816531294148,25,8
"Israel","",174150.019531177,2250,1935.00021701308,25,8
"Italy","",3085981.33201218,2250,34288.681466802,25,8
"Jamaica","",339887.302543354,2250,3776.52558381504,25,8
"Japan","",14509625.9470805,2250,161218.066078672,25,8
"Jordan","",771957.668338645,2250,8577.30742598494,25,8
"Kazakhstan","",2108325.27463487,2250,23425.8363848319,25,8
"Kenya","",7235818.53410283,2250,80397.9837122536,25,8
"Kosovo","",132750.411345587,2250,1475.00457050653,25,8
"Kuwait","",272689.981840666,2250,3029.88868711851,25,8
"Kyrgyz Republic","",721337.799683596,2250,8014.86444092884,25,8
"Laos","",0,2250,0,25,8
"Latvia","",91851.0930646562,2250,1020.5677007184,25,8
"Lebanon","",224279.637775343,2250,2491.99597528159,25,8
"Lesotho","",34634.7002089348,2250,384.830002321498,25,8
"Liberia","",0,2250,0,25,8
"Libya","",704140.204381301,2250,7823.78004868112,25,8
"Lithuania","",71035.6204535836,2250,789.284671706485,25,8
"Luxembourg","",10149.6189422478,2250,112.773543802753,25,8
"Macao","",0,2250,0,25,8
"Madagascar","",3229021.43960957,2250,35878.0159956619,25,8
"Malawi","",2368373.26051836,2250,26315.258450204,25,8
"Malaysia","",3652155.13563379,2250,40579.5015070421,25,8
"Mali","",2618181.22731544,2250,29090.9025257271,25,8
"Mauritania","",611176.467973947,2250,6790.84964415496,25,8
"Mauritius","",181257.756241343,2250,2013.97506934825,25,8
"Mexico","",12792089.0625421,2250,142134.322917135,25,8
"Moldova","",85635.1400939754,2250,951.501556599727,25,8
"Monaco","",1563.94638748064,2250,17.3771820831182,25,8
"Mongolia","",444514.46745123,2250,4939.049638347,25,8
"Morocco","",4155308.28877177,2250,46170.0920974642,25,8
"Mozambique","",4093891.48933012,2250,45487.6832147791,25,8
"Myanmar","",7068121.97924191,2250,78534.6886582434,25,8
"Namibia","",221814.388588316,2250,2464.60431764796,25,8
"Nepal","",3334337.48581069,2250,37048.1942867855,25,8
"Netherlands","",570002.828400521,2250,6333.36476000578,25,8
"New Zealand","",665026.355868916,2250,7389.18173187685,25,8
"Nicaragua","",910409.85874931,2250,10115.6650972146,25,8
"Niger","",3339810.05603721,2250,37109.0006226357,25,8
"Nigeria","",28268743.4378841,2250,314097.149309824,25,8
"Norway","",508229.499905635,2250,5646.99444339595,25,8
"Oman","",457937.656816746,2250,5088.19618685274,25,8
"Pakistan","",29328686.7515173,2250,325874.297239081,25,8
"Palestine","",310473.112143679,2250,3449.70124604087,25,8
"Panama","",75353.0534907688,2250,837.256149897431,25,8
"Papua New Guinea","",565695.401602638,2250,6285.50446225153,25,8
"Paraguay","",609587.146780062,2250,6773.19051977846,25,8
"Peru","",2385242.86849836,2250,26502.6985388706,25,8
"Philippines","",14151196.365375,2250,157235.515170833,25,8
"Poland","",2097097.71308082,2250,23301.085700898,25,8
"Portugal","",228109.430590152,2250,2534.54922877946,25,8
"Puerto Rico","",182412.753102951,2250,2026.80836781057,25,8
"Qatar","",114330.883979511,2250,1270.3431553279,25,8
"Romania","",1115592.09636644,2250,12395.4677374049,25,8
"Russia","",12065911.6203039,2250,134065.684670043,25,8
"Rwanda","",1745774.87011743,2250,19397.4985568603,25,8
"San Marino","",727.213891213234,2250,8.08015434681371,25,8
"Saudi Arabia","",3591356.39594748,2250,39903.959954972,25,8
"Senegal","",2128641.87686742,2250,23651.576409638,25,8
"Serbia","",463028.472991975,2250,5144.76081102195,25,8
"Seychelles","",11887.1090920573,2250,132.078989911748,25,8
"Sierra Leone","",1095564.36140731,2250,12172.9373489701,25,8
"Singapore","",683197.017479343,2250,7591.0779719927,25,8
"Slovak Republic","",218637.9913098,2250,2429.31101455334,25,8
"Slovenia","",39222.9407874088,2250,435.810453193431,25,8
"Solomon Islands","",0,2250,0,25,8
"Somalia","",1075032.54074645,2250,11944.8060082939,25,8
"South Africa","",3621327.75689077,2250,40236.9750765641,25,8
"South Korea","",6885791.35722836,2250,76508.7928580929,25,8
"South Sudan","",1566608.74838991,2250,17406.763870999,25,8
"Spain","",1872242.55792223,2250,20802.6950880248,25,8
"Sri Lanka","",2778159.28641437,2250,30868.4365157153,25,8
"Sudan","",0,2250,0,25,8
"Suriname","",49871.7793734341,2250,554.130881927045,25,8
"Sweden","",407356.669674776,2250,4526.18521860862,25,8
"Switzerland","",276832.314900628,2250,3075.91461000697,25,8
"Syria","",2396421.33720533,2250,26626.9037467259,25,8
"Taiwan","",1559454.95752406,2250,17327.2773058228,25,8
"Tajikistan","",513826.685520642,2250,5709.1853946738,25,8
"Tanzania","",0,2250,0,25,8
"Thailand","",9566238.67154143,2250,106291.540794905,25,8
"Timor-Leste","",127926.278457046,2250,1421.40309396718,25,8
"Togo","",1208196.74082548,2250,13424.4082313942,25,8
"Trinidad and Tobago","",179022.457793347,2250,1989.13841992608,25,8
"Tunisia","",944285.40421197,2250,10492.0600467997,25,8
"Turkey","",6494147.45655009,2250,72157.1939616677,25,8
"Uganda","",6127650.81767049,2250,68085.0090852277,25,8
"Ukraine","",3483462.13131313,2250,38705.1347923682,25,8
"United Arab Emirates","",574869.827961164,2250,6387.44253290182,25,8
"United Kingdom","",1654398.22306835,2250,18382.2024785372,25,8
"United Kingdom","England",1750833.785498,2250,19453.7087277555,25,8
"United Kingdom","Northern Ireland",53296.5816697551,2250,592.184240775057,25,8
"United Kingdom","Scotland",317470.754183769,2250,3527.4528242641,25,8
"United Kingdom","Wales",88320.6271488952,2250,981.340301654392,25,8
"United States","",5365154.66209093,2250,59612.8295787881,25,8
"United States","Alabama",61328.71894521,2250,681.430210502333,25,8
"United States","Alaska",14311.0307748055,2250,159.011453053395,25,8
"United States","Arizona",81623.3627548764,2250,906.92625283196,25,8
"United States","Arkansas",31675.3509142868,2250,351.948343492076,25,8
"United States","California",572617.573459991,2250,6362.41748288879,25,8
"United States","Colorado",128062.017896557,2250,1422.91130996175,25,8
"United States","Connecticut",95575.7959953959,2250,1061.95328883773,25,8
"United States","Delaware",17077.6245661488,2250,189.75138406832,25,8
"United States","Florida",368825.210735713,2250,4098.05789706347,25,8
"United States","Georgia",171361.648349362,2250,1904.01831499292,25,8
"United States","Hawaii",121384.000723577,2250,1348.71111915086,25,8
"United States","Idaho",22932.2399164163,2250,254.802665737959,25,8
"United States","Illinois",149665.135327613,2250,1662.94594808459,25,8
"United States","Indiana",79494.3553933088,2250,883.270615481209,25,8
"United States","Iowa",29396.530294657,2250,326.628114385078,25,8
"United States","Kansas",64076.215628379,2250,711.957951426433,25,8
"United States","Kentucky",75980.047349672,2250,844.222748329689,25,8
"United States","Louisiana",80656.1303131003,2250,896.179225701115,25,8
"United States","Maine",77938.4132510543,2250,865.982369456159,25,8
"United States","Maryland",194345.245132342,2250,2159.39161258158,25,8
"United States","Massachusetts",117662.681871006,2250,1307.36313190007,25,8
"United States","Michigan",302634.254148915,2250,3362.60282387684,25,8
"United States","Minnesota",81674.2032183651,2250,907.491146870723,25,8
"United States","Mississippi",54257.6458763194,2250,602.862731959104,25,8
"United States","Missouri",119918.132811081,2250,1332.4236979009,25,8
"United States","Montana",15753.1744874027,2250,175.035272082253,25,8
"United States","Nebraska",19766.953030907,2250,219.632811454522,25,8
"United States","Nevada",38882.5693682226,2250,432.028548535806,25,8
"United States","New Hampshire",56768.294944724,2250,630.758832719156,25,8
"United States","New Jersey",180866.32601024,2250,2009.62584455822,25,8
"United States","New Mexico",28940.0053469668,2250,321.555614966298,25,8
"United States","New York",386353.672043876,2250,4292.81857826529,25,8
"United States","North Carolina",218294.458447254,2250,2425.49398274727,25,8
"United States","North Dakota",1924.79436921498,2250,21.3866041023887,25,8
"United States","Ohio",221171.269984632,2250,2457.4585553848,25,8
"United States","Oklahoma",56516.0704096382,2250,627.956337884868,25,8
"United States","Oregon",259170.538726369,2250,2879.67265251522,25,8
"United States","Pennsylvania",328776.891142055,2250,3653.07656824505,25,8
"United States","Rhode Island",29015.6199054428,2250,322.395776727143,25,8
"United States","South Carolina",83773.3864195492,2250,930.815404661658,25,8
"United States","South Dakota",3316.97437199902,2250,36.8552707999891,25,8
"United States","Tennessee",51974.5669264715,2250,577.495188071906,25,8
"United States","Texas",517471.231270091,2250,5749.68034744546,25,8
"United States","Utah",30126.8891762412,2250,334.743213069347,25,8
"United States","Vermont",40113.2111917496,2250,445.702346574996,25,8
"United States","Virginia",269934.826682939,2250,2999.27585203266,25,8
"United States","Washington",385568.292656634,2250,4284.09214062927,25,8
"United States","Washington DC",28499.341811544,2250,316.6593534616,25,8
"United States","West Virginia",42760.9284609745,2250,475.121427344161,25,8
"United States","Wisconsin",48388.486257921,2250,537.649847310233,25,8
"United States","Wyoming",8449.74980744453,2250,93.8861089716059,25,8
"Uruguay","",271745.115119373,2250,3019.39016799303,25,8
"Uzbekistan","",4057149.69550011,2250,45079.4410611124,25,8
"Vanuatu","",0,2250,0,25,8
"Venezuela","",3638939.55103949,2250,40432.6616782166,25,8
"Vietnam","",853455.996902094,2250,9482.84441002326,25,8
"Yemen","",574574.938294001,2250,6384.16598104446,25,8
"Zambia","",1848236.2196072,2250,20535.9579956355,25,8
"Zimbabwe","",1384670.25923118,2250,15385.2251025687,25,8
