"CountryName","RegionName","SumCases","SumCost","AvgCases","AvgCost","PrescriptionIndex"
"Afghanistan","",5453441.12459636,1710,60593.7902732929,19,6
"Albania","",214555.715752122,1710,2383.9523972458,19,6
"Algeria","",5965934.63110001,1710,66288.1625677779,19,6
"Andorra","",900.081991388072,1710,10.000911015423,19,6
"Angola","",4578429.23477644,1710,50871.4359419604,19,6
"Argentina","",2361657.67278245,1710,26240.6408086939,19,6
"Aruba","",2472.32215503074,1710,27.4702461670082,19,6
"Australia","",2651719.75379759,1710,29463.5528199732,19,6
"Austria","",471764.881650444,1710,5241.83201833827,19,6
"Azerbaijan","",991929.800288448,1710,11021.4422254272,19,6
"Bahamas","",37477.1920586866,1710,416.413245096518,19,6
"Bahrain","",60870.6490191454,1710,676.340544657171,19,6
"Bangladesh","",21483325.9780867,1710,238703.621978741,19,6
"Barbados","",9965.63483836583,1710,110.729275981843,19,6
"Belarus","",758954.914817958,1710,8432.8323868662,19,6
"Belgium","",422858.582633415,1710,4698.42869592683,19,6
"Belize","",31039.6590953374,1710,344.885101059305,19,6
"Benin","",1636768.6053177,1710,18186.3178368633,19,6
"Bermuda","",7202.8129389769,1710,80.0312548775211,19,6
"Bhutan","",106204.169338436,1710,1180.04632598262,19,6
"Bolivia","",977906.102168792,1710,10865.623357431,19,6
"Bosnia and Herzegovina","",233993.475293584,1710,2599.92750326205,19,6
"Botswana","",219678.460281563,1710,2440.87178090626,19,6
"Brazil","",11321615.8577496,1710,125795.731752774,19,6
"Brunei","",53330.0132902523,1710,592.555703225025,19,6
"Bulgaria","",554783.809388079,1710,6164.26454875643,19,6
"Burkina Faso","",3058184.94395757,1710,33979.8327106397,19,6
"Burundi","",1744498.46348631,1710,19383.316260959,19,6
"Cambodia","",1962043.6868413,1710,21800.4854093478,19,6
"Cameroon","",0,1710,0,19,6
"Canada","",3005514.32508432,1710,33394.603612048,19,6
"Cape Verde","",39577.4778527778,1710,439.749753919753,19,6
"Central African Republic","",552329.84680282,1710,6136.99829780911,19,6
"Chad","",2388208.02035645,1710,26535.6446706273,19,6
"Chile","",1233790.60490309,1710,13708.7844989232,19,6
"China","",67008232.9326501,1710,744535.92147389,19,6
