"CountryName","RegionName","SumCases","SumCost","AvgCases","AvgCost","PrescriptionIndex"
"Afghanistan","",6722338.54720204,270,74692.6505244671,3,0
"Albania","",291478.89717157,270,3238.65441301744,3,0
"Algeria","",7965812.55427308,270,88509.0283808121,3,0
"Andorra","",1103.97316633048,270,12.2663685147831,3,0
"Angola","",6099035.58164228,270,67767.0620182476,3,0
"Argentina","",3609688.83129208,270,40107.6536810231,3,0
"Aruba","",3297.97505686837,270,36.6441672985375,3,0
"Australia","",4427882.75407279,270,49198.6972674755,3,0
"Austria","",771605.75924001,270,8573.39732488899,3,0
"Azerbaijan","",1422591.07690648,270,15806.5675211831,3,0
"Bahamas","",56428.7364979042,270,626.985961087824,3,0
"Bahrain","",112904.070312894,270,1254.48967014327,3,0
"Bangladesh","",29483740.662643,270,327597.118473811,3,0
"Barbados","",12488.0252313135,270,138.755835903483,3,0
"Belarus","",997642.88249411,270,11084.9209166012,3,0
"Belgium","",772375.439040297,270,8581.94932266997,3,0
"Belize","",45173.3166623788,270,501.925740693097,3,0
"Benin","",2196683.65701374,270,24407.5961890416,3,0
"Bermuda","",9369.07416692055,270,104.100824076895,3,0
"Bhutan","",138756.809666046,270,1541.74232962274,3,0
"Bolivia","",1252380.05959463,270,13915.3339954959,3,0
"Bosnia and Herzegovina","",346654.345214981,270,3851.71494683312,3,0
"Botswana","",275627.291504612,270,3062.52546116236,3,0
"Brazil","",17639879.6296274,270,195998.662551416,3,0
"Brunei","",79428.752698304,270,882.541696647823,3,0
"Bulgaria","",806258.372771084,270,8958.42636412316,3,0
"Burkina Faso","",3844772.63387788,270,42719.6959319765,3,0
"Burundi","",2130098.7475119,270,23667.7638612433,3,0
"Cambodia","",2820035.16871983,270,31333.724096887,3,0
"Cameroon","",0,270,0,3,0
"Canada","",4147713.73743017,270,46085.7081936685,3,0
"Cape Verde","",53857.7485039559,270,598.419427821732,3,0
"Central African Republic","",839983.105792333,270,9333.14561991481,3,0
"Chad","",3074437.34905348,270,34160.4149894831,3,0
"Chile","",1869630.74502528,270,20773.6749447253,3,0
"China","",193989611.755419,270,2155440.13061576,3,0
"Colombia","",4173501.55343062,270,46372.2394825625,3,0
"Comoros","",91260.8087794306,270,1014.00898643812,3,0
"Congo","",902382.689581899,270,10026.4743286878,3,0
"Costa Rica","",458985.262462061,270,5099.83624957845,3,0
"Cote d'Ivoire","",4688741.05283684,270,52097.1228092982,3,0
"Croatia","",292334.035082732,270,3248.15594536369,3,0
"Cuba","",1907730.03796414,270,21197.0004218238,3,0
"Cyprus","",103432.515719299,270,1149.25017465888,3,0
"Czech Republic","",187149.154730106,270,2079.43505255673,3,0
"Democratic Republic of Congo","",16658596.8532084,270,185095.520591204,3,0
"Denmark","",564616.596713287,270,6273.51774125875,3,0
"Djibouti","",174364.230419345,270,1937.38033799272,3,0
"Dominica","",11867.9886224918,270,131.866540249909,3,0
"Dominican Republic","",1354758.2425422,270,15052.86936158,3,0
"Ecuador","",2588599.37713741,270,28762.2153015267,3,0
"Egypt","",18542358.1466032,270,206026.201628924,3,0
"El Salvador","",967965.290720019,270,10755.1698968891,3,0
"Eritrea","",1111139.97814406,270,12345.9997571562,3,0
"Estonia","",97443.7330362089,270,1082.70814484677,3,0
"Eswatini","",137154.092314552,270,1523.93435905058,3,0
"Ethiopia","",20179651.3545735,270,224218.34838415,3,0
"Faeroe Islands","",7521.61479755712,270,83.5734977506347,3,0
"Fiji","",170239.405143931,270,1891.54894604368,3,0
"Finland","",878848.657313825,270,9764.98508126472,3,0
"France","",4891412.80520156,270,54349.0311689062,3,0
"Gabon","",370431.675529653,270,4115.90750588503,3,0
"Gambia","",409643.779754709,270,4551.5975528301,3,0
"Georgia","",167924.94186468,270,1865.83268738533,3,0
"Germany","",8590370.28604232,270,95448.5587338035,3,0
"Ghana","",5705237.86701889,270,63391.5318557654,3,0
"Greece","",1523204.50955329,270,16924.4945505922,3,0
"Greenland","",9013.46718684816,270,100.149635409424,3,0
"Guam","",16770.7838790282,270,186.342043100313,3,0
"Guatemala","",2742502.21540484,270,30472.2468378316,3,0
"Guinea","",2294717.48391334,270,25496.8609323704,3,0
"Guyana","",107493.885737473,270,1194.37650819414,3,0
"Haiti","",2122451.55048489,270,23582.7950053877,3,0
"Honduras","",1356713.73252305,270,15074.5970280339,3,0
