"CountryName","RegionName","SumCases","SumCost","AvgCases","AvgCost","PrescriptionIndex"
"Afghanistan","",5735615.24950937,1743.3,63729.0583278819,19.37,8
"Albania","",208063.973305293,1522.8,2311.82192561437,16.92,8
"Algeria","",5639790.96488581,1736.1,62664.3440542867,19.29,8
"Andorra","",949.312240000359,1689.3,10.5479137777818,18.77,8
"Angola","",4298329.37831631,1927.8,47759.2153146256,21.42,8
"Argentina","",2858340.90798238,1777.5,31759.3434220264,19.75,8
"Aruba","",2368.82607266761,1649.7,26.3202896963067,18.33,8
"Australia","",2780643.46270507,1516.5,30896.0384745008,16.85,8
"Austria","",431542.827105665,1554.3,4794.92030117405,17.27,8
"Azerbaijan","",926139.301590556,1645.2,10290.4366843395,18.28,8
"Bahamas","",34474.3263681441,1772.1,383.048070757157,19.69,8
"Bahrain","",65380.0059474942,1664.1,726.444510527713,18.49,8
"Bangladesh","",20008102.2115787,2113.2,222312.246795319,23.48,8
"Barbados","",10098.8562760397,1347.3,112.209514178219,14.97,8
"Belarus","",726690.877643696,1835.1,8074.34308492996,20.39,8
"Belgium","",439293.422244407,1783.8,4881.03802493786,19.82,8
"Belize","",29538.768321016,1895.4,328.208536900178,21.06,8
"Benin","",1541073.66796462,1924.2,17123.0407551625,21.38,8
"Bermuda","",6928.2732656969,1717.2,76.9808140632989,19.08,8
"Bhutan","",114229.043161542,1784.7,1269.2115906838,19.83,8
"Bolivia","",944604.482535342,1484.1,10495.6053615038,16.49,8
"Bosnia and Herzegovina","",218421.705159682,1873.8,2426.90783510758,20.82,8
"Botswana","",213151.147747193,2034.9,2368.34608607993,22.61,8
"Brazil","",10662464.1899165,1888.2,118471.824332405,20.98,8
"Brunei","",59167.52032238,1688.4,657.416892470889,18.76,8
"Bulgaria","",524772.764429879,1392.3,5830.80849366532,15.47,8
"Burkina Faso","",3271620.64556197,1928.7,36351.3405062441,21.43,8
"Burundi","",1826873.59112535,2061.9,20298.5954569483,22.91,8
"Cambodia","",1797869.48523304,1907.1,19976.3276137005,21.19,8
"Cameroon","",0,1402.2,0,15.58,8
"Canada","",2878108.88419851,1961.1,31978.9876022057,21.79,8
"Cape Verde","",37723.21509973,1626.3,419.146834441444,18.07,8
"Central African Republic","",568389.160999834,1881.9,6315.43512222038,20.91,8
"Chad","",2276098.25815961,2185.2,25289.9806462179,24.28,8
"Chile","",1346622.40016905,1953.9,14962.4711129895,21.71,8
"China","",53760232.3428089,1181.7,597335.914920099,13.13,8
"Colombia","",2638488.01131964,1550.7,29316.5334591071,17.23,8
"Comoros","",76787.3906584978,1864.8,853.193229538865,20.72,8
"Congo","",460634.791161026,1782,5118.16434623362,19.8,8
"Costa Rica","",297437.911297783,1819.8,3304.86568108647,20.22,8
"Cote d'Ivoire","",3641833.0231653,1969.2,40464.8113685033,21.88,8
"Croatia","",156994.012673037,1295.1,1744.3779185893,14.39,8
"Cuba","",1429126.70829471,2035.8,15879.185647719,22.62,8
"Cyprus","",70336.569212419,1570.5,781.517435693545,17.45,8
"Czech Republic","",140502.072859146,1529.1,1561.1341428794,16.99,8
"Democratic Republic of Congo","",12785115.9123112,1492.2,142056.843470125,16.58,8
"Denmark","",351268.137138565,1964.7,3902.97930153961,21.83,8
"Djibouti","",134484.226749199,1566.9,1494.26918610221,17.41,8
"Dominica","",9243.57302309502,1592.1,102.706366923278,17.69,8
"Dominican Republic","",1092163.08139537,1511.1,12135.1453488374,16.79,8
"Ecuador","",1873198.50222156,1444.5,20813.3166913507,16.05,8
"Egypt","",13687525.7883706,2061.9,152083.619870784,22.91,8
"El Salvador","",730131.652613569,1737.9,8112.57391792855,19.31,8
"Eritrea","",798560.792437908,1737,8872.89769375453,19.3,8
"Estonia","",69002.7565730805,1622.7,766.69729525645,18.03,8
"Eswatini","",100794.198806731,1769.4,1119.93554229701,19.66,8
"Ethiopia","",16048757.3452645,1564.2,178319.526058495,17.38,8
"Faeroe Islands","",6217.81680436929,1899.9,69.086853381881,21.11,8
"Fiji","",124003.989847791,1605.6,1377.82210941991,17.84,8
"Finland","",651925.543012115,1720.8,7243.61714457905,19.12,8
"France","",3006810.05810619,1730.7,33409.0006456243,19.23,8
"Gabon","",279015.339921935,1537.2,3100.17044357706,17.08,8
"Gambia","",355726.394300394,1713.6,3952.5154922266,19.04,8
"Georgia","",97056.7569955698,1660.5,1078.40841106189,18.45,8
"Germany","",5810396.07504226,1584,64559.9563893585,17.6,8
"Ghana","",4178737.88554202,1700.1,46430.4209504669,18.89,8
"Greece","",1074025.2272281,1807.2,11933.6136358678,20.08,8
"Greenland","",7573.17347329038,1952.1,84.1463719254486,21.69,8
"Guam","",8871.97000015219,1735.2,98.5774444461354,19.28,8
"Guatemala","",2204021.60813092,1823.4,24489.1289792324,20.26,8
"Guinea","",1655880.68149841,1704.6,18398.6742388712,18.94,8
"Guyana","",82005.0439214139,1524.6,911.167154682377,16.94,8
"Haiti","",1511207.01396234,1710,16791.189044026,19,8
"Honduras","",995129.032491916,2019.6,11056.9892499102,22.44,8
"Hong Kong","",968996.910612856,2052,10766.6323401428,22.8,8
"Hungary","",626885.229468877,1819.8,6965.39143854307,20.22,8
"Iceland","",35971.2480525206,1373.4,399.680533916895,15.26,8
"India","",170380444.486733,1593,1893116.04985259,17.7,8
"Indonesia","",34431080.5133727,1815.3,382567.561259697,20.17,8
"Iran","",10201468.5377043,1656,113349.650418937,18.4,8
"Iraq","",5028457.76942867,1363.5,55871.7529936518,15.15,8
"Ireland","",55846.6862257073,1586.7,620.518735841192,17.63,8
"Israel","",190467.494528212,1716.3,2116.30549475791,19.07,8
"Italy","",3127914.48095458,1535.4,34754.6053439398,17.06,8
"Jamaica","",359554.691167428,1508.4,3995.05212408253,16.76,8
"Japan","",14580648.5514961,1921.5,162007.206127734,21.35,8
"Jordan","",845988.77279916,1733.4,9399.875253324,19.26,8
"Kazakhstan","",2277050.88062428,2042.1,25300.5653402697,22.69,8
"Kenya","",7221376.75933612,1730.7,80237.5195481791,19.23,8
"Kosovo","",152333.610242936,1788.3,1692.59566936596,19.87,8
"Kuwait","",297743.175223781,1652.4,3308.25750248645,18.36,8
"Kyrgyz Republic","",813197.084558262,1530.9,9035.52316175846,17.01,8
"Laos","",0,1944,0,21.6,8
"Latvia","",90946.8763187119,1593.9,1010.52084798569,17.71,8
"Lebanon","",224432.642614167,1954.8,2493.6960290463,21.72,8
"Lesotho","",34518.4984587427,1683,383.538871763808,18.7,8
"Liberia","",0,1387.8,0,15.42,8
"Libya","",750455.27960831,1460.7,8338.39199564789,16.23,8
"Lithuania","",70825.09153879,1564.2,786.945461542111,17.38,8
"Luxembourg","",10917.6412803279,1877.4,121.307125336976,20.86,8
"Macao","",0,1413,0,15.7,8
"Madagascar","",3650522.80564431,1843.2,40561.364507159,20.48,8
"Malawi","",2366375.95604616,1609.2,26293.0661782906,17.88,8
"Malaysia","",3864363.97049265,1553.4,42937.3774499184,17.26,8
"Mali","",2609201.35242949,1743.3,28991.1261381054,19.37,8
"Mauritania","",649472.231265194,1563.3,7216.35812516882,17.37,8
"Mauritius","",181640.356867929,1512.9,2018.22618742143,16.81,8
"Mexico","",12731365.3653376,1448.1,141459.615170418,16.09,8
"Moldova","",111004.894937794,1455.3,1233.38772153104,16.17,8
"Monaco","",1720.09794821568,1680.3,19.1121994246187,18.67,8
"Mongolia","",498834.120030111,1761.3,5542.6013336679,19.57,8
"Morocco","",4499402.83757786,1688.4,49993.3648619762,18.76,8
