"CountryName","RegionName","SumCases","SumCost","AvgCases","AvgCost","PrescriptionIndex"
"Afghanistan","",6033814.84111459,810.9,67042.3871234954,9.01,5
"Albania","",219017.084961544,586.8,2433.52316623937,6.52,5
"Algeria","",6027923.96980738,641.7,66976.9329978597,7.13,5
"Andorra","",974.83838428442,668.7,10.8315376031602,7.43,5
"Angola","",5059627.77776859,847.8,56218.086419651,9.42,5
"Argentina","",3212986.27337392,805.5,35699.8474819325,8.95,5
"Aruba","",2440.59269402624,985.5,27.1176966002915,10.95,5
"Australia","",3747942.91813489,594.9,41643.8102014988,6.61,5
"Austria","",468717.738546356,467.1,5207.97487273729,5.19,5
"Azerbaijan","",1181113.32129089,780.3,13123.4813476766,8.67,5
"Bahamas","",37536.5206632722,683.1,417.072451814135,7.59,5
"Bahrain","",95517.0310162998,783.9,1061.30034462555,8.71,5
"Bangladesh","",23667230.2668415,1255.5,262969.225187127,13.95,5
"Barbados","",10514.5310236523,711,116.828122485026,7.9,5
"Belarus","",852985.415841838,845.1,9477.61573157598,9.39,5
"Belgium","",487046.967393998,869.4,5411.63297104442,9.66,5
"Belize","",37392.3681552975,695.7,415.470757281084,7.73,5
"Benin","",1856691.68340538,1052.1,20629.9075933931,11.69,5
"Bermuda","",8101.63132525306,926.1,90.0181258361451,10.29,5
"Bhutan","",120913.628553694,780.3,1343.48476170771,8.67,5
"Bolivia","",1073936.76636117,537.3,11932.6307373463,5.97,5
"Bosnia and Herzegovina","",273786.510315507,1106.1,3042.07233683897,12.29,5
"Botswana","",223152.470398088,1239.3,2479.47189331209,13.77,5
"Brazil","",15641658.1081121,940.5,173796.201201245,10.45,5
"Brunei","",69650.8736529901,687.6,773.898596144335,7.64,5
"Bulgaria","",652415.656498195,468,7249.06284997994,5.2,5
"Burkina Faso","",3437808.9022664,810.9,38197.8766918489,9.01,5
"Burundi","",1916006.85570755,1094.4,21288.9650634172,12.16,5
"Cambodia","",1953456.20420147,897.3,21705.0689355719,9.97,5
"Cameroon","",0,543.6,0,6.04,5
"Canada","",3062021.82563647,792.9,34022.4647292941,8.81,5
"Cape Verde","",40254.0615542971,782.1,447.267350603301,8.69,5
"Central African Republic","",632616.607218259,935.1,7029.07341353621,10.39,5
"Chad","",2428191.92667814,1044.9,26979.9102964238,11.61,5
"Chile","",1481905.76044264,926.1,16465.6195604737,10.29,5
"China","",70616570.6420381,480.6,784628.562689312,5.34,5
"Colombia","",2795274.67760389,947.7,31058.6075289321,10.53,5
"Comoros","",79173.4860444445,954,879.705400493828,10.6,5
"Congo","",624627.483184169,999.9,6940.30536871299,11.11,5
"Costa Rica","",368726.668336233,850.5,4096.9629815137,9.45,5
"Cote d'Ivoire","",3834144.51627724,914.4,42601.6057364138,10.16,5
"Croatia","",195845.48597569,557.1,2176.06095528544,6.19,5
"Cuba","",1484952.49358556,1011.6,16499.4721509507,11.24,5
"Cyprus","",80680.0452022385,776.7,896.444946691539,8.63,5
"Czech Republic","",148801.555423112,654.3,1653.35061581236,7.27,5
"Democratic Republic of Congo","",13838502.3952365,506.7,153761.13772485,5.63,5
"Denmark","",375693.309659579,891.9,4174.37010732866,9.91,5
"Djibouti","",139636.32535711,831.6,1551.51472619011,9.24,5
"Dominica","",10739.4997507656,759.6,119.327775008506,8.44,5
"Dominican Republic","",1166886.08711455,695.7,12965.4009679395,7.73,5
"Ecuador","",2249719.77502651,497.7,24996.8863891835,5.53,5
"Egypt","",14250766.3041916,1160.1,158341.847824351,12.89,5
"El Salvador","",767851.368276674,801.9,8531.68186974082,8.91,5
"Eritrea","",879073.740873381,819,9767.48600970424,9.1,5
"Estonia","",82522.0414939186,801,916.911572154651,8.9,5
"Eswatini","",119414.841413594,748.8,1326.83157126215,8.32,5
"Ethiopia","",18982551.1857307,739.8,210917.235397008,8.22,5
"Faeroe Islands","",6872.33500763732,801.9,76.3592778626369,8.91,5
"Fiji","",136772.192309931,676.8,1519.6910256659,7.52,5
"Finland","",680630.057216839,678.6,7562.55619129822,7.54,5
"France","",3724883.26175252,591.3,41387.5917972502,6.57,5
"Gabon","",322183.260992329,443.7,3579.81401102587,4.93,5
"Gambia","",394681.035096089,552.6,4385.34483440099,6.14,5
"Georgia","",104352.446676444,874.8,1159.47162973826,9.72,5
"Germany","",7147309.25805167,770.4,79414.5473116852,8.56,5
"Ghana","",5321059.82040181,762.3,59122.8868933534,8.47,5
"Greece","",1136834.929104,689.4,12631.4992122667,7.66,5
"Greenland","",7950.23913444791,1091.7,88.3359903827546,12.13,5
"Guam","",12287.4113193379,675.9,136.526792437087,7.51,5
"Guatemala","",2310000.63355629,858.6,25666.673706181,9.54,5
"Guinea","",1745258.54298977,1015.2,19391.7615887752,11.28,5
"Guyana","",93242.1881621922,721.8,1036.02431291325,8.02,5
"Haiti","",1862231.33114007,869.4,20691.4592348896,9.66,5
"Honduras","",1141730.57801818,1038.6,12685.8953113132,11.54,5
"Hong Kong","",1241925.58677415,1181.7,13799.1731863794,13.13,5
"Hungary","",673674.905508386,887.4,7485.27672787096,9.86,5
"Iceland","",38371.9314843563,606.6,426.354794270625,6.74,5
"India","",203701476.800445,762.3,2263349.74222716,8.47,5
"Indonesia","",36288848.5915617,1003.5,403209.42879513,11.15,5
"Iran","",10968511.1451193,807.3,121872.346056881,8.97,5
"Iraq","",5932791.89657646,664.2,65919.9099619607,7.38,5
"Ireland","",58942.4192537424,675.9,654.915769486026,7.51,5
"Israel","",208338.556314014,780.3,2314.87284793349,8.67,5
"Italy","",4015182.34750845,559.8,44613.1371945383,6.22,5
"Jamaica","",379977.746780334,646.2,4221.97496422594,7.18,5
"Japan","",16579112.1973726,1081.8,184212.357748584,12.02,5
"Jordan","",922581.987234663,972,10250.910969274,10.8,5
"Kazakhstan","",2686213.48059038,1234.8,29846.8164510043,13.72,5
"Kenya","",8995854.1535518,864,99953.9350394645,9.6,5
"Kosovo","",166749.874177057,755.1,1852.77637974508,8.39,5
"Kuwait","",322368.722147464,696.6,3581.87469052738,7.74,5
"Kyrgyz Republic","",874031.506675309,727.2,9711.46118528121,8.08,5
"Laos","",0,1026.9,0,11.41,5
"Latvia","",96954.5626950402,868.5,1077.27291883378,9.65,5
"Lebanon","",255193.986610659,1012.5,2835.48874011844,11.25,5
"Lesotho","",35464.8563459023,934.2,394.053959398914,10.38,5
"Liberia","",0,738,0,8.2,5
"Libya","",819251.40027812,464.4,9102.79333642356,5.16,5
"Lithuania","",114845.477074292,508.5,1276.06085638102,5.65,5
"Luxembourg","",12269.8989757933,744.3,136.332210842147,8.27,5
"Macao","",0,624.6,0,6.94,5
"Madagascar","",3972001.15294385,622.8,44133.3461438206,6.92,5
"Malawi","",2443277.24206664,725.4,27147.5249118515,8.06,5
"Malaysia","",4597321.52230531,644.4,51081.3502478368,7.16,5
"Mali","",3224624.81378978,787.5,35829.1645976642,8.75,5
"Mauritania","",744702.754642581,658.8,8274.47505158423,7.32,5
