"CountryName","RegionName","SumCases","SumCost","AvgCases","AvgCost","PrescriptionIndex"
"Afghanistan","",5201014.39791371,2520,57789.0488657078,28,9
"Albania","",201182.993421543,2520,2235.3665935727,28,9
"Algeria","",5525003.69017138,2520,61388.9298907931,28,9
"Andorra","",869.554748679534,2520,9.6617194297726,28,9
"Angola","",4239716.56141497,2520,47107.9617934997,28,9
"Argentina","",2164055.57084189,2520,24045.0618982432,28,9
"Aruba","",2350.597237246,2520,26.1177470805111,28,9
"Australia","",2261793.13102552,2520,25131.0347891725,28,9
"Austria","",423651.378491724,2520,4707.23753879693,28,9
"Azerbaijan","",905664.551461765,2520,10062.9394606863,28,9
"Bahamas","",33549.8819291617,2520,372.776465879574,28,9
"Bahrain","",53569.7309330191,2520,595.219232589101,28,9
"Bangladesh","",19692345.1086328,2520,218803.834540365,28,9
"Barbados","",9567.4714621439,2520,106.305238468266,28,9
"Belarus","",717082.34143765,2520,7967.58157152944,28,9
"Belgium","",373346.10463975,2520,4148.29005155278,28,9
"Belize","",28470.2332231758,2520,316.335924701953,28,9
"Benin","",1510512.0114581,2520,16783.4667939789,28,9
"Bermuda","",6777.69676261585,2520,75.3077418068428,28,9
"Bhutan","",99150.1723152695,2520,1101.66858128077,28,9
"Bolivia","",929648.332242389,2520,10329.4259138043,28,9
"Bosnia and Herzegovina","",214080.327683671,2520,2378.67030759635,28,9
"Botswana","",209634.387669666,2520,2329.2709741074,28,9
"Brazil","",10317333.2660928,2520,114637.03628992,28,9
"Brunei","",47291.2382327812,2520,525.458202586458,28,9
"Bulgaria","",508621.643215933,2520,5651.35159128814,28,9
"Burkina Faso","",2895656.74724919,2520,32173.9638583243,28,9
"Burundi","",1667448.51152106,2520,18527.2056835674,28,9
"Cambodia","",1762553.16528634,2520,19583.9240587371,28,9
"Cameroon","",0,2520,0,28,9
"Canada","",2801614.31929663,2520,31129.0479921848,28,9
"Cape Verde","",37105.3561357899,2520,412.28173484211,28,9
"Central African Republic","",486113.116130815,2520,5401.25684589795,28,9
"Chad","",2241006.80678742,2520,24900.0756309713,28,9
"Chile","",1125043.18003059,2520,12500.4797781177,28,9
"China","",50053855.7696286,2520,556153.952995874,28,9
"Colombia","",2526041.1314229,2520,28067.1236824767,28,9
"Comoros","",75800.4162525876,2520,842.226847250974,28,9
"Congo","",445287.889432314,2520,4947.6432159146,28,9
"Costa Rica","",290701.156881105,2520,3230.0128542345,28,9
"Cote d'Ivoire","",3607491.98783134,2520,40083.2443092372,28,9
"Croatia","",148200.231913954,2520,1646.66924348838,28,9
"Cuba","",1414695.62803076,2520,15718.8403114528,28,9
"Cyprus","",68228.0647462664,2520,758.089608291849,28,9
"Czech Republic","",130011.770389926,2520,1444.57522655473,28,9
"Democratic Republic of Congo","",11585317.936174,2520,128725.754846378,28,9
"Denmark","",343558.806555761,2520,3817.32007284179,28,9
"Djibouti","",121024.926663223,2520,1344.72140736915,28,9
"Dominica","",9027.94692573833,2520,100.310521397093,28,9
"Dominican Republic","",941517.571977965,2520,10461.3063553107,28,9
"Ecuador","",1826577.08997074,2520,20295.3009996748,28,9
"Egypt","",13402954.1602618,2520,148921.712891798,28,9
"El Salvador","",713504.733503341,2520,7927.83037225934,28,9
"Eritrea","",703823.152611735,2520,7820.2572512415,28,9
"Estonia","",67582.5436736875,2520,750.917151929861,28,9
"Eswatini","",98559.2523474457,2520,1095.10280386051,28,9
"Ethiopia","",14311911.0964034,2520,159021.234404482,28,9
"Faeroe Islands","",5531.68859745726,2520,61.463206638414,28,9
"Fiji","",106490.483353963,2520,1183.22759282182,28,9
"Finland","",640340.704361837,2520,7114.89671513153,28,9
"France","",2947468.92106551,2520,32749.6546785057,28,9
"Gabon","",273115.09402827,2520,3034.61215586967,28,9
"Gambia","",318795.874483006,2520,3542.17638314451,28,9
"Georgia","",82109.1624287055,2520,912.324026985617,28,9
"Germany","",5635266.65147933,2520,62614.0739053259,28,9
"Ghana","",4025583.65533627,2520,44728.7072815141,28,9
"Greece","",1061577.8971026,2520,11795.3099678066,28,9
"Greenland","",7114.14971173847,2520,79.0461079082052,28,9
"Guam","",8514.30705796195,2520,94.6034117551328,28,9
"Guatemala","",2022307.11114772,2520,22470.0790127525,28,9
"Guinea","",1597008.34560206,2520,17744.5371733562,28,9
"Guyana","",80682.5000613584,2520,896.472222903982,28,9
"Haiti","",1470966.88750214,2520,16344.0765278016,28,9
"Honduras","",960893.881899047,2520,10676.5986877672,28,9
"Hong Kong","",951655.06220083,2520,10573.9451355648,28,9
"Hungary","",556182.911189795,2520,6179.81012433105,28,9
"Iceland","",32015.2369897727,2520,355.724855441919,28,9
"India","",163229918.923893,2520,1813665.76582103,28,9
"Indonesia","",33726541.1689303,2520,374739.346321447,28,9
"Iran","",8240561.24401631,2520,91561.7916001812,28,9
"Iraq","",4261533.53312726,2520,47350.3725903029,28,9
"Ireland","",55189.8716395984,2520,613.220795995538,28,9
"Israel","",169579.342418256,2520,1884.2149157584,28,9
"Italy","",2992815.25526641,2520,33253.5028362934,28,9
"Jamaica","",332864.691015276,2520,3698.4965668364,28,9
"Japan","",14271063.3975532,2520,158567.371083924,28,9
"Jordan","",747865.997255434,2520,8309.62219172704,28,9
"Kazakhstan","",2059699.22755788,2520,22885.5469728653,28,9
"Kenya","",7064210.37781451,2520,78491.2264201612,28,9
"Kosovo","",129109.207306773,2520,1434.54674785303,28,9
"Kuwait","",264065.678692027,2520,2934.06309657808,28,9
"Kyrgyz Republic","",702826.985032328,2520,7809.18872258142,28,9
"Laos","",0,2520,0,28,9
"Latvia","",89830.8236162026,2520,998.120262402251,28,9
"Lebanon","",219349.614573071,2520,2437.21793970079,28,9
"Lesotho","",34293.2118556854,2520,381.035687285393,28,9
"Liberia","",0,2520,0,28,9
"Libya","",687147.290739035,2520,7634.96989710039,28,9
"Lithuania","",68762.2652074379,2520,764.025168971532,28,9
"Luxembourg","",9877.96168916066,2520,109.755129879563,28,9
"Macao","",0,2520,0,28,9
"Madagascar","",3101661.16697458,2520,34462.9018552731,28,9
"Malawi","",2328597.60175768,2520,25873.3066861964,28,9
"Malaysia","",3578060.16249237,2520,39756.224027693,28,9
"Mali","",2540047.07569086,2520,28222.745285454,28,9
"Mauritania","",598185.733198274,2520,6646.50814664749,28,9
"Mauritius","",177613.109195137,2520,1973.47899105708,28,9
"Mexico","",12503764.7346257,2520,138930.719273619,28,9
"Moldova","",81574.9063310023,2520,906.387848122248,28,9
"Monaco","",1535.56653889779,2520,17.0618504321977,28,9
"Mongolia","",434327.65638449,2520,4825.86284871656,28,9
"Morocco","",4051761.76020242,2520,45019.5751133602,28,9
"Mozambique","",4021406.86415029,2520,44682.2984905588,28,9
"Myanmar","",6890064.39188722,2520,76556.2710209691,28,9
"Namibia","",217633.086947977,2520,2418.14541053308,28,9
"Nepal","",3245512.98862567,2520,36061.2554291742,28,9
"Netherlands","",547205.586373166,2520,6080.06207081296,28,9
"New Zealand","",649205.517227313,2520,7213.39463585904,28,9
"Nicaragua","",888225.633290196,2520,9869.1737032244,28,9
"Niger","",3261145.21642998,2520,36234.946849222,28,9
"Nigeria","",27666625.3114526,2520,307406.947905029,28,9
"Norway","",497634.741913179,2520,5529.27491014644,28,9
"Oman","",445596.863652043,2520,4951.07626280047,28,9
"Pakistan","",28651543.5373852,2520,318350.483748724,28,9
"Palestine","",300852.099521189,2520,3342.80110579099,28,9
"Panama","",73408.1830242518,2520,815.646478047242,28,9
"Papua New Guinea","",520712.624934789,2520,5785.69583260877,28,9
"Paraguay","",596673.634853366,2520,6629.70705392629,28,9
"Peru","",2285465.77808498,2520,25394.0642009442,28,9
"Philippines","",13828522.8207736,2520,153650.253564151,28,9
"Poland","",2035058.84777635,2520,22611.7649752928,28,9
"Portugal","",223335.737466966,2520,2481.50819407739,28,9
"Puerto Rico","",177497.676660607,2520,1972.19640734008,28,9
"Qatar","",108533.649937715,2520,1205.92944375239,28,9
"Romania","",1082140.49429037,2520,12023.783269893,28,9
"Russia","",11766217.1597607,2520,130735.746219564,28,9
"Rwanda","",1707412.74639932,2520,18971.2527377702,28,9
"San Marino","",714.268896681656,2520,7.93632107424062,28,9
"Saudi Arabia","",3445811.94639948,2520,38286.7994044387,28,9
"Senegal","",2087696.09920231,2520,23196.6233244701,28,9
"Serbia","",447711.32974058,2520,4974.57033045089,28,9
"Seychelles","",11655.2074144116,2520,129.502304604573,28,9
"Sierra Leone","",1070611.38440271,2520,11895.682048919,28,9
"Singapore","",663512.079789019,2520,7372.35644210021,28,9
"Slovak Republic","",212970.999841999,2520,2366.34444268888,28,9
"Slovenia","",38453.0586239179,2520,427.256206932421,28,9
"Solomon Islands","",0,2520,0,28,9
"Somalia","",992783.48774386,2520,11030.9276415984,28,9
"South Africa","",3547638.94353278,2520,39418.2104836976,28,9
"South Korea","",6730682.54026643,2520,74785.3615585159,28,9
"South Sudan","",1534064.28308355,2520,17045.1587009283,28,9
"Spain","",1830838.4494784,2520,20342.6494386489,28,9
"Sri Lanka","",2716129.33379462,2520,30179.2148199402,28,9
"Sudan","",0,2520,0,28,9
"Suriname","",48833.9777564587,2520,542.599752849541,28,9
"Sweden","",402182.889054084,2520,4468.6987672676,28,9
"Switzerland","",268807.030093295,2520,2986.74477881439,28,9
"Syria","",2340970.87893606,2520,26010.787543734,28,9
"Taiwan","",1437581.97198253,2520,15973.1330220281,28,9
"Tajikistan","",469580.992021567,2520,5217.56657801741,28,9
"Tanzania","",0,2520,0,28,9
"Thailand","",9339435.48455731,2520,103771.50538397,28,9
"Timor-Leste","",121983.734179882,2520,1355.37482422092,28,9
"Togo","",1183778.8183335,2520,13153.0979814833,28,9
"Trinidad and Tobago","",174886.321770138,2520,1943.18135300153,28,9
"Tunisia","",925349.586776903,2520,10281.6620752989,28,9
"Turkey","",6299204.1683949,2520,69991.15742661,28,9
"Uganda","",5974593.39964906,2520,66384.3711072118,28,9
"Ukraine","",3382235.63500327,2520,37580.3959444808,28,9
