"CountryName","RegionName","SumCases","SumCost","AvgCases","AvgCost","PrescriptionIndex"
"Afghanistan","",5727497.82759366,1080,63638.8647510407,12,3
"Albania","",229822.802108236,1080,2553.58669009151,12,3
"Algeria","",6427160.22086045,1080,71412.8913428939,12,3
"Andorra","",935.890380376583,1080,10.3987820041843,12,3
"Angola","",4931233.1486996,1080,54791.4794299955,12,3
"Argentina","",2595813.97814357,1080,28842.3775349285,12,3
"Aruba","",2617.24003983723,1080,29.0804448870803,12,3
"Australia","",3072354.45482151,1080,34137.271720239,12,3
"Austria","",528774.055698739,1080,5875.26728554154,12,3
"Azerbaijan","",1086035.91485312,1080,12067.0657205902,12,3
"Bahamas","",41728.2134567757,1080,463.646816186397,12,3
"Bahrain","",69928.1377954376,1080,776.979308838195,12,3
"Bangladesh","",23350569.7699558,1080,259450.775221731,12,3
"Barbados","",10430.710653748,1080,115.896785041645,12,3
"Belarus","",806570.938143966,1080,8961.89931271073,12,3
"Belgium","",484048.005263694,1080,5378.3111695966,12,3
"Belize","",33943.4488410925,1080,377.149431567695,12,3
"Benin","",1767720.20120534,1080,19641.3355689482,12,3
"Bermuda","",7667.41701674342,1080,85.1935224082602,12,3
"Bhutan","",113622.16876329,1080,1262.46854181434,12,3
"Bolivia","",1032792.86453837,1080,11475.4762726485,12,3
"Bosnia and Herzegovina","",256734.094247205,1080,2852.60104719116,12,3
"Botswana","",230960.114094977,1080,2566.22348994419,12,3
"Brazil","",12511641.5644708,1080,139018.239605232,12,3
"Brunei","",59616.6005285267,1080,662.406672539185,12,3
"Bulgaria","",606774.682376167,1080,6741.94091529074,12,3
"Burkina Faso","",3232149.95054864,1080,35912.7772283182,12,3
"Burundi","",1827995.06421983,1080,20311.0562691092,12,3
"Cambodia","",2168273.15862162,1080,24091.9239846847,12,3
"Cameroon","",0,1080,0,12,3
"Canada","",3236592.99493313,1080,35962.1443881459,12,3
"Cape Verde","",42403.3986962485,1080,471.148874402761,12,3
"Central African Republic","",621595.516416597,1080,6906.6168490733,12,3
"Chad","",2543512.91082868,1080,28261.2545647631,12,3
"Chile","",1359488.12023412,1080,15105.4235581569,12,3
"China","",89534776.0196328,1080,994830.844662587,12,3
"Colombia","",3022567.70651584,1080,33584.0856279538,12,3
"Comoros","",80819.5666559932,1080,897.995185066591,12,3
"Congo","",614895.269498855,1080,6832.16966109838,12,3
"Costa Rica","",342337.034434252,1080,3803.74482704725,12,3
"Cote d'Ivoire","",3984488.57547608,1080,44272.0952830676,12,3
"Croatia","",189038.775393028,1080,2100.43083770031,12,3
"Cuba","",1587165.80888164,1080,17635.1756542405,12,3
"Cyprus","",78982.9720663189,1080,877.588578514654,12,3
"Czech Republic","",145267.954107966,1080,1614.0883789774,12,3
"Democratic Republic of Congo","",13473424.2471182,1080,149704.713856869,12,3
"Denmark","",413115.77030487,1080,4590.17522560966,12,3
"Djibouti","",140529.320769275,1080,1561.43689743639,12,3
"Dominica","",10007.9852236002,1080,111.19983581778,12,3
"Dominican Republic","",1078524.87263604,1080,11983.609695956,12,3
"Ecuador","",2088716.96647949,1080,23207.9662942165,12,3
"Egypt","",15260002.3395165,1080,169555.581550184,12,3
"El Salvador","",800246.507689996,1080,8891.62786322218,12,3
"Eritrea","",859242.106801928,1080,9547.13452002142,12,3
"Estonia","",76508.4364777588,1080,850.093738641764,12,3
"Eswatini","",111169.20268362,1080,1235.21336315133,12,3
"Ethiopia","",16467746.5396895,1080,182974.961552105,12,3
"Faeroe Islands","",6205.67977211887,1080,68.9519974679875,12,3
"Fiji","",130915.38399652,1080,1454.61537773911,12,3
"Finland","",723132.693807967,1080,8034.80770897741,12,3
