"CountryName","RegionName","Date","PredictedDailyNewCases","PredictedDailyNewDeaths","PredictedDailyNewHospital","PredictedDailyNewICU","Cost","C1_School.closing","C2_Workplace.closing","C3_Cancel.public.events","C4_Restrictions.on.gatherings","C5_Close.public.transport","C6_Stay.at.home.requirements","C7_Restrictions.on.internal.movement","C8_International.travel.controls","H1_Public.information.campaigns","H2_Testing.policy","H3_Contact.tracing","H6_Facial.Coverings"
"Afghanistan","",2021-02-16,26224.3824698607,NA,NA,NA,2.04,0,0,0,4,0,0,0,0,0,0,0,4
"Afghanistan","",2021-02-17,29077.6713846924,NA,NA,NA,2.04,0,0,0,4,0,0,0,0,0,0,0,4
"Afghanistan","",2021-02-18,32379.1691743621,NA,NA,NA,2.04,0,0,0,4,0,0,0,0,0,0,0,4
"Afghanistan","",2021-02-19,35894.3777205223,NA,NA,NA,2.04,0,0,0,4,0,0,0,0,0,0,0,4
"Afghanistan","",2021-02-20,39650.4997000849,NA,NA,NA,2.04,0,0,0,4,0,0,0,0,0,0,0,4
"Afghanistan","",2021-02-21,43817.9224526241,NA,NA,NA,2.04,0,0,0,4,0,0,0,0,0,0,0,4
"Afghanistan","",2021-02-22,49915.5940586464,NA,6556.09561746518,1966.82868523955,2.04,0,0,0,4,0,0,0,0,0,0,0,4
"Afghanistan","",2021-02-23,53919.300667289,NA,7269.4178461731,2180.82535385193,2.04,0,0,0,4,0,0,0,0,0,0,0,4
"Afghanistan","",2021-02-24,59332.9926287162,NA,8094.79229359051,2428.43768807715,2.04,0,0,0,4,0,0,0,0,0,0,0,4
"Afghanistan","",2021-02-25,65334.4176845984,NA,8973.59443013058,2692.07832903918,2.04,0,0,0,4,0,0,0,0,0,0,0,4
"Afghanistan","",2021-02-26,71672.0555659973,NA,9912.62492502123,2973.78747750637,2.04,0,0,0,4,0,0,0,0,0,0,0,4
"Afghanistan","",2021-02-27,78351.4697001985,NA,10954.480613156,3286.34418394681,2.04,0,0,0,4,0,0,0,0,0,0,0,4
"Afghanistan","",2021-02-28,85514.2159111167,NA,12478.8985146616,3743.66955439848,2.04,0,0,0,4,0,0,0,0,0,0,0,4
"Afghanistan","",2021-03-01,94639.3941087956,262.243824698607,13479.8251668223,4043.94755004668,2.04,0,0,0,4,0,0,0,0,0,0,0,4
"Afghanistan","",2021-03-02,101630.409027549,290.776713846924,14833.248157179,4449.97444715371,2.04,0,0,0,4,0,0,0,0,0,0,0,4
"Afghanistan","",2021-03-03,109960.653036391,323.791691743621,16333.6044211496,4900.08132634488,2.04,0,0,0,4,0,0,0,0,0,0,0,4
"Afghanistan","",2021-03-04,118720.601239753,358.943777205223,17918.0138914993,5375.4041674498,2.04,0,0,0,4,0,0,0,0,0,0,0,4
"Afghanistan","",2021-03-05,127568.426058156,396.504997000849,19587.8674250496,5876.36022751489,2.04,0,0,0,4,0,0,0,0,0,0,0,4
"Afghanistan","",2021-03-06,136414.404947438,438.179224526241,21378.5539777792,6413.56619333375,2.04,0,0,0,4,0,0,0,0,0,0,0,4
"Afghanistan","",2021-03-07,145298.419082144,499.155940586464,23659.8485271989,7097.95455815967,2.04,0,0,0,4,0,0,0,0,0,0,0,4
"Afghanistan","",2021-03-08,155592.414334736,539.19300667289,25407.6022568872,7622.28067706616,2.04,0,0,0,4,0,0,0,0,0,0,0,4
"Afghanistan","",2021-03-09,163054.94724067,593.329926287162,27490.1632590979,8247.04897772936,2.04,0,0,0,4,0,0,0,0,0,0,0,4
"Afghanistan","",2021-03-10,171143.365692394,653.344176845984,29680.1503099383,8904.04509298149,2.04,0,0,0,4,0,0,0,0,0,0,0,4
"Afghanistan","",2021-03-11,178835.82572404,716.720555659973,31892.106514539,9567.63195436169,2.04,0,0,0,4,0,0,0,0,0,0,0,4
"Afghanistan","",2021-03-12,185718.600479763,783.514697001985,34103.6012368596,10231.0803710579,2.04,0,0,0,4,0,0,0,0,0,0,0,4
"Afghanistan","",2021-03-13,191660.845958686,855.142159111167,36324.604770536,10897.3814311608,2.04,0,0,0,4,0,0,0,0,0,0,0,4
"Afghanistan","",2021-03-14,196690.614522268,946.393941087956,38898.1035836841,11669.4310751052,2.04,0,0,0,4,0,0,0,0,0,0,0,4
