"CountryName","RegionName","SumCases","SumCost","AvgCases","AvgCost","PrescriptionIndex"
"Afghanistan","",6780865.2798912,282.6,75342.9475543467,3.14,2
"Albania","",290452.328504806,72,3227.24809449785,0.8,2
"Algeria","",6464943.66202134,121.5,71832.7073557927,1.35,2
"Andorra","",1021.47728691785,207.9,11.3497476324205,2.31,2
"Angola","",5432326.53053632,396.9,60359.1836726258,4.41,2
"Argentina","",3726782.78761018,223.2,41408.6976401131,2.48,2
"Aruba","",2933.79070521211,189.9,32.5976745023568,2.11,2
"Australia","",4382042.08814863,81,48689.3565349848,0.9,2
"Austria","",590983.01979943,191.7,6566.47799777145,2.13,2
"Azerbaijan","",1417847.93093282,133.2,15753.8658992536,1.48,2
"Bahamas","",47423.8524111955,162.9,526.931693457727,1.81,2
"Bahrain","",114425.835582999,185.4,1271.39817314443,2.06,2
"Bangladesh","",29892468.2279221,491.4,332138.535865801,5.46,2
"Barbados","",12125.2398098031,221.4,134.72488677559,2.46,2
"Belarus","",918104.071594438,364.5,10201.1563510493,4.05,2
"Belgium","",756968.922108746,223.2,8410.76580120829,2.48,2
"Belize","",44730.0797726941,234,497.000886363268,2.6,2
"Benin","",2180900.41870504,370.8,24232.2268745005,4.12,2
"Bermuda","",9556.42859284613,243,106.182539920513,2.7,2
"Bhutan","",132072.758541509,278.1,1467.47509490565,3.09,2
"Bolivia","",1243466.26097473,106.2,13816.2917886081,1.18,2
"Bosnia and Herzegovina","",329178.853016291,501.3,3657.54281129213,5.57,2
"Botswana","",239168.345451707,417.6,2657.42606057453,4.64,2
"Brazil","",17543339.6994072,368.1,194925.996660079,4.09,2
"Brunei","",75270.7380946843,173.7,836.341534385381,1.93,2
"Bulgaria","",780266.562596859,67.5,8669.62847329844,0.75,2
"Burkina Faso","",3648263.14544174,120.6,40536.2571715749,1.34,2
"Burundi","",2063488.86546369,239.4,22927.6540607076,2.66,2
"Cambodia","",2195292.23969455,396.9,24392.1359966061,4.41,2
"Cameroon","",0,121.5,0,1.35,2
"Canada","",3627786.10668991,254.7,40308.7345187768,2.83,2
"Cape Verde","",53406.3460863197,255.6,593.403845403553,2.84,2
"Central African Republic","",738264.974100472,388.8,8202.94415667191,4.32,2
"Chad","",2785856.32438297,292.5,30953.9591598108,3.25,2
"Chile","",1819784.68166179,289.8,20219.8297962421,3.22,2
"China","",135904819.848495,98.1,1510053.55387217,1.09,2
"Colombia","",4193888.34949619,439.2,46598.7594388465,4.88,2
"Comoros","",91796.1210831363,426.6,1019.95690092374,4.74,2
"Congo","",736156.747337994,418.5,8179.5194148666,4.65,2
"Costa Rica","",455611.144398291,266.4,5062.3460488699,2.96,2
"Cote d'Ivoire","",4262895.07509547,420.3,47365.5008343941,4.67,2
"Croatia","",284221.271447566,187.2,3158.01412719517,2.08,2
"Cuba","",1638864.96720608,156.6,18209.6107467342,1.74,2
"Cyprus","",100456.603925585,185.4,1116.18448806205,2.06,2
"Czech Republic","",185808.456305299,126,2064.53840339222,1.4,2
"Democratic Republic of Congo","",15038925.1424146,144.9,167099.168249051,1.61,2
"Denmark","",426653.226110182,310.5,4740.59140122425,3.45,2
"Djibouti","",155720.918089677,282.6,1730.23242321864,3.14,2
"Dominica","",12126.1853088134,167.4,134.735392320148,1.86,2
"Dominican Republic","",1368905.05359204,160.2,15210.0561510227,1.78,2
"Ecuador","",2569587.4174,189,28550.9713044445,2.1,2
"Egypt","",17140331.1550888,417.6,190448.123945431,4.64,2
"El Salvador","",912866.326905377,262.8,10142.9591878375,2.92,2
"Eritrea","",1127431.20143707,162,12527.0133493008,1.8,2
"Estonia","",88349.9509645545,318.6,981.666121828383,3.54,2
"Eswatini","",130131.325034362,194.4,1445.90361149291,2.16,2
"Ethiopia","",20767201.1704993,118.8,230746.679672215,1.32,2
"Faeroe Islands","",7506.07217265446,165.6,83.4008019183829,1.84,2
"Fiji","",147432.825159307,226.8,1638.14250177008,2.52,2
"Finland","",823527.633963964,173.7,9150.30704404405,1.93,2
"France","",4295043.04720794,241.2,47722.7005245327,2.68,2
"Gabon","",343754.461933083,117.9,3819.4940214787,1.31,2
"Gambia","",410459.232174462,196.2,4560.6581352718,2.18,2
"Georgia","",124582.44871016,255.6,1384.24943011289,2.84,2
"Germany","",7688331.39080941,241.2,85425.9043423268,2.68,2
"Ghana","",5665470.050509,235.8,62949.6672278777,2.62,2
"Greece","",1352742.17677892,153,15030.4686308769,1.7,2
"Greenland","",8256.30339451776,434.7,91.7367043835307,4.83,2
"Guam","",16668.7378960126,158.4,185.208198844584,1.76,2
"Guatemala","",2709583.750942,178.2,30106.4861215777,1.98,2
"Guinea","",2113795.78972499,291.6,23486.6198858333,3.24,2
"Guyana","",100374.343942782,117,1115.27048825314,1.3,2
"Haiti","",2220247.33455586,140.4,24669.4148283985,1.56,2
"Honduras","",1403145.54145461,505.8,15590.5060161624,5.62,2
"Hong Kong","",1371255.07203704,433.8,15236.1674670782,4.82,2
"Hungary","",757214.799184529,255.6,8413.49776871699,2.84,2
"Iceland","",44298.5543322247,260.1,492.206159246942,2.89,2
"India","",223203649.865434,128.7,2480040.55406038,1.43,2
"Indonesia","",43463334.1677245,267.3,482925.935196938,2.97,2
"Iran","",11856191.941958,180,131735.466021755,2,2
"Iraq","",6359744.2581251,252,70663.8250902789,2.8,2
"Ireland","",69854.0456417903,199.8,776.156062686559,2.22,2
"Israel","",239338.535668002,157.5,2659.3170629778,1.75,2
"Italy","",5415990.7810545,70.2,60177.67534505,0.78,2
"Jamaica","",416939.997870592,154.8,4632.66664300658,1.72,2
"Japan","",18928380.5040679,248.4,210315.338934087,2.76,2
"Jordan","",1173593.20437284,347.4,13039.9244930316,3.86,2
"Kazakhstan","",2932012.41190332,527.4,32577.9156878147,5.86,2
"Kenya","",9755072.33372036,160.2,108389.692596893,1.78,2
"Kosovo","",208026.975948717,288,2311.41084387463,3.2,2
"Kuwait","",423903.271811312,222.3,4710.03635345902,2.47,2
"Kyrgyz Republic","",1029884.83092993,230.4,11443.1647881103,2.56,2
"Laos","",0,302.4,0,3.36,2
"Latvia","",118893.674604702,323.1,1321.04082894114,3.59,2
"Lebanon","",330748.958760513,428.4,3674.98843067237,4.76,2
"Lesotho","",39936.7208307869,311.4,443.741342564298,3.46,2
"Liberia","",0,144,0,1.6,2
"Libya","",1003752.06085577,167.4,11152.8006761752,1.86,2
"Lithuania","",134788.176183288,93.6,1497.64640203654,1.04,2
"Luxembourg","",21558.0466206591,89.1,239.533851340657,0.99,2
"Macao","",0,183.6,0,2.04,2
"Madagascar","",5079948.27713466,171,56443.8697459406,1.9,2
"Malawi","",2850110.01368273,269.1,31667.8890409192,2.99,2
"Malaysia","",5076117.35584347,138.6,56401.3039538164,1.54,2
"Mali","",3924322.05963008,270,43603.5784403343,3,2
"Mauritania","",795114.505112696,54,8834.60561236329,0.6,2
"Mauritius","",224144.430770014,147.6,2490.49367522238,1.64,2
"Mexico","",16370472.5542554,234,181894.139491727,2.6,2
"Moldova","",185044.749959082,100.8,2056.05277732313,1.12,2
"Monaco","",1939.50865551553,284.4,21.5500961723948,3.16,2
"Mongolia","",599662.478805088,324,6662.91643116765,3.6,2
"Morocco","",5837858.3101493,169.2,64865.0923349922,1.88,2
"Mozambique","",4854100.64577453,206.1,53934.451619717,2.29,2
"Myanmar","",9116316.0281067,115.2,101292.400312297,1.28,2
"Namibia","",297180.946344651,428.4,3302.01051494057,4.76,2
"Nepal","",4503450.62617787,216.9,50038.3402908652,2.41,2
"Netherlands","",1062187.8174711,73.8,11802.08686079,0.82,2
"New Zealand","",852981.42713944,66.6,9477.57141266045,0.74,2
"Nicaragua","",1133807.64932067,361.8,12597.8627702296,4.02,2
"Niger","",4593613.62545948,144.9,51040.1513939942,1.61,2
"Nigeria","",34175126.8126857,252,379723.631252064,2.8,2
"Norway","",645579.720446256,144.9,7173.1080049584,1.61,2
"Oman","",678963.544533905,203.4,7544.03938371006,2.26,2
"Pakistan","",38019601.154561,351,422440.012828456,3.9,2
"Palestine","",504762.251027524,119.7,5608.46945586138,1.33,2
"Panama","",133156.655387781,351,1479.51839319756,3.9,2
"Papua New Guinea","",1531173.80205762,155.7,17013.0422450846,1.73,2
"Paraguay","",793150.941757995,206.1,8812.7882417555,2.29,2
"Peru","",4007838.37666646,140.4,44531.5375185163,1.56,2
