"CountryName","RegionName","SumCases","SumCost","AvgCases","AvgCost","PrescriptionIndex"
"Afghanistan","",5785276.80738326,1357.2,64280.8534153696,15.08,7
"Albania","",211368.651581673,1234.8,2348.5405731297,13.72,7
"Algeria","",5735701.44335481,1480.5,63730.0160372757,16.45,7
"Andorra","",955.809854318258,1415.7,10.6201094924251,15.73,7
"Angola","",4404227.28335028,1387.8,48935.858703892,15.42,7
"Argentina","",2924376.87950558,1241.1,32493.0764389508,13.79,7
"Aruba","",2382.80558270425,1410.3,26.4756175856028,15.67,7
"Australia","",2878018.79372299,958.5,31977.9865969221,10.65,7
"Austria","",444531.378776141,877.5,4939.23754195712,9.75,7
"Azerbaijan","",1105669.81955314,1248.3,12285.2202172571,13.87,7
"Bahamas","",35706.3935427156,1138.5,396.737706030173,12.65,7
"Bahrain","",68169.4689637313,1401.3,757.438544041458,15.57,7
"Bangladesh","",20369268.1813043,1840.5,226325.202014493,20.45,7
"Barbados","",10316.1509861686,1042.2,114.623899846318,11.58,7
"Belarus","",736705.796177062,1590.3,8185.61995752291,17.67,7
"Belgium","",446724.849918891,1535.4,4963.60944354324,17.06,7
"Belize","",35208.2519704213,1474.2,391.202799671348,16.38,7
"Benin","",1566507.67565024,1670.4,17405.6408405582,18.56,7
"Bermuda","",7836.09394153101,1368.9,87.0677104614557,15.21,7
"Bhutan","",116681.739006069,1266.3,1296.4637667341,14.07,7
"Bolivia","",1049134.42277572,1046.7,11657.0491419525,11.63,7
"Bosnia and Herzegovina","",222227.059951345,1645.2,2469.18955501495,18.28,7
"Botswana","",215628.820752579,1829.7,2395.87578613977,20.33,7
"Brazil","",12973835.9242895,1585.8,144153.732492106,17.62,7
"Brunei","",59899.3357274668,1434.6,665.548174749631,15.94,7
"Bulgaria","",625683.405211152,898.2,6952.03783567946,9.98,7
"Burkina Faso","",3296899.09185689,1696.5,36632.2121317432,18.85,7
"Burundi","",1837164.96048476,1827.9,20412.9440053862,20.31,7
"Cambodia","",1835268.18040636,1664.1,20391.8686711818,18.49,7
"Cameroon","",0,1134,0,12.6,7
"Canada","",2951975.11465913,1453.5,32799.7234962125,16.15,7
"Cape Verde","",38028.0926087318,1397.7,422.534362319242,15.53,7
"Central African Republic","",577464.305861232,1669.5,6416.2700651248,18.55,7
"Chad","",2322412.3495484,1753.2,25804.5816616489,19.48,7
"Chile","",1378111.95896034,1705.5,15312.3550995594,18.95,7
"China","",60437618.7691122,768.6,671529.09743458,8.54,7
"Colombia","",2673417.72837495,1318.5,29704.6414263883,14.65,7
"Comoros","",77334.290812508,1625.4,859.269897916756,18.06,7
"Congo","",568445.665832255,1417.5,6316.06295369172,15.75,7
"Costa Rica","",305706.993701613,1301.4,3396.74437446237,14.46,7
"Cote d'Ivoire","",3709776.78502958,1443.6,41219.7420558843,16.04,7
"Croatia","",159309.691892421,1021.5,1770.10768769357,11.35,7
"Cuba","",1444575.79163362,1765.8,16050.8421292624,19.62,7
"Cyprus","",71072.7604401672,1340.1,789.697338224079,14.89,7
"Czech Republic","",142422.065316538,1221.3,1582.46739240598,13.57,7
"Democratic Republic of Congo","",13222132.9745132,1122.3,146912.588605702,12.47,7
"Denmark","",358626.839647963,1482.3,3984.74266275515,16.47,7
"Djibouti","",135808.226166302,1296.9,1508.98029073669,14.41,7
"Dominica","",9394.95905381414,1338.3,104.388433931268,14.87,7
"Dominican Republic","",1124241.2271614,1053.9,12491.5691906822,11.71,7
"Ecuador","",1922155.44966201,803.7,21357.2827740223,8.93,7
"Egypt","",13910803.3656057,1601.1,154564.481840064,17.79,7
"El Salvador","",745339.34092952,1197.9,8281.54823255022,13.31,7
"Eritrea","",818400.42093846,1477.8,9093.33801042733,16.42,7
"Estonia","",78268.2375834127,1309.5,869.647084260141,14.55,7
"Eswatini","",102270.118008864,1504.8,1136.33464454293,16.72,7
"Ethiopia","",18273051.8638427,1159.2,203033.909598252,12.88,7
"Faeroe Islands","",6296.36350431665,1338.3,69.9595944924072,14.87,7
"Fiji","",126524.276928353,1346.4,1405.82529920392,14.96,7
"Finland","",659961.825905496,1315.8,7332.90917672773,14.62,7
"France","",3040166.18327801,1435.5,33779.6242586445,15.95,7
"Gabon","",282748.510194217,1000.8,3141.65011326908,11.12,7
"Gambia","",379405.547187,1300.5,4215.61719096667,14.45,7
"Georgia","",98753.4763658619,1379.7,1097.26084850958,15.33,7
"Germany","",5934659.53926608,1323,65940.6615474009,14.7,7
"Ghana","",4810404.745998,1314,53448.9416222,14.6,7
"Greece","",1095519.33008829,1278,12172.437000981,14.2,7
"Greenland","",7699.92768554327,1502.1,85.5547520615919,16.69,7
"Guam","",11550.792568004,1319.4,128.342139644489,14.66,7
"Guatemala","",2256544.24161343,1319.4,25072.7137957048,14.66,7
"Guinea","",1696563.1694444,1449,18850.7018827155,16.1,7
"Guyana","",83119.3796721689,1285.2,923.548663024099,14.28,7
"Haiti","",1544692.59897577,1495.8,17163.2510997308,16.62,7
"Honduras","",1021606.82437688,1569.6,11351.1869375208,17.44,7
"Hong Kong","",1069775.39684678,1703.7,11886.3932982976,18.93,7
"Hungary","",640643.306848315,1578.6,7118.25896498127,17.54,7
"Iceland","",36601.2338609346,923.4,406.680376232607,10.26,7
"India","",173739582.795589,1308.6,1930439.80883988,14.54,7
"Indonesia","",34954860.3470133,1584.9,388387.337189036,17.61,7
"Iran","",10548333.190659,1248.3,117203.702118433,13.87,7
"Iraq","",5201727.57919935,1074.6,57796.973102215,11.94,7
"Ireland","",56486.4399577809,1352.7,627.62711064201,15.03,7
"Israel","",193861.912840458,1346.4,2154.02125378287,14.96,7
"Italy","",3206274.24737817,1278,35625.269415313,14.2,7
"Jamaica","",362517.70738878,1229.4,4027.974526542,13.66,7
"Japan","",14721592.4018996,1600.2,163573.248909996,17.78,7
"Jordan","",883644.02828611,1371.6,9818.26698095678,15.24,7
"Kazakhstan","",2308769.15299071,1836.9,25652.9905887857,20.41,7
"Kenya","",8226522.1208515,1395.9,91405.8013427944,15.51,7
"Kosovo","",156430.544361041,1201.5,1738.11715956713,13.35,7
"Kuwait","",301354.534720693,1389.6,3348.38371911881,15.44,7
"Kyrgyz Republic","",825658.360080691,1246.5,9173.98177867435,13.85,7
"Laos","",0,1628.1,0,18.09,7
"Latvia","",93421.9615539382,1221.3,1038.02179504376,13.57,7
"Lebanon","",227736.64139917,1526.4,2530.40712665744,16.96,7
"Lesotho","",34940.6814504728,1332,388.229793894142,14.8,7
"Liberia","",0,1153.8,0,12.82,7
"Libya","",768324.532935468,870.3,8536.93925483854,9.67,7
"Lithuania","",81432.808576782,1024.2,904.808984186467,11.38,7
"Luxembourg","",11175.7901730164,1362.6,124.175446366848,15.14,7
"Macao","",0,1121.4,0,12.46,7
"Madagascar","",3748565.74737593,1285.2,41650.7305263992,14.28,7
"Malawi","",2397120.44105494,1337.4,26634.6715672772,14.86,7
"Malaysia","",3931972.57984963,1308.6,43688.5842205515,14.54,7
"Mali","",3057580.14190001,1349.1,33973.1126877779,14.99,7
"Mauritania","",654865.581385796,1289.7,7276.28423761996,14.33,7
"Mauritius","",184255.522186432,1219.5,2047.28357984924,13.55,7
"Mexico","",12977656.6533813,1205.1,144196.18503757,13.39,7
"Moldova","",116037.954843334,1190.7,1289.31060937038,13.23,7
"Monaco","",1742.7059831034,1255.5,19.36339981226,13.95,7
"Mongolia","",502624.33203726,1538.1,5584.714800414,17.09,7
"Morocco","",4620864.10941405,1119.6,51342.934549045,12.44,7
"Mozambique","",4339507.31702396,1476,48216.7479669329,16.4,7
"Myanmar","",7209003.16614471,1248.3,80100.0351793857,13.87,7
"Namibia","",227506.143814163,1540.8,2527.84604237959,17.12,7
"Nepal","",3613460.36654534,1390.5,40149.5596282815,15.45,7
"Netherlands","",660414.474031615,1132.2,7337.93860035128,12.58,7
"New Zealand","",754604.733170116,1292.4,8384.49703522352,14.36,7
"Nicaragua","",922805.008802722,1399.5,10253.3889866969,15.55,7
"Niger","",3743461.63221366,1093.5,41594.0181357073,12.15,7
"Nigeria","",30277242.9115889,1475.1,336413.810128766,16.39,7
"Norway","",512688.179674812,1412.1,5696.53532972014,15.69,7
"Oman","",507135.54784809,1118.7,5634.83942053433,12.43,7
"Pakistan","",29864229.9181968,1407.6,331824.776868853,15.64,7
"Palestine","",328019.241262729,1292.4,3644.65823625254,14.36,7
"Panama","",83066.94757876,1788.3,922.966084208445,19.87,7
"Papua New Guinea","",784440.146188881,1076.4,8716.0016243209,11.96,7
"Paraguay","",628415.708307728,1561.5,6982.39675897476,17.35,7
"Peru","",2386391.83083377,1090.8,26515.4647870419,12.12,7
"Philippines","",14476271.7681465,1557,160847.464090517,17.3,7
"Poland","",2372646.23714982,1089.9,26362.7359683314,12.11,7
"Portugal","",262527.488489186,889.2,2916.97209432429,9.88,7
"Puerto Rico","",219685.863757369,1433.7,2440.95404174854,15.93,7
"Qatar","",139200.105921891,1136.7,1546.66784357656,12.63,7
"Romania","",1145776.0856771,1103.4,12730.8453964122,12.26,7
"Russia","",13285930.9492265,1593,147621.454991405,17.7,7
"Rwanda","",1952338.38086716,1429.2,21692.6486763017,15.88,7
"San Marino","",737.890898692527,1132.2,8.1987877632503,12.58,7
"Saudi Arabia","",3683215.1021244,1214.1,40924.6122458267,13.49,7
"Senegal","",2299898.95417167,1438.2,25554.4328241296,15.98,7
"Serbia","",579706.189972199,1334.7,6441.17988857999,14.83,7
"Seychelles","",12162.2280070415,1448.1,135.135866744906,16.09,7
"Sierra Leone","",1105265.41531129,1830.6,12280.7268367921,20.34,7
"Singapore","",702529.312640695,1463.4,7805.88125156327,16.26,7
"Slovak Republic","",280012.923172846,1366.2,3111.25470192051,15.18,7
"Slovenia","",47510.585186012,1507.5,527.895390955689,16.75,7
"Solomon Islands","",0,1230.3,0,13.67,7
"Somalia","",1443031.43434823,1579.5,16033.6826038693,17.55,7
"South Africa","",3633368.61709909,1682.1,40370.7624122121,18.69,7
"South Korea","",7769821.31221065,1525.5,86331.3479134516,16.95,7
"South Sudan","",1737838.01787185,1502.1,19309.3113096872,16.69,7
"Spain","",1888339.501833,1257.3,20981.5500203667,13.97,7
"Sri Lanka","",2781821.60031925,1063.8,30909.1288924361,11.82,7
"Sudan","",0,1152.9,0,12.81,7
"Suriname","",50860.06554555,1166.4,565.111839395,12.96,7
"Sweden","",437792.240747682,1137.6,4864.35823052981,12.64,7
"Switzerland","",285390.657196588,1571.4,3171.00730218431,17.46,7
"Syria","",2447502.66019273,1295.1,27194.4740021414,14.39,7
"Taiwan","",1687449.6244693,1081.8,18749.4402718812,12.02,7
"Tajikistan","",690896.305366894,1665.9,7676.62561518771,18.51,7
"Tanzania","",0,1216.8,0,13.52,7
"Thailand","",9627978.87405439,1617.3,106977.543045049,17.97,7
"Timor-Leste","",150086.160383181,1227.6,1667.62400425756,13.64,7
"Togo","",1242993.44508896,1331.1,13811.0382787662,14.79,7
"Trinidad and Tobago","",215653.519517082,1260.9,2396.15021685646,14.01,7
"Tunisia","",1022719.40191086,1501.2,11363.5489101207,16.68,7
"Turkey","",7344989.14913291,1130.4,81610.9905459212,12.56,7
"Uganda","",6904598.29693583,1795.5,76717.7588548426,19.95,7
"Ukraine","",3485953.56594149,1576.8,38732.8173993499,17.52,7
"United Arab Emirates","",584656.196118015,1490.4,6496.17995686684,16.56,7
