"CountryName","RegionName","SumCases","SumCost","AvgCases","AvgCost","PrescriptionIndex"
"Afghanistan","",5598843.56774844,1260,62209.3729749827,14,4
"Albania","",222555.94244959,1260,2472.84380499544,14,4
"Algeria","",6212901.03649465,1260,69032.2337388295,14,4
"Andorra","",918.80608636528,1260,10.2089565151698,14,4
"Angola","",4767522.55545652,1260,52972.4728384057,14,4
"Argentina","",2483376.27224742,1260,27593.069691638,14,4
"Aruba","",2547.42905540064,1260,28.3047672822293,14,4
"Australia","",2876115.00697593,1260,31956.8334108437,14,4
"Austria","",501405.745949145,1260,5571.1749549905,14,4
"Azerbaijan","",1041849.81071098,1260,11576.1090078998,14,4
"Bahamas","",39737.8827184866,1260,441.532030205406,14,4
"Bahrain","",65525.5892025459,1260,728.06210225051,14,4
"Bangladesh","",22484287.6380523,1260,249825.418200581,14,4
"Barbados","",10208.1001584837,1260,113.423335094263,14,4
"Belarus","",783914.774641319,1260,8710.16416268132,14,4
"Belgium","",454334.418354409,1260,5048.16020393788,14,4
"Belize","",32566.7238976507,1260,361.852487751675,14,4
"Benin","",1707029.75685472,1260,18966.9972983857,14,4
"Bermuda","",7448.98827720681,1260,82.766536413409,14,4
"Bhutan","",110170.241151092,1260,1224.11379056768,14,4
"Bolivia","",1006698.209305,1260,11185.5356589444,14,4
"Bosnia and Herzegovina","",245922.098599,1260,2732.46776221111,14,4
"Botswana","",225615.075925907,1260,2506.83417695452,14,4
"Brazil","",11940589.1815309,1260,132673.213128121,14,4
"Brunei","",56706.2558362168,1260,630.069509291298,14,4
"Bulgaria","",582147.788379761,1260,6468.30875977512,14,4
"Burkina Faso","",3150798.0623249,1260,35008.8673591655,14,4
"Burundi","",1788816.51627393,1260,19875.7390697104,14,4
"Cambodia","",2072912.91275248,1260,23032.3656972497,14,4
"Cameroon","",0,1260,0,14,4
"Canada","",3126899.1510772,1260,34743.3239008577,14,4
"Cape Verde","",41058.4498083782,1260,456.204997870869,14,4
"Central African Republic","",589499.400868266,1260,6549.99334298073,14,4
"Chad","",2471172.49631335,1260,27457.4721812595,14,4
"Chile","",1299533.64054742,1260,14439.2626727491,14,4
"China","",78440914.314629,1260,871565.714606988,14,4
"Colombia","",2893667.28048882,1260,32151.858672098,14,4
"Comoros","",79562.2587141703,1260,884.025096824115,14,4
"Congo","",573559.338531283,1260,6372.88153923648,14,4
"Costa Rica","",329008.029410585,1260,3655.64477122872,14,4
"Cote d'Ivoire","",3892662.88710727,1260,43251.8098567475,14,4
"Croatia","",178118.88291417,1260,1979.09869904634,14,4
"Cuba","",1545191.61063618,1260,17168.7956737354,14,4
"Cyprus","",76213.6870091485,1260,846.818744546095,14,4
"Czech Republic","",141264.841475404,1260,1569.60934972672,14,4
"Democratic Republic of Congo","",13026585.57573,1260,144739.839730334,14,4
"Denmark","",395332.015774365,1260,4392.5779530485,14,4
"Djibouti","",135873.041737165,1260,1509.70046374627,14,4
"Dominica","",9768.12396236985,1260,108.534710692998,14,4
"Dominican Republic","",1044356.86004685,1260,11603.9651116316,14,4
"Ecuador","",2024350.60107979,1260,22492.7844564421,14,4
"Egypt","",14814765.8451625,1260,164608.509390694,14,4
"El Salvador","",778894.340627014,1260,8654.38156252237,14,4
"Eritrea","",822653.677112814,1260,9140.5964123646,14,4
"Estonia","",74202.1551823985,1260,824.468390915539,14,4
"Eswatini","",108009.083358947,1260,1200.10092621053,14,4
"Ethiopia","",15954788.1345414,1260,177275.423717127,14,4
"Faeroe Islands","",6039.26708500474,1260,67.1029676111638,14,4
"Fiji","",125170.673567615,1260,1390.78526186239,14,4
"Finland","",702903.208023285,1260,7810.03564470317,14,4
"France","",3366366.47839622,1260,37404.0719821802,14,4
"Gabon","",299209.383662013,1260,3324.5487073557,14,4
"Gambia","",342410.40698193,1260,3804.560077577,14,4
"Georgia","",96861.2050545437,1260,1076.23561171715,14,4
"Germany","",6334876.47374881,1260,70387.5163749867,14,4
"Ghana","",4496196.44026678,1260,49957.7382251864,14,4
