"","date","sample_size","p_cases","p_cases_low","p_cases_high","p_m","p_m_low","p_m_high","p_cases_recent","p_cases_recent_low","p_cases_recent_high","p_m_recent","p_m_recent_low","p_m_recent_high","p_cases_recovered","p_cases_recovered_low","p_cases_recovered_high","p_m_recovered","p_m_recovered_low","p_m_recovered_high","p_cases_fatalities","p_cases_fatalities_low","p_cases_fatalities_high","p_m_fatalities","p_m_fatalities_high","p_cases_stillsick","p_cases_stillsick_low","p_cases_stillsick_high","p_m_stillsick","p_m_stillsick_high","p_cases_active_cases","p_cases_active_cases_low","p_cases_active_cases_high","p_m_active_cases","p_m_active_cases_high","population"
"1","2020/03/23",84,0.0411214953271028,0.0327083683183391,0.0495346223358665,0.0495978391356543,0.0403991426429919,0.0587965356283166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.45420560747664,NA,NA,7.97721799831044,NA,66647112
"2","2020/03/26",39,0.038961038961039,0.0292966702046858,0.0486254077173921,0.0454700854700855,0.0350650063329163,0.0558751646072546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.42597402597403,NA,NA,10.077614977615,NA,66647112
"3","2020/03/31",53,0.030391340549542,0.0235264319278669,0.0372562491712172,0.0364195867026056,0.028928012633308,0.0439111607719031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.69900083263947,NA,NA,12.3152154757964,NA,66647112
"4","2020/04/11",62,0.0346534653465347,0.0290135528660117,0.0402933778270576,0.0454932211313698,0.039067523862032,0.0519189184007076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.08019801980198,NA,NA,14.2511380228,NA,66647112
"5","2020/04/16",38,0.0344827586206897,0.0271490578883714,0.0418164593530079,0.0481704260651629,0.0395642147206442,0.0567766374096816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.13204373423045,NA,NA,6.75149436090226,NA,66647112
"6","2020/04/20",31,0.0678832116788321,0.05456321356936,0.0812032097883043,0.0815402876693199,0.0670490999422722,0.0960314753963676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.87664233576642,NA,NA,10.9093066610809,NA,66647112
"7","2020/05/08",37,0.0511811023622047,0.040117359123765,0.0622448456006445,0.0555834883734678,0.044080510276108,0.0670864664708275,NA,NA,NA,NA,NA,NA,0.0532786885245902,0.0333524181076012,0.0732049589415792,0.0536021505376344,0.0336188987982488,0.07358540227702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05971128608924,NA,NA,7.58290449837807,NA,66647112
"8","2020/05/17",31,0.0536231884057971,0.0417377033654569,0.0655086734461373,0.0752757544224766,0.0613556584825226,0.0891958503624306,NA,NA,NA,NA,NA,NA,0.0530835284933646,0.0408060479887326,0.0653610089979965,0.0729114971050455,0.0586740497350558,0.0871489444750352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01304347826087,NA,NA,4.37698528318716,NA,66647112
"9","2020/06/05",44,0.0475899938987187,0.0372830855661596,0.0578969022312779,0.0739772727272727,0.0613060479426198,0.0866484975119257,0,0,0,0,0,0,0.0405319822672578,0.0308051550930948,0.0502588094414208,0.0615811965811966,0.0497240704873274,0.0734383226750657,NA,NA,NA,NA,NA,0.00475435816164818,-0.000612801333914723,0.0101215176572111,0.00857142857142857,0.0157641084504135,1.61928004881025,NA,NA,6.95227078477078,NA,66647112
"10","2020/06/06",35,0.0547219770520741,0.0414787505672834,0.0679652035368649,0.0643603247750713,0.0500714982281385,0.0786491513220041,0.00180505415162455,-0.000694318490372194,0.00430442679362129,0.0021505376344086,-0.000577084764813303,0.00487816003363051,0.0574712643678161,0.0433533508428271,0.0715891778928051,0.0780694535878868,0.0617957083127263,0.0943431988630472,NA,NA,NA,NA,NA,0.00196078431372549,-0.00187851276150821,0.00580008138895919,0.00256410256410256,0.00695317953002384,3.64518976169462,NA,NA,8.63834057493965,NA,66647112
"11","2020/06/08",57,0.0735455543358946,0.0615598336590749,0.0855312750127144,0.106039731682147,0.0919024040339464,0.120177059330347,0,0,0,0,0,0,0.0803897685749086,0.0672386164611417,0.0935409206886756,0.113288013318535,0.097957920487574,0.128618106149496,NA,NA,NA,NA,NA,0,0,0,0,0,6.36882546652031,NA,NA,11.1789321342572,NA,66647112
"12","2020/06/09",86,0.0548840248284874,0.0468157263836081,0.0629523232733667,0.0639902345716299,0.0553203469704294,0.0726601221728305,0,0,0,0,0,0,0.0565973406068871,0.0482347926731316,0.0649598885406427,0.0711449373137685,0.0618416156647481,0.0804482589627889,NA,NA,NA,NA,NA,0.000749625187406297,-0.000719062389528903,0.0022183127643415,0.000666666666666667,0.00205176221544079,11.5753021888272,NA,NA,34.6018154265156,NA,66647112
"13","2020/06/10",52,0.0535455861070912,0.0416768148933213,0.065414357320861,0.0758774558774559,0.0619164974953916,0.0898384142595201,0.00445103857566766,0.00089746643992411,0.0080046107114112,0.00583333333333333,0.00176804699324352,0.00989861967342315,0.0519673348181143,0.0401139832392998,0.0638206863969288,0.0782757667864051,0.0639314964539317,0.0926200371188785,NA,NA,NA,NA,NA,0.00425531914893617,-0.00162958276241658,0.0101402210602889,0.00798319327731092,0.0160285813813749,18.2865412445731,NA,NA,49.8076458835282,NA,66647112
"14","2020/06/13",34,0.0663129973474801,0.0485522022493242,0.084073792445636,0.0881996434937611,0.0679580027871736,0.108441284200349,0,0,0,0,0,0,0.0726744186046512,0.0532762479725716,0.0920725892367307,0.107099567099567,0.0839922647810284,0.130206869418106,NA,NA,NA,NA,NA,0,0,0,0,0,23.6737400530504,NA,NA,49.3952686529157,NA,66647112
"15","2020/06/17",33,0.0507364975450082,0.0384319366047572,0.0630410584852592,0.0497874852420307,0.0375924529007145,0.0619825175833469,0,0,0,0,0,0,0.0526762956669499,0.0399143563507007,0.0654382349831991,0.0547662337662338,0.0417679530717536,0.0677645144607139,NA,NA,NA,NA,NA,0,0,0,0,0,15.4468085106383,NA,NA,33.8027653154926,NA,66647112
"16","2020/06/25",31,0.0765391014975042,0.0552840681627244,0.0977941348322839,0.0678152492668622,0.0477138850179827,0.0879166135157416,0,0,0,0,0,0,0.0812720848056537,0.0587606056557979,0.10378356395551,0.0778619528619529,0.0557869640521248,0.0999369416717809,NA,NA,NA,NA,NA,0,0,0,0,0,17.2412645590682,NA,NA,33.3092752408881,NA,66647112
"17","2020/07/03",32,0.0606060606060606,0.0432495792736194,0.0779625419385018,0.0615625,0.0440785087073717,0.0790464912926283,0.00332778702163062,-0.00127652547855156,0.00793209952181279,0.00520833333333333,-0.000546414657138541,0.0109630813238052,0.0757314974182444,0.0542186759283286,0.0972443189081602,0.0856521739130435,0.0628967495913775,0.108407598234709,NA,NA,NA,NA,NA,0.00396825396825397,-0.00379393373604327,0.0117304416725512,0.00694444444444444,0.0171975008661549,3.94765840220386,NA,NA,7.77262019230769,NA,66647112
"18","2020/07/05",46,0.0680272108843537,0.0557546264159457,0.0802997953527618,0.0701722997163082,0.0577220754090205,0.0826225240235959,0,0,0,0,0,0,0.0680272108843537,0.0557546264159457,0.0802997953527618,0.0701722997163082,0.0577220754090205,0.0826225240235959,NA,NA,NA,NA,NA,0,0,0,0,0,4.39579468150897,NA,NA,8.56657386934721,NA,66647112
"19","2020/07/11",31,0.0803011292346299,0.061434140799542,0.0991681176697177,0.094574780058651,0.0742590284650204,0.114890531652282,0,0,0,0,0,0,0.0833333333333333,0.063786222405992,0.102880444260675,0.101097178683386,0.0797768757711429,0.122417481595628,NA,NA,NA,NA,NA,0,0,0,0,0,7.46047678795483,NA,NA,12.746112274822,NA,66647112
"20","2020/07/20",30,0.109640831758034,0.0830158675077849,0.136265796008283,0.106666666666667,0.0803614800923148,0.132971853241019,0,0,0,0,0,0,0.119834710743802,0.0909013524654158,0.148768069022188,0.123076923076923,0.0938088268054584,0.152345019348388,NA,NA,NA,NA,NA,0,0,0,0,0,9.42155009451796,NA,NA,10.6346666666667,NA,66647112
"21","2020/07/27",31,0.0701754385964912,0.0530532960461072,0.0872975811468752,0.07,0.0528976603212327,0.0871023396787673,0,0,0,0,0,0,0.0697050938337802,0.0514316140600526,0.0879785736075077,0.0759090909090909,0.0569034324133151,0.0949147494048667,0,0,0,0,0,0,0,0,0,0,3.52982456140351,NA,NA,7.60745519713262,NA,66647112
"22","2020/08/03",33,0.0922330097087379,0.0724762886330129,0.111989730784463,0.0880716253443526,0.068721541316464,0.107421709372241,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,4.5873786407767,NA,NA,9.71060212514758,NA,66647112
