"","date","sample_size","p_cases","p_cases_low","p_cases_high","p_m","p_m_low","p_m_high","p_cases_recent","p_cases_recent_low","p_cases_recent_high","p_m_recent","p_m_recent_low","p_m_recent_high","p_cases_recovered","p_cases_recovered_low","p_cases_recovered_high","p_m_recovered","p_m_recovered_low","p_m_recovered_high","p_cases_fatalities","p_cases_fatalities_low","p_cases_fatalities_high","p_m_fatalities","p_m_fatalities_high","p_cases_stillsick","p_cases_stillsick_low","p_cases_stillsick_high","p_m_stillsick","p_m_stillsick_high","p_cases_active_cases","p_cases_active_cases_low","p_cases_active_cases_high","p_m_active_cases","p_m_active_cases_high","population"
"1","2020/04/02",69,0.00910297743220178,0.00653952537137174,0.0116664294930318,0.00719806763285024,0.00491636799364134,0.00947976727205914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.455148871610089,0.441707769886953,0.468589973333226,1.05482455169156,NA,17373657
"2","2020/04/03",33,0.0244399185336049,0.0183319156924356,0.0305479213747742,0.0230566534914361,0.0171198158942093,0.0289934910886629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45173116089613,NA,NA,6.74159697080413,NA,17373657
"3","2020/04/06",30,0.00906095551894563,0.0052918853801675,0.0128300256577238,0.008,0.00445656411209513,0.0115434358879049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56095551894563,NA,NA,3.12466666666667,NA,17373657
"4","2020/04/12",31,0.0119379228014326,0.00769164556760392,0.0161842000352612,0.0122674146797569,0.00796365452450991,0.0165711748350039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7524870672503,NA,NA,5.57125759700795,NA,17373657
"5","2020/04/16",31,0.0215652173913043,0.0162554923971141,0.0268749423854946,0.0244086021505376,0.0187678813752044,0.0300493229258708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91026086956522,NA,NA,3.34141140327099,NA,17373657
"6","2020/05/21",85,0.0473815461346633,0.0421830225012308,0.0525800697680959,0.0537478991596639,0.0482296654665669,0.0592661328527609,NA,NA,NA,NA,NA,NA,0.0244242847173761,0.0187729449899945,0.0300756244447578,0.0353216374269006,0.0285635830657358,0.0420796917880653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89432668329177,NA,NA,6.68190481260377,NA,17373657
"7","2020/05/27",32,0.0296465222348917,0.0231655594501088,0.0361274850196745,0.0690625,0.0593737203909891,0.0787512796090109,NA,NA,NA,NA,NA,NA,0.025997310623039,0.0193942908842571,0.0326003303618209,0.0595402298850575,0.0497210849442619,0.0693593748258531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29114405169137,NA,NA,4.95549107142857,NA,17373657
"8","2020/06/01",41,0.0377921432123322,0.0294576870630535,0.0461265993616109,0.071219512195122,0.059978689578361,0.082460334811883,NA,NA,NA,NA,NA,NA,0.0135699373695198,0.00838942863854242,0.0187504461004972,0.025,0.0180092680369554,0.0319907319630446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.99701640974639,NA,NA,22.5232520325203,NA,17373657
"9","2020/08/24",56,0.0987827715355805,0.0898355577359213,0.10772998533524,0.0981379108419925,0.0892167588449165,0.107059062839068,0.00726040658276864,0.00467179984571399,0.00984901331982328,0.00608507600571093,0.00371383583288135,0.0084563161785405,0,0,0,0,0,0,0.0193735873425896,0.0145192013702168,0.0242279733149624,0.0192462186339737,0.0240849352887932,0.0214007782101167,0.015145397421595,0.0276561589986385,0.0258010807873445,0.0326540583023103,5.04962546816479,NA,NA,15.2075623894246,NA,17373657
"10","2020/08/26",38,0.161873459326212,0.147240558647982,0.176506360004442,0.145717234262126,0.131700588864437,0.159733879659815,0.0451930977814297,0.0369406718585349,0.0534455237043246,0.0275696594427245,0.0210648773097964,0.0340744415756525,NA,NA,NA,NA,NA,NA,0.0135931128228364,0.00876214179274907,0.0184240838529238,0.0125287356321839,0.0171692142972108,0.0971731448763251,0.0799187298039319,0.114427559948718,0.0673529411764706,0.0819532426282246,12.114215283484,NA,NA,25.801124871001,NA,17373657
