"","date","sample_size","p_cases","p_cases_low","p_cases_high","p_m","p_m_low","p_m_high","p_cases_recent","p_cases_recent_low","p_cases_recent_high","p_m_recent","p_m_recent_low","p_m_recent_high","p_cases_recovered","p_cases_recovered_low","p_cases_recovered_high","p_m_recovered","p_m_recovered_low","p_m_recovered_high","p_cases_fatalities","p_cases_fatalities_low","p_cases_fatalities_high","p_m_fatalities","p_m_fatalities_high","p_cases_stillsick","p_cases_stillsick_low","p_cases_stillsick_high","p_m_stillsick","p_m_stillsick_high","p_cases_active_cases","p_cases_active_cases_low","p_cases_active_cases_high","p_m_active_cases","p_m_active_cases_high","population"
"1","2020/03/22",33,0.0170357751277683,0.0118015927607149,0.0222699574948217,0.0270707070707071,0.0205063909997611,0.0336350231416531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.562180579216354,0.542113485675974,0.582247672756735,2.33737373737374,NA,67012883
"2","2020/03/23",73,0.0253307064452575,0.0201641309441428,0.0304972819463722,0.0241856925418569,0.0191342741418877,0.0292371109418261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.67098226850549,NA,NA,11.4424104054241,NA,67012883
"3","2020/03/30",51,0.0291566265060241,0.0240378370722571,0.0342754159397911,0.0343790849673203,0.0288357064905337,0.0399224634441068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.70361445783133,NA,NA,4.31320261437908,NA,67012883
"4","2020/04/02",37,0.0322138450993831,0.0258074099733811,0.0386202802253852,0.0396396396396396,0.0325603870386921,0.0467188922405872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96607265250171,NA,NA,8.73054054054054,NA,67012883
"5","2020/04/07",42,0.0347035040431267,0.0281188468237275,0.0412881612625258,0.0325925925925926,0.0262043661673922,0.038980819017793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.47405660377358,NA,NA,7.50761042097999,NA,67012883
"6","2020/04/09",32,0.0414847161572052,0.0333175022102221,0.0496519301041884,0.0408680555555556,0.0327591635740533,0.0489769475370578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.61528384279476,NA,NA,10.6464756944444,NA,67012883
"7","2020/04/13",32,0.0296907216494845,0.0229352186924831,0.0364462246064859,0.0352232142857143,0.0278861869947034,0.0425602415767251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.20742268041237,NA,NA,9.5463244047619,NA,67012883
"8","2020/04/16",83,0.0327955103472466,0.0281727558133516,0.0374182648811416,0.0390014648227698,0.0339764620389258,0.0440264676066139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.16643283058576,NA,NA,14.6284699993264,NA,67012883
"9","2020/04/18",31,0.0456450861667443,0.0368166447110094,0.0544735276224791,0.0491766447116176,0.0400300078710767,0.0583232815521584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.24965067536097,NA,NA,18.7741223787391,NA,67012883
"10","2020/04/20",32,0.0542528735632184,0.044733303193095,0.0637724439333418,0.0523011363636364,0.0429447272601287,0.061657545467144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.39126436781609,NA,NA,14.2286465097403,NA,67012883
"11","2020/04/24",31,0.0378421900161031,0.030338349743535,0.0453460302886711,0.0378494623655914,0.0303449294609669,0.0453539952702159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.76449275362319,NA,NA,11.992991202346,NA,67012883
"12","2020/05/01",33,0.0301844605925098,0.0222561765747273,0.0381127446102922,0.0427994227994228,0.0334202755823838,0.0521785700164618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.60257126886529,NA,NA,22.5856349206349,NA,67012883
"13","2020/05/13",32,0.0269259536275243,0.0207907938012715,0.0330611134537771,0.0309598214285714,0.024394779483387,0.0375248633737559,NA,NA,NA,NA,NA,NA,0.0234321157822192,0.015648679831175,0.0312155517332633,0.0265625,0.018288740460393,0.034836259539607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77486910994764,NA,NA,7.35928571428571,NA,67012883
