"","date","sample_size","p_cases","p_cases_low","p_cases_high","p_m","p_m_low","p_m_high","p_cases_recent","p_cases_recent_low","p_cases_recent_high","p_m_recent","p_m_recent_low","p_m_recent_high","p_cases_recovered","p_cases_recovered_low","p_cases_recovered_high","p_m_recovered","p_m_recovered_low","p_m_recovered_high","p_cases_fatalities","p_cases_fatalities_low","p_cases_fatalities_high","p_m_fatalities","p_m_fatalities_high","p_cases_stillsick","p_cases_stillsick_low","p_cases_stillsick_high","p_m_stillsick","p_m_stillsick_high","p_cases_active_cases","p_cases_active_cases_low","p_cases_active_cases_high","p_m_active_cases","p_m_active_cases_high","population"
"1","2020/03/23",276,0.0172724382748755,0.0146438382575205,0.0199010382922305,0.0214932712215321,0.0185673388675175,0.0244192035755467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.76719296386563,NA,NA,11.7357042541561,NA,60550092
"2","2020/03/24",33,0.0261337432744043,0.017464924735182,0.0348025618136266,0.0236363636363636,0.015381582325328,0.0318911449473993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.99692544196772,NA,NA,12.3785930735931,NA,60550092
"3","2020/03/25",92,0.0201933034173283,0.0165714344630823,0.0238151723715742,0.0361680469289165,0.0313605165820092,0.0409755772758238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.98584742837418,NA,NA,10.7137060041408,NA,60550092
"4","2020/03/27",36,0.0307692307692308,0.0232290374321726,0.038309424106289,0.0527777777777778,0.0430152551166489,0.0625403004389066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.68684863523573,NA,NA,13.1879717813051,NA,60550092
"5","2020/03/29",31,0.0193798449612403,0.0134325592696859,0.0253271306527947,0.0194982078853047,0.0135331482666333,0.025463267503976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.18992248062016,NA,NA,12.3265949820789,NA,60550092
"6","2020/04/07",75,0.0242282141461508,0.0200157833389055,0.0284406449533962,0.0380275132275132,0.0327875500054645,0.043267476449562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.93434935521688,NA,NA,11.4970115157174,NA,60550092
"7","2020/04/08",45,0.0255348516218081,0.0197917205850009,0.0312779826586154,0.0417037037037037,0.0344253003691081,0.0489821070382993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6583850931677,NA,NA,11.9405372405372,NA,60550092
"8","2020/04/09",37,0.0732186732186732,0.0619007837287254,0.084536562708621,0.0688329238329238,0.0578333008692625,0.0798325467965852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.03636363636364,NA,NA,13.4942874692875,NA,60550092
"9","2020/04/11",31,0.0244413407821229,0.0187861040245675,0.0300965775396783,0.0513782991202346,0.0432929649656467,0.0594636332748225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.70216480446927,NA,NA,23.6788814411395,NA,60550092
"10","2020/04/16",31,0.039830058417419,0.030997175866243,0.048662940968595,0.0431572365016388,0.0339787719878669,0.0523357010154107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.61550716941051,NA,NA,19.8636835342894,NA,60550092
