"","date","sample_size","p_cases","p_cases_low","p_cases_high","p_m","p_m_low","p_m_high","p_cases_recent","p_cases_recent_low","p_cases_recent_high","p_m_recent","p_m_recent_low","p_m_recent_high","p_cases_recovered","p_cases_recovered_low","p_cases_recovered_high","p_m_recovered","p_m_recovered_low","p_m_recovered_high","p_cases_fatalities","p_cases_fatalities_low","p_cases_fatalities_high","p_m_fatalities","p_m_fatalities_high","p_cases_stillsick","p_cases_stillsick_low","p_cases_stillsick_high","p_m_stillsick","p_m_stillsick_high","p_cases_active_cases","p_cases_active_cases_low","p_cases_active_cases_high","p_m_active_cases","p_m_active_cases_high","population"
"1","2020/03/15",43,0.00589147286821705,0.00402381606476685,0.00775912967166726,0.00589147286821705,0.00402381606476685,0.00775912967166726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.253333333333333,0.24271936508045,0.263947301586216,0.253333333333333,0.263947301586216,46937060
"2","2020/03/16",57,0.00853801169590643,0.00658780141952594,0.0104882219722869,0.00853801169590643,0.00658780141952594,0.0104882219722869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,0.730702470446331,0.749297529553669,0.74,0.749297529553669,46937060
"3","2020/03/19",125,0.0267148651031564,0.0237473030603257,0.0296824271459871,0.0365234482758621,0.0330711387133718,0.0399757578383524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.56268735672721,NA,NA,9.70704236453202,NA,46937060
"4","2020/03/20",84,0.0334408917571135,0.0274057465428243,0.0394760369714028,0.0306746031746032,0.0248861988037684,0.0364630075454379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0102669404517,NA,NA,38.3301360544218,NA,46937060
"5","2020/03/22",257,0.0404189232239567,0.0379831287159324,0.0428547177319809,0.0445034278302761,0.0419529665303834,0.0470538891301688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7912949984071,NA,NA,23.6319822741029,NA,46937060
"6","2020/03/24",188,0.0461624592833876,0.04322838847391,0.0490965300928652,0.0537191827085444,0.050566620735026,0.0568717446820628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5069218241042,NA,NA,35.952591607565,NA,46937060
"7","2020/03/25",296,0.0410397231417394,0.038654986378325,0.0434244599051538,0.0470250039000039,0.0444802657542696,0.0495697420457382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.4273247065904,NA,NA,67.2630409183534,NA,46937060
"8","2020/03/26",74,0.0540188740644321,0.048367346987158,0.0596704011417063,0.0703046861830646,0.0639130172629639,0.0766963551031652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.6322811584771,NA,NA,94.7893373883239,NA,46937060
"9","2020/03/27",30,0.0349166404529726,0.0285354535349942,0.0412978273709511,0.0457777777777778,0.0385124544984334,0.0530431010571222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5967285309846,NA,NA,204.733333333333,NA,46937060
"10","2020/03/28",191,0.0587268776170032,0.0553720288249188,0.0620817264090876,0.0629911013942428,0.0595244663342159,0.0664577364542697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.1641490433031,NA,NA,89.4481816351188,NA,46937060
"11","2020/03/29",174,0.0585686145764938,0.0548393349272282,0.0622978942257593,0.0624105385919912,0.0585687499947274,0.066252327189255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.0979645436638,NA,NA,109.113181473705,NA,46937060
"12","2020/03/30",137,0.0538139145012573,0.0497647684684248,0.0578630605340898,0.054135428380598,0.0500748945100664,0.0581959622511296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.8160100586756,NA,NA,110.732488090127,NA,46937060
"13","2020/03/31",153,0.0636831683168317,0.0594236926275619,0.0679426440061014,0.0769541351894293,0.0723051301268984,0.0816031402519602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.6975841584158,NA,NA,161.972138963622,NA,46937060
"14","2020/04/01",224,0.0643666830951208,0.0609899986942393,0.0677433674960022,0.0691783607382347,0.0656867530882898,0.0726699683881796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.8742237555446,NA,NA,186.862539379388,NA,46937060
"15","2020/04/02",174,0.0700922765769182,0.0661142066647781,0.0740703464890584,0.0703266656714933,0.0663424521809026,0.0743108791620839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.462267728479,NA,NA,211.868121807152,NA,46937060
"16","2020/04/03",52,0.0740971357409714,0.0667011150544198,0.0814931564275229,0.0764216872870719,0.0689199842627258,0.083923390311418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.410128684101,NA,NA,158.343015510131,NA,46937060
"17","2020/04/04",94,0.0589864587607714,0.0543094904281019,0.063663427093441,0.0579269110360394,0.0532895296453122,0.0625642924267666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.0434961017645,NA,NA,168.951544558736,NA,46937060
"18","2020/04/05",89,0.0616994022203245,0.0568270786202396,0.0665717258204094,0.0702658160552897,0.0650900326145204,0.0754415994960591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.8786293766012,NA,NA,151.405609789711,NA,46937060
"19","2020/04/06",71,0.0685657028342399,0.0626396792008753,0.0744917264676045,0.0684265187082088,0.0625060705642314,0.0743469668521863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.3713140566848,NA,NA,160.984910676178,NA,46937060
"20","2020/04/07",106,0.0694101214139895,0.064246744859045,0.074573497968934,0.0697654083751403,0.0645898221658222,0.0749409945844583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.808746105082,NA,NA,175.102699086195,NA,46937060
"21","2020/04/08",56,0.0829365079365079,0.0753226389803744,0.0905503768926414,0.0862519325912183,0.078501419111723,0.0940024460707137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.277777777778,NA,NA,152.876621292456,NA,46937060
"22","2020/04/09",640,0.0677906154208913,0.0656065539607231,0.0699746768810595,0.0788757621374806,0.076533938306439,0.0812175859685222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.485341507506,NA,NA,323.1370623993,NA,46937060
"23","2020/04/10",121,0.0556079170593779,0.0512474312070259,0.05996840291173,0.0539607468866333,0.0496615834704971,0.0582599103027696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.09575871819,NA,NA,218.376935867829,NA,46937060
"24","2020/04/11",95,0.067948144836835,0.0627338697073697,0.0731624199663004,0.0719975656845463,0.0666418370075854,0.0773532943615072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.752570406795,NA,NA,195.814173975609,NA,46937060
"25","2020/04/12",328,0.062971123738838,0.060011029895147,0.065931217582529,0.0691890182291007,0.0660965332138156,0.0722815032443859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.112141945958,NA,NA,407.235397350863,NA,46937060
"26","2020/04/13",88,0.0654008438818565,0.0601548589842775,0.0706468287794356,0.0695179063360881,0.0641212468073943,0.074914565864782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.894514767932,NA,NA,206.776402376033,NA,46937060
"27","2020/04/14",131,0.07203057624461,0.0670142226232261,0.0770469298659938,0.072964246146247,0.0679180264069058,0.0780104658855881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.616620932967,NA,NA,313.326089020941,NA,46937060
"28","2020/04/15",49,0.0776182881446039,0.0690680922046975,0.0861684840845104,0.0788426539446948,0.0702310068777617,0.0874543010116278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.167729930888,NA,NA,319.540265261949,NA,46937060
"29","2020/04/16",143,0.0710733526730211,0.0659472943132689,0.0761994110327733,0.0817536949087751,0.0762876559328574,0.0872197338846929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.586406962288,NA,NA,385.181482991162,NA,46937060
"30","2020/04/17",55,0.0745056497175141,0.067667037815618,0.0813442616194103,0.0675619834710744,0.0610254475805841,0.0740985193615646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.698622881356,NA,NA,168.519037190083,NA,46937060
"31","2020/04/18",56,0.0895328719723183,0.0813035781019101,0.0977621658427265,0.0851948051948052,0.0771482490396398,0.0932413613499706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.333910034602,NA,NA,299.162102272727,NA,46937060
"32","2020/04/20",35,0.0946031746031746,0.0843828390920757,0.104823510114273,0.106813852813853,0.0960274261825106,0.117600279445195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.114920634921,NA,NA,218.009852813853,NA,46937060
"33","2020/04/21",34,0.119325153374233,0.108197256613456,0.13045305013501,0.126359741757666,0.11495435609589,0.137765127419441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.034969325153,NA,NA,169.94369360311,NA,46937060
"34","2020/04/23",39,0.107246376811594,0.0969212434763801,0.117571510146808,0.119045882892037,0.108239698387518,0.129852067396556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.2907246376812,NA,NA,125.467376426992,NA,46937060
"35","2020/04/24",32,0.0894974590626764,0.0800965522800478,0.0988983658453051,0.0798441142191142,0.070917721898722,0.0887705065395064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.2004517221909,NA,NA,63.8973192288741,NA,46937060
"36","2020/04/26",56,0.0932396505886821,0.0853863134309623,0.101092987746402,0.108855727605728,0.100443571638516,0.117267883572939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.8209266995822,NA,NA,91.4612791375291,NA,46937060
"37","2020/04/28",40,0.0786885245901639,0.0691329432695806,0.0882441059107473,0.0882337662337662,0.0781677568178833,0.0982997756496492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.9606557377049,NA,NA,89.274558982684,NA,46937060
