"","date","sample_size","p_cases","p_cases_low","p_cases_high","p_m","p_m_low","p_m_high","p_cases_recent","p_cases_recent_low","p_cases_recent_high","p_m_recent","p_m_recent_low","p_m_recent_high","p_cases_recovered","p_cases_recovered_low","p_cases_recovered_high","p_m_recovered","p_m_recovered_low","p_m_recovered_high","p_cases_fatalities","p_cases_fatalities_low","p_cases_fatalities_high","p_m_fatalities","p_m_fatalities_high","p_cases_stillsick","p_cases_stillsick_low","p_cases_stillsick_high","p_m_stillsick","p_m_stillsick_high","p_cases_active_cases","p_cases_active_cases_low","p_cases_active_cases_high","p_m_active_cases","p_m_active_cases_high","population"
"1","2020/03/23",42,0.0252319109461967,0.0193109195571741,0.0311529023352192,0.0315227862633523,0.0249261018404157,0.0381194706862889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6860853432282,0.668564154249212,0.703606532207189,1.82943503187439,NA,329064917
"2","2020/03/30",31,0.0158061116965227,0.0101949492471761,0.0214172741458692,0.0149462365591398,0.00948745293395448,0.0204050201843251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48472075869336,NA,NA,7.20383256528418,NA,329064917
"3","2020/04/03",36,0.0168161434977578,0.0108494842283828,0.0227828027671329,0.0261111111111111,0.0187113440633489,0.0335108781588733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.34921524663677,NA,NA,8.1221164021164,NA,329064917
"4","2020/04/07",31,0.0169340463458111,0.0093844564231456,0.0244836362684765,0.0177112135176651,0.00999337984085198,0.0254290471944783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.76737967914438,NA,NA,4.26592165898618,NA,329064917
"5","2020/04/09",35,0.025164113785558,0.0179842439721397,0.0323439835989762,0.0324313725490196,0.0243108579953968,0.0405518871026424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81892778993435,NA,NA,4.40794957983193,NA,329064917
"6","2020/04/12",30,0.0214876033057851,0.0148166648929324,0.0281585417186379,0.0247218045112782,0.0175782540376548,0.0318653549849016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12396694214876,NA,NA,5.71460289612921,NA,329064917
"7","2020/04/19",30,0.0752032520325203,0.0617494085831241,0.0886570954819166,0.0841938178780284,0.0700278321626843,0.0983598035933725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.63008130081301,NA,NA,5.31779170147591,NA,329064917
"8","2020/05/06",30,0.0499695307739183,0.0394277203182816,0.060511341229555,0.0643297345928925,0.0524594510098016,0.0762000181759833,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.62644728823888,NA,NA,3.37474654411497,NA,329064917
"9","2020/05/21",30,0.012216404886562,0.00322198011662666,0.0212108296564972,0.0114529914529915,0.00274076989197653,0.0201652130140064,NA,NA,NA,NA,NA,NA,0.0140280561122244,0.00370926445244392,0.024346847772005,0.0137435897435897,0.00352848488559868,0.0239586946015808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.841186736474695,0.811259930129564,0.871113542819825,1.87149857549858,NA,329064917
"10","2020/06/05",51,0.0249687890137328,0.0173282352888164,0.0326093427386493,0.0277124183006536,0.0196743550836422,0.0357504815176649,NA,NA,NA,NA,NA,NA,0.0278592375366569,0.0191257019164303,0.0365927731568835,0.0367543859649123,0.0267690194175322,0.0467397525122924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0230961298377,NA,NA,3.83843302026693,NA,329064917
"11","2020/06/08",36,0.0236641221374046,0.015433033723069,0.0318952105517401,0.0235185185185185,0.01531217997181,0.031724857065227,NA,NA,NA,NA,NA,NA,0.0225711481844946,0.0134514513313788,0.0316908450376104,0.0246090534979424,0.0150964846220299,0.0341216223738549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63053435114504,NA,NA,4.4307661229475,NA,329064917
"12","2020/06/09",55,0.0297829379101464,0.0222973817119194,0.0372684941083734,0.0243809523809524,0.0175893645462867,0.0311725402156181,NA,NA,NA,NA,NA,NA,0.0317258883248731,0.0230727022988969,0.0403790743508493,0.0310682110682111,0.0225022773374802,0.0396341447989419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4427057041898,NA,NA,10.2187019160281,NA,329064917
"13","2020/06/13",31,0.0344218887908208,0.023806297469177,0.0450374801124646,0.0298041474654378,0.0199026428390311,0.0397056520918445,0,0,0,0,0,0,0.0363636363636364,0.0247030406838191,0.0480242320434536,0.0443737060041408,0.0315463428564979,0.0572010691517837,NA,NA,NA,NA,NA,0,0,0,0,0,4.08296557811121,NA,NA,11.2029397081413,NA,329064917
"14","2020/06/24",30,0.01669449081803,0.00643406216445573,0.0269549194716044,0.00992063492063492,0.00198394490462468,0.0178573249366452,0.00245098039215686,-0.00234696224098844,0.00724892302530216,0.00245098039215686,-0.00234696224098844,0.00724892302530216,0.0223880597014925,0.00792612017071182,0.0368499992322733,0.0159970238095238,0.00373243856616329,0.0282616090528843,NA,NA,NA,NA,NA,0.00246913580246914,-0.00236430316153829,0.00730257476647656,0.00260416666666667,0.00756767484762706,5.79131886477462,NA,NA,18.2631690716691,NA,329064917
"15","2020/07/04",39,0.0154440154440154,0.0079352500535495,0.0229527808344814,0.0178754578754579,0.00980719420235947,0.0259437215485563,0.00772797527047913,0.000980455181645627,0.0144754953593126,0.0151851851851852,0.00576231336229879,0.0246080570080716,0.0176,0.00729118862642887,0.0279088113735711,0.0114857142857143,0.00313202030659974,0.0198394082648288,NA,NA,NA,NA,NA,0.00772797527047913,0.000980455181645627,0.0144754953593126,0.0151851851851852,0.0246080570080716,0.603281853281853,0.573491930497938,0.633071776065768,1.50818625818626,NA,329064917
"16","2020/07/14",32,0.0344387755102041,0.0216742751822274,0.0472032758381807,0.0238318452380952,0.0131552884965968,0.0345084019795937,0.00164744645799012,-0.00157882842041576,0.00487372133639599,0.00125,-0.00156084662079502,0.00406084662079502,0.0362438220757825,0.0213757612939079,0.0511118828576572,0.0328809523809524,0.0186947579440491,0.0470671468178557,NA,NA,NA,NA,NA,0.016750418760469,0.00645590958694769,0.0270449279339903,0.0151754385964912,0.0249818698247386,1.09311224489796,NA,NA,2.25584821428571,NA,329064917
"17","2020/07/28",31,0.0421511627906977,0.0271367918950534,0.057165533686342,0.0423460410557185,0.0272985330445146,0.0573935490669223,0.00836820083682008,-0.00318069356697945,0.0199170952406196,0.0207792207792208,0.00269482181105341,0.0388636197473882,0.0338983050847458,0.00124647698758275,0.0665501331819088,0.0490909090909091,0.010107741552004,0.0880740766298142,0.00829875518672199,-0.00315469880104532,0.0197522091744893,0.00666666666666667,0.0169407112241472,0.0418410041841004,0.0164564827173378,0.0672255256508631,0.0322077922077922,0.0545909150863068,1.1031976744186,NA,NA,2.87005213424568,NA,329064917
"18","2020/08/05",30,0.0218818380743982,0.0123973792672094,0.0313662968815871,0.0236735486735487,0.0138174690610301,0.0335296282860673,0.00136612021857923,-0.00130959665817308,0.00404183709533155,0.001,-0.00128968265688195,0.00328968265688195,NA,NA,NA,NA,NA,NA,0.00439882697947214,-0.000567862900882454,0.00936551685982674,0.00157894736842105,0.00455881241183365,0.00548696844993141,0.000124610540671538,0.0108493263591913,0.0131983805668016,0.0214827522785723,1.29759299781182,NA,NA,3.2266250971251,NA,329064917
"19","2020/08/22",32,0.0203045685279188,0.0104570364023316,0.0301521006535059,0.0281344696969697,0.0165891107805577,0.0396798286133816,0.00700525394045534,0.000164319100793051,0.0138461887801176,0.0170175438596491,0.00640910788563907,0.0276259798336592,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.00700525394045534,0.000164319100793051,0.0138461887801176,0.017719298245614,0.0285403905564526,0.689086294416244,0.656768499417603,0.721404089414885,2.0032683982684,NA,329064917
"20","2020/09/10",36,0.0634920634920635,0.047399351069753,0.0795847759143739,0.075976060976061,0.0584899271988653,0.0934621947532566,0.0153846153846154,0.00636326189355961,0.0244059688756712,0.0187491520824854,0.00880710286955648,0.0286912012954144,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.0153846153846154,0.00636326189355961,0.0244059688756712,0.0187491520824854,0.0286912012954144,1.01360544217687,NA,NA,2.12511835386835,NA,329064917
"21","2020/10/11",30,0.0405156537753223,0.0287892849205221,0.0522420226301225,0.0451536796536797,0.0328042616310815,0.0575030976762778,0.00226500566251416,-0.000870517315022781,0.00540052864005109,0.000793650793650794,-0.0010637689566267,0.00265107054392829,NA,NA,NA,NA,NA,NA,0.00435729847494553,9.65375842239147e-05,0.00861805936566715,0.00121212121212121,0.0034629186272002,0.00217864923747277,-0.000837458174338643,0.00519475664928418,0.000757575757575758,0.00253739220985325,0.898710865561694,0.880766644760042,0.916655086363346,2.83061832611833,NA,329064917
"22","2020/11/27",32,0.0404339250493097,0.0283101042910923,0.052557745807527,0.0543912337662338,0.0404323942763629,0.0683500732561046,0.00212089077412513,-0.000815341185470993,0.00505712273372126,0.02,0.0110644707596293,0.0289355292403707,NA,NA,NA,NA,NA,NA,0.00111856823266219,-0.00107255872606962,0.00330969519139401,4e-04,0.00171075780072244,0.00838574423480084,0.00259924246003182,0.0141722460095699,0.0207692307692308,0.029818773504341,0.291913214990138,0.263929895160856,0.31989653481942,0.693455086580087,0.721833318893214,329064917
