"Timestamp","Country","ISO.3166.1.a2","Region","ISO.3166.2","Language","Reach","Cases","Visibility","Recovered","Fatalities","RecentCases","RecentCases14","PositiveTest14Days","PositiveTest07Days","LongCovid","StillSick","Tested","Positive","Hospital","Severe","ICU","Vaccinated","RecentVaccinated","VaccineSideEffects","RefuseVaccine","ContactsDoctors","Surveyfirst","Surveyknown","Surveyforward","Dataset","Cookie","Campaign"
"2022-07-03","Belgium","BE","Liège","BEWLG","en",12,10,5,,0,0,,,,,0,,,2,,,12,,,,,,,,"limesurvey-28051","9nfobhz26301knk0jc",
"2022-07-15","Belgium","BE","Bruxelles-Capitale, Région de;Brussels Hoofdstedelijk Gewest","BEBRU","en",10,9,6,,0,0,,,,,0,,,0,,,10,,,,,,,,"limesurvey-31419","n2fc4mf8z20lit4anh",20220715
"2022-08-23","Belgium","BE","Bruxelles-Capitale, Région de;Brussels Hoofdstedelijk Gewest","BEBRU","en",2,2,1,,0,0,,,,,0,,,0,,,2,,,,,,,,"limesurvey-45010","wm83kawrvgncvfxutp",20220822
"2022-10-05","Belgium","BE","Liège","BEWLG","en",30,7,8,,0,0,,,,,0,,,0,,,10,,,,,,,,"limesurvey-62219","iabus2xypu8i2x8cji",20221005
"2022-12-08","Belgium","BE","Antwerpen","BEVAN","en",1,1,15,,0,0,,,,,0,,,0,,,1,,,,,,,,"limesurvey-86011","ozumrehs4cst5fxd1l",20221208
"2022-12-13","Belgium","BE","Bruxelles-Capitale, Région de;Brussels Hoofdstedelijk Gewest","BEBRU","en",20,10,15,,0,0,,,,,0,,,0,,,10,,,,,,,,"limesurvey-87602","soxal9lkm7x9yy7xmg",20221212
"2023-01-09","Belgium","BE","West-Vlaanderen","BEVWV","en",100,25,20,,0,0,,,,,2,,,2,,,90,,,,,,,,"limesurvey-96596","kaui143dbqasxmmnhe",20230109
"2023-01-16","Belgium","BE","Bruxelles-Capitale, Région de;Brussels Hoofdstedelijk Gewest","BEBRU","en",3,3,1,,0,0,,,,,0,,,0,,,3,,,,,,,,"limesurvey-98502","5myxc610hgybwc7b1u",20230116
"2023-01-16","Belgium","BE","Luxembourg","BEWLX","en",5,4,1,,0,0,,,,,0,,,0,,,5,,,,,,,,"limesurvey-99182","jfrb5fqnsqnjo3f2wm",20230116
"2023-05-01","Belgium","BE","Antwerpen","BEVAN","en",2,0,2,,0,0,,,,,0,,,0,,,2,,,,,,,,"limesurvey-114480","6friy13jsjmiaw8qd8",20230501
"2023-08-07","Belgium","BE","Antwerpen","BEVAN","en",10,3,7,,0,0,,,,,0,,,0,,,10,,,,,,,,"limesurvey-120979","qhl4kqwus4ao2qecex",20230807
"2023-08-07","Belgium","BE","wallonne, Région","BEWAL","en",2,0,2,,0,0,,,,,0,,,0,,,2,,,,,,,,"limesurvey-121197","7yxrh0qgpapq8rktnw",20230807
