ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
BB,BRB,Barbados,2021-02-24,2021-01-02,100,7,433544.798856358,4,272276.312365022,21,81,17,1,2687966.15148879,45,12,79,9,17,72,11,15,74,11,27,60,13,23,71,6,19,70,11,17,72,11,17,73,10,9,80,11,13,76,11,14,74,12,24,65,11,16,71,13,8,5,87,31,51,18,17,14,69,1,15,0,84,23,45,32,33,32,35,20,46,34,28,38,34,14,51,35,16,51,33,28,41,31,14,4,4,5,73,13,54,33,31,16,2,7,4,6,34,32,11,12,11,34,6,3,1,13,37,40,7,1,11,10,29,42,14,17,10,16,43,7,10,7,31,45,29,15,1,2,53,5,7,9,10,7,6,4,52,16,12,18,54,16.125,25.2801609658946,21,12.8668393770792,11.1768573307035,21.2216202937157,0.07,0.0500078962992033,0.161291018719201,0.00043969034839686,0.04,0.0384072934108425,0.101294546515854,0.000360693166131823,0.00365153886280647,0.0015589062490659
BB,BRB,Barbados,2021-02-25,2021-01-02,100,8,536955.939205487,5,375687.452714151,21,80,16,1,2780767.34832742,46,13,78,9,18,71,11,16,73,11,28,59,13,23,71,6,20,69,11,18,71,11,18,72,10,9,80,11,14,75,11,15,73,12,25,64,11,17,70,13,9,5,86,30,51,19,16,14,70,1,14,0,85,24,45,31,34,32,34,21,46,33,29,38,33,15,51,34,17,51,32,28,42,30,14,4,4,5,73,14,54,32,31,16,2,7,4,6,34,32,11,12,11,34,7,3,1,13,37,39,8,1,11,10,29,41,14,17,10,16,43,7,10,7,31,45,29,16,1,2,52,6,7,9,10,7,6,4,51,16,12,18,54,16.125,25.2801609658946,21,12.8668393770792,11.1768573307035,21.2216202937157,0.08,0.0531724899927667,0.19309631908921,0.000463941913323741,0.05,0.042716424707947,0.135102079985267,0.000401771574838625,0.00369718309859155,0.00157835642248491
BB,BRB,Barbados,2021-02-26,2021-01-02,100,8,536955.939205487,5,375687.452714151,21,81,16,1,2838233.56006732,46,13,78,9,19,71,10,16,73,11,28,59,13,23,71,6,20,69,11,18,71,11,18,72,10,9,80,11,14,75,11,16,73,11,25,64,11,16,71,13,9,5,86,31,51,18,16,15,69,1,14,0,85,24,45,31,34,32,34,21,46,33,29,38,33,15,51,34,17,51,32,28,42,30,14,4,4,5,73,14,54,32,31,16,2,7,4,6,34,32,11,12,11,34,7,3,1,13,37,39,8,1,11,10,29,41,14,17,10,16,43,7,10,7,31,45,29,16,1,2,52,6,7,9,10,7,6,4,51,16,12,18,54,16.0618679357525,24.4449119639826,21,12.8668393770792,11.1768573307035,21.2216202937157,0.08,0.0531724899927667,0.189186664113982,0.000455648271212146,0.05,0.042716424707947,0.132366644521404,0.000394258826822442,0.00365153886280647,0.0015589062490659
BB,BRB,Barbados,2021-02-27,2021-01-04,100,8,483396.778195012,5,322128.291703675,20,81,15,1,2805638.2932095,46,13,78,9,18,72,10,15,74,11,28,59,13,21,73,6,20,69,11,19,70,11,19,71,10,10,79,11,15,74,11,18,71,11,26,63,11,15,72,13,8,5,87,30,52,18,15,15,70,1,13,0,86,23,45,32,35,30,35,21,45,34,27,39,34,15,50,35,17,50,33,26,43,31,14,2,4,5,75,15,52,33,31,15,2,7,4,6,35,33,10,11,11,35,7,3,2,13,36,39,7,1,11,11,29,41,15,17,9,16,43,7,9,8,31,45,29,16,1,2,52,6,7,9,10,7,6,4,51,16,12,18,54,16.8125,25.2740587336461,24.6913580246914,14.4634253257531,11.1768573307035,21.2216202937157,0.08,0.0531724899927667,0.172294760648577,0.000441881824464024,0.05,0.042716424707947,0.114814619006065,0.000373033608804578,0.00347765605981568,0.00152146946828735
BB,BRB,Barbados,2021-02-28,2021-01-04,100,8,483396.778195012,5,322128.291703675,20,80,15,1,2851339.33321775,45,13,77,10,18,72,10,15,73,12,29,58,13,21,72,7,21,68,11,20,69,11,20,70,10,10,78,12,16,73,11,19,70,11,26,62,12,16,71,13,8,6,86,30,52,18,15,15,70,1,13,0,86,23,44,33,35,29,36,21,44,35,27,38,35,15,49,36,17,49,34,26,42,32,14,2,4,5,75,15,51,34,30,15,2,7,4,6,36,32,10,11,11,36,7,3,2,12,36,40,7,1,11,11,28,42,15,16,9,16,44,7,9,8,30,46,29,15,1,2,53,6,7,9,10,6,6,4,52,15,12,18,55,19.3337299226651,30.7423048118789,24.6913580246914,14.4634253257531,11.6343490304709,22.0482192490656,0.08,0.0531724899927667,0.169533233930981,0.000435524098447154,0.05,0.042716424707947,0.11297437942616,0.000367435998407457,0.00352112676056338,0.00154045423638277
BB,BRB,Barbados,2021-03-02,2021-01-05,100,8,483396.778195012,5,322128.291703675,20,80,15,1,2858288.61160249,46,13,77,10,19,71,10,15,73,12,29,58,13,21,72,7,22,67,11,20,69,11,20,70,10,10,78,12,16,73,11,19,70,11,26,62,12,16,71,13,8,6,86,30,52,18,15,15,70,1,13,0,86,24,43,33,35,29,36,21,44,35,28,37,35,15,49,36,19,47,34,26,42,32,14,2,4,5,75,16,50,34,31,16,2,7,4,4,36,31,10,12,11,36,7,3,2,12,38,38,7,1,11,12,29,40,16,17,9,16,42,8,9,8,31,44,28,17,1,2,52,6,8,10,11,5,6,4,50,15,13,18,54,18.5374149659864,29.7219742087757,24.6913580246914,14.4634253257531,11.2426035502959,21.2145115033805,0.08,0.0531724899927667,0.169121052448233,0.000434573025318319,0.05,0.042716424707947,0.112699707928751,0.000366599407787926,0.00352112676056338,0.00154045423638277
BB,BRB,Barbados,2021-03-03,2021-01-05,100,8,483396.778195012,5,322128.291703675,18,80,14,1,2865657.52012134,45,13,77,10,19,71,10,14,74,12,28,59,13,20,73,7,22,67,11,20,69,11,20,70,10,10,78,12,15,74,11,19,70,11,25,63,12,15,72,13,7,6,87,29,52,19,14,15,71,1,12,0,87,23,43,34,34,29,37,20,44,36,27,37,36,15,48,37,19,46,35,25,42,33,13,2,4,5,76,16,49,35,31,15,2,7,4,4,37,31,9,12,11,37,7,3,2,11,38,39,7,1,11,12,28,41,16,17,8,16,43,8,9,8,30,45,27,17,1,2,53,6,8,9,11,5,6,4,51,15,12,18,55,19.214753123141,30.7897010000323,28.125,17.3591268707353,11.7036011080332,22.0402872903141,0.08,0.0531724899927667,0.168686165321857,0.00043356896226872,0.05,0.042716424707947,0.112409905734317,0.000365716422925393,0.00316901408450704,0.00146166138110866
BB,BRB,Barbados,2021-03-04,2021-01-05,100,8,483396.778195012,5,322128.291703675,18,80,14,1,2858496.22748647,46,12,78,10,19,71,10,14,74,12,28,59,13,20,73,7,22,67,11,20,69,11,20,70,10,9,79,12,14,75,11,19,70,11,25,63,12,15,72,13,7,6,87,29,52,19,14,15,71,1,12,0,87,24,43,33,35,29,36,20,45,35,28,37,35,15,49,36,20,46,34,26,42,32,13,2,4,6,75,16,50,34,31,15,3,7,4,4,36,32,9,12,11,36,7,3,2,11,39,38,7,1,12,12,28,40,16,18,8,16,42,9,9,8,30,44,28,17,1,2,52,6,8,10,11,5,6,4,50,16,12,18,54,18.3673469387755,29.795153155572,28.125,17.3591268707353,11.2426035502959,21.2145115033805,0.08,0.0531724899927667,0.169108768990775,0.000434544673828778,0.05,0.042716424707947,0.11269152241874,0.000366574472096433,0.00316901408450704,0.00146166138110866
BB,BRB,Barbados,2021-03-05,2021-01-06,100,8,483396.778195012,5,322128.291703675,18,79,14,1,2842404.69249635,46,12,78,10,19,71,10,14,73,13,28,59,13,20,73,7,23,66,11,20,69,11,20,70,10,9,79,12,14,75,11,19,70,11,25,63,12,15,71,14,7,6,87,29,51,20,14,15,71,1,12,0,87,23,42,35,34,29,37,20,44,36,28,36,36,15,48,37,18,46,36,26,41,33,13,2,4,6,75,17,48,35,30,15,3,7,4,4,37,32,8,12,11,37,7,3,2,10,38,40,7,1,12,12,26,42,16,17,8,16,43,9,8,8,30,45,28,16,1,2,53,6,8,10,11,4,6,4,51,16,12,18,54,18.3673469387755,29.795153155572,28.125,17.3591268707353,11.2426035502959,21.2145115033805,0.08,0.0531724899927667,0.170066134309139,0.000436752901232182,0.05,0.042716424707947,0.113329496167122,0.000368517184947296,0.00320912818684257,0.00148013364151448
BB,BRB,Barbados,2021-03-06,2021-01-06,100,8,483396.778195012,5,322128.291703675,18,80,14,1,2833460.96011537,47,12,78,10,19,71,10,14,73,13,27,60,13,20,73,7,22,67,11,20,69,11,20,70,10,9,79,12,14,75,11,19,70,11,24,64,12,15,72,13,7,6,87,29,52,19,14,15,71,1,12,0,87,23,42,35,34,29,37,21,44,35,28,36,36,15,48,37,18,46,36,26,42,32,13,2,4,6,75,17,49,34,31,15,3,7,4,4,36,32,8,12,12,36,7,3,2,10,39,39,7,1,12,12,27,41,16,18,8,16,42,9,8,8,31,44,28,16,1,3,52,6,8,11,11,4,6,4,50,16,13,18,53,18.3673469387755,29.795153155572,28.125,17.3591268707353,11,20.4186943001524,0.08,0.0531724899927667,0.17060294283191,0.000437989781760506,0.05,0.042716424707947,0.113687217236464,0.000369605818088132,0.00316901408450704,0.00146166138110866
