ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
GQ,GNQ,Equatorial Guinea,2021-05-23,2021-01-03,100,5,113659.871372614,2,21216.1122447817,66,82,13,1,3588916.77833907,43,7,82,11,12,75,13,11,79,10,20,69,11,17,73,10,17,73,10,12,77,11,13,76,11,13,75,12,7,83,10,13,70,17,24,64,12,13,71,16,9,4,87,36,44,20,13,24,63,1,10,1,88,19,37,44,34,19,47,20,34,46,19,34,47,6,47,47,20,36,44,23,35,42,16,1,3,3,77,15,39,46,40,9,2,4,1,44,18,13,13,11,45,5,1,9,13,28,44,3,5,10,10,27,45,21,7,8,10,54,13,8,12,17,50,25,16,1,1,57,2,9,7,10,6,8,1,57,26,7,9,58,25,39.1941262350864,53.7190082644628,60.9097076569244,8.80999342537804,11.7471732799938,0.05,0.042716424707947,0.0316696870929437,0.000181175741319713,0.02,0.0274394957835608,0.00591156428391755,7.93103956170561e-05,0.0113363105462041,0.00271939409249093
GQ,GNQ,Equatorial Guinea,2021-05-24,2021-01-03,100,5,113659.871372614,2,21216.1122447817,86,82,13,1,3603458.05397801,42,7,81,12,12,74,14,11,78,11,20,68,12,17,72,11,17,72,11,12,76,12,13,75,12,13,74,13,7,82,11,13,69,18,24,63,13,14,70,16,9,4,87,36,43,21,13,24,63,1,10,1,88,19,36,45,33,19,48,20,33,47,18,34,48,6,46,48,20,35,45,23,34,43,16,1,3,3,77,15,38,47,39,9,2,4,1,45,18,12,13,11,46,5,1,9,13,27,45,3,5,10,10,26,46,20,7,8,10,55,13,8,11,17,51,25,15,1,1,58,2,8,7,10,6,8,1,58,25,7,9,59,25,39.1941262350864,59.0277777777778,63.1114867857648,9.14127423822715,12.2019277694626,0.05,0.042716424707947,0.0315418882834337,0.000180456537731448,0.02,0.0274394957835608,0.00588770895261575,7.89912968331522e-05,0.0147715561662659,0.00309880027843831
GQ,GNQ,Equatorial Guinea,2021-05-28,2021-01-04,100,5,113659.871372614,2,21216.1122447817,85,82,13,1,3657086.40829372,43,7,82,11,12,75,13,11,79,10,21,67,12,17,73,10,17,73,10,12,77,11,13,76,11,14,74,12,7,83,10,13,69,18,25,63,12,13,71,16,9,3,88,36,42,22,13,25,62,1,10,1,88,19,36,45,33,19,48,20,33,47,18,34,48,6,46,48,20,35,45,23,34,43,16,1,3,3,77,15,38,47,40,9,2,4,1,44,18,12,13,11,46,5,1,9,13,27,45,3,5,10,10,26,46,20,7,8,10,55,13,8,11,17,51,25,15,1,2,57,2,9,7,10,6,8,1,57,26,7,9,58,23.9316239316239,37.7776963582231,70.2479338842975,69.0060374758195,8.74424720578567,11.7754629478813,0.05,0.042716424707947,0.0310793507954448,0.000177852737851598,0.02,0.0274394957835608,0.00580137023742909,7.78363301544879e-05,0.0145997938852628,0.00308099984993768
