ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
YT,MYT,Mayotte,2021-05-01,2021-01-08,100,4,43432.2952359349,3,41560.3143694355,65,84,22,3,2053392.38541715,59,7,92,1,12,86,2,10,89,1,27,72,1,13,84,3,19,79,2,14,85,1,4,93,3,3,92,5,8,90,2,10,88,2,23,75,2,25,67,8,9,12,79,60,29,11,22,37,41,3,19,78,40,39,21,49,31,20,25,53,22,46,33,21,15,64,21,19,61,20,50,29,21,25,9,8,8,50,19,55,26,41,23,6,2,2,1,25,23,18,17,18,24,2,5,6,12,46,29,3,6,12,10,42,27,25,25,14,7,29,8,12,10,42,28,28,35,0,1,36,5,19,13,13,8,5,1,36,24,19,15,42,30.9339678762641,56.94335618246,22.4913494809689,11.6232849532312,7.32533087103724,22.4159718843826,0.04,0.0384072934108425,0.0211514835373813,0.000196806880555191,0.03,0.0334344809563718,0.0202398307622985,0.000192608498531425,0.0108987256874581,0.00263504183873082
YT,MYT,Mayotte,2021-05-04,2021-01-09,100,4,43432.2952359349,3,41560.3143694355,65,85,21,2,2011789.6339289,60,7,92,1,12,86,2,10,89,1,26,73,1,12,85,3,18,80,2,13,86,1,4,93,3,2,93,5,8,90,2,9,89,2,22,76,2,25,68,7,9,12,79,61,29,10,21,39,40,2,19,79,41,39,20,50,31,19,26,53,21,48,32,20,17,63,20,18,63,19,51,29,20,25,10,8,8,49,18,57,25,41,23,7,2,2,1,24,23,18,17,19,23,2,5,6,11,48,28,3,6,12,9,44,26,25,25,14,8,28,8,13,9,43,27,29,35,0,1,35,5,19,14,13,8,5,1,35,24,19,16,41,31.2908982748364,56.8059787906222,22.4913494809689,11.6232849532312,7.25326991676575,21.8345235654581,0.04,0.0384072934108425,0.0215888850918842,0.000200831857111625,0.03,0.0334344809563718,0.0206583798169149,0.000196549544986402,0.0107705053852527,0.00260421012606668
YT,MYT,Mayotte,2021-05-05,2021-01-11,100,4,43432.2952359349,3,41560.3143694355,65,85,21,2,2021625.92373825,60,7,92,1,12,86,2,10,89,1,26,73,1,13,84,3,18,80,2,13,86,1,4,93,3,2,93,5,8,90,2,9,89,2,23,75,2,25,68,7,9,12,79,62,28,10,21,40,39,2,19,79,41,39,20,49,32,19,25,54,21,47,33,20,17,63,20,18,63,19,51,29,20,25,10,8,8,49,19,56,25,41,23,7,2,2,1,24,23,18,16,20,23,2,5,6,12,47,28,3,6,12,10,43,26,25,25,14,8,28,7,13,9,44,27,28,35,0,2,35,5,19,14,14,7,5,1,35,24,19,16,41,29.9319727891157,54.9173244126227,22.4913494809689,11.6232849532312,7.19381688466112,21.8402058113466,0.04,0.0384072934108425,0.0214838436359299,0.000199865430703214,0.03,0.0334344809563718,0.0205578657660785,0.000195603263509099,0.0107705053852527,0.00260421012606668
YT,MYT,Mayotte,2021-05-06,2021-01-13,100,4,43432.2952359349,3,41560.3143694355,65,84,21,2,2031064.83064093,60,7,92,1,12,86,2,10,89,1,26,73,1,13,84,3,18,80,2,13,86,1,4,93,3,2,93,5,8,90,2,9,89,2,23,75,2,25,67,8,9,12,79,61,28,11,21,39,40,2,19,79,41,39,20,49,32,19,25,54,21,47,33,20,17,63,20,18,63,19,51,29,20,25,10,8,8,49,19,56,25,41,23,7,2,2,1,24,23,18,16,20,23,2,5,6,12,47,28,3,6,12,10,43,26,25,25,14,8,28,7,13,9,44,27,28,35,0,2,35,5,19,14,14,7,5,1,35,24,19,16,41,31.2314098750744,56.832983004822,22.4913494809689,11.6232849532312,7.19381688466112,21.8402058113466,0.04,0.0384072934108425,0.0213840024113013,0.000198946750878069,0.03,0.0334344809563718,0.0204623278107379,0.000194703737628563,0.0108987256874581,0.00263504183873082
YT,MYT,Mayotte,2021-05-09,2021-01-14,100,5,52958.8122844263,4,51086.8314179268,65,84,20,2,2036156.9162109,59,8,91,1,13,85,2,10,89,1,26,73,1,14,83,3,19,79,2,14,85,1,5,92,3,3,92,5,9,89,2,10,88,2,24,74,2,25,67,8,9,12,79,60,29,11,20,39,41,2,18,80,40,39,21,49,31,20,25,53,22,46,33,21,17,62,21,18,62,20,50,29,21,24,10,8,8,50,19,55,26,41,23,6,2,2,1,25,23,18,15,20,24,2,5,6,12,46,29,3,6,12,10,42,27,25,25,13,8,29,7,13,9,43,28,27,35,0,2,36,5,19,13,14,7,5,1,36,23,19,16,42,31.9452706722189,56.7087722814826,22.4913494809689,11.6232849532312,7.29455216989843,22.4200580301619,0.05,0.042716424707947,0.0260091999112611,0.000218616729433853,0.04,0.0384072934108425,0.0250898302636688,0.000214819465227239,0.0108987256874581,0.00263504183873082
YT,MYT,Mayotte,2021-05-10,2021-01-14,100,5,52958.8122844263,4,51086.8314179268,65,84,21,2,2037460.89141758,60,8,91,1,12,86,2,10,89,1,27,72,1,14,83,3,18,80,2,14,85,1,5,92,3,4,92,4,9,89,2,10,88,2,24,74,2,25,67,8,9,12,79,61,28,11,21,39,40,2,19,79,40,40,20,49,31,20,25,54,21,45,34,21,17,62,21,18,62,20,50,30,20,24,10,8,8,50,19,56,25,41,24,6,2,2,1,24,24,18,15,20,23,2,5,6,12,47,28,3,6,12,11,42,26,25,25,14,8,28,7,13,9,44,27,28,35,0,2,35,5,19,13,14,8,5,1,35,23,19,17,41,31.0090702947846,54.6911326132099,22.4913494809689,11.6232849532312,7.07491082045184,21.8510720775183,0.05,0.042716424707947,0.0259925540203031,0.000218478681621617,0.04,0.0384072934108425,0.0250737727693918,0.000214683748723115,0.0108987256874581,0.00263504183873082
YT,MYT,Mayotte,2021-05-11,2021-01-14,100,5,52958.8122844263,4,51086.8314179268,66,85,21,2,2024187.35585467,60,8,91,1,11,87,2,9,90,1,26,73,1,14,83,3,17,81,2,14,85,1,5,93,2,4,92,4,9,89,2,9,89,2,23,75,2,26,67,7,10,12,78,62,28,10,21,40,39,2,19,79,41,40,19,50,31,19,26,54,20,45,35,20,17,63,20,18,63,19,50,31,19,24,10,8,8,50,19,56,25,41,24,6,2,2,1,24,24,18,15,20,23,2,5,6,12,47,28,3,6,12,11,42,26,25,25,14,8,28,7,13,9,44,27,28,35,0,2,35,5,19,13,14,8,5,1,35,23,19,17,41,31.0090702947846,54.6911326132099,20.3703703703704,11.2733256932421,7.07491082045184,21.8510720775183,0.05,0.042716424707947,0.0261629992556027,0.000219892105294875,0.04,0.0384072934108425,0.0252381931297839,0.000216073307079059,0.0109362054681027,0.00262394626244543
YT,MYT,Mayotte,2021-05-12,2021-01-15,100,5,52958.8122844263,4,51086.8314179268,66,85,21,2,2020734.42667694,61,8,91,1,11,87,2,9,90,1,26,73,1,14,83,3,17,81,2,14,85,1,5,93,2,4,92,4,9,89,2,9,89,2,23,75,2,26,67,7,10,12,78,62,28,10,21,40,39,2,19,79,41,40,19,50,31,19,26,54,20,45,35,20,17,63,20,17,64,19,49,32,19,24,9,8,8,51,19,56,25,41,24,6,2,2,1,24,24,18,15,20,23,2,5,6,12,47,28,3,6,12,11,42,26,25,25,14,8,28,8,12,9,44,27,28,36,0,2,34,5,19,13,15,8,5,1,34,23,19,18,40,31.0090702947846,54.6911326132099,20.3703703703704,11.2733256932421,6.86584314852054,21.3057394650421,0.05,0.042716424707947,0.0262077052705615,0.000220262789860541,0.04,0.0384072934108425,0.0252813188826293,0.000216437734243933,0.0109362054681027,0.00262394626244543
YT,MYT,Mayotte,2021-05-15,2021-01-15,100,5,52958.8122844263,4,51086.8314179268,66,84,21,2,2012853.13904449,60,8,91,1,11,87,2,9,90,1,27,72,1,14,83,3,17,81,2,14,85,1,5,93,2,4,92,4,9,89,2,10,88,2,23,75,2,26,66,8,10,12,78,62,27,11,21,40,39,2,19,79,40,40,20,50,30,20,25,54,21,44,35,21,17,62,21,17,63,20,48,32,20,24,9,7,8,52,19,55,26,41,24,5,2,2,1,25,24,18,15,19,24,2,5,6,12,46,29,3,6,12,11,41,27,25,24,14,8,29,8,12,9,43,28,28,35,0,2,35,5,19,13,14,8,5,1,35,23,18,18,41,31.0090702947846,54.6911326132099,20.3703703703704,11.2733256932421,7.07491082045184,21.8510720775183,0.05,0.042716424707947,0.0263103210349295,0.000221113573449905,0.04,0.0384072934108425,0.025380307398968,0.00021727415843063,0.0110663983903421,0.00265500895798789
YT,MYT,Mayotte,2021-05-17,2021-01-15,100,5,52958.8122844263,4,51086.8314179268,59,84,21,2,2009367.68131799,61,8,91,1,12,86,2,9,90,1,27,72,1,14,83,3,17,81,2,14,85,1,5,93,2,4,92,4,9,89,2,10,88,2,24,74,2,25,67,8,10,11,79,63,26,11,21,41,38,2,19,79,40,40,20,50,30,20,26,53,21,45,34,21,18,61,21,17,63,20,49,31,20,25,9,7,8,51,20,54,26,40,25,5,2,2,1,25,23,18,16,19,24,2,5,6,12,47,28,3,6,12,11,42,26,25,25,14,8,28,9,12,9,43,27,28,36,0,2,34,5,20,13,14,8,5,1,34,23,18,19,40,29.6376419686317,52.9514508247178,20.4152249134948,11.2223607147611,6.98075265728239,21.295650138761,0.05,0.042716424707947,0.0263559590297029,0.000221491927017205,0.04,0.0384072934108425,0.0254243321881328,0.000217646127269696,0.00989268947015426,0.00251175685181828
YT,MYT,Mayotte,2021-05-20,2021-01-16,100,5,52958.8122844263,4,51086.8314179268,57,84,22,2,2008477.44730193,61,7,92,1,12,86,2,9,90,1,26,73,1,13,84,3,16,82,2,14,85,1,5,93,2,4,92,4,8,90,2,9,88,3,23,75,2,24,68,8,10,10,80,62,26,12,22,41,37,2,19,79,40,39,21,49,30,21,25,53,22,45,33,22,18,60,22,16,63,21,48,31,21,25,8,7,8,52,20,53,27,39,25,5,3,2,1,25,23,17,16,19,25,2,5,6,12,47,28,3,6,12,11,42,26,24,25,14,8,29,8,13,9,43,27,29,36,0,1,34,5,20,12,15,8,5,1,34,23,18,19,40,30.952380952381,54.7202285486993,22.265625,12.0694064856838,7.03820741166332,21.2950193971508,0.05,0.042716424707947,0.0263676409986918,0.000221588771365539,0.04,0.0384072934108425,0.0254356012244767,0.000217741337472415,0.00955734406438632,0.00246923572718096
YT,MYT,Mayotte,2021-05-21,2021-01-17,100,5,52958.8122844263,4,51086.8314179268,57,84,21,2,2035392.09711195,61,7,92,1,12,86,2,9,90,1,25,74,1,12,85,3,15,83,2,14,85,1,5,93,2,4,92,4,8,90,2,9,87,4,23,75,2,24,68,8,10,10,80,60,27,13,21,41,38,2,18,80,40,38,22,48,30,22,25,52,23,45,32,23,18,59,23,17,61,22,47,31,22,24,8,7,8,53,19,53,28,40,24,5,3,2,1,25,22,17,16,19,26,2,5,6,13,46,28,3,6,12,11,42,26,24,24,14,8,30,9,13,9,42,27,30,35,0,1,34,5,21,12,14,8,5,1,34,23,17,20,40,33.9375,58.5314059353543,22.265625,12.0694064856838,7.21057167480609,21.2921808286833,0.05,0.042716424707947,0.0260189731303224,0.000218697779636826,0.04,0.0384072934108425,0.025099258020317,0.000214899146720584,0.00955734406438632,0.00246923572718096
YT,MYT,Mayotte,2021-05-23,2021-01-17,100,5,52958.8122844263,4,51086.8314179268,57,84,21,2,2012615.8683225,61,7,92,1,12,86,2,9,90,1,25,74,1,12,85,3,15,83,2,14,85,1,5,93,2,4,92,4,8,90,2,9,87,4,23,75,2,24,68,8,10,10,80,61,26,13,21,42,37,2,18,80,39,39,22,48,30,22,25,52,23,44,33,23,18,59,23,16,62,22,47,31,22,24,8,7,8,53,19,53,28,40,24,5,3,2,1,25,22,17,16,19,26,2,5,6,13,46,28,3,6,12,11,42,26,24,24,14,8,30,9,13,9,42,27,29,35,0,1,35,5,21,11,14,8,5,1,35,23,17,20,40,33.9375,58.5314059353543,22.265625,12.0694064856838,7.21057167480609,21.2921808286833,0.05,0.042716424707947,0.0263134228036108,0.000221139288677159,0.04,0.0384072934108425,0.0253832995267533,0.000217299439691781,0.00955734406438632,0.00246923572718096
YT,MYT,Mayotte,2021-05-27,2021-01-21,100,5,52958.8122844263,4,51086.8314179268,51,84,22,2,2018542.84219646,62,7,92,1,11,87,2,9,90,1,24,75,1,11,86,3,14,84,2,13,86,1,4,94,2,4,92,4,8,90,2,8,87,5,22,76,2,23,69,8,9,10,81,61,25,14,22,42,36,2,18,80,39,38,23,47,30,23,24,52,24,43,33,24,17,59,24,15,62,23,46,31,23,24,7,7,8,54,19,52,29,41,23,5,3,2,1,25,22,17,15,19,27,2,5,6,12,46,29,3,6,12,10,42,27,24,24,14,8,30,9,13,9,42,27,30,35,0,1,34,5,21,12,14,8,5,1,34,23,17,21,39,35.2399737015122,60.7538770946618,22.6666666666667,12.5483193081909,7.05555555555556,20.7608721016385,0.05,0.042716424707947,0.0262361596580232,0.000220498713325302,0.04,0.0384072934108425,0.0253087674682878,0.000216669675493209,0.0085513078470825,0.00233684908540919
