ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
HT,HTI,Haiti,2021-01-03,2021-01-02,100,7,482611.94750013,5,306282.126239197,68,80,4,0,8872503.8509471,40,10,77,13,17,73,10,3,83,14,20,68,12,20,70,10,15,70,15,8,79,13,10,78,12,7,80,13,6,83,11,5,80,15,20,69,11,23,63,14,12,10,78,13,71,16,4,8,88,0,4,0,96,32,31,37,28,34,38,21,39,40,35,26,39,32,30,38,26,36,38,42,23,35,21,10,4,7,58,8,53,39,16,6,18,8,8,6,38,29,15,11,7,38,1,3,12,11,28,45,0,5,6,16,28,45,22,13,12,5,48,22,11,9,12,46,33,9,0,0,58,7,17,12,4,2,0,0,58,18,14,6,62,14.7058823529412,14.9270358506633,23.1833910034602,30.8802932251011,9.97229916897507,6.73451614410099,0.07,0.0500078962992033,0.054394109668221,0.000149229956864724,0.05,0.042716424707947,0.0345203711809607,0.000120125242824839,0.0119718309859155,0.00282838727703564
HT,HTI,Haiti,2021-01-04,2021-01-03,100,4,182692.242008192,3,142131.165296826,26,75,4,0,8790391.42332514,40,5,84,11,18,74,8,3,85,12,28,62,10,22,69,9,13,75,12,9,80,11,10,80,10,5,84,11,6,82,12,5,80,15,18,74,8,14,66,20,4,10,86,13,64,23,4,8,88,0,4,0,96,32,35,33,29,38,33,23,43,34,34,32,34,32,35,33,27,39,34,37,31,32,20,4,2,11,63,6,56,38,13,14,15,5,10,6,37,32,10,9,12,37,1,4,15,15,22,43,0,3,15,15,24,43,23,15,11,8,43,17,11,13,16,43,28,11,0,0,61,10,14,10,2,1,2,0,61,16,13,8,63,14.0978816654492,19.4491874700546,32.0987654320988,19.5981578597377,12.2717311906501,8.46546320536013,0.04,0.0384072934108425,0.0207831748565168,9.43060084008238e-05,0.03,0.0334344809563718,0.0161689233678131,8.3376719522709e-05,0.00488262910798122,0.00187220028318196
HT,HTI,Haiti,2021-01-05,2021-01-04,100,6,607924.176500704,3,224173.760141798,18,82,3,0,8236722.1896684,39,7,87,6,13,81,6,6,88,6,24,70,6,11,84,5,9,83,8,6,86,8,9,86,5,4,88,8,6,88,6,4,88,8,12,83,5,9,75,16,2,6,92,13,65,22,3,8,89,0,3,0,97,25,38,37,30,33,37,15,48,37,25,37,38,21,41,38,28,37,35,31,35,34,19,5,2,5,69,7,55,38,15,13,9,9,11,7,36,33,15,6,10,36,0,7,8,13,28,44,1,7,9,10,29,44,23,15,7,8,47,19,13,12,11,45,24,12,0,2,62,10,13,10,3,1,2,0,61,11,16,9,64,42.798353909465,74.0978119609433,36.734693877551,25.895056204999,11.8367346938776,7.90528739870436,0.06,0.046546565661405,0.0738065655854272,0.00017855385429698,0.03,0.0334344809563718,0.0272163798874978,0.00011112049968057,0.00309172105805565,0.00142606638800668
HT,HTI,Haiti,2021-01-06,2021-01-05,100,9,548165.87641367,5,317766.949925486,24,81,5,0,6403994.22616257,37,14,78,8,14,76,10,5,87,8,24,68,8,14,79,7,9,82,9,7,83,10,11,83,6,2,87,11,4,86,10,11,83,6,22,70,8,12,71,17,5,6,89,16,64,20,5,8,87,0,4,1,95,31,33,36,26,34,40,20,42,38,25,35,40,17,43,40,26,36,38,32,33,35,12,7,6,7,68,9,52,39,16,13,16,7,4,7,37,30,14,9,11,36,0,4,5,11,38,42,0,5,10,5,38,42,24,13,12,7,44,18,14,10,16,42,26,10,0,2,62,6,22,8,1,2,1,0,60,10,17,4,69,32.3621227887617,57.424693910093,24,25.4732975660571,11.5555555555556,6.70867987729634,0.09,0.0560905943465434,0.0855974969768429,0.000216681513750696,0.05,0.042716424707947,0.0496201181174237,0.000168189987864743,0.00417318727177882,0.00166610455623734
HT,HTI,Haiti,2021-01-07,2021-01-06,100,7,515959.730987299,4,232627.091805801,24,77,2,0,7687570.57625406,33,11,80,9,14,78,8,4,88,8,25,69,6,12,80,8,8,84,8,8,83,9,12,80,8,5,85,10,2,88,10,9,84,7,19,73,8,10,68,22,4,5,91,12,63,25,2,10,88,0,2,0,98,31,30,39,21,35,44,19,37,44,33,25,42,15,43,42,27,31,42,28,31,41,12,6,4,6,72,8,48,44,19,7,11,6,6,10,41,25,9,12,11,43,0,5,7,10,30,48,0,5,6,9,32,48,24,4,10,10,52,17,14,10,9,50,24,10,0,1,65,7,17,8,2,2,0,0,64,12,16,3,69,19.6195005945303,21.1183712063355,29.6296296296296,27.7777777777778,13.2222222222222,6.91953386540103,0.07,0.0500078962992033,0.0671160968045008,0.000176880793842875,0.04,0.0384072934108425,0.0302601568985079,0.00012109235923765,0.00438997622096214,0.00175246465758905
HT,HTI,Haiti,2021-01-08,2021-01-07,100,2,331546.596677745,1,130827.389032528,19,78,3,0,8451210.03632097,40,6,87,7,11,82,7,3,89,8,25,69,6,17,78,5,6,87,7,3,90,7,10,82,8,8,85,7,0,92,8,2,91,7,16,78,6,7,72,21,3,4,93,13,64,23,3,10,87,0,3,0,97,40,24,36,26,37,37,22,40,38,47,16,37,21,42,37,28,34,38,34,28,38,12,10,6,6,66,9,49,42,17,10,8,9,7,7,42,17,14,15,11,43,2,2,7,11,29,49,2,4,4,10,31,49,22,9,7,10,52,17,12,12,10,49,29,11,0,0,60,8,18,8,3,2,1,0,60,17,11,10,62,9.55102040816327,10.0882744183962,52.7777777777778,32.3465036177992,9.72222222222222,6.10389183970595,0.02,0.0274394957835608,0.0392306658162381,0.000130891380823549,0.01,0.0195013954179879,0.0154803144721606,8.32320775096182e-05,0.00343084145901047,0.00154001751929695
HT,HTI,Haiti,2021-01-09,2021-01-08,100,3,315319.24209053,3,315319.24209053,119,80,8,1,8349841.67836206,41,8,85,7,11,79,10,6,86,8,26,67,7,21,74,5,6,85,9,11,81,8,10,80,10,5,85,10,3,88,9,6,86,8,21,73,6,12,71,17,5,7,88,15,66,19,8,7,85,1,6,1,92,42,25,33,27,39,34,21,43,36,37,27,36,22,43,35,35,31,34,31,39,30,10,11,3,7,69,11,55,34,20,12,15,9,5,6,33,30,20,9,9,32,3,2,3,16,34,42,3,3,5,11,36,42,21,18,7,6,48,25,9,6,15,45,28,11,2,0,59,8,14,12,5,2,0,1,58,20,14,4,62,23.6149584487535,46.8738478368258,146.913580246914,237.773739437266,13.8888888888889,31.1734070180761,0.03,0.0334344809563718,0.0377634995053444,0.000129296271276887,0.03,0.0334344809563718,0.0377634995053444,0.000129296271276887,0.0209507042253521,0.00372456463837802
HT,HTI,Haiti,2021-01-10,2021-01-09,100,2,99433.1259790091,1,53626.3097649371,58,79,10,1,8544858.39036081,39,6,90,4,11,82,7,5,89,6,28,66,6,12,82,6,7,87,6,13,82,5,10,82,8,3,89,8,5,88,7,9,84,7,19,76,5,14,68,18,6,8,86,18,63,19,10,8,82,1,8,1,90,42,26,32,35,31,34,28,37,35,37,29,34,24,42,34,38,33,29,38,34,28,17,8,4,9,62,11,57,32,19,18,14,10,3,5,31,32,19,9,10,30,0,0,3,20,38,39,0,3,7,11,41,38,23,17,6,10,44,27,5,9,18,41,31,8,0,0,61,7,15,13,3,1,0,1,60,14,18,3,65,24.3767313019391,33.643312935122,46.2809917355372,45.3552634747999,11.3321799307958,11.1028713020001,0.02,0.0274394957835608,0.0116366031403372,7.19063251776501e-05,0.01,0.0195013954179879,0.00627585704936097,5.29498943806258e-05,0.0103405241576039,0.00264739985936832
HT,HTI,Haiti,2021-01-11,2021-01-10,100,9,589056.597137993,6,328883.260949108,96,74,4,0,6559516.78969702,30,12,84,4,21,75,4,9,85,6,28,66,6,18,75,7,9,84,7,12,81,7,10,85,5,7,86,7,13,83,4,12,82,6,20,75,5,16,62,22,7,8,85,18,59,23,4,14,82,0,3,1,96,40,24,36,30,29,41,27,32,41,27,31,42,27,32,41,32,31,37,37,26,37,9,11,6,11,63,8,50,42,20,15,8,11,4,1,41,29,16,8,6,41,0,0,5,14,32,49,1,2,10,9,31,47,22,15,6,5,52,21,7,12,10,50,28,4,0,0,68,6,10,6,6,2,2,0,68,14,13,3,70,30.6062819576333,39.2851370438619,64.5833333333334,114.488597200284,12.4444444444444,10.8254465839529,0.09,0.0560905943465434,0.089801827790611,0.000218787615288533,0.06,0.046546565661405,0.0501383366326134,0.000167004167112182,0.0182717929196802,0.0036215065395446
HT,HTI,Haiti,2021-01-12,2021-01-11,100,6,373935.259401338,5,319094.068903501,71,78,5,1,6415342.47258203,33,10,84,6,18,77,5,8,85,7,31,63,6,19,75,6,7,87,6,7,86,7,5,90,5,5,89,6,9,87,4,9,87,4,19,76,5,15,68,17,6,8,86,15,66,19,5,9,86,1,3,1,95,40,28,32,37,28,35,21,45,34,27,37,36,23,43,34,31,36,33,34,32,34,11,10,3,10,66,8,51,41,21,12,11,7,8,3,38,32,15,5,10,38,1,5,5,10,28,51,4,3,9,8,26,50,21,14,6,6,53,16,12,7,13,52,28,6,0,1,65,4,15,9,3,0,2,2,65,21,9,4,66,31.9204152249135,42.9105961054099,69,152.421200041931,12.2130394857668,7.12624131265039,0.06,0.046546565661405,0.0582876535429663,0.000181294899822656,0.05,0.042716424707947,0.0497392103799991,0.000168232158149641,0.0128205128205128,0.00296293671277795
