ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
ZW,ZWE,Zimbabwe,2021-01-08,2021-01-01,100,5,193260.612743208,4,177722.660218761,27,83,11,1,2907033.1322841,45,6,86,8,17,74,9,5,86,9,18,76,6,18,76,6,13,77,10,11,82,7,8,83,9,7,83,10,2,89,9,11,82,7,14,77,9,16,71,13,5,10,85,23,56,21,11,10,79,1,10,0,89,28,36,36,43,24,33,26,38,36,30,32,38,9,53,38,21,43,36,27,41,32,16,6,3,2,73,14,49,37,48,9,6,0,0,2,35,26,12,19,8,35,4,3,6,13,31,43,4,4,7,11,32,42,29,17,6,5,43,11,14,13,20,42,27,17,0,1,55,5,17,10,10,3,2,0,53,20,17,7,56,18.1818181818182,33.3763496544101,18.75,16.3318644979622,8.26888756692445,5.81997546815082,0.05,0.042716424707947,0.0664803612304757,0.000286372634545191,0.04,0.0384072934108425,0.0611354092408025,0.000275404474570645,0.00458170711013066,0.0017242345404538
ZW,ZWE,Zimbabwe,2021-01-09,2021-01-03,100,4,187834.990004338,3,172297.03747989,23,80,14,2,2926098.83099749,42,7,84,9,16,73,11,5,85,10,17,74,9,17,75,8,14,76,10,11,82,7,7,85,8,7,84,9,3,86,11,9,82,9,16,75,9,17,70,13,4,11,85,25,53,22,14,10,76,2,12,0,86,24,34,42,36,26,38,24,35,41,25,32,43,6,51,43,19,40,41,22,41,37,14,4,2,2,78,14,44,42,46,6,5,0,0,3,40,30,12,12,6,40,3,1,9,13,26,48,4,3,8,13,25,47,23,19,6,5,47,9,13,13,18,47,22,21,0,0,57,9,13,8,7,5,1,1,56,19,17,6,58,19.8751300728408,36.7241384880422,23,21.1081869319834,7.75805391190007,5.4705936820562,0.04,0.0384072934108425,0.0641929753070937,0.000280828059409281,0.03,0.0334344809563718,0.0588828496340142,0.00026972416007193,0.00404929577464789,0.00165151527485313
ZW,ZWE,Zimbabwe,2021-01-10,2021-01-04,100,2,149348.160307448,2,149348.160307448,38,78,15,2,2853690.92792257,44,5,84,11,14,73,13,5,84,11,20,68,12,17,74,9,18,72,10,9,83,8,8,84,8,6,83,11,4,84,12,11,78,11,15,74,11,20,65,15,6,12,82,29,48,23,15,13,72,2,13,0,85,25,32,43,36,25,39,26,32,42,26,30,44,7,49,44,20,38,42,23,38,39,18,3,2,0,77,12,45,43,45,5,5,0,0,4,41,29,12,12,6,41,3,1,11,12,24,49,4,4,9,11,24,48,22,18,7,5,48,10,11,13,18,48,25,19,0,0,56,10,16,6,7,5,0,1,55,21,17,7,55,18.6666666666667,21.2916258968951,22.4852071005917,23.5970317186788,7.37656157049375,5.07199226691407,0.02,0.0274394957835608,0.0523350860620954,0.00025838571271404,0.02,0.0274394957835608,0.0523350860620954,0.00025838571271404,0.00686168291802095,0.00217416152985078
ZW,ZWE,Zimbabwe,2021-01-11,2021-01-04,100,0,0,0,0,48,80,18,3,2722722.21972789,44,5,84,11,11,76,13,4,85,11,20,68,12,15,76,9,18,72,10,10,83,7,9,84,7,4,85,11,3,85,12,13,77,10,14,75,11,22,64,14,8,12,80,32,48,20,18,12,70,3,15,0,82,26,34,40,38,24,38,27,33,40,29,30,41,7,52,41,22,38,40,22,39,39,17,3,2,0,78,12,47,41,46,6,4,0,0,4,40,26,14,13,7,40,3,1,12,12,25,47,4,4,10,11,25,46,24,18,8,4,46,12,12,11,19,46,26,22,0,0,52,9,18,6,8,5,0,2,52,21,18,6,55,25.4942767950052,37.5946472480635,18.75,18.1142209327368,7.19809637120761,5.20122221462759,0,0,0,0,0,0,0,0,0.00845070422535211,0.00238055121455346
ZW,ZWE,Zimbabwe,2021-01-12,2021-01-05,100,2,33163.6765192327,2,33163.6765192327,48,79,17,4,2756632.10646731,43,7,82,11,13,74,13,5,84,11,21,67,12,16,75,9,19,72,9,14,79,7,11,82,7,4,85,11,4,84,12,13,77,10,14,75,11,22,63,15,8,12,80,31,48,21,17,12,71,4,13,0,83,24,37,39,38,24,38,25,35,40,29,31,40,7,53,40,22,39,39,26,36,38,19,3,3,0,75,14,45,41,48,6,3,0,0,3,40,26,14,12,8,40,3,1,12,12,24,48,5,4,10,12,23,46,22,19,8,6,45,13,11,10,21,45,27,21,0,0,52,9,19,6,8,4,0,2,52,20,18,6,56,22.6813590449954,34.493591552581,18.75,18.1142209327368,7.1875,5.25587278365342,0.02,0.0274394957835608,0.0120305050650131,0.00012869817361412,0.02,0.0274394957835608,0.0120305050650131,0.00012869817361412,0.00855767516491353,0.00241055473522483
ZW,ZWE,Zimbabwe,2021-01-13,2021-01-07,100,5,105094.157714581,4,50897.3920460138,38,77,19,3,2722374.22735788,42,9,82,9,14,75,11,4,87,9,21,69,10,14,78,8,24,69,7,17,77,6,12,81,7,6,84,10,8,82,10,15,76,9,16,75,9,22,63,15,8,11,81,34,44,22,19,13,68,3,16,0,81,23,37,40,37,24,39,24,36,40,25,35,40,7,53,40,24,38,38,23,39,38,15,2,5,0,78,14,46,40,49,7,1,0,0,3,40,27,13,11,9,40,3,3,11,11,25,47,4,5,10,10,26,45,24,17,8,6,45,16,10,13,16,45,23,22,0,1,54,6,17,8,9,6,0,2,52,18,17,8,57,22.3673469387755,36.3620959746081,19.3877551020408,20.6694420676781,7.56081525312295,4.84896697152391,0.05,0.042716424707947,0.0386038615332386,0.000228844637451555,0.04,0.0384072934108425,0.0186959572032868,0.000160897696056896,0.00695079568319005,0.00220229858280231
ZW,ZWE,Zimbabwe,2021-01-14,2021-01-08,100,7,116075.88775566,5,58344.5350445215,39,77,17,3,2717404.28942857,44,12,80,8,17,73,10,6,86,8,24,66,10,18,75,7,26,68,6,19,75,6,11,83,6,8,83,9,9,82,9,15,77,8,21,71,8,19,66,15,8,8,84,32,46,22,17,13,70,3,14,0,83,22,38,40,36,25,39,25,35,40,25,35,40,9,51,40,25,36,39,27,34,39,16,3,7,0,74,12,47,41,46,9,0,0,1,3,41,25,14,9,11,41,3,4,9,13,23,48,5,4,10,8,27,46,21,15,10,8,46,17,10,13,14,46,28,19,0,1,52,9,18,7,7,7,0,2,50,18,18,8,56,20.5259313367421,33.530337365515,32.2314049586777,26.7722677422012,8.02103879026956,5.13425712995661,0.07,0.0500078962992033,0.0427157225765876,0.000240428144274304,0.05,0.042716424707947,0.0214706862985009,0.000172337919676414,0.00713371135906347,0.00223088253329105
ZW,ZWE,Zimbabwe,2021-01-15,2021-01-08,100,7,116075.88775566,5,58344.5350445215,41,78,15,3,2569010.18790856,45,12,78,10,16,73,11,6,85,9,22,66,12,17,75,8,25,67,8,21,71,8,13,80,7,8,82,10,10,79,11,16,75,9,22,70,8,19,66,15,8,8,84,29,48,23,15,12,73,3,12,0,85,23,35,42,36,24,40,27,32,41,25,33,42,8,50,42,25,34,41,27,33,40,16,2,7,1,74,14,45,41,44,9,0,0,2,4,41,23,14,10,12,41,3,4,10,12,24,47,6,5,11,8,25,45,24,13,9,9,45,17,11,12,15,45,30,19,0,1,50,9,18,7,8,7,0,3,48,20,17,9,54,19.6581196581197,31.195502788255,28.4722222222222,23.6926695961555,8.02103879026956,4.85719408701533,0.07,0.0500078962992033,0.0451831169459696,0.000253988068958047,0.05,0.042716424707947,0.0227109006103319,0.000182177141529034,0.00740339472733839,0.00225773757418742
ZW,ZWE,Zimbabwe,2021-01-16,2021-01-09,100,7,116075.88775566,5,58344.5350445215,44,79,13,3,2798519.66897151,44,13,79,8,17,74,9,6,86,8,24,65,11,16,78,6,27,67,6,19,74,7,13,80,7,10,80,10,9,80,11,14,77,9,23,70,7,21,65,14,9,9,82,26,50,24,13,11,76,3,10,0,87,26,33,41,33,27,40,26,34,40,28,31,41,10,49,41,25,35,40,27,32,41,16,2,7,1,74,13,45,42,41,10,0,0,3,3,43,21,12,11,13,43,3,4,7,12,25,49,8,4,8,9,23,48,23,12,7,10,48,15,9,11,17,48,31,16,0,1,52,6,16,10,10,5,0,3,50,20,15,10,55,19.8691255205235,29.8247956262779,22.4489795918367,19.3815573006883,7.61451516954194,5.29316402082387,0.07,0.0500078962992033,0.0414776029779771,0.000233610235323798,0.05,0.042716424707947,0.0208483562547066,0.000167395892672561,0.0078445355678374,0.00230876034054779
ZW,ZWE,Zimbabwe,2021-01-17,2021-01-09,100,8,241975.13845691,5,58344.5350445215,42,80,17,5,2891610.7693056,46,14,79,7,19,73,8,7,85,8,23,67,10,17,78,5,25,70,5,20,74,6,13,81,6,10,82,8,10,80,10,13,79,8,19,74,7,20,67,13,9,8,83,30,48,22,17,11,72,5,12,0,83,27,35,38,36,27,37,26,37,37,30,32,38,10,52,38,25,38,37,29,33,38,18,2,7,1,72,15,46,39,42,11,0,0,3,4,40,22,12,13,13,40,4,3,8,13,26,46,7,5,11,10,22,45,25,11,8,11,45,17,9,12,17,45,32,18,0,1,49,5,20,11,10,5,0,2,47,21,17,9,53,20.6916099773243,29.1581648479738,24.8520710059172,21.5645094676036,6.97674418604651,4.86761040439334,0.08,0.0531724899927667,0.0836817807657491,0.000319166125748692,0.05,0.042716424707947,0.0201771744882983,0.000162062347442849,0.0073943661971831,0.00222798759489136
