ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
HU,HUN,Hungary,2021-04-01,2021-04-01,1958,7302896.46796195,1540,7130.2,1327,3712,21839.79,146,1958,999,0,0,760,1114,461,291,27,96328.9596744086,2,21,2,0,22,77347.7913279163,1329,1862,69762.2464679146,47,4,41,2,2,126,28,89,22,6,118,28,84,23,5,262,98,10,88,8,2,87,17,127,14,3,133,21,65,18,73,63,42,28,19,32,35,55,28,2,7,3,9,5,3,2,1,1,2,4,2,26,98,33,110,92,62,39,28,44,57,82,40,2,13,6,15,8,6,2,1,3,3,8,3,1,0.0745658835546476,0.0116354875119052,0.0137895812053115,0.00516537764673845,0.0131905142154222,8.27461964741174e-05,0.0112359550561798,0.00466866891798039,0.0105913854410019,7.42445790749022e-05,0.0190504186331104,0.00101440987286335
HU,HUN,Hungary,2021-04-02,2021-04-02,2137,7111648.84893408,1709,7516.6,1344,4185,24243.5,169,2137,1062,0,0,870,1162,550,311,40,156398.062586793,7,27,5,2,36,137879.428359916,1348,2016,75532.0563261631,59,10,46,9,1,146,36,100,21,15,144,41,93,25,16,313,110,14,94,11,3,92,23,141,15,8,146,22,73,20,75,55,45,24,29,25,38,48,30,3,9,5,8,6,4,3,2,2,2,5,3,32,111,37,114,86,76,41,44,40,51,82,49,5,17,8,16,12,11,6,3,3,3,9,6,1,0.0790828263921385,0.0114418752172451,0.0187178287318671,0.00574606479107289,0.0219918145438571,0.000107786585863383,0.0168460458586804,0.00545639226204498,0.0193878285175148,0.000101338894773088,0.0178467271456116,0.000944172534532368
HU,HUN,Hungary,2021-04-03,2021-04-03,2151,7175424.71891163,1729,7327.4,1373,4324,24645.5,186,2151,1117,0,0,939,1099,596,326,40,121277.038798636,8,29,7,1,35,106150.284124552,1373,2019,75644.4552195056,67,6,54,6,0,153,30,110,22,8,148,36,98,26,10,289,103,11,90,11,0,92,22,157,21,1,170,27,65,28,70,57,51,28,33,32,33,48,27,2,6,2,7,7,6,2,3,3,4,4,2,37,115,43,130,98,86,52,48,52,67,90,44,5,11,4,14,11,11,4,5,7,7,9,6,1,0.0864714086471409,0.0118775050817754,0.0185960018596002,0.00570902030648372,0.0169017226923163,9.43166220985413e-05,0.0162715016271502,0.00534662013153038,0.0147935889905975,8.83333444204267e-05,0.018150702467429,0.000951324490113114
HU,HUN,Hungary,2021-04-04,2021-04-04,2144,7293000.7194915,1695,7602.6,1278,4250,24328.5,167,2144,1033,0,0,914,1122,599,304,25,103008.498448289,4,17,4,0,24,97873.6027926326,1279,2017,75569.522623944,68,8,50,6,2,141,32,97,23,9,149,36,97,26,10,300,98,13,84,11,2,87,19,140,15,4,152,21,62,20,73,54,54,26,30,34,42,57,30,4,8,2,11,7,7,4,6,6,5,8,5,27,100,36,118,88,80,46,45,47,73,87,43,4,9,2,15,9,7,5,6,6,8,8,6,1,0.0778917910447761,0.0113441638260007,0.011660447761194,0.00454408453592839,0.0141242956651554,8.56425214113392e-05,0.0111940298507463,0.00445332582101899,0.0134202102203353,8.35104318601431e-05,0.0169248124851162,0.000919665832600452
HU,HUN,Hungary,2021-04-05,2021-04-05,2236,7291610.06087013,1756,7002.9,1280.4,4548.5,24544,177,2236,1094,0,0,1030,1105,643,370,30,128407.312005979,5,20,4,0,24,108788.603360929,1282,2125,79615.8827842741,54,8,42,1,6,160,51,94,31,18,159,51,94,31,20,298,99,13,86,10,3,83,23,150,17,6,154,12,56,20,60,47,40,19,19,21,35,41,12,0,6,2,6,4,6,1,0,1,2,3,1,20,108,41,115,85,79,51,40,41,56,71,32,1,13,6,13,11,11,5,2,1,5,5,3,1,0.0791592128801431,0.0111906470567966,0.0134168157423971,0.00476874141671436,0.0176102823565768,9.54687941365413e-05,0.0107334525939177,0.00427108853893709,0.0149196957123002,8.79938204720207e-05,0.0161023147036338,0.000874313849997169
HU,HUN,Hungary,2021-04-06,2021-04-06,2393,7188647.26002238,1916,8517.1,1323,4737,26664,195,2393,1198,0,0,1075,1200,709,352,31,103774.978825989,5,20,5,0,28,96409.6778010356,1323,2270,85048.4959624952,60,8,47,7,1,154,31,109,20,11,161,47,99,33,14,319,89,7,82,7,0,76,21,166,19,2,174,16,52,18,58,47,35,21,18,24,36,35,19,3,1,1,6,3,4,2,2,1,2,2,2,31,116,36,127,110,79,45,46,53,74,84,47,4,9,4,15,8,9,4,6,2,7,8,6,1,0.0814876723777685,0.0109613789665594,0.0129544504805683,0.00453059077808381,0.0144359536742197,8.71946161133458e-05,0.0117007939824488,0.00430852513935845,0.0134113796815697,8.4087082415309e-05,0.0155558306472982,0.000831681269824495
HU,HUN,Hungary,2021-04-07,2021-04-07,2199,7218364.54688613,1733,6939.7,1073,4145,24494.5,150,2199,1160,0,0,1024,1057,648,364,33,124832.469096196,7,23,6,1,27,106784.681232257,1074,2076,77780.0341930132,36,7,25,7,0,153,50,91,35,15,161,64,84,48,16,267,76,7,68,6,1,66,16,127,13,3,131,11,44,17,50,38,28,20,14,18,24,35,14,0,3,2,5,5,2,2,1,0,2,1,1,24,83,34,102,82,66,50,37,47,50,73,35,1,9,2,13,11,9,6,2,5,6,7,5,1,0.0682128240109141,0.010537239609248,0.0150068212824011,0.00508155280674956,0.0172937329897042,9.51009647948957e-05,0.0122783083219645,0.00460279931211545,0.0147934730282253,8.80698785949294e-05,0.013808170838995,0.000820092427865734
HU,HUN,Hungary,2021-04-08,2021-04-08,2203,7243948.75267397,1736,7161.3,1114,4109,24627.5,145,2203,1126,0,0,1068,1007,676,378,35,121457.043906859,14,19,13,1,32,113159.430198119,1114,2078,77854.9667885749,45,7,33,4,3,136,42,84,28,14,138,52,75,35,17,287,79,9,69,6,3,68,22,118,17,5,126,13,49,14,56,43,33,26,18,15,29,35,19,1,7,1,6,6,4,5,2,2,4,4,3,23,90,23,103,71,61,42,32,31,49,66,33,5,15,4,15,12,13,7,4,5,8,11,7,1,0.0658193372673627,0.0103545929651409,0.0158874262369496,0.00522143656806068,0.0167666901097314,9.35001627327573e-05,0.0145256468452111,0.00499610142329287,0.0156212356080444,9.03023839943305e-05,0.0143086568006022,0.000834208928673916
HU,HUN,Hungary,2021-04-09,2021-04-09,2124,7374830.07946524,1693,7133.7,770,3978.2,23885.62,151,2124,1138,0,0,1065,948,664,388,32,128650.875075992,10,17,10,0,27,106022.357669038,771,2020,75681.9215172865,46,9,34,9,0,152,49,90,35,14,157,61,83,46,15,249,73,13,60,10,2,62,24,121,19,4,132,14,42,12,44,33,30,20,12,19,25,29,22,1,8,3,6,4,3,2,0,2,4,3,2,23,90,31,94,72,61,38,29,37,48,65,43,3,16,6,13,11,7,4,1,5,8,9,5,1,0.0710922787193974,0.0109286958283328,0.0150659133709981,0.00518050564965396,0.0174445883755631,9.44889386829591e-05,0.0127118644067797,0.00476428156185583,0.0143762441339836,8.5911318183797e-05,0.0101873734776131,0.00071541760791058
HU,HUN,Hungary,2021-04-10,2021-04-10,2108,7097208.30165091,1687,7364.8,1160.2,4278,24290.5,159,2108,1118,0,0,1106,897,696,397,32,100070.090929799,9,21,8,1,26,85399.5751885557,1161.2,1985,74370.6010949573,52,6,38,6,0,149,48,84,32,15,152,65,72,45,18,285,100,21,78,17,4,85,30,119,25,4,142,19,63,15,64,44,33,20,17,22,31,44,20,3,8,3,11,9,4,2,4,3,3,8,2,23,99,28,106,75,64,32,30,32,59,66,33,4,12,5,18,14,9,5,5,4,7,11,4,1,0.075426944971537,0.0112731857482246,0.015180265654649,0.00521952335212513,0.014099923050944,8.6741941120182e-05,0.0123339658444023,0.00471160872977787,0.0120328404576614,8.02157500457568e-05,0.0156136965804185,0.000891011058405967
