ISO2,ISO_3,country_agg,date,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,first_date,day_count,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
BR,BRA,Brazil,2021-04-29,139428605.066956,7815,38101.81,9115.2,20658.33,106249.69,1132,11297,6084,1833,8479,876,903,199,2881596.26406185,18,154,8,9,129,2001146.35616389,9139,10310,564495.919488567,340,24,262,10,11,843,92,629,51,36,927,109,681,66,38,748,332,39,288,13,21,269,90,918,43,39,984,75,163,87,166,167,170,105,92,70,121,190,113,9,19,8,19,18,20,12,5,7,10,21,9,210,544,315,610,552,617,353,312,268,402,650,367,17,44,19,46,35,54,26,18,16,31,51,23,2021-04-29,11297,1,0.10020359387448,0.00553707368302495,0.0176152960963088,0.0024257849446664,0.0206671813339742,2.36144551164462e-05,0.0114189607860494,0.00195923240691868,0.0143524806491674,1.97422411018066e-05,0.0161896653004683,0.00032922462598073
BR,BRA,Brazil,2021-04-30,133022239.8578,6829,35063.095,8400,17651.1,93427.04,1004,10005,5387,1651,7444,786,805,171,2631149.79071834,11,130,9,1,99,1438802.04666095,8431,9116,499121.707280095,287,28,218,13,14,737,65,561,33,29,765,67,584,37,26,686,297,36,258,13,20,236,74,838,37,32,866,53,155,78,149,149,143,77,73,63,107,152,90,5,20,7,15,17,14,9,3,5,16,16,12,183,509,272,526,497,528,299,277,238,345,548,331,11,41,18,39,38,34,17,12,12,32,33,19,2021-04-30,10005,1,0.100349825087456,0.00588755109021671,0.0170914542728636,0.00253971865343593,0.0197797736192912,2.36623814488438e-05,0.00989505247376312,0.00193949743993504,0.0108162518402864,1.75777322318829e-05,0.0168916716644999,0.000357504790067569
BR,BRA,Brazil,2021-05-01,134129468.461707,6906,34937.96,8955.5,18073.3,95307.8,1099,10271,5488,1814,7627,884,879,190,2915372.58891683,16,148,11,2,129,1975902.25534126,8975,9417,515602.141011042,321,29,245,13,13,767,88,579,40,43,814,96,606,48,43,701,308,40,267,15,24,257,79,915,36,38,950,50,139,73,144,138,163,97,87,77,126,162,83,7,16,6,16,20,20,17,4,6,19,20,15,204,515,269,570,535,577,317,300,263,390,593,318,16,38,23,42,41,38,29,11,15,36,43,29,2021-05-01,10271,1,0.10700029208451,0.0059780544502711,0.018498685619706,0.00260589915490313,0.0217355113857709,2.46773809204875e-05,0.0125596339207477,0.00215370221866163,0.0147313060880828,2.03884381373468e-05,0.0174068322959268,0.000356974733119865
BR,BRA,Brazil,2021-05-02,135498695.197029,7744,37364.25,8474.9,20548.7,107022.59,1051,11084,5875,1843,8336,910,880,190,2649985.30205598,15,143,9,5,113,1595673.40577651,8498,10155,556009.317401203,300,24,218,11,12,760,93,565,41,44,833,108,606,57,43,714,291,38,249,22,13,230,86,849,50,30,915,52,138,65,123,139,151,78,80,69,101,154,79,6,16,4,15,14,19,10,4,6,9,17,12,198,491,299,519,545,553,321,319,263,386,577,340,12,41,21,42,41,50,26,22,20,32,43,33,2021-05-02,11084,1,0.0948213641284735,0.00545406211227633,0.0171418260555756,0.0024164276766771,0.0195572754276536,2.33155585837946e-05,0.0101948754962108,0.00187010350688801,0.0117763008968923,1.81640468637022e-05,0.0152839165352836,0.000322463007872078
BR,BRA,Brazil,2021-05-03,139574975.550839,7669,35893.245,8214.2,20535.82,105556.65,1074,11016,5895,1887,8231,939,903,198,2681438.72788275,19,145,11,8,141,1891245.28523439,8235,10110,553545.465182291,297,20,220,11,8,774,82,598,45,37,838,91,641,49,41,638,270,38,230,20,17,204,77,883,43,31,930,49,112,67,124,107,116,76,66,53,94,133,79,7,9,6,11,15,10,6,6,2,12,12,7,209,503,287,542,513,546,316,301,268,393,594,350,14,27,12,36,36,35,16,17,9,26,33,24,2021-05-03,11016,1,0.0974945533769063,0.00553925323789641,0.0179738562091503,0.00248095155413889,0.0192114576219722,2.27725760576396e-05,0.0127995642701525,0.00209911575997189,0.0135500312844083,1.91801496535102e-05,0.014876826779329,0.000318912735764464
BR,BRA,Brazil,2021-05-04,134270051.960489,7651,37532.37,8527.7,19872.3,105478.52,1132,11145,5955,1861,8330,911,908,221,2888389.74446932,22,160,16,4,135,1664363.73341691,8563.5,10162,556392.583301922,357,24,274,16,7,818,91,619,53,34,892,111,662,69,37,749,324,37,285,17,20,262,81,927,45,33,991,63,148,74,152,155,161,92,100,78,118,179,90,7,10,6,14,18,20,9,8,4,11,21,5,231,545,311,594,576,610,344,319,300,431,662,378,20,38,17,45,46,52,27,16,15,24,48,26,2021-05-04,11145,1,0.101570210856886,0.00560832668445565,0.0198295199641095,0.00258830209806969,0.021511794345021,2.45400039781777e-05,0.0121130551816958,0.00203089993422274,0.0123956437724972,1.87147726000742e-05,0.0153911109835069,0.000323462758535339
BR,BRA,Brazil,2021-05-05,134147383.411853,7612,38527.4009,8398.2,19726.22,102042.46,1108,11149,6306,1891,8319,944,897,206,2800934.30589141,13,160,8,4,120,1645742.48422869,8419,10189,557870.89463327,355,27,273,12,14,818,82,625,39,39,901,109,672,60,45,673,305,34,268,17,15,239,84,908,39,39,967,50,128,61,141,134,135,76,60,68,94,148,81,4,10,5,12,15,8,3,2,1,6,13,5,207,503,290,580,551,579,321,315,301,428,600,369,14,28,16,40,40,36,17,15,10,31,38,21,2021-05-05,11149,1,0.09938111041349,0.00555331849036196,0.0184769934523276,0.00249974683756803,0.0208795299218928,2.41955451445033e-05,0.0107632971566957,0.00191537100701731,0.0122681668652158,1.86280052016484e-05,0.0150913053199064,0.000319920910824455
BR,BRA,Brazil,2021-05-06,140387777.874516,7793,39644.2,8854.6,20389.1,105169.4,1165,11323,6333,1972,8408,970,958,210,3135958.00767595,17,158,12,4,128,1778393.45624893,8886.2,10354,566905.019435948,331,23,260,12,9,862,92,663,42,46,946,115,712,65,44,711,321,26,292,11,14,261,66,991,33,30,1020,64,168,88,152,156,154,100,90,68,118,164,93,6,17,5,11,16,12,11,7,3,8,11,10,217,587,322,608,597,612,335,318,287,421,665,372,17,42,19,34,36,41,18,21,14,28,37,26,2021-05-06,11323,1,0.102887927227766,0.00559593803710686,0.0185463216462068,0.00248502713076425,0.0223378278020683,2.44454657610745e-05,0.0113044246224499,0.0019472551621828,0.0126677228115864,1.84996871657192e-05,0.0156749361803878,0.000323344220234202
BR,BRA,Brazil,2021-05-07,145439223.090032,7357,36713.945,9224.4,19006.8,101216.4,1085,10661,5762,2031,7751,1040,928,190,3209806.18719006,21,148,12,8,113,1800035.20325218,9248.5,9761,534436.922417838,294,33,222,21,10,757,96,573,47,43,822,124,592,74,43,653,291,35,254,17,18,224,91,892,52,36,942,66,131,74,133,134,129,82,72,76,101,135,80,7,16,6,12,11,12,7,4,6,9,12,7,204,501,301,526,547,548,313,303,272,376,562,346,19,45,22,42,40,48,24,17,17,39,43,24,2021-05-07,10661,1,0.10177281680893,0.00573928926078245,0.0178219679204577,0.00251143565848309,0.0220697423913154,2.38759077259803e-05,0.0105993809211143,0.00194390688647659,0.0123765457832369,1.79681242435913e-05,0.0173051292155471,0.000349620292379847
BR,BRA,Brazil,2021-05-08,143869678.588783,7219,35771.35,8063,19013.6,99553.6,983,10371,5582,2175,7286,1125,992,161,2383480.37408386,20,116,16,3,101,1439092.17669559,8085,9453,517573.222786171,280,29,211,15,14,724,102,522,56,44,798,126,566,78,45,707,294,46,238,22,22,239,96,784,49,44,843,57,137,69,144,143,147,88,84,73,99,149,85,2,16,7,9,17,20,11,8,7,13,21,10,160,465,258,514,468,509,268,299,240,359,521,303,13,42,22,39,48,47,22,23,16,37,44,23,2021-05-08,10371,1,0.0947835309999036,0.00563742061140508,0.0155240574679394,0.00237926572698427,0.0165669402855654,2.085724821806e-05,0.00973869443640922,0.0018900054143793,0.0100027482566976,1.6260732980291e-05,0.0156209781419473,0.000337829428518141
BR,BRA,Brazil,2021-05-09,145869160.116662,7105,34062.73,8610.4,19250.3,98679.08,946,10320,5534,2063,7320,1072,947,184,3141294.10003168,19,141,11,8,115,1773276.57001585,8633,9366,512809.775162941,302,35,226,20,13,729,90,549,44,41,791,116,571,63,47,722,305,42,259,24,16,248,95,747,50,42,838,58,155,73,140,142,139,109,80,77,116,161,92,4,16,10,19,22,17,12,8,8,13,16,12,189,467,259,504,506,498,323,279,234,370,541,328,17,45,26,51,57,51,32,25,20,41,47,34,2021-05-09,10320,1,0.0916666666666667,0.00556719697971967,0.0178294573643411,0.00255311723597525,0.0215350119073789,2.35565428026171e-05,0.0111434108527132,0.00202527485066437,0.0121566242555838,1.77834858014638e-05,0.0168347024922778,0.000352116143668564
BR,BRA,Brazil,2021-05-10,146250403.359111,8142,39643.925,9077.5,21488,112244.75,1102,11803,6430,2338,8511,1235,1038,196,2894106.70833791,32,134,20,7,129,1882238.08135344,9104,10806,591653.046168134,328,31,246,14,14,873,117,639,61,47,949,138,679,77,53,749,310,53,252,25,24,245,103,884,55,43,951,59,141,68,135,148,137,85,67,69,103,150,74,14,23,12,22,30,27,15,10,10,14,27,13,209,546,328,576,564,586,332,286,276,395,620,359,27,59,33,54,56,61,29,26,21,34,59,35,2021-05-10,11803,1,0.0933660933660934,0.00524882942747374,0.0166059476404304,0.00230540647309337,0.019788709240217,2.25719011037659e-05,0.0109294247225282,0.00187570346190018,0.0128699684795514,1.82673470067378e-05,0.0153873964800189,0.000313638816224788
BR,BRA,Brazil,2021-05-11,144714455.083593,8428,40365.785,9699.4,22095.9,115469.04,1188,12149,6686,2317,8784,1221,1041,242,3436513.99923084,27,163,16,10,154,2100417.19355224,9724,11104,607969.223084486,354,27,270,10,15,951,116,700,56,56,982,128,715,67,56,745,327,34,291,16,16,254,83,966,43,34,1041,63,162,76,148,135,153,88,72,78,124,178,89,1,15,6,13,18,14,6,5,5,12,14,11,232,615,309,617,595,610,378,312,307,451,677,382,15,46,15,36,42,47,26,22,16,30,43,29,2021-05-11,12149,1,0.097785825993909,0.00528166196404885,0.0199193349246852,0.00248454091330061,0.0237468606522118,2.48071263032691e-05,0.0126759404066178,0.00198928853434815,0.0145142183090069,1.94856160623867e-05,0.0159942306794183,0.000315346339206072
BR,BRA,Brazil,2021-05-12,144437546.987471,8191,39562.856,10163.9,21421.2,111170.3,1194,11672,6460,2347,8369,1282,1004,245,3481162.27215396,29,181,17,11,161,2171587.1412244,10187.3,10651,583166.444080769,332,34,245,17,15,924,119,687,58,59,963,134,707,71,59,748,324,37,283,20,15,251,93,982,53,36,1052,69,151,78,152,154,149,95,80,76,111,160,100,11,15,6,9,18,10,10,6,5,12,16,12,243,603,326,648,624,647,387,348,321,412,699,408,30,45,20,50,53,46,31,21,22,39,51,32,2021-05-12,11672,1,0.10229609321453,0.00549757968700888,0.0209904043865661,0.0026006345536938,0.0241015050778724,2.50110799846489e-05,0.013793694311172,0.00211592191992092,0.0150347827591726,1.9845729369654e-05,0.0174689406487679,0.000336246874770521
BR,BRA,Brazil,2021-05-13,139529230.06183,7905,38024.5,9742.7,20599.7,107580.91,1174,11374,6346,2354,8089,1231,1063,238,3553518.20305222,26,174,17,8,145,2161922.70241445,9754,10395,569149.862568735,367,34,272,16,16,917,107,683,61,42,984,133,708,83,45,735,325,48,275,20,26,269,106,948,56,45,1032,71,181,84,168,162,163,108,97,95,125,196,110,6,16,6,15,20,15,7,7,6,10,20,10,237,610,322,649,636,663,406,335,316,431,677,410,24,48,24,53,55,52,29,25,32,39,54,34,2021-05-13,11374,1,0.10321786530684,0.00559129478098273,0.0209249164761737,0.00263045783593523,0.0254679123612847,2.6140280120203e-05,0.0127483734833832,0.00206173477977684,0.0154944071679922,2.04933080420777e-05,0.0171378412637709,0.000337177928839744
BR,BRA,Brazil,2021-05-14,144166792.179773,7434,35702.435,9837.1,19396.9,101396,1117,10819,5975,2278,7594,1223,995,230,3436958.71989245,25,160,14,9,128,1905162.4592908,9858,9846,539090.865498005,363,40,267,21,18,913,123,666,58,61,964,143,685,74,65,704,309,45,262,21,23,245,108,894,58,47,965,61,160,78,152,161,154,88,84,83,119,170,99,9,19,8,19,21,17,6,8,9,18,14,11,221,588,310,588,605,618,350,348,318,421,625,396,27,59,30,58,65,58,29,29,27,44,54,35,2021-05-14,10819,1,0.10324429244847,0.00573356356325588,0.0212588963859876,0.0027180585143796,0.0238401553362347,2.49017852278256e-05,0.0118310379887235,0.00203742466508166,0.0132149882125081,1.86406106635092e-05,0.0182863421195114,0.000357662115820307
BR,BRA,Brazil,2021-05-15,143968815.553663,7693,34933.025,9125.2,20089.3,105741.5,1127,10993,6014,2411,7644,1305,1052,203,2971848.49055479,26,154,20,5,118,1620977.9526055,9151,10030,549165.28345978,337,40,255,26,12,860,116,646,74,36,905,138,661,95,37,712,302,43,256,18,24,242,114,915,64,44,993,62,151,65,123,143,139,81,63,69,110,146,86,4,15,6,10,19,13,10,4,6,11,8,5,214,585,299,590,604,567,357,283,272,416,613,353,22,53,33,56,63,58,29,24,22,47,58,27,2021-05-15,10993,1,0.10251978531793,0.0056703029484242,0.0184662967342855,0.00251670603395035,0.0206423070102084,2.32254245382595e-05,0.0107341035204221,0.00192632422179151,0.0112592296211626,1.72349264561842e-05,0.0166634714094599,0.000338555895028088
BR,BRA,Brazil,2021-05-16,138496185.737832,8270,38135.3,8953.2,21652.2,113525.72,1134,11631,6296,2694,8003,1466,1162,228,3401150.53515159,27,177,20,5,140,1961273.03031998,8978,10642,582673.673636987,351,39,268,19,19,856,132,624,77,53,903,145,650,91,53,767,357,52,304,26,23,302,113,913,59,51,1002,83,192,104,200,186,171,105,100,99,136,195,108,9,27,14,28,21,26,10,13,11,14,26,13,236,584,338,614,605,595,363,321,318,449,649,388,21,61,27,66,56,62,29,35,23,48,73,42,2021-05-16,11631,1,0.0974980655145731,0.00539090443731098,0.0196027856590147,0.00251941373752535,0.0245577198897725,2.57765027236821e-05,0.0120367982116757,0.00198182561612621,0.0141612061001636,1.96780590021152e-05,0.0154082815239623,0.000316257318713293
BR,BRA,Brazil,2021-05-17,146262111.701112,8149,39669.12,9215,21829.3,111476.6,1153,11738,6355,2628,8192,1455,1108,216,3253398.28310136,23,161,14,9,139,1925534.7682123,9242,10772,589791.468936067,337,47,248,25,18,908,132,670,73,53,946,150,681,91,51,770,324,48,276,23,23,258,121,930,65,48,1009,52,161,85,152,162,159,76,106,80,125,163,95,8,23,12,21,25,23,7,17,13,19,27,14,211,567,314,601,599,605,341,338,301,438,644,358,24,61,30,64,61,73,32,32,36,61,71,44,2021-05-17,11738,1,0.0982279775089453,0.0053841483566577,0.0184017720224911,0.00243135147215306,0.0222436162397936,2.39001264264292e-05,0.011841881070029,0.00195692692020548,0.0131649594403993,1.84720125538025e-05,0.0156699452039749,0.000316958906276798
BR,BRA,Brazil,2021-05-18,146609970.972294,7967,38763.89,9409.4,21137.4,108654.58,1168,11395,6280,2538,7891,1370,1088,219,3219345.70516614,21,159,11,9,127,1808343.50471481,9432,10377,568164.32168117,342,35,252,16,17,894,121,659,70,44,983,146,715,87,52,764,319,38,280,10,26,263,96,954,47,44,1036,66,176,79,152,156,152,90,97,86,106,187,93,5,15,3,13,16,12,10,9,9,10,15,11,219,570,317,613,614,640,359,364,286,423,687,379,16,45,21,48,55,51,33,24,24,44,54,37,2021-05-18,11395,1,0.102501096972356,0.00556893496443357,0.0192189556823168,0.00252082008636173,0.0219585726933575,2.37217659318328e-05,0.0111452391399737,0.0019275332411295,0.0123343828030397,1.78661105192885e-05,0.0166008312033589,0.000332231607182366
BR,BRA,Brazil,2021-05-19,146729143.764514,7358,35701.8,9105.4,18792.1,101609.37,1065,10214,5675,2346,7105,1347,943,205,3425388.71842614,22,152,17,5,135,2234517.13722427,9122.2,9428,516204.415997887,308,29,241,17,11,842,111,638,61,46,888,127,671,73,50,697,297,38,254,19,17,248,102,869,56,40,943,62,171,77,143,154,149,93,83,76,108,165,94,7,18,10,19,16,16,5,5,9,13,16,10,209,565,301,564,566,582,336,295,267,368,602,342,20,51,28,58,53,57,24,26,33,39,57,28,2021-05-19,10214,1,0.104268650871353,0.00592674072085046,0.0200704914822792,0.00271973497306741,0.0233449785812392,2.44318994834964e-05,0.0132171529273546,0.00221477655522506,0.0152288569257275,1.98148691890218e-05,0.0176716814449672,0.000359421872485213
BR,BRA,Brazil,2021-05-20,140344365.059217,8069,29240.095,14846,22826.2,7778,1027,10387,5644,2612,7391,1437,1083,349,4902380.64571392,57,247,31,23,218,2967797.83092612,14861,10237,560499.003666776,428,59,322,26,29,945,153,710,82,68,1012,176,747,109,64,1289,412,73,327,29,40,326,136,810,66,61,888,101,210,109,187,211,190,125,104,88,153,216,110,15,30,15,23,32,28,23,14,7,25,35,12,299,563,321,545,588,574,367,308,290,468,617,359,36,62,35,59,68,66,45,38,26,67,76,41,2021-05-20,10387,1,0.0988735919899875,0.00574031916061018,0.0335996919225956,0.00346536673957407,0.0349310828663867,3.037636408753e-05,0.020987773178011,0.00275664133550283,0.0211465407226995,2.38028580954457e-05,0.0265138740707469,0.000420593102634545
BR,BRA,Brazil,2021-05-21,141324197.455549,8215,29666.4,14976.3,23190.3,8508,1029,10603,5790,2670,7534,1537,1048,342,4784829.7623583,62,246,46,14,218,3051558.42911467,14991,10409,569916.394370174,440,63,326,43,18,959,152,730,96,51,1032,187,759,133,49,1281,420,78,331,49,28,348,127,828,87,38,898,111,225,103,216,230,236,138,111,125,171,244,154,15,34,17,34,41,42,24,15,19,29,45,22,308,569,297,583,603,581,373,296,304,476,620,374,39,67,37,60,75,71,41,29,31,61,73,42,2021-05-21,10603,1,0.0970480052815241,0.00563455143710836,0.0322550221635386,0.00336289142439428,0.033857116109669,2.98184790912912e-05,0.0205602188059983,0.00270107377388384,0.0215926110606394,2.3963611492243e-05,0.0263038581589969,0.000415493244987809
BR,BRA,Brazil,2021-05-22,141164613.748014,8214,28763.73,14185.1,23096.3,8978,1049,10654,5691,2861,7391,1637,1132,343,5473719.53618246,59,245,38,18,233,3852994.76307329,14193,10500,574898.85107953,472,61,355,35,23,953,168,699,98,66,991,194,708,120,66,1392,413,63,342,38,23,342,122,838,68,47,924,108,202,96,186,223,204,134,107,107,172,230,134,14,23,14,20,30,27,16,17,10,18,25,14,296,578,313,566,585,561,370,288,272,491,626,362,37,64,36,65,72,70,43,39,25,58,70,42,2021-05-22,10654,1,0.0984606720480571,0.00565738169657313,0.0321944809461235,0.00335178772230856,0.0387754366399027,3.18475440954307e-05,0.0218697202928478,0.00277722912322644,0.0272943385794338,2.68789424861071e-05,0.0246878211242704,0.000401111926545946
BR,BRA,Brazil,2021-05-23,142721165.85738,8827,30965.215,15935.6,25974.3,8570.7,1109,11361,6019,3077,7820,1680,1291,382,5583294.82154828,68,266,45,17,237,3438638.73984364,15956.6,11140,609940.304859616,449,68,329,39,24,1032,188,747,114,61,1081,218,754,140,66,1478,473,76,394,38,33,382,147,875,84,51,968,114,239,120,219,230,228,154,137,120,168,256,155,19,37,12,34,35,34,22,21,16,23,36,26,330,624,321,595,612,620,426,325,318,487,652,379,47,84,38,83,81,82,56,42,37,73,79,57,2021-05-23,11361,1,0.0976146465980107,0.00545749470590784,0.0336238007217674,0.0033146396815666,0.0391202999779838,3.1808229486464e-05,0.0208608397148138,0.00262801545160359,0.0240934042206455,2.51568991507348e-05,0.0261609207866212,0.000400566418011629
BR,BRA,Brazil,2021-05-24,141300878.650155,8986,32956.5,15619.8,25928.3,8674.8,1156,11618,6187,3121,8071,1828,1203,376,5098095.54209007,61,264,32,27,233,2932460.19162018,15646,11421,625325.693159935,506,75,380,39,34,1038,174,783,96,74,1119,205,823,118,82,1452,428,72,347,39,32,330,147,928,82,61,995,91,197,94,188,197,200,128,111,103,153,224,122,12,30,13,28,35,33,21,17,12,26,36,16,329,604,316,624,650,640,427,357,320,549,687,402,37,68,38,78,83,84,53,42,31,82,84,43,2021-05-24,11618,1,0.0995007746600103,0.00544298713342578,0.0323635737648477,0.00321785703997975,0.036079715786569,3.07487718001634e-05,0.0200550869340678,0.00254915070039187,0.0207533047185122,2.35052756454305e-05,0.0250205615587881,0.000387116078069961
BR,BRA,Brazil,2021-05-25,141155652.311615,9211,34370.65,16320.1,26278,9550,1151,11728,6487,3148,8166,1877,1175,358,4918246.41524015,57,254,33,17,236,3049394.68392105,16330,11534,631512.699842981,502,82,371,52,26,1067,182,795,106,66,1125,206,828,132,66,1573,468,84,376,51,31,384,151,927,95,50,1006,116,254,112,231,234,246,156,122,124,184,264,152,18,40,15,38,37,42,30,25,21,29,47,25,318,636,357,627,646,647,421,331,313,529,677,405,45,75,38,75,81,88,53,46,47,75,92,47,2021-05-25,11728,1,0.0981412005457026,0.00538432255602417,0.030525238744884,0.00311339268533822,0.0348427167789402,3.02519940192168e-05,0.0201227830832196,0.00254135868455592,0.0216030646593536,2.39835893182636e-05,0.0258585456857167,0.000391444420495972
BR,BRA,Brazil,2021-05-26,142130481.554228,9117,34658.15,16669.5,25873.3,8698.29,1191,11701,6542,3175,8111,1882,1179,367,4549782.07857714,62,279,44,16,251,3136252.25929839,16688,11514,630417.654412354,529,76,410,52,19,1108,188,852,129,52,1136,204,866,147,50,1578,479,71,402,39,27,391,158,970,103,45,1041,118,254,114,240,239,242,150,141,128,205,265,157,10,33,11,26,30,23,21,9,13,25,26,16,330,669,339,658,689,659,449,361,341,579,736,418,49,86,46,77,89,80,56,34,40,81,84,52,2021-05-26,11701,1,0.101786172122041,0.00547861599061898,0.0313648406119135,0.0031581900306341,0.0320113041820746,2.89395187150843e-05,0.021451158020682,0.00262514457324717,0.0220660074109564,2.41502220520525e-05,0.0264713398858663,0.000396274603863615
BR,BRA,Brazil,2021-05-27,140709730.037864,8675,31704.645,16212,23970.8,7593,1143,11046,6098,3048,7628,1874,1087,373,5200704.05976133,75,273,48,23,253,3359761.3029718,16230,10873,595321.448360736,488,82,371,48,26,1045,184,792,118,58,1088,202,814,136,58,1428,453,78,368,43,31,377,162,924,92,60,1006,131,232,114,217,236,239,147,120,141,182,246,154,20,34,13,30,35,33,24,15,23,24,37,29,339,633,359,632,662,631,416,328,337,526,679,386,55,86,47,84,91,88,58,47,46,84,95,55,2021-05-27,11046,1,0.103476371537208,0.00567998301997419,0.0337678797754843,0.00336851281039511,0.0369605148013707,3.11728908463579e-05,0.0229042187217092,0.00278979236775875,0.0238772492994459,2.52249544444577e-05,0.0272625823321007,0.000413669624611615
BR,BRA,Brazil,2021-05-28,140771448.598009,8221,30876.7,15374,23419,7403,1087,10649,5928,3045,7213,1880,1065,391,5424204.87472822,67,292,43,21,262,3652418.98067624,15389,10451,572215.989774492,461,81,341,49,26,1020,191,758,110,69,1089,222,793,132,77,1402,437,86,347,51,31,352,166,858,114,42,945,109,230,119,208,220,223,146,125,120,158,240,133,23,38,17,37,40,42,21,21,16,28,44,15,330,620,336,602,625,623,417,330,304,488,662,376,50,86,39,86,93,92,55,47,43,87,94,44,2021-05-28,10649,1,0.102075312235891,0.00575008139264465,0.0367170626349892,0.00357194346551408,0.0385319958610197,3.17957425466962e-05,0.0246032491313738,0.00294225670985825,0.0259457369875208,2.62612493018522e-05,0.0268936909750892,0.00041915383649335
BR,BRA,Brazil,2021-05-29,140488233.920596,8576,31142.5,16030.89,24684.1,8173,1096,10995,5916,3311,7259,2012,1184,364,5364205.59329613,78,236,53,25,257,3749388.30055606,16056,10794,590996.018909757,472,77,332,43,30,990,190,698,117,67,1044,223,720,146,71,1471,450,81,359,41,35,385,161,851,88,64,979,105,248,89,229,241,246,131,115,122,180,247,155,20,34,14,33,36,40,21,17,23,23,35,18,319,626,308,615,633,624,407,321,327,511,659,402,49,93,44,79,85,97,57,34,54,76,92,53,2021-05-29,10995,1,0.0996816734879491,0.00559958936039565,0.033105957253297,0.00334420576625526,0.0381825968168122,3.16888997661249e-05,0.0233742610277399,0.002824122311912,0.0266882727180926,2.6651050120658e-05,0.0271676956972052,0.000414477736106381
BR,BRA,Brazil,2021-05-30,142037084.885858,9292,34321.52,17878.3,27171.1,8519.5,1223,11863,6351,3519,7868,2132,1272,396,5236190.47713161,90,263,60,26,265,3315186.30274945,17899,11662,638520.990598998,524,83,376,44,37,1114,230,786,146,78,1174,270,799,180,82,1592,527,109,409,62,41,412,181,956,111,63,1047,115,253,131,241,252,258,167,140,123,177,266,143,23,52,26,43,53,53,36,25,21,33,49,31,342,685,341,648,665,662,437,358,320,555,687,400,55,101,53,93,103,99,62,50,38,83,94,58,2021-05-30,11863,1,0.103093652533086,0.00547192754190045,0.0333811009019641,0.00323242751300857,0.0368649531306521,3.09882928857188e-05,0.0223383629773245,0.00265932113161031,0.0233402868371564,2.48297271439693e-05,0.028031968037901,0.000404867845806161
