ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
TZ,TZA,Tanzania,2021-04-01,2021-03-31,54,36628012.7154816,76,631,40,328,985,2,131,67,0,0,4,108,0,1,14,3126842.28497549,0,10,0,0,6,1810251.55948191,40,123,1497.62911762573,7,0,6,0,0,19,0,14,0,0,16,0,14,0,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0152671755725191,0.0209966979415278,0.106870229007634,0.0529051678080339,0.0853675111796022,9.04921767108248e-05,0.0458015267175573,0.0357990728592333,0.049422598314125,7.0193668869376e-05,0.0267088824123652,0.00816573330077232
TZ,TZA,Tanzania,2021-04-02,2021-04-01,56,32713277.9998648,73,613,61,302,984,4,110,56,0,0,7,87,1,1,8,2097157.19181492,0,7,0,0,5,1665038.29557491,61,105,1278.46388090002,5,0,3,0,0,10,0,8,0,0,9,0,6,0,0,7,2,0,2,0,0,1,0,3,0,0,3,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,2,3,2,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0363636363636364,0.0349817870394518,0.0727272727272727,0.0485293129267023,0.0641072163976836,8.3936830893382e-05,0.0454545454545455,0.0389259046940048,0.0508979349480597,7.53169282296756e-05,0.0477135106523753,0.0116844522212268
TZ,TZA,Tanzania,2021-04-03,2021-04-02,48,27839331.2695418,64,679,76,287,892,3,104,57,0,0,5,80,1,0,3,575363.757329506,0,3,0,0,1,302006.811608914,76,97,1181.05710902192,7,0,5,0,0,5,0,5,0,0,9,0,7,0,0,7,2,0,2,0,0,1,0,2,0,0,2,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0288461538461538,0.0321676545583471,0.0288461538461538,0.0321676545583471,0.0206672980668538,5.28476489468879e-05,0.00961538461538462,0.0187549838461375,0.0108482063985255,3.84794745317416e-05,0.0643491321625747,0.0139939688052898
TZ,TZA,Tanzania,2021-04-04,2021-04-03,54,31020753.7728391,57,499,59,318,804,3,102,59,0,0,3,78,1,0,10,3327447.67638747,1,6,1,0,4,861931.744490867,59,92,1120.17787659811,12,0,9,0,0,15,1,10,1,0,15,0,12,0,0,8,1,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0294117647058824,0.032788840416564,0.0980392156862745,0.0577087605867965,0.107265210276769,0.000108896166572994,0.0392156862745098,0.0376695877073438,0.027785647982724,5.78379906049711e-05,0.0526702064311235,0.0130809023535711
TZ,TZA,Tanzania,2021-04-05,2021-04-04,56,36677864.7147269,69,420,40,311,902,5,110,55,0,0,7,84,2,0,13,3646215.43195213,1,7,1,0,7,1186604.06006731,40,98,1193.23295550668,9,0,5,0,0,16,1,9,1,0,15,0,11,0,0,6,1,0,1,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,4,4,3,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0454545454545455,0.0389259046940048,0.118181818181818,0.0603276775606456,0.0994118785352329,9.68340990803628e-05,0.0636363636363636,0.0456169973867073,0.0323520485528937,5.72605681004582e-05,0.0335223728236829,0.0102128922446759
TZ,TZA,Tanzania,2021-04-06,2021-04-05,51,32147269.3479936,73,365,30,403,995,3,107,46,0,0,9,87,1,1,7,1275104.78252762,1,4,0,0,5,954768.277077566,30,98,1193.23295550668,4,1,2,0,0,8,1,5,0,0,8,1,6,0,0,6,1,1,0,0,0,1,1,1,0,0,3,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,2,2,2,3,2,2,2,2,2,2,1,1,0,0,1,1,0,0,1,1,0,1,0,0,2,0.0280373831775701,0.0312787739529993,0.0654205607476636,0.0468512782712209,0.0396644818794602,6.74665395446069e-05,0.0467289719626168,0.0399905624684511,0.0296998250999865,5.86821540644525e-05,0.0251417796177622,0.00888288844263647
TZ,TZA,Tanzania,2021-04-07,2021-04-06,64,34314173.609123,71,271,49,395,980,2,115,55,0,0,12,87,1,1,2,487428.764436589,1,1,0,0,1,328089.14989221,49,107,1302.81557386954,4,1,2,0,0,5,1,3,0,0,9,1,5,0,0,9,1,1,0,0,0,1,1,0,0,0,2,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,2,1,1,2,2,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,2,0.0173913043478261,0.023892167460625,0.0173913043478261,0.023892167460625,0.0142048813411318,3.95934600089112e-05,0.00869565217391304,0.0169689025724735,0.00956133035956262,3.25599909125454e-05,0.0376108491353563,0.0103309093028292
TZ,TZA,Tanzania,2021-04-08,2021-04-07,57,36568302.3436124,73,330,58,272,938,2,121,67,0,0,11,90,1,0,3,645033.671950101,0,1,0,0,2,316452.387267888,58,112,1363.69480629335,4,0,2,0,0,7,0,3,0,0,10,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,2,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0165289256198347,0.0227173941974505,0.0247933884297521,0.0277058619900296,0.0176391473109435,4.26648289500097e-05,0.0165289256198347,0.0227173941974505,0.00865373470975922,3.00199640313474e-05,0.0425315105200476,0.0107104359005634
TZ,TZA,Tanzania,2021-04-09,2021-04-08,49,33869399.0104019,62,285,52,229,869,1,106,57,0,0,7,82,0,0,8,2251363.22694279,1,3,0,0,3,538609.87438359,53,97,1181.05710902192,5,0,3,0,0,12,1,6,0,0,11,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00943396226415094,0.0184028015418055,0.0754716981132076,0.0502860270278949,0.0664718977225239,8.38932622829955e-05,0.0283018867924528,0.0315695602813257,0.0159025518645363,4.21305189776668e-05,0.0448750526923219,0.0118071538468808
TZ,TZA,Tanzania,2021-04-10,2021-04-09,54,32924018.1129837,56,197,44,192,820,0,103,42,0,0,6,78,0,1,7,1953015.24301236,1,4,0,0,2,395500.331125537,45,94,1144.52956956763,5,0,3,0,0,10,1,7,0,0,11,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0679611650485437,0.0486045459568198,0.0593188606661039,8.06880637207576e-05,0.0194174757281553,0.0266482036524112,0.0120125171164807,3.72121194193718e-05,0.0393174638703302,0.0112594526388016
