ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
ZA,ZAF,South Africa,2021-04-01,2021-04-01,706,35845376.8820071,442,2503,153,1421,5446,11,706,360,0,0,27,608,23,0,31,2231332.25429805,0,22,0,0,14,1012248.52718915,153,651,9037.83547302911,20,1,13,1,0,50,1,36,1,0,45,2,33,2,0,31,4,0,4,0,0,4,0,8,0,0,11,2,2,1,3,2,2,2,1,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,8,8,7,5,5,5,9,8,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0155807365439093,0.00913544662045382,0.0439093484419263,0.015113803544389,0.0622488155625469,7.90935142536698e-05,0.0198300283286119,0.010283906146526,0.0282393049045401,5.42298223063569e-05,0.0169288321807346,0.00265963386928827
ZA,ZAF,South Africa,2021-04-02,2021-04-02,726,36261157.0132483,475,2915,149,1577.5,5736,8,726,356,0,0,38,632,33,0,25,1659165.35553699,1,18,1,0,11,801234.150819782,150,683,9482.09159459121,17,0,13,0,0,44,1,34,1,0,45,1,36,1,0,35,1,0,1,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,1,6,5,6,3,4,1,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0110192837465565,0.00759364649339047,0.034435261707989,0.0132639285356484,0.0457559960078162,6.8011286326898e-05,0.0151515151515152,0.00888571794343264,0.0220962102926568,4.78447427885018e-05,0.0158192945621368,0.00251146423368362
ZA,ZAF,South Africa,2021-04-03,2021-04-03,759,35792691.8213842,501,2755.2,146,1782,6146,13,759,388,0,0,36,651,29,1,24,1396133.93835957,0,20,0,0,12,547417.341677019,147,703,9759.75167056753,22,1,18,0,0,49,0,43,0,0,51,1,46,0,0,28,1,0,1,0,0,1,1,10,0,0,13,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,8,9,11,9,12,10,7,8,9,11,10,0,0,1,1,1,1,1,1,1,1,1,0,1,0.0171277997364954,0.0092305274269188,0.0316205533596838,0.0124490071844241,0.0390061173752083,6.3427498490803e-05,0.0158102766798419,0.00887434587294289,0.0152941093228972,4.02037231357188e-05,0.0150618586375827,0.00241642026212873
ZA,ZAF,South Africa,2021-04-04,2021-04-04,720,35259086.4229352,485,2380,94,1519,5649,9,720,341,0,0,46,617,39,1,13,1016614.60547634,2,7,1,0,7,464118.271176892,96,672,9329.37855280424,11,1,9,1,0,42,3,31,2,0,36,3,27,2,0,32,3,0,3,0,0,3,0,7,0,0,9,2,3,0,3,2,2,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,5,6,4,2,3,2,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0125,0.00811531536646255,0.0180555555555556,0.0097259208161262,0.0288326984222442,5.5233457992624e-05,0.00972222222222222,0.00716709450847604,0.0131630827188703,3.76195903902185e-05,0.0102900744627995,0.00204778781673631
ZA,ZAF,South Africa,2021-04-05,2021-04-05,878,34944493.4594443,585,3008,158,2103,6958,13,878,441,0,0,40,768,31,1,18,991163.839162405,0,17,0,0,7,391083.810236724,161,818,11356.2971074313,18,0,14,0,0,55,1,48,0,0,47,1,41,0,0,35,4,0,4,0,0,3,0,9,0,0,12,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,4,4,4,6,3,3,2,8,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0148063781321185,0.00798888274682833,0.020501138952164,0.00937328442027598,0.0283639492531985,5.50419581994389e-05,0.00797266514806378,0.00588253357565826,0.0111915718764276,3.48787040643394e-05,0.0141771563808985,0.00217432130653569
ZA,ZAF,South Africa,2021-04-06,2021-04-06,888,36439189.4973978,592,2996,216,2008,7062,13,888,450,0,0,43,778,32,0,39,2401175.4615241,2,27,1,0,17,1133839.75861703,217,838,11633.9571834077,18,0,13,0,0,70,4,54,2,0,69,3,58,2,0,41,4,0,4,0,0,4,0,9,0,0,13,1,2,0,4,2,1,0,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,10,4,11,8,9,5,5,6,10,10,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0146396396396396,0.00789958624651368,0.0439189189189189,0.0134776691465116,0.0658954135545627,8.05543658204411e-05,0.0191441441441441,0.00901285077491323,0.0311159434185001,5.63755936324282e-05,0.0186522948794659,0.00245845324022559
ZA,ZAF,South Africa,2021-04-07,2021-04-07,798,34733007.2780696,563,3125,215,1738,6733.5,22,798,421,0,0,37,704,29,1,31,1603154.35761487,2,26,0,0,16,752966.751471162,215,759,10537.1998833012,18,0,17,0,0,55,2,46,0,0,50,0,45,0,0,49,8,1,7,0,0,4,1,20,0,0,18,2,3,0,3,4,2,1,1,1,1,2,1,1,1,0,0,1,0,1,0,0,0,1,0,10,11,9,10,13,10,9,7,8,13,9,8,1,1,0,0,1,0,1,0,0,0,1,0,1,0.0275689223057644,0.0113601994166003,0.0388471177944862,0.0134067120871381,0.0461565088441708,6.97801556532864e-05,0.0200501253132832,0.00972539214455305,0.02167870882711,4.84322177366817e-05,0.0204039025909265,0.00269938994428392
ZA,ZAF,South Africa,2021-04-08,2021-04-08,777,35628670.8684686,527,2666,224,1720.2,6341.5,9,777,399,0,0,41,665,33,2,25,1277586.95574604,0,21,0,0,11,452495.498190821,224,723,10037.4117465438,19,1,14,1,0,58,3,46,3,0,52,3,44,3,0,49,3,0,3,0,0,2,1,7,1,0,8,2,1,1,2,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,6,6,6,4,2,4,6,7,2,0,1,0,1,1,1,1,0,0,1,1,1,1,0.0115830115830116,0.00752347405371078,0.0321750321750322,0.0124078200828772,0.0358583950679089,6.10539991485715e-05,0.0141570141570142,0.00830667636294412,0.0127003193540762,3.67688544511269e-05,0.0223165100382705,0.00288967832960641
ZA,ZAF,South Africa,2021-04-09,2021-04-09,666,34074803.7299733,447,1980.2,141,1522,5396,9,666,337,0,0,29,579,24,2,19,1068320.54542422,1,16,1,0,12,669347.227970527,141,615,8538.04733627174,15,0,11,0,0,54,2,44,2,0,56,3,43,3,0,32,2,0,2,0,0,2,1,6,1,0,9,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,7,6,4,4,1,6,8,4,1,1,1,1,1,1,1,1,0,0,1,0,1,0.0135135135135135,0.0087688105401173,0.0285285285285285,0.012643452697223,0.0313522142017354,5.85124742983234e-05,0.018018018018018,0.010102206563638,0.0196434653967426,4.65942672789801e-05,0.0165143146256635,0.00270323069793806
ZA,ZAF,South Africa,2021-04-10,2021-04-10,654,35385921.7027953,449,2798,165,1457,5360,10,654,339,0,0,25,566,19,0,22,1134429.20476774,0,15,0,0,12,532581.002813966,167,618,8579.69634766818,18,1,13,1,0,44,1,34,1,0,39,0,34,0,0,28,3,0,3,0,0,1,0,7,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,5,4,5,3,3,1,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0152905198776758,0.00940425511993702,0.0336391437308868,0.013818195986523,0.0320587722511726,5.80404501604763e-05,0.018348623853211,0.0102858362381191,0.0150506466183667,4.01159761131159e-05,0.0194645583284993,0.00292325066391395
