ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
HT,HTI,Haiti,2021-04-01,2021-03-30,41,13251507.1521425,48,412,12,196,326,4,116,62,0,0,1,90,1,0,4,275789.007701321,0,2,0,0,4,275789.007701321,12,101,1521.02507927088,7,0,4,0,0,7,0,4,0,0,4,0,2,0,0,5,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,4,4,3,2,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0344827586206897,0.0332047423094912,0.0344827586206897,0.0332047423094912,0.0208118974343783,7.68607036125434e-05,0.0344827586206897,0.0332047423094912,0.0208118974343783,7.68607036125434e-05,0.00788941626508378,0.00444613228910446
HT,HTI,Haiti,2021-04-02,2021-03-31,28,13773393.4665202,41,293,33,165,284,3,103,60,0,0,1,76,0,1,3,255977.989214241,0,1,0,0,3,255977.989214241,33,86,1295.13026551778,8,0,2,0,0,7,0,2,0,0,4,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,2,3,3,3,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.029126213592233,0.0324752782875229,0.029126213592233,0.0324752782875229,0.018584961639008,7.13238540507172e-05,0.029126213592233,0.0324752782875229,0.018584961639008,7.13238540507172e-05,0.0254800624142677,0.00858196962238165
HT,HTI,Haiti,2021-04-03,2021-03-31,30,17828696.8411524,50,352,36,194,365,3,133,73,0,0,1,100,0,1,3,255977.989214241,0,1,0,0,3,255977.989214241,36,114,1716.80058452356,8,0,2,0,0,7,0,2,0,0,4,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,2,3,3,3,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0225563909774436,0.0252349781530116,0.0225563909774436,0.0252349781530116,0.014357638782852,5.52191201696913e-05,0.0225563909774436,0.0252349781530116,0.014357638782852,5.52191201696913e-05,0.0209692379677227,0.00677762690162535
HT,HTI,Haiti,2021-04-04,2021-04-01,35,18181434.6257188,55,342,39,252,416,3,134,72,0,0,3,100,2,1,4,460633.100561465,0,2,0,0,4,460633.100561465,39,114,1716.80058452356,7,0,2,0,0,7,0,3,0,0,5,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,2,3,3,3,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0223880597014925,0.025048814043301,0.0298507462686567,0.0288132710882984,0.0253353549950272,7.2231248234434e-05,0.0298507462686567,0.0288132710882984,0.0253353549950272,7.2231248234434e-05,0.0227166744650329,0.00704807937592438
HT,HTI,Haiti,2021-04-05,2021-04-03,39,13075324.2746551,41,339,15,173,369,0,104,45,0,0,3,79,3,0,1,204655.111347224,0,1,0,0,1,204655.111347224,15,92,1385.48819101902,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.00961538461538462,0.0187549838461375,0.0156520103860003,6.72792667867159e-05,0.00961538461538462,0.0187549838461375,0.0156520103860003,6.72792667867159e-05,0.0108265087333351,0.0054491294689275
HT,HTI,Haiti,2021-04-06,2021-04-04,47,14274975.6943184,51,384,26,268,428,0,121,53,0,0,5,91,3,0,2,269387.242338633,0,1,0,0,2,269387.242338633,26,104,1566.2040420215,0,0,0,0,0,3,0,2,0,0,2,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0165289256198347,0.0227173941974505,0.0188712925406837,7.05869175917849e-05,0.0165289256198347,0.0227173941974505,0.0188712925406837,7.05869175917849e-05,0.0166006467244471,0.00632778017825847
HT,HTI,Haiti,2021-04-07,2021-04-05,45,15666705.8020883,53,390,58,236,433,0,131,52,0,0,4,96,1,0,3,241319.580341398,0,1,0,0,2,176865.861996117,58,111,1671.62162177294,1,0,0,0,0,5,0,2,0,0,3,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0229007633587786,0.0256157313423083,0.0154033389909722,6.09811854971612e-05,0.0152671755725191,0.0209966979415278,0.0112892821394872,5.23150965882399e-05,0.0346968472078535,0.00877315839073358
HT,HTI,Haiti,2021-04-08,2021-04-06,30,16217589.7771768,55,319,59,255,479,0,122,52,0,0,6,91,3,0,3,241319.580341398,0,1,0,0,2,176865.861996117,59,104,1566.2040420215,1,0,0,0,0,5,0,2,0,0,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0245901639344262,0.0274816277781072,0.014880113731882,5.89254087783804e-05,0.0163934426229508,0.0225327379431889,0.010905804402885,5.05478414276523e-05,0.0376706983362454,0.00942947712380709
HT,HTI,Haiti,2021-04-09,2021-04-07,30,14708831.1269039,45,242,58,167,390,0,105,42,0,0,4,79,3,0,2,176587.449349989,0,1,0,0,1,112133.731004708,58,90,1355.3688825186,3,0,1,0,0,4,0,1,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0190476190476191,0.0261455482229834,0.0120055392455348,5.56579364836127e-05,0.00952380952380953,0.0185772237565978,0.00762356505675046,4.44504627922803e-05,0.0427927782230193,0.0107747588870345
HT,HTI,Haiti,2021-04-10,2021-04-07,35,19241077.2374846,59,281,59,207,583,0,140,57,0,0,4,110,3,0,3,261210.072306715,0,1,0,0,2,196756.353961434,59,121,1822.21816427501,4,0,1,0,0,5,0,1,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0214285714285714,0.0239870559672134,0.0135756469912109,5.17065499002438e-05,0.0142857142857143,0.0196566985974023,0.0102258491836477,4.49522200350475e-05,0.0323781208840456,0.00812693086446316
