ISO2,ISO_3,country_agg,date,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,first_date,day_count,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
ID,IDN,Indonesia,2021-04-30,156605074.755665,890,2818,365.2,3384,11746.5,22,1508,729,0,0,358,813,129,212,54,4293513.26499172,8,27,3,5,35,2885109.60988756,371,1283,20988.9954696706,29,6,13,4,2,103,14,51,7,7,103,13,50,6,7,194,8,1,7,0,1,7,1,17,0,1,21,2,4,2,5,2,3,3,2,2,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,11,15,8,18,13,12,13,6,8,14,15,8,0,0,0,0,0,0,1,0,0,0,0,0,2021-04-30,1508,1,0.0145888594164456,0.00605155275775588,0.0358090185676393,0.00937832247398884,0.0274161822130634,2.55747963424702e-05,0.023209549071618,0.00759943796774507,0.0184228360057227,2.10613226602798e-05,0.0176759293000039,0.0017826692985336
ID,IDN,Indonesia,2021-05-01,155789017.437782,827,2537,482,3284,10817.5,14,1476,674,0,0,393,760,123,253,38,3115109.00477558,5,19,0,4,27,1975231.41711713,490,1279,20923.5582273645,36,6,20,2,4,79,14,45,1,12,85,16,47,3,12,217,11,5,6,2,3,9,5,8,2,3,12,3,6,2,8,3,6,7,4,3,3,5,5,1,3,0,4,2,3,4,1,1,2,2,1,4,9,4,10,5,9,9,6,5,6,6,6,1,3,0,4,2,3,4,1,1,2,2,1,2021-05-01,1476,1,0.00948509485094851,0.00494488571726864,0.0257452574525745,0.00807959880201383,0.019995690684805,2.19817300224645e-05,0.0182926829268293,0.00683651277384776,0.012678887444078,1.75690976668079e-05,0.0234185789374563,0.00204910785447868
ID,IDN,Indonesia,2021-05-02,158418083.223237,937,2767.3,506,3672,12529.5,21,1589,720,0,0,410,872,115,274,28,3282161.79500741,7,15,4,3,21,2769834.25715901,508,1394,22804.8789436639,21,4,14,2,2,71,13,44,6,6,77,17,45,6,8,212,13,6,7,3,3,8,6,14,3,3,16,3,3,1,5,5,4,1,1,2,2,5,4,2,2,1,3,3,3,1,1,1,1,3,2,7,7,5,12,9,10,6,4,5,10,10,6,2,2,1,3,3,3,1,1,1,1,3,2,2021-05-02,1589,1,0.013215859030837,0.00561493743881854,0.0176211453744493,0.00646908283801262,0.0207183531591043,2.21807964997842e-05,0.013215859030837,0.00561493743881854,0.0174843313389663,2.04098574016788e-05,0.0222759349547498,0.0019154037279061
ID,IDN,Indonesia,2021-05-03,157527682.188851,990,3134,450,3819,13074.62,22,1652,777,0,0,419,891,132,269,32,3328772.29470178,2,17,1,1,24,2512353.88451601,452,1441,23573.7665407602,27,4,15,1,2,74,7,45,4,3,81,10,46,4,5,246,11,3,8,2,1,6,4,14,2,2,17,1,3,1,0,4,3,1,0,2,1,3,1,0,2,0,0,2,0,0,0,0,0,0,0,7,9,7,9,10,11,7,5,10,11,9,5,1,2,0,1,3,1,1,0,1,1,1,1,2021-05-03,1652,1,0.013317191283293,0.00552761986806557,0.0193704600484262,0.00664607936222312,0.0211313481443287,2.24592610128884e-05,0.0145278450363196,0.00576986760099237,0.0159486501014094,1.95632270477772e-05,0.0191738557866207,0.00175058961172741
ID,IDN,Indonesia,2021-05-04,155789891.450563,930,2951,555,3714,12271,24,1575,740,0,0,386,861,117,250,36,3127059.1574781,5,20,2,2,26,2371753.60352889,559,1350,22085.0692782972,32,3,19,1,1,79,11,48,5,4,79,11,48,5,4,200,11,2,9,2,0,6,3,15,2,0,19,1,2,0,4,1,3,3,1,3,5,2,2,0,0,0,0,0,0,0,0,0,1,0,1,10,12,2,16,11,11,10,6,9,18,10,10,1,1,0,1,0,1,1,1,1,2,1,2,2021-05-04,1575,1,0.0152380952380952,0.00604976874105832,0.0228571428571429,0.00738070443592116,0.0200722853605069,2.20228684846298e-05,0.0165079365079365,0.00629273780513687,0.0152240532517574,1.92270350073868e-05,0.0253112178619845,0.00207151562242312
ID,IDN,Indonesia,2021-05-05,155393603.840983,981,3260,389,3780,12511.5,18,1671,748,0,0,411,931,123,264,43,3734640.74619607,4,22,2,1,25,2476581.93355612,394,1466,23982.7493051731,20,2,14,2,0,85,13,48,6,6,75,9,48,3,6,215,12,4,8,1,2,10,4,12,1,2,16,2,7,2,7,4,4,4,2,1,2,5,5,0,1,1,3,1,0,1,0,1,1,2,2,7,12,4,12,10,10,7,6,5,7,11,8,0,1,1,3,1,0,1,0,1,1,2,2,2021-05-05,1671,1,0.0107719928186715,0.00494944036090791,0.0257330939557151,0.0075918015002527,0.0240334264338049,2.40800197924102e-05,0.0149611011370437,0.00582060778661432,0.0159374766550267,1.96903143116857e-05,0.0164284751087739,0.00160879314747124
ID,IDN,Indonesia,2021-05-06,158792929.282348,968,2758,595,3954,12378.12,25,1632,770,0,0,396,887,114,264,43,4151637.87701497,5,26,2,2,32,2887149.23278517,599,1396,22837.5975648169,36,7,24,3,3,99,17,57,6,9,91,11,55,4,7,232,13,2,11,0,2,11,5,18,1,4,23,3,4,4,7,11,3,5,3,3,5,7,3,0,1,1,1,1,0,1,1,0,1,0,0,12,13,9,17,21,11,10,8,9,17,18,8,2,4,1,4,4,1,2,1,0,4,2,1,2021-05-06,1632,1,0.0153186274509804,0.00595862153848677,0.0263480392156863,0.00777076965871919,0.0261449794759626,2.48184021381402e-05,0.0196078431372549,0.00672671209059711,0.0181818500725026,2.0781030277287e-05,0.0262286783143427,0.00207271493407359
ID,IDN,Indonesia,2021-05-07,166409790.65687,962,2603,500,3729,12543,19,1604,753,0,0,388,876,114,263,43,5930114.27011289,8,22,4,4,28,4257081.73143722,505,1398,22870.31618597,26,2,14,1,1,103,17,57,7,10,100,16,52,7,8,217,12,2,10,1,1,7,2,15,1,1,14,1,6,2,4,4,4,1,1,2,1,3,2,0,1,1,1,0,0,0,1,0,0,0,0,5,13,6,10,5,10,7,4,4,8,10,4,0,1,1,1,0,0,0,1,0,0,0,0,2021-05-07,1604,1,0.0118453865336658,0.00529459784872766,0.0268079800498753,0.007904551337774,0.0356356092192949,2.81657506786466e-05,0.0174563591022444,0.00640912389970236,0.0255819186757776,2.39882119791404e-05,0.0220810239742027,0.00190446522938899
ID,IDN,Indonesia,2021-05-08,167013358.854323,992,3104,397,3787,12839.9,32,1647,779,0,0,425,878,142,261,32,3613170.2804355,4,19,1,2,24,2697291.68846638,403,1438,23524.6886090306,38,3,27,1,1,76,10,47,2,7,80,10,45,3,7,234,15,5,10,1,4,8,6,23,1,4,25,1,4,3,5,3,3,3,3,1,4,3,3,1,1,1,2,3,2,1,1,0,2,2,1,8,19,9,18,18,13,14,9,8,21,18,10,2,2,1,2,4,2,2,1,0,3,3,1,2021-05-08,1647,1,0.0194292653309047,0.00666605580063497,0.0194292653309047,0.00666605580063497,0.0216340196090966,2.20643819525649e-05,0.0145719489981785,0.00578725438992478,0.0161501553346945,1.91172424683752e-05,0.0171309387638524,0.00165815285450161
ID,IDN,Indonesia,2021-05-09,164879285.108299,984,2841,314,3873,12965.5,36,1633,804,0,0,415,854,128,271,55,4606188.35671388,8,27,4,4,37,3267371.30209437,319,1396,22837.5975648169,42,6,21,4,2,98,16,50,7,9,107,22,49,9,13,225,15,6,9,4,1,12,8,19,4,3,33,5,6,4,9,5,8,2,3,3,5,8,5,2,3,2,5,2,4,0,2,1,2,4,3,15,19,17,29,20,21,14,16,14,26,26,18,4,4,2,7,3,6,0,4,2,4,6,4,2021-05-09,1633,1,0.0220453153704838,0.00712151711518155,0.033680342927128,0.00874991145320423,0.0279367317349075,2.51535975569441e-05,0.0226576852418861,0.00721748881387541,0.0198167483559153,2.12733007100501e-05,0.0139681942942827,0.0015220835025116
ID,IDN,Indonesia,2021-05-10,162959005.022138,950,2874.18,407,3716,12813.15,21,1573,752,0,0,442,798,126,305,35,3575438.09615391,4,18,1,2,27,2625816.2312478,412,1360,22248.6623840624,31,4,19,0,4,93,11,49,3,7,90,13,50,5,8,208,9,3,6,2,1,3,3,16,2,1,15,0,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,8,9,4,14,9,9,12,8,5,11,11,8,0,1,0,0,0,0,1,0,0,0,1,0,2021-05-10,1573,1,0.0133502860775588,0.00567166424022716,0.0222504767959313,0.00728898735805012,0.0219407211995936,2.2491423703856e-05,0.0171646535282899,0.00641861954096872,0.016113354588113,1.93318948324681e-05,0.0185179671877772,0.00177147068602011
ID,IDN,Indonesia,2021-05-11,163380061.683424,890,3094,499,3400.5,11643.63,25,1575,718,0,0,399,852,136,250,44,5869602.11674555,6,23,3,3,34,5087869.39448252,508,1365,22330.4589369449,32,1,18,0,1,104,18,52,8,10,108,19,56,8,11,232,13,5,7,2,3,8,5,14,2,3,20,4,6,1,5,5,6,5,3,2,0,3,1,2,2,1,3,2,3,2,1,1,0,1,1,13,17,7,16,10,14,13,7,9,11,10,6,2,2,1,3,2,3,2,1,1,0,1,1,2021-05-11,1575,1,0.0158730158730159,0.0061725285484033,0.0279365079365079,0.00813844040092493,0.0359260613337195,2.85370146469757e-05,0.0215873015873016,0.00717741456591151,0.0311413115043445,2.66346645654317e-05,0.022749196576499,0.00195562381092571
ID,IDN,Indonesia,2021-05-12,172870425.286408,884,2950,560,3518,11623.66,24,1523,697,0,0,388,825,117,247,37,3947870.69364756,3,20,2,1,21,2040968.11003577,567,1337,21872.3982408025,30,2,19,0,2,77,9,46,4,4,86,11,50,3,7,195,14,4,9,2,2,8,4,18,2,2,18,2,2,1,5,3,5,2,2,4,6,4,4,0,0,0,1,1,1,0,0,0,1,0,0,9,9,3,12,12,10,7,6,9,16,12,9,0,0,0,1,1,1,0,0,0,1,0,0,2021-05-12,1523,1,0.0157583716349311,0.00625467392149312,0.0242941562705187,0.00773229656726807,0.0228371665489156,2.22685695499017e-05,0.0137885751805647,0.00585656340851817,0.0118063463235793,1.61015071901634e-05,0.0259230832283528,0.00210591016869841
ID,IDN,Indonesia,2021-05-13,146792645.084623,889,2552,483,3477,11716.5,32,1481,690,0,0,430,764,109,302,44,4311608.60931787,8,26,3,4,31,2731634.92719293,487,1275,20858.1209850585,34,2,25,0,1,90,12,56,5,6,87,10,49,5,4,219,18,8,10,1,6,15,8,21,1,6,29,5,8,3,8,7,6,2,3,3,5,7,5,3,4,2,4,4,2,1,2,2,2,3,1,15,20,8,19,16,15,8,8,11,18,18,14,3,4,2,4,4,2,1,2,2,2,3,1,2021-05-13,1481,1,0.0216070222822417,0.00740499355957672,0.0297096556380824,0.00864709490514808,0.0293721024430912,2.73142855195749e-05,0.0209318028359217,0.00729088673187715,0.0186087996821516,2.18613110277734e-05,0.0233482201176634,0.00204930812704981
ID,IDN,Indonesia,2021-05-14,167124842.848027,951,2515,435,3690,12556.5,28,1624,750,0,0,438,871,136,282,36,4087828.26133206,5,26,2,2,29,3585378.02920965,443,1382,22608.5672167457,40,5,26,3,1,102,14,70,5,7,100,15,67,5,8,213,16,5,11,3,2,13,6,19,3,2,25,9,6,2,8,6,6,6,2,4,6,8,4,2,3,1,2,3,2,3,0,2,2,3,0,15,18,7,18,16,16,17,10,10,17,17,10,2,4,2,2,3,3,4,0,2,3,4,1,2021-05-14,1624,1,0.0172413793103448,0.00633088628530309,0.0221674876847291,0.00716053633915432,0.0244597283783195,2.34194127740315e-05,0.0178571428571429,0.00644092728652246,0.0214532918512299,2.19667261403397e-05,0.0195943420807259,0.00180667409766271
ID,IDN,Indonesia,2021-05-15,169288253.633955,1035,3126.2,504,4067,13704.5,36,1731,847,0,0,451,933,124,311,53,4818210.81865897,6,35,3,3,40,3342116.86901865,508,1502,24571.6844859277,38,2,26,2,0,103,12,62,4,8,103,13,65,3,10,245,17,4,12,1,2,13,5,25,2,2,32,6,7,3,9,6,6,4,1,5,3,5,3,1,1,0,2,1,2,1,0,3,0,1,0,18,24,15,26,19,17,15,13,13,21,18,12,2,2,1,3,2,3,2,1,4,1,2,0,2021-05-15,1731,1,0.0207972270363952,0.00672262042815344,0.0306181398035817,0.00811589467434244,0.0284615779017792,2.50492170374958e-05,0.0231080300404391,0.00707789782017965,0.0197421663776223,2.09557034114803e-05,0.0206742032802405,0.00177913381574466
ID,IDN,Indonesia,2021-05-16,156117175.828708,1112,2433.5,615,4281.7,14650.17,16,1828,823,0,0,477,989,131,329,38,4017481.57481781,7,18,3,3,25,2982238.3993147,621,1591,26027.6631272377,30,3,14,1,2,89,11,48,5,5,80,6,45,3,3,270,10,2,8,0,2,8,2,13,0,2,13,3,4,2,5,5,4,3,3,5,5,4,5,1,0,0,1,1,1,0,0,1,1,1,1,6,8,4,9,9,6,7,5,7,10,6,7,1,0,0,1,1,1,0,0,1,1,1,1,2021-05-16,1828,1,0.0087527352297593,0.00426995100621887,0.0207877461706783,0.00654036698677484,0.0257337576950905,2.48378030462611e-05,0.0136761487964989,0.00532416702876024,0.0191025643622123,2.1472389836409e-05,0.0238592299648343,0.00185402224281509
ID,IDN,Indonesia,2021-05-17,160560905.46196,1019,2875.7,446,3941,13309.63,29,1739,820,0,0,468,938,125,320,43,3633893.80251978,8,22,0,6,25,1958840.53811209,453,1513,24751.6369022694,35,6,18,0,4,99,17,54,3,12,95,17,50,5,11,261,13,6,6,0,5,11,8,16,0,6,27,5,7,5,5,7,3,5,4,6,5,4,4,4,4,2,2,3,2,2,1,2,3,3,3,13,20,12,17,22,14,18,13,14,19,16,10,5,6,2,4,5,3,4,3,3,5,4,4,2021-05-17,1739,1,0.0166762507188039,0.00601860403785528,0.0247268545140886,0.0072987059937555,0.0226324944547646,2.30050587136679e-05,0.0143760782058654,0.00559466557188437,0.0121999843764968,1.6980181899957e-05,0.0183018198670516,0.00166986845063128
ID,IDN,Indonesia,2021-05-18,170349388.328232,1054,3098,498,4104,13557.5,23,1727,835,0,0,443,936,129,296,50,4667880.05177565,9,28,3,5,34,3322107.65476903,501,1532,25062.4638032232,27,7,11,2,5,94,15,57,4,10,104,16,60,4,10,236,12,3,9,0,2,9,3,17,0,2,20,5,4,5,8,5,5,2,5,3,5,7,3,2,1,3,3,2,3,0,2,1,2,2,1,14,14,11,17,12,15,10,12,11,14,17,12,2,1,3,3,2,3,0,2,1,2,2,1,2021-05-18,1727,1,0.013317892298784,0.00540640153694442,0.0289519397799653,0.00790789907810237,0.0274018010724025,2.45151235805084e-05,0.0196873190503764,0.00655205481704547,0.0195017292833945,2.07652794249171e-05,0.0199900538084994,0.00173283987429116
ID,IDN,Indonesia,2021-05-19,179298678.778474,869,2147,539,3445,11266,20,1425,684,0,0,364,758,111,243,38,5165113.83465166,5,23,1,4,31,4500069.71397014,543,1229,20105.5926985387,24,4,12,2,2,84,11,52,3,8,87,14,50,5,9,195,16,3,13,1,2,11,3,15,1,2,15,4,7,4,8,4,7,7,3,3,5,10,3,0,1,1,0,0,1,1,1,0,2,2,0,8,10,7,12,8,11,10,5,7,9,14,6,0,1,1,0,0,1,1,1,0,2,2,0,2021-05-19,1425,1,0.0140350877192982,0.00610771768298524,0.0266666666666667,0.00836480504213434,0.0288073167624019,2.44829446835151e-05,0.0217543859649123,0.00757422196833669,0.0250981755394307,2.28960763254598e-05,0.0270074107310184,0.00224071123509284
ID,IDN,Indonesia,2021-05-20,150753260.251813,987,2206.6,1432.2859,3960,703,21,1398,771,89,1153,413,801,137,257,80,7972997.58157017,17,49,3,14,63,6390898.33237224,1448.2859,1367,22363.177558098,42,9,25,2,7,144,26,88,5,20,131,23,78,7,15,283,11,6,5,3,3,8,8,11,3,5,18,5,7,3,5,6,3,2,3,3,4,1,3,4,5,2,3,4,2,2,2,2,3,0,3,12,17,8,14,14,10,11,8,7,14,8,9,6,7,2,5,6,4,4,2,2,5,1,4,2021-05-20,1398,1,0.0150214592274678,0.00637622966363009,0.0572246065808298,0.0121755904839208,0.0528877290497886,3.57267018582035e-05,0.0450643776824034,0.0108742231641686,0.0423931019581074,3.21629566340828e-05,0.06476208026509,0.00322554261396538
ID,IDN,Indonesia,2021-05-21,161148231.504894,972,2708.5,1399,3790,1095.5,37,1470,815,88,1160,416,852,128,273,77,8057609.32023907,12,45,7,5,53,5223581.35720566,1414,1430,23393.8141244185,64,9,36,5,4,134,20,79,9,11,148,30,87,15,15,327,25,10,15,4,5,19,11,21,4,6,31,7,8,7,13,8,12,7,8,5,10,9,6,4,2,3,6,2,6,3,2,3,4,3,2,16,17,14,24,17,21,16,12,11,22,19,13,4,3,3,6,3,7,3,2,4,5,3,3,2021-05-21,1470,1,0.0251700680272109,0.00800748338362932,0.0523809523809524,0.0113891944994315,0.0500012270999968,3.36501630270546e-05,0.0360544217687075,0.00953004494470278,0.0324147606736039,2.73433263619807e-05,0.0604433288423911,0.00305374839073585
ID,IDN,Indonesia,2021-05-22,164049067.194001,1007,2346.1,1556.76,4037.3,803,39,1484,784,89,1211,454,859,121,318,99,10350902.709927,11,73,4,7,68,7062696.95252597,1576.76,1453,23770.0782676784,69,7,54,3,4,162,21,116,7,14,149,22,103,8,14,313,13,2,10,1,1,10,3,33,1,2,36,5,9,3,7,6,7,7,5,1,8,8,4,1,2,0,2,1,1,1,1,1,2,2,2,24,32,18,32,24,30,29,17,15,33,28,20,2,3,1,3,1,2,1,2,2,3,3,3,2021-05-22,1484,1,0.0262803234501348,0.00813885791239543,0.066711590296496,0.0126952051585889,0.0630963826065906,3.72058213955282e-05,0.045822102425876,0.0106385716442975,0.0430523444804094,3.10601610364251e-05,0.0663338160793528,0.00316370580275759
ID,IDN,Indonesia,2021-05-23,160352008.898187,1000,2455.1,1387,4217,995,26,1448,800,71,1185,409,864,123,268,95,9187524.30367212,16,62,4,12,72,6703635.13351424,1401,1411,23082.9872234647,57,7,36,1,6,159,29,103,8,21,140,27,92,9,18,312,13,5,8,3,2,11,8,13,3,5,24,6,9,2,6,5,10,8,6,2,5,8,4,2,2,0,1,1,2,1,2,0,0,2,0,13,21,8,18,15,21,20,15,8,18,19,14,4,5,1,4,3,5,3,4,1,3,4,2,2021-05-23,1448,1,0.0179558011049724,0.00683961601290812,0.0656077348066298,0.0127528117574614,0.0572959725718533,3.59716714057429e-05,0.0497237569060774,0.0111962016922039,0.0418057446213262,3.09781623497329e-05,0.0606940508365327,0.00308019835059541
ID,IDN,Indonesia,2021-05-24,165683540.542597,1013,2616.6,1730.469,4377,954,29,1489,828,85,1221,435,867,123,298,81,8752945.85717794,14,58,7,7,60,6951132.27242285,1743.469,1456,23819.1561994079,59,11,39,6,5,141,28,98,12,15,139,30,93,12,17,313,16,5,9,0,5,15,7,18,2,5,28,9,9,3,11,8,7,5,4,3,9,6,6,2,2,0,3,2,2,1,1,1,4,2,2,20,21,5,20,18,15,17,10,9,22,17,13,4,3,0,5,4,4,2,1,3,6,4,3,2021-05-24,1489,1,0.0194761584956347,0.00701910066996575,0.0543989254533244,0.0115199310901296,0.0528293023465874,3.40612022019785e-05,0.0402955003357958,0.00998844273244178,0.0419542716775522,3.05273861495828e-05,0.073196085764085,0.00330767448469804
ID,IDN,Indonesia,2021-05-25,162856128.499372,979,2130.5,1562.2,4103.4,909,25,1398,762,83,1140,456,765,131,307,87,10935798.104649,25,46,7,16,68,8415753.15462691,1580,1361,22265.0216946389,46,12,25,5,6,142,30,86,10,18,139,31,80,11,18,322,10,5,5,0,5,9,7,14,1,6,24,5,4,2,6,5,5,6,3,4,4,7,4,3,3,1,3,3,3,3,1,2,3,4,3,15,17,8,18,15,18,20,11,13,18,18,14,5,5,1,5,5,5,5,2,3,5,5,5,2021-05-25,1398,1,0.0178826895565093,0.00694692494666928,0.0622317596566524,0.012663341125188,0.0671500557296574,3.84392691288921e-05,0.0486409155937053,0.0112763256846136,0.0516759991298663,3.39992118863771e-05,0.0709633263182692,0.00337263964589684
ID,IDN,Indonesia,2021-05-26,162849490.265278,951,2538,1432.7,4219,825,24,1380,758,75,1142,422,817,109,288,92,9508270.19906616,23,51,6,14,63,6555544.56778646,1439.6,1350,22085.0692782972,50,9,30,2,5,141,37,84,7,26,142,32,97,7,20,335,13,4,9,0,3,10,4,17,0,3,21,6,8,5,8,3,7,4,6,4,4,4,6,2,3,1,3,1,3,2,1,1,2,1,2,15,17,8,19,7,17,9,12,8,14,15,10,2,3,1,3,1,3,2,1,1,2,1,2,2021-05-26,1380,1,0.0173913043478261,0.00689707465745772,0.0666666666666667,0.0131607702188251,0.058386858832517,3.60121209669683e-05,0.0456521739130435,0.0110126699506087,0.0402552354146619,3.01886679457338e-05,0.0651843099000229,0.00325561649788315
ID,IDN,Indonesia,2021-05-27,164151227.773147,972,2238.1,1604,4183,993,39,1394,797,81,1137,424,812,122,280,92,11364277.0257772,21,56,2,18,67,7580766.41675353,1611,1360,22248.6623840624,55,12,34,4,7,153,31,96,6,24,129,23,80,7,15,327,22,7,15,2,4,18,12,24,4,6,35,8,11,3,13,6,9,4,5,3,6,8,8,1,2,0,3,1,2,1,0,0,1,3,1,22,26,9,30,19,23,20,12,12,23,19,19,6,6,2,8,4,7,6,3,3,6,5,5,2021-05-27,1394,1,0.0279770444763271,0.00865677005000647,0.0659971305595409,0.0130332683157468,0.0692305332097933,3.88325513906236e-05,0.0480631276901004,0.0112286305620011,0.0461816004643594,3.21065293026759e-05,0.072408847425993,0.00340541664351533
ID,IDN,Indonesia,2021-05-28,161549349.06117,896,2246.3,1271,3672.3,892,28,1318,733,74,1066,420,730,114,289,105,13295446.0021605,17,73,4,11,77,10177574.6400399,1281,1287,21054.4327119767,56,14,33,3,9,161,26,115,8,17,148,27,101,7,18,292,16,6,9,2,4,13,9,15,4,5,25,8,10,4,11,9,9,5,7,5,7,9,8,3,4,2,3,4,3,2,2,0,3,4,3,19,21,13,22,18,19,13,13,10,19,20,18,5,7,5,6,6,6,3,2,2,6,7,5,2021-05-28,1318,1,0.0212443095599393,0.00778482486054323,0.0796661608497724,0.0146184062065344,0.082299595011839,4.2378423387281e-05,0.0584218512898331,0.0126621142831011,0.0629997873664359,3.74657880009195e-05,0.0608422947093375,0.00322885375253929
ID,IDN,Indonesia,2021-05-29,165549954.13154,876,2194,1114,3599,707,36,1266,699,91,1023,405,703,116,271,78,8925674.01369271,11,48,2,9,56,6120210.07014712,1129,1231,20138.3113196917,50,5,32,1,4,133,22,88,9,13,139,25,90,10,15,271,16,6,9,1,5,13,8,23,1,7,33,5,10,4,10,8,9,10,4,5,7,8,3,0,4,0,2,1,3,3,0,0,1,0,0,18,28,14,29,28,26,26,15,14,25,25,15,2,6,2,4,3,5,4,2,0,3,2,2,2021-05-29,1266,1,0.028436018957346,0.00915590628044973,0.0616113744075829,0.0132450332893221,0.0539152913724199,3.44036521950684e-05,0.0442338072669826,0.0113262001292008,0.0369689626448596,2.87423539277895e-05,0.0560622974825122,0.00317719359284144
ID,IDN,Indonesia,2021-05-30,160215727.319247,944,2700.75,1644,4446,820,34,1360,748,69,1127,434,756,135,282,76,8739248.50853586,15,45,9,6,49,4689742.10213682,1654,1315,21512.4934081191,59,12,37,3,9,130,30,76,13,17,137,33,81,18,15,339,20,8,10,2,6,17,9,20,3,6,31,6,12,4,10,6,8,10,2,7,8,8,6,1,5,0,2,2,1,3,0,1,3,1,1,17,23,10,24,17,20,22,9,15,22,22,17,2,6,1,3,3,2,4,1,1,4,2,1,2021-05-30,1360,1,0.025,0.00829757046096748,0.0558823529411765,0.0122075647492445,0.054546758016596,3.51641413879998e-05,0.0360294117647059,0.00990464956247139,0.0292714216051463,2.61015521306446e-05,0.0768855552269807,0.00356002351620014
ID,IDN,Indonesia,2021-05-31,161192282.467731,899,2654,1378.6,3845,915,27,1316,706,100,1044,419,750,125,280,75,10087061.3719472,17,45,5,10,58,6933663.93099539,1392,1292,21136.2292648592,57,9,37,3,5,140,24,93,6,16,156,28,108,8,19,310,17,5,12,1,4,14,6,19,1,5,24,5,9,4,12,7,8,10,2,3,5,11,5,2,3,2,2,2,2,3,1,2,2,3,3,14,17,7,22,14,17,16,8,6,15,20,11,3,3,2,3,2,3,4,2,2,3,4,3,2021-05-31,1316,1,0.020516717325228,0.00765900931746621,0.0569908814589666,0.0125250878180015,0.0625778183516106,3.73898558304804e-05,0.0440729483282675,0.0110896687636622,0.0430148629006691,3.13211598864352e-05,0.0658584832023145,0.00334384805395788
ID,IDN,Indonesia,2021-06-01,165607092.168661,938,2330.2,1263,4039,887,22,1375,759,84,1110,442,766,119,311,92,10873742.4754398,15,54,6,9,64,7024633.51535463,1272,1339,21905.1168619555,50,15,26,4,10,146,31,80,9,19,140,37,75,13,20,317,11,2,9,0,2,8,6,15,0,6,19,6,7,3,5,2,5,4,2,6,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,16,14,8,16,9,14,10,8,13,15,16,12,4,2,1,5,3,3,3,3,3,4,4,3,2021-06-01,1375,1,0.016,0.00663214911955439,0.0669090909090909,0.0132069120474936,0.0656598840849497,3.77234304210972e-05,0.0465454545454545,0.01113487578445,0.042417467895641,3.06951035435817e-05,0.0580686242404482,0.00309710339295296
