ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
BT,BTN,Bhutan,2021-05-22,2021-03-10,2,7303932.74462323,43,209,294,174,498,7,100,51,0,5,26,50,17,7,12,938035.383960343,4,5,0,4,6,467753.506536298,294,85,2230.76211734694,14,7,6,3,4,15,5,7,2,3,11,5,3,2,3,20,4,3,0,0,3,3,4,1,0,4,6,3,2,3,2,3,2,3,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,6,5,5,3,4,4,6,5,4,5,5,6,4,3,3,3,3,3,4,4,3,4,3,4,54,0.07,0.0500078962992033,0.12,0.0636912907284269,0.128428809075614,0.000242634397380274,0.06,0.046546565661405,0.0640413216948955,0.000177553071336315,0.131793523708237,0.0140371844314307
BT,BTN,Bhutan,2021-05-23,2021-03-10,1,7311733.18210785,44,209,314,182,498,7,101,51,1,5,27,50,18,7,12,938035.383960343,4,5,0,4,6,467753.506536298,314,86,2257.00637755102,14,7,6,3,4,15,5,7,2,3,11,5,3,2,3,20,4,3,0,0,3,3,4,1,0,4,6,3,2,3,2,3,2,3,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,6,5,5,3,4,4,6,5,4,5,5,6,4,3,3,3,3,3,4,4,3,4,3,4,55,0.0693069306930693,0.0495312145212828,0.118811881188119,0.063103239748985,0.128291796294722,0.000242394595914189,0.0594059405940594,0.0461002688546413,0.0639729999558671,0.000177370124255428,0.139122336172,0.0142774566011872
BT,BTN,Bhutan,2021-05-24,2021-03-11,1,7244629.38511088,44,206,314,185,483,7,100,50,1,6,27,49,18,7,12,938035.383960343,4,5,0,4,6,467753.506536298,314,85,2230.76211734694,14,7,6,3,4,15,5,7,2,3,11,5,3,2,3,20,4,3,0,0,3,3,4,1,0,4,6,3,2,3,2,3,2,3,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,6,5,5,3,4,4,6,5,4,5,5,6,4,3,3,3,3,3,4,4,3,4,3,4,55,0.07,0.0500078962992033,0.12,0.0636912907284269,0.129480106447983,0.000244472986821794,0.06,0.046546565661405,0.0645655535530391,0.000178956354017305,0.140759069538729,0.0144316880482492
BT,BTN,Bhutan,2021-05-27,2021-03-11,1,7446741.58730597,44,206,314,185,483,7,101,50,2,6,27,50,18,7,12,938035.383960343,4,5,0,4,6,467753.506536298,314,86,2257.00637755102,14,7,6,3,4,15,5,7,2,3,11,5,3,2,3,21,4,3,0,0,3,3,4,1,0,4,6,3,2,3,2,3,2,3,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,6,5,5,3,4,4,6,5,4,5,5,6,4,3,3,3,3,3,4,4,3,4,3,4,56,0.0693069306930693,0.0495312145212828,0.118811881188119,0.063103239748985,0.125965883596573,0.000238317322232926,0.0594059405940594,0.0461002688546413,0.062813178227327,0.000174262291297897,0.139122336172,0.0142774566011872
BT,BTN,Bhutan,2021-05-28,2021-03-11,2,7573705.45906732,45,206,314,189,483,7,103,51,2,7,28,50,18,8,12,938035.383960343,4,5,0,4,6,467753.506536298,314,88,2309.49489795918,14,7,6,3,4,15,5,7,2,3,11,5,3,2,3,21,4,3,0,0,3,3,4,1,0,4,6,3,2,3,2,3,2,3,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,6,5,5,3,4,4,6,5,4,5,5,6,4,3,3,3,3,3,4,4,3,4,3,4,57,0.0679611650485437,0.0486045459568198,0.116504854368932,0.0619588820707853,0.123854220240017,0.000234605115045627,0.058252427184466,0.0452328285398226,0.0617601924268521,0.000171437226912296,0.135960464895363,0.013978569021085
BT,BTN,Bhutan,2021-05-31,2021-03-11,1,7591792.32614996,46,206,314,190,483,7,104,51,2,8,29,50,19,8,12,938035.383960343,4,5,0,4,6,467753.506536298,314,89,2335.73915816327,14,7,6,3,4,15,5,7,2,3,11,5,3,2,3,21,4,3,0,0,3,3,4,1,0,4,6,3,2,3,2,3,2,3,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,6,5,5,3,4,4,6,5,4,5,5,6,4,3,3,3,3,3,4,4,3,4,3,4,58,0.0673076923076923,0.0481540666146872,0.115384615384615,0.0614020143444318,0.123559146992111,0.000234085594595105,0.0576923076923077,0.0448112176503365,0.0616130534715918,0.00017104220099807,0.134432819222382,0.0138337194538218
BT,BTN,Bhutan,2021-06-01,2021-03-15,1,7318039.64114764,42,204,214,184,414,7,100,50,2,9,29,46,19,8,12,938035.383960343,4,5,0,4,6,467753.506536298,214,85,2230.76211734694,14,7,6,3,4,15,5,7,2,3,11,5,3,2,3,20,4,3,0,0,3,3,4,1,0,4,6,3,2,3,2,3,2,3,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,6,5,5,3,4,4,6,5,4,5,5,6,4,3,3,3,3,3,4,4,3,4,3,4,58,0.07,0.0500078962992033,0.12,0.0636912907284269,0.128181238413357,0.000242201065386504,0.06,0.046546565661405,0.0639178700134703,0.000177222490974865,0.0959313403862675,0.0122208784366395
BT,BTN,Bhutan,2021-06-02,2021-03-15,1,7346547.98147533,43,204,214,190,414,7,101,50,2,10,29,47,19,8,12,938035.383960343,4,5,0,4,6,467753.506536298,214,86,2257.00637755102,14,7,6,3,4,15,5,7,2,3,11,5,3,2,3,20,4,3,0,0,3,3,4,1,0,4,6,3,2,3,2,3,2,3,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,6,5,5,3,4,4,6,5,4,5,5,6,4,3,3,3,3,3,4,4,3,4,3,4,59,0.0693069306930693,0.0495312145212828,0.118811881188119,0.063103239748985,0.127683830055373,0.000241330017036106,0.0594059405940594,0.0461002688546413,0.0636698361891545,0.000176558164304226,0.0948158596841016,0.0120862245707762
BT,BTN,Bhutan,2021-06-03,2021-03-16,1,7352185.5207963,43,203,214,190,414,7,100,49,2,11,28,47,18,8,12,938035.383960343,4,5,0,4,6,467753.506536298,214,85,2230.76211734694,14,7,6,3,4,15,5,7,2,3,11,5,3,2,3,20,4,3,0,0,3,3,4,1,0,4,6,3,2,3,2,3,2,3,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,6,5,5,3,4,4,6,5,4,5,5,6,4,3,3,3,3,3,4,4,3,4,3,4,59,0.07,0.0500078962992033,0.12,0.0636912907284269,0.127585924118349,0.000241158501289078,0.06,0.046546565661405,0.0636210151679682,0.000176427381656574,0.0959313403862675,0.0122208784366395
BT,BTN,Bhutan,2021-06-05,2021-03-17,1,7293109.15295961,44,204,214,195,414,7,100,50,2,12,29,46,19,8,12,938035.383960343,4,5,0,4,6,467753.506536298,214,85,2230.76211734694,14,7,6,3,4,15,5,7,2,3,11,5,3,2,3,20,4,3,0,0,3,3,4,1,0,4,6,3,2,3,2,3,2,3,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,6,5,5,3,4,4,6,5,4,5,5,6,4,3,3,3,3,3,4,4,3,4,3,4,59,0.07,0.0500078962992033,0.12,0.0636912907284269,0.128619408305397,0.000242967916342179,0.06,0.046546565661405,0.0641363644401893,0.000177807546632524,0.0959313403862675,0.0122208784366395
