ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
AO,AGO,Angola,2021-04-01,2021-03-31,68,21518273.2102533,61,190.3,31,252,545,2,126,52,0,0,21,81,19,1,3,148729.067457488,0,1,0,0,3,148729.067457488,31,109,1747.95282263198,6,0,5,0,0,5,0,3,0,0,5,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0158730158730159,0.0218231839682176,0.0238095238095238,0.0266198409578783,0.00691175662676406,3.50051966247997e-05,0.0238095238095238,0.0266198409578783,0.00691175662676406,3.50051966247997e-05,0.0177350324325812,0.00618747644639826
AO,AGO,Angola,2021-04-02,2021-04-01,61,20288736.7182764,64,242,42,224,604,3,129,56,0,0,25,83,24,1,4,438280.312183955,1,1,0,1,3,394096.692830393,42,115,1844.17040919888,9,0,7,0,0,10,1,7,0,1,7,1,3,0,1,23,1,0,1,0,0,1,0,1,0,0,3,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,3,2,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0232558139534884,0.0260081478581565,0.0310077519379845,0.0299122118319957,0.0216021489297136,6.32596537963114e-05,0.0232558139534884,0.0260081478581565,0.0194244076554744,6.0053043058653e-05,0.0227744680158083,0.00680877667319759
AO,AGO,Angola,2021-04-03,2021-04-02,53,19273941.4461683,58,317,25,180,586,1,114,55,0,0,19,81,16,2,4,615296.676813146,1,2,0,1,2,281744.522281498,25,107,1715.88029377635,5,0,4,0,0,8,1,6,0,1,5,1,3,0,1,17,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0087719298245614,0.0171170940046306,0.0350877192982456,0.0337766950017001,0.0319237597837295,7.84828239100886e-05,0.0175438596491228,0.0240998768411264,0.014617898631082,5.3580607215383e-05,0.0145697809402423,0.00566949069527297
AO,AGO,Angola,2021-04-04,2021-04-02,43,28359000.7702917,82,478,32,312,761,1,157,77,0,0,23,113,19,2,8,1797210.7456121,3,3,1,1,4,511428.685043584,32,145,2325.25834203337,7,1,5,0,0,12,3,7,1,1,9,3,4,1,1,21,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00636942675159236,0.0124440260501474,0.0509554140127389,0.0343982810141282,0.0633735567825373,8.96684943197216e-05,0.0254777070063694,0.0246475821893877,0.0180340869266221,4.89776467288876e-05,0.0137619117074178,0.00473524827461054
AO,AGO,Angola,2021-04-05,2021-04-04,72,19922731.7000894,59,272,20,241,468,2,115,42,0,0,18,82,17,0,6,1198960.34800698,2,3,1,0,4,246730.441970119,20,102,1635.69897163727,2,1,1,0,0,8,2,5,1,0,9,2,5,1,0,15,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,2,1,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0173913043478261,0.023892167460625,0.0521739130434783,0.0406434162092685,0.0601805197226845,0.000104429653306873,0.0347826086956522,0.0334882779444762,0.0123843680517472,4.85628929945802e-05,0.0122271887106347,0.00532584155789852
AO,AGO,Angola,2021-04-06,2021-04-05,69,22004442.7871577,70,178,22,281,696.5,2,141,45,0,0,19,104,19,0,4,113598.20886008,1,2,1,0,2,17046.2792080328,22,126,2020.56931790486,2,0,0,0,0,6,1,5,1,0,7,0,5,0,0,19,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,2,1,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0141843971631206,0.0195182924087626,0.0283687943262411,0.0274037313485917,0.00516251240528472,2.9943290824374e-05,0.0141843971631206,0.0195182924087626,0.0007746744315644,1.16247662993401e-05,0.0108880204232795,0.00452489398391923
AO,AGO,Angola,2021-04-07,2021-04-06,53,21777998.5232346,65,200,43,247,640.5,1,122,51,0,0,10,95,10,0,4,334993.296567611,2,1,2,0,1,78429.3380704861,43,108,1731.91655820417,5,2,0,2,0,7,4,3,4,0,6,2,2,2,0,14,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,0.00819672131147541,0.0159993017797116,0.0327868852459016,0.0315994369537229,0.0153821893325143,5.16870837018541e-05,0.00819672131147541,0.0159993017797116,0.00360131065243719,2.51585713453719e-05,0.0248279859652055,0.00732817731368348
AO,AGO,Angola,2021-04-08,2021-04-07,50,19913091.1671812,59,216,44,175,552,2,103,48,0,0,15,76,15,0,2,238441.366915564,1,1,1,0,1,78429.3380704861,44,92,1475.3363273591,3,2,0,2,0,7,3,3,3,0,6,2,2,2,0,9,1,0,1,0,0,1,1,1,1,0,2,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1,2,0.0194174757281553,0.0266482036524112,0.0194174757281553,0.0266482036524112,0.0119741011033254,4.7773204632182e-05,0.00970873786407767,0.018936178546626,0.00393858178080085,2.75100730078646e-05,0.0298237081159394,0.00867978008529769
AO,AGO,Angola,2021-04-09,2021-04-08,59,19146792.3149929,57,247,18,353,676,3,109,49,0,0,25,69,22,3,2,42557.1767762326,1,0,0,1,0,0,18,97,1555.51764949819,4,0,3,0,0,6,1,3,0,1,10,2,5,0,2,13,3,0,3,0,0,3,0,3,0,0,3,1,1,0,3,1,2,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0275229357798165,0.0307129762630489,0.018348623853211,0.0251950503612202,0.00222267918699406,2.10938223123683e-05,0,0,0,0,0.0115717105529512,0.00531473951440679
AO,AGO,Angola,2021-04-10,2021-04-09,56,22020787.0058533,52,245,11,362,590,3,115,57,0,0,22,71,19,3,5,922536.050793089,2,1,1,1,2,727431.905747204,11,98,1571.553913926,8,1,5,1,0,10,2,4,1,1,14,3,6,1,2,16,3,0,3,0,0,3,0,3,0,0,3,1,1,1,2,1,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0260869565217391,0.0291320448021993,0.0434782608695652,0.0372719980944675,0.0418938728460465,8.36784711417064e-05,0.0173913043478261,0.023892167460625,0.0330338741096696,7.46478077276327e-05,0.00699944170067966,0.00412182828703024
AO,AGO,Angola,2021-04-11,2021-04-10,49,21339798.320634,43,214,33,166,381,2,105,57,0,0,15,66,12,2,9,1337801.9226545,1,6,1,0,3,738038.17613642,33,88,1411.19126964784,10,2,7,1,1,11,1,6,1,0,12,2,5,1,1,11,2,0,2,0,0,2,0,2,0,0,2,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0190476190476191,0.0261455482229834,0.0857142857142857,0.0535452577734241,0.0626904670116277,0.000102847847146115,0.0285714285714286,0.0318658021730655,0.034585058633042,7.7527218332035e-05,0.0233844984090889,0.00788462398237951
AO,AGO,Angola,2021-04-12,2021-04-11,53,20544201.9731899,49,255,48,158,410.17,1,102,51,0,0,22,64,18,3,8,834485.9507073,0,6,0,0,3,387269.172458875,48,90,1443.26379850347,7,1,5,0,1,8,0,6,0,0,10,1,5,0,1,13,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00980392156862745,0.0191209083686488,0.0784313725490196,0.0521743147331624,0.0406190491991999,8.53618610901211e-05,0.0294117647058824,0.032788840416564,0.0188505337400917,5.88075199676553e-05,0.0332579532929264,0.00925077877601233
