"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2020/04/10","IT82",4999891,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/10","IT21",4356397,2,130,1,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/10","IT57",1525271,2,48,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/10","IT23",125666,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/10","IT52",3729641,9,550,5,380,0.02,0.0117002403149838,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/10","IT72",5801692,1,30,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/10","IT75",4029053,1,30,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/10","IT34",4905854,50,3392,37,2492,0.0179834905660377,0.00447215203620275,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/10","IT25",10060574,24,1903,14,1308,0.047293746715712,0.00953696228908496,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/10","IT45",4459477,50,3142,19,1062,0.0178230426479949,0.00462626806881978,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/10","IT32",1072276,23,948,16,597,0.0611814345991561,0.0152561371791624,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/10","IT88",1733064,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/10","IT67",305617,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/10","IT78",1947131,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/10","IT65",1311580,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/10","IT62",5879082,5,153,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/10","IT42",1550640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/10","IT36",1215220,2,80,1,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/10","IT77",562869,2,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/10","IT55",882015,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
