"date","region","population","sample_size","reach","p_cases","p_cases_error"
"2020/04/13","IT82",4999891,2,4,NA,NA
"2020/04/14","IT82",4999891,2,4,NA,NA
"2020/04/15","IT82",4999891,2,4,NA,NA
"2020/04/16","IT82",4999891,2,4,NA,NA
"2020/04/17","IT82",4999891,2,4,NA,NA
"2020/04/18","IT82",4999891,3,104,NA,NA
"2020/04/19","IT82",4999891,3,104,NA,NA
"2020/04/20","IT82",4999891,3,104,NA,NA
"2020/04/21","IT82",4999891,3,104,NA,NA
"2020/04/22","IT82",4999891,3,104,NA,NA
"2020/04/23","IT82",4999891,3,104,NA,NA
"2020/04/24","IT82",4999891,3,104,NA,NA
"2020/04/25","IT82",4999891,3,104,NA,NA
"2020/04/26","IT82",4999891,3,104,NA,NA
"2020/04/27","IT82",4999891,3,104,NA,NA
"2020/04/13","IT21",4356397,4,530,0,0
"2020/04/14","IT21",4356397,4,530,0,0
"2020/04/15","IT21",4356397,4,530,0,0
"2020/04/16","IT21",4356397,7,740,0.0027027027027027,0.00374062084917945
"2020/04/17","IT21",4356397,7,740,0.0027027027027027,0.00374062084917945
"2020/04/18","IT21",4356397,7,740,0.0027027027027027,0.00374062084917945
"2020/04/19","IT21",4356397,8,770,0.00909090909090909,0.00670383462468112
"2020/04/20","IT21",4356397,9,820,0.0121951219512195,0.00751224635901236
"2020/04/21","IT21",4356397,9,820,0.0121951219512195,0.00751224635901236
"2020/04/22","IT21",4356397,9,820,0.0121951219512195,0.00751224635901236
"2020/04/23","IT21",4356397,9,820,0.0121951219512195,0.00751224635901236
"2020/04/24","IT21",4356397,9,820,0.0121951219512195,0.00751224635901236
"2020/04/25","IT21",4356397,9,820,0.0121951219512195,0.00751224635901236
"2020/04/26","IT21",4356397,9,820,0.0121951219512195,0.00751224635901236
"2020/04/27","IT21",4356397,9,820,0.0121951219512195,0.00751224635901236
"2020/04/13","IT57",1525271,2,48,NA,NA
"2020/04/14","IT57",1525271,2,48,NA,NA
"2020/04/15","IT57",1525271,2,48,NA,NA
"2020/04/16","IT57",1525271,2,48,NA,NA
"2020/04/17","IT57",1525271,2,48,NA,NA
"2020/04/18","IT57",1525271,2,48,NA,NA
