ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
RW,RWA,Rwanda,2020-09-11,2020-05-17,100,3,47559.7099820537,2,32828.9017993652,75,94,18,1,3287000.85126619,67,3,95,2,10,86,4,5,91,4,18,78,4,10,86,4,12,85,3,5,91,4,8,88,4,9,88,3,8,88,4,5,91,4,10,85,5,13,86,1,6,5,89,31,62,7,18,7,75,1,17,82,45,42,13,60,29,11,33,53,14,41,45,14,17,70,13,35,53,12,35,55,10,17,6,2,10,65,10,90,0,48,16,7,3,4,5,17,39,18,15,12,16,2,3,13,13,49,20,3,6,13,23,35,20,30,19,9,19,23,13,11,15,39,22,42,24,1,2,31,7,20,17,14,5,5,0,32,33,21,15,31,24.8285322359396,36.2423987120485,117.1875,175.246955852917,5.80489115829078,7.35317186504675,0.03,0.0334344809563718,0.0144690287998353,0.000129093094593666,0.02,0.0274394957835608,0.00998749415800092,0.000107497110882495,0.0112376385975427,0.00252893975393408
RW,RWA,Rwanda,2020-09-15,2020-05-18,100,3,164992.705238497,1,23485.188837065,75,94,19,1,3404433.84652264,66,3,95,2,10,86,4,4,92,4,17,79,4,10,86,4,13,84,3,5,91,4,9,87,4,8,89,3,8,88,4,5,91,4,10,85,5,13,86,1,6,5,89,32,61,7,19,7,74,1,18,81,45,42,13,60,29,11,34,52,14,41,45,14,17,70,13,35,53,12,35,55,10,17,6,2,10,65,10,90,0,49,16,7,3,3,5,17,39,18,15,12,16,2,4,13,13,48,20,3,7,13,23,34,20,31,19,9,18,23,14,11,15,38,22,42,24,0,2,32,6,20,17,14,5,5,0,33,33,21,14,32,26.7489711934156,36.2499461793975,117.1875,175.246955852917,6,7.49890136334987,0.03,0.0334344809563718,0.0484640655911184,0.000228112014605861,0.01,0.0195013954179879,0.00689841245147216,8.79218986108401e-05,0.0112376385975427,0.00252893975393408
RW,RWA,Rwanda,2020-09-16,2020-05-18,100,3,164992.705238497,1,23485.188837065,75,94,19,1,3420418.15605065,66,3,95,2,9,87,4,4,92,4,18,78,4,9,87,4,14,83,3,5,91,4,9,87,4,8,89,3,8,88,4,5,91,4,10,85,5,13,86,1,6,5,89,32,61,7,19,7,74,1,18,81,46,41,13,60,29,11,34,52,14,42,44,14,17,70,13,35,53,12,35,55,10,17,6,2,10,65,10,90,0,50,16,7,3,3,4,17,39,18,15,12,16,1,4,13,13,49,20,2,7,13,23,35,20,30,19,10,18,23,14,11,15,38,22,43,23,0,2,32,6,20,18,14,5,4,0,33,33,21,14,32,26.7489711934156,36.2499461793975,117.1875,175.246955852917,6.02777777777778,7.49193958997513,0.03,0.0334344809563718,0.0482375831582544,0.000227073019659218,0.01,0.0195013954179879,0.0068661747674097,8.75124420643232e-05,0.0112376385975427,0.00252893975393408
RW,RWA,Rwanda,2020-09-18,2020-05-20,100,3,164992.705238497,1,23485.188837065,75,94,20,1,3782641.71127475,66,3,95,2,9,87,4,4,92,4,18,78,4,9,87,4,13,84,3,5,91,4,9,87,4,7,90,3,8,88,4,5,91,4,10,85,5,13,86,1,6,5,89,33,60,7,20,7,73,1,19,80,46,41,13,59,30,11,34,52,14,42,44,14,17,70,13,36,52,12,35,55,10,17,6,2,10,65,10,90,0,49,17,7,3,3,4,17,39,17,16,12,16,1,4,12,13,50,20,2,7,13,22,36,20,30,19,10,18,23,14,11,15,38,22,44,22,0,2,32,6,20,18,14,5,4,0,33,33,21,14,32,28.5502958579882,38.1707945750262,117.1875,175.246955852917,5.94444444444445,7.51249221191938,0.03,0.0334344809563718,0.043618380442089,0.000205826299447554,0.01,0.0195013954179879,0.00620867389239213,7.91584921596916e-05,0.0112376385975427,0.00252893975393408
RW,RWA,Rwanda,2020-09-19,2020-05-22,100,3,164992.705238497,1,23485.188837065,75,94,20,1,3820351.37745766,64,3,95,2,9,87,4,4,92,4,18,78,4,8,88,4,13,84,3,5,91,4,9,87,4,7,90,3,8,88,4,5,91,4,10,85,5,13,86,1,6,5,89,33,59,8,20,7,73,1,19,80,46,41,13,60,29,11,35,51,14,43,43,14,17,70,13,35,53,12,35,55,10,17,6,2,10,65,10,90,0,49,17,7,3,3,4,17,40,17,15,12,16,1,4,12,13,50,20,2,7,13,21,36,21,30,19,10,18,23,13,11,16,38,22,42,22,0,2,34,5,20,18,13,5,4,0,35,32,20,14,34,26.4,36.7151195013716,117.1875,175.246955852917,6.27229488703924,7.87585870421582,0.03,0.0334344809563718,0.0431878350803153,0.000203840510254291,0.01,0.0195013954179879,0.00614738973374061,7.83795564705378e-05,0.0112376385975427,0.00252893975393408
RW,RWA,Rwanda,2020-09-21,2020-05-25,100,4,185371.079190764,1,23485.188837065,173,94,20,1,3828753.5273138,65,4,94,2,10,86,4,5,91,4,19,76,5,8,87,5,13,83,4,5,90,5,10,86,4,8,89,3,8,87,5,5,90,5,11,84,5,14,85,1,7,5,88,32,60,8,20,7,73,1,19,80,46,41,13,59,30,11,36,50,14,44,42,14,18,69,13,36,52,12,35,56,9,16,6,2,11,65,10,90,0,50,17,7,3,3,4,16,40,17,15,13,15,1,4,13,13,50,19,2,8,12,21,37,20,29,19,10,20,22,13,10,16,40,21,44,21,0,2,33,4,23,17,13,5,4,0,34,32,20,15,33,37.3113854595336,74.1447378469396,213.58024691358,359.130370159527,6.72222222222222,9.41793110188215,0.04,0.0384072934108425,0.0484155163993587,0.000214998458541846,0.01,0.0195013954179879,0.00613389936686311,7.82080843379557e-05,0.0259214863649985,0.00381225481941988
RW,RWA,Rwanda,2020-09-22,2020-05-26,100,4,185371.079190764,1,23485.188837065,173,94,20,1,3837778.64363311,64,4,94,2,10,86,4,5,91,4,19,76,5,8,87,5,13,83,4,5,90,5,10,86,4,8,89,3,8,87,5,5,90,5,11,84,5,14,85,1,7,5,88,32,60,8,20,7,73,1,19,80,45,42,13,59,30,11,36,50,14,44,42,14,18,69,13,36,52,12,35,56,9,15,6,3,11,65,10,90,0,49,17,7,3,3,4,17,39,17,15,13,16,1,4,13,13,49,20,2,8,12,21,36,21,29,19,10,19,23,13,10,16,39,22,43,21,0,2,34,4,23,17,12,5,4,0,35,31,20,15,34,37.3113854595336,74.1447378469396,213.58024691358,359.130370159527,6.894570525711,9.64898410258278,0.04,0.0384072934108425,0.048301659997586,0.000214505688757634,0.01,0.0195013954179879,0.00611947457574892,7.80247324235995e-05,0.0259214863649985,0.00381225481941988
RW,RWA,Rwanda,2020-09-23,2020-05-28,100,4,185371.079190764,1,23485.188837065,173,94,20,1,3838646.72094638,65,4,94,2,10,86,4,5,91,4,19,76,5,8,87,5,13,83,4,5,90,5,10,86,4,8,89,3,8,87,5,5,90,5,11,84,5,14,85,1,7,5,88,32,60,8,20,7,73,1,19,80,44,43,13,59,30,11,36,50,14,43,43,14,18,69,13,36,52,12,35,56,9,15,6,3,11,65,10,90,0,49,17,7,3,3,4,17,39,17,15,13,16,1,4,13,13,50,19,2,8,12,21,37,20,30,19,10,19,22,13,11,16,39,21,44,21,0,2,33,4,24,17,12,5,4,0,34,32,20,15,33,37.3113854595336,74.1447378469396,213.58024691358,359.130370159527,6.69444444444445,9.43054532809133,0.04,0.0384072934108425,0.0482907369879202,0.000214458410820652,0.01,0.0195013954179879,0.00611809070861176,7.80071421019009e-05,0.0259214863649985,0.00381225481941988
RW,RWA,Rwanda,2020-09-24,2020-06-01,100,4,185371.079190764,1,23485.188837065,173,94,20,1,3967379.64617744,64,4,93,3,10,85,5,6,90,4,19,75,6,8,86,6,13,82,5,5,89,6,10,85,5,8,88,4,8,86,6,6,89,5,11,83,6,14,85,1,7,5,88,33,59,8,20,8,72,1,19,80,45,41,14,59,29,12,36,49,15,43,42,15,19,68,13,36,51,13,36,55,9,16,6,3,11,64,11,89,0,51,16,7,3,3,3,17,37,17,15,15,16,1,3,13,14,50,19,2,7,13,20,38,20,30,19,10,19,22,13,10,17,39,21,44,20,0,2,34,5,24,16,12,4,4,0,35,31,20,15,34,34.9489795918367,70.3715247491401,213.58024691358,359.130370159527,6.63888888888889,9.42055525264024,0.04,0.0384072934108425,0.0467238065732803,0.000207670444708526,0.01,0.0195013954179879,0.00591957184125118,7.54835157831679e-05,0.0259214863649985,0.00381225481941988
RW,RWA,Rwanda,2020-09-25,2020-06-02,100,4,185371.079190764,1,23485.188837065,173,94,20,1,3972528.70546082,64,4,93,3,10,85,5,6,90,4,19,75,6,9,85,6,13,82,5,5,89,6,10,85,5,8,88,4,8,86,6,6,89,5,11,83,6,14,85,1,7,5,88,34,58,8,20,9,71,1,19,80,44,42,14,58,30,12,36,49,15,43,42,15,19,68,13,36,51,13,36,55,9,16,6,4,10,64,11,89,0,51,17,6,3,3,3,17,37,17,14,16,16,1,3,13,14,50,19,2,7,13,19,39,20,30,20,9,19,22,13,10,17,39,21,45,19,0,2,34,5,24,16,12,4,4,0,35,31,20,15,34,32.8180737217598,66.9065853125978,213.58024691358,359.130370159527,6.80555555555556,9.38951847140851,0.04,0.0384072934108425,0.0466632447327427,0.000207407857219681,0.01,0.0195013954179879,0.00591189908956006,7.53859674956683e-05,0.0259214863649985,0.00381225481941988
RW,RWA,Rwanda,2020-09-28,2020-06-03,100,4,185371.079190764,1,23485.188837065,173,94,20,1,3979085.72899119,64,4,93,3,11,85,4,6,90,4,18,76,6,9,85,6,12,83,5,5,89,6,10,85,5,7,89,4,8,86,6,6,89,5,11,83,6,14,85,1,7,5,88,34,58,8,20,9,71,1,19,80,44,42,14,58,30,12,36,49,15,43,42,15,19,68,13,35,52,13,37,54,9,17,6,4,10,63,11,89,0,51,17,6,3,3,3,17,36,17,14,17,16,1,3,12,14,50,20,2,7,12,19,40,20,29,20,9,19,23,12,10,18,39,21,45,19,0,2,34,5,24,16,11,5,4,0,35,32,19,15,34,32.461355529132,67.020080715479,213.58024691358,359.130370159527,6.69444444444445,9.41055457191075,0.04,0.0384072934108425,0.046586349683338,0.000207074426329214,0.01,0.0195013954179879,0.00590215703721949,7.52621098599581e-05,0.0259214863649985,0.00381225481941988
RW,RWA,Rwanda,2020-09-30,2020-06-03,100,4,185371.079190764,1,23485.188837065,173,94,20,1,3959963.44439476,63,4,94,2,11,86,3,6,91,3,18,77,5,9,86,5,12,84,4,5,90,5,10,86,4,7,90,3,8,87,5,6,90,4,11,84,5,13,85,2,7,4,89,34,58,8,20,9,71,1,19,80,44,43,13,59,30,11,36,50,14,43,43,14,19,69,12,35,53,12,36,54,10,17,6,4,9,64,11,89,0,51,17,6,3,3,3,17,36,17,13,17,17,0,3,12,14,50,21,1,7,12,19,40,21,29,20,9,18,24,12,10,18,38,22,45,18,0,2,35,5,24,16,11,5,3,0,36,31,19,15,35,32.461355529132,67.020080715479,213.58024691358,359.130370159527,6.40620511347314,9.12776587009177,0.04,0.0384072934108425,0.046811310708727,0.000208049819564358,0.01,0.0195013954179879,0.00593065798885285,7.56244592813685e-05,0.0259214863649985,0.00381225481941988
RW,RWA,Rwanda,2020-10-01,2020-06-05,100,4,185371.079190764,1,23485.188837065,173,94,20,1,3736769.09293602,63,4,93,3,11,85,4,6,90,4,19,76,5,8,86,6,12,83,5,6,89,5,10,85,5,7,89,4,8,86,6,6,89,5,11,84,5,13,85,2,7,4,89,34,58,8,20,9,71,1,19,80,44,43,13,59,30,11,35,50,15,43,42,15,19,68,13,35,52,13,37,53,10,17,6,5,9,63,11,89,0,51,16,7,3,3,3,17,35,17,13,18,17,0,3,13,14,49,21,1,7,13,19,39,21,29,20,9,18,24,13,9,18,38,22,44,19,0,2,35,5,23,16,12,5,3,0,36,30,20,15,35,33.5459183673469,70.6862170103922,213.58024691358,359.130370159527,6.62901307966706,9.32568991606824,0.04,0.0384072934108425,0.0496073143885686,0.000220152874620056,0.01,0.0195013954179879,0.00628489164114029,8.01271698670181e-05,0.0259214863649985,0.00381225481941988
RW,RWA,Rwanda,2020-10-02,2020-06-07,100,4,185371.079190764,1,23485.188837065,173,94,20,1,3757274.72598648,62,4,94,2,11,86,3,6,91,3,19,77,4,8,87,5,12,84,4,6,90,4,10,86,4,7,90,3,8,87,5,6,90,4,11,85,4,13,85,2,7,4,89,34,57,9,20,9,71,1,19,80,44,42,14,59,29,12,35,49,16,43,41,16,19,67,14,35,51,14,37,52,11,17,6,5,9,63,11,89,0,51,16,7,3,2,3,18,35,17,12,18,18,0,3,13,14,48,22,1,7,13,19,38,22,29,19,9,18,25,13,9,18,37,23,43,19,0,2,36,5,23,16,11,5,3,0,37,30,20,14,36,33.5459183673469,70.6862170103922,213.58024691358,359.130370159527,6.709756848261,9.5697510583238,0.04,0.0384072934108425,0.0493365784270923,0.000218982556204728,0.01,0.0195013954179879,0.00625059133276418,7.96912446322984e-05,0.0259214863649985,0.00381225481941988
RW,RWA,Rwanda,2020-10-03,2020-06-11,100,4,185371.079190764,1,23485.188837065,173,94,20,1,4045182.6363934,62,4,94,2,10,87,3,6,91,3,19,77,4,7,88,5,12,84,4,6,90,4,10,86,4,7,90,3,8,87,5,6,90,4,11,85,4,13,85,2,7,4,89,36,55,9,20,11,69,1,19,80,43,43,14,60,28,12,35,49,16,43,41,16,18,68,14,36,50,14,38,51,11,19,5,5,9,62,12,88,0,52,15,7,3,2,3,18,35,15,13,19,18,1,3,11,15,49,21,1,7,12,19,40,21,29,20,10,17,24,13,9,19,37,22,43,19,0,2,36,5,25,15,11,4,3,0,37,30,20,14,36,35.8024691358025,74.5001988209005,213.58024691358,359.130370159527,6.74053554939982,9.55634062505794,0.04,0.0384072934108425,0.0458251445863114,0.000203772197831106,0.01,0.0195013954179879,0.00580571780017426,7.40359435215358e-05,0.0259214863649985,0.00381225481941988
RW,RWA,Rwanda,2020-10-05,2020-06-12,100,4,185371.079190764,1,23485.188837065,173,94,20,1,4148528.99167683,61,4,94,2,10,87,3,6,91,3,19,77,4,7,88,5,12,84,4,6,90,4,10,86,4,7,90,3,8,87,5,6,90,4,11,85,4,13,85,2,7,4,89,36,55,9,20,11,69,1,19,80,43,43,14,59,29,12,35,50,15,43,41,16,19,67,14,35,51,14,37,52,11,19,4,5,9,63,12,88,0,52,15,7,3,2,3,18,35,15,13,19,18,1,3,11,14,49,22,1,7,12,18,40,22,28,20,10,17,25,13,9,19,36,23,43,18,0,2,37,5,25,15,10,4,3,0,38,30,19,14,37,35.8024691358025,74.5001988209005,213.58024691358,359.130370159527,6.9515306122449,9.79070502314577,0.04,0.0384072934108425,0.0446835684558725,0.000198814737706264,0.01,0.0195013954179879,0.00566108827591255,7.21968430139854e-05,0.0259214863649985,0.00381225481941988
