ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
CG,COG,Republic of the Congo,2020-06-05,2020-04-23,100,2,659108.77978584,1,656803.633012265,25,96,3,0,5981719.31337635,79,4,91,5,10,85,5,6,89,5,18,77,5,13,81,6,16,79,5,7,87,6,7,88,5,4,90,6,8,87,5,10,85,5,19,76,5,14,85,1,7,6,87,13,85,2,3,1,96,0,3,1,96,37,49,14,55,33,12,25,57,18,36,51,13,13,72,15,30,58,12,37,53,10,20,7,3,7,63,13,87,0,53,12,5,6,10,3,11,39,20,17,13,11,2,1,8,19,50,20,7,5,8,18,43,19,35,20,12,17,16,17,21,16,29,17,32,44,1,5,18,21,22,19,5,7,3,1,22,40,21,21,18,15.4432132963989,29.0227329598941,18.1818181818182,20.3278907045435,4.70679012345679,4.40783259610545,0.02,0.0274394957835608,0.11018717951408,0.000250928469964239,0.01,0.0195013954179879,0.109801814261582,0.000250543526678272,0.00366784037558685,0.00143512783525943
CG,COG,Republic of the Congo,2020-06-06,2020-04-23,100,2,659108.77978584,1,656803.633012265,25,96,3,0,6142665.04831275,78,4,91,5,10,85,5,6,89,5,18,77,5,13,81,6,16,79,5,7,87,6,7,88,5,4,90,6,8,87,5,10,85,5,19,76,5,14,85,1,7,6,87,14,84,2,3,1,96,0,3,1,96,38,49,13,54,34,12,26,57,17,38,50,12,14,72,14,31,58,11,38,52,10,20,7,3,8,62,15,85,0,53,13,5,6,9,3,11,37,20,18,14,11,2,1,8,18,50,21,7,5,8,16,44,20,35,20,12,16,17,18,21,15,28,18,32,43,1,5,19,21,22,20,5,6,2,1,23,40,20,21,19,15.4432132963989,29.0227329598941,18.1818181818182,20.3278907045435,4.76466049382716,4.37237630850368,0.02,0.0274394957835608,0.107300133509132,0.000244749909496017,0.01,0.0195013954179879,0.106924865322532,0.000244372892095044,0.00366784037558685,0.00143512783525943
CG,COG,Republic of the Congo,2020-06-07,2020-05-01,100,1,2305.14677357469,0,0,26,96,3,0,5060793.04434779,77,4,90,6,9,84,7,6,87,7,17,76,7,12,80,8,16,78,6,7,85,8,8,86,6,4,88,8,8,86,6,10,83,7,19,75,6,15,84,1,7,7,86,13,85,2,3,1,96,0,2,1,97,38,49,13,53,34,13,25,57,18,36,51,13,13,72,15,30,58,12,37,53,10,20,7,3,7,63,16,84,0,53,13,5,6,7,4,12,37,20,18,13,12,2,1,9,17,49,22,7,5,9,15,43,21,35,20,12,15,18,17,22,14,28,19,30,45,0,5,20,22,20,20,5,6,2,1,24,39,19,22,20,15.7894736842105,29.07317804807,15.2777777777778,18.4066486304464,4.99900813330688,4.43343267979657,0.01,0.0195013954179879,0.000455491215185972,1.85900207139332e-05,0,0,0,0,0.00381455399061033,0.00146344120681685
CG,COG,Republic of the Congo,2020-06-08,2020-05-14,100,1,2305.14677357469,0,0,28,96,3,0,5030567.12999638,79,4,90,6,8,85,7,7,86,7,17,76,7,11,81,8,16,78,6,7,85,8,8,86,6,4,88,8,8,86,6,10,83,7,19,75,6,16,83,1,7,8,85,13,85,2,3,1,96,0,2,1,97,40,48,12,55,33,12,25,58,17,37,51,12,13,73,14,29,60,11,38,52,10,21,7,3,7,62,17,83,0,55,13,4,6,6,5,11,37,21,18,13,11,2,1,9,16,51,21,7,5,10,15,43,20,36,19,13,15,17,17,23,14,28,18,31,46,0,5,18,23,21,20,4,6,3,1,22,39,20,22,19,11.6343490304709,16.9735224329557,14.2011834319527,16.2712927850549,4.47406866325785,3.24081789231805,0.01,0.0195013954179879,0.000458228011674769,1.87016923329323e-05,0,0,0,0,0.00410798122065728,0.00151846103095868
CG,COG,Republic of the Congo,2020-06-09,2020-05-14,100,1,2305.14677357469,0,0,29,96,3,0,4842280.23486809,78,4,90,6,8,85,7,7,86,7,16,77,7,11,81,8,16,78,6,7,85,8,8,86,6,4,88,8,8,86,6,10,83,7,19,75,6,17,82,1,7,9,84,13,85,2,3,1,96,0,2,1,97,41,47,12,56,32,12,25,58,17,37,51,12,13,73,14,30,59,11,38,52,10,21,7,3,7,62,17,83,0,54,13,4,6,5,6,12,38,20,18,13,11,2,1,9,16,52,20,7,5,10,14,44,20,37,18,13,14,18,18,22,14,27,19,31,45,0,5,19,24,20,19,4,6,3,1,23,36,21,23,20,12.1986851716581,17.6035854106246,12.7551020408163,14.6059092760966,4.46612872959279,3.2370806102068,0.01,0.0195013954179879,0.000476045718497638,1.94287144956937e-05,0,0,0,0,0.00425469483568075,0.00154522470113491
CG,COG,Republic of the Congo,2020-06-10,2020-05-16,100,1,2305.14677357469,0,0,27,95,3,0,4910019.02928887,76,4,91,5,8,86,6,7,87,6,16,78,6,9,84,7,16,79,5,8,85,7,8,87,5,4,89,7,8,87,5,9,85,6,20,75,5,17,82,1,7,9,84,13,85,2,3,1,96,0,2,1,97,40,48,12,57,31,12,26,58,16,37,50,13,14,73,13,30,59,11,36,53,11,18,7,4,7,64,17,83,0,53,13,4,6,4,6,14,37,18,18,14,13,2,0,9,14,53,22,7,5,9,13,44,22,36,16,13,15,20,19,20,14,26,21,31,43,0,5,21,23,21,16,4,6,4,1,25,36,20,22,22,12.6543209876543,18.3350701972412,13.6094674556213,16.3642723578302,4.3245387819877,3.07954585408027,0.01,0.0195013954179879,0.000469478175099568,1.91607382194863e-05,0,0,0,0,0.00400296515937732,0.0015068743550475
CG,COG,Republic of the Congo,2020-06-11,2020-05-16,100,1,2305.14677357469,0,0,25,95,3,0,4851286.96526739,76,4,91,5,7,87,6,7,87,6,15,79,6,9,84,7,15,80,5,7,86,7,7,88,5,4,89,7,8,87,5,8,86,6,19,76,5,16,83,1,7,8,85,14,84,2,3,1,96,0,2,1,97,41,47,12,57,31,12,28,56,16,38,49,13,14,73,13,31,58,11,37,52,11,20,6,4,7,63,16,84,0,54,13,4,5,4,6,14,38,18,17,14,13,3,0,9,13,52,23,7,4,10,13,43,23,35,16,13,15,21,20,19,15,25,21,32,42,0,5,21,23,21,16,4,6,4,1,25,37,20,21,22,13.2244897959184,19.0920649913884,14.5833333333333,18.5064143944032,4.34437611585003,3.07422723008853,0.01,0.0195013954179879,0.000475161908598338,1.93926523948885e-05,0,0,0,0,0.00370644922164566,0.00145020634477756
CG,COG,Republic of the Congo,2020-06-12,2020-05-17,100,1,2305.14677357469,0,0,22,95,3,0,4861262.79575822,76,4,92,4,7,88,5,7,88,5,14,80,6,10,84,6,14,81,5,7,87,6,6,89,5,3,90,7,7,88,5,7,87,6,19,77,4,15,84,1,6,8,86,14,84,2,3,1,96,0,2,1,97,41,47,12,58,30,12,28,56,16,39,48,13,14,73,13,31,58,11,38,51,11,20,6,4,8,62,15,85,0,54,13,4,5,4,6,14,37,18,17,15,13,3,0,9,12,53,23,7,4,10,12,44,23,35,16,13,15,21,20,20,15,24,21,33,41,0,5,21,23,22,16,4,6,4,1,24,37,20,21,22,13.7959183673469,19.2473719605586,14.8760330578512,20.8389048397729,4.35956790123457,3.07757709980929,0.01,0.0195013954179879,0.000474186825609611,1.93528660406389e-05,0,0,0,0,0.00326167531504818,0.00136071776889492
CG,COG,Republic of the Congo,2020-06-13,2020-05-17,100,1,2305.14677357469,0,0,22,95,3,0,5042314.96852458,76,4,92,4,6,89,5,7,88,5,12,82,6,10,84,6,14,81,5,7,87,6,5,90,5,3,90,7,7,88,5,7,87,6,18,78,4,15,84,1,6,8,86,15,83,2,3,1,96,0,2,1,97,39,48,13,59,28,13,27,56,17,37,49,14,13,73,14,31,57,12,36,52,12,18,6,4,8,64,14,86,0,55,13,3,5,4,6,14,37,18,17,15,13,3,0,9,13,52,23,7,4,10,12,44,23,34,16,13,16,21,20,20,15,24,21,34,40,0,5,21,22,21,17,5,6,4,1,24,38,21,19,22,15.3351698806244,20.8290545735525,14.8760330578512,20.8389048397729,4.51388888888889,3.33553331157305,0.01,0.0195013954179879,0.000457160409051003,1.86581301556383e-05,0,0,0,0,0.00326167531504818,0.00136071776889492
CG,COG,Republic of the Congo,2020-06-14,2020-05-18,100,2,5986.50739538774,1,3681.36062181305,25,95,3,0,5023327.30187903,74,5,91,4,7,88,5,7,88,5,13,81,6,11,83,6,15,80,5,8,86,6,5,90,5,3,91,6,7,88,5,8,86,6,19,77,4,16,83,1,6,9,85,14,83,3,3,1,96,0,2,1,97,39,48,13,59,27,14,25,58,17,37,49,14,13,73,14,33,55,12,35,52,13,16,6,4,9,65,13,87,0,54,12,4,5,4,6,15,37,18,17,14,14,3,0,8,13,51,25,6,4,9,12,44,25,33,17,12,15,23,20,19,14,24,23,33,39,0,5,23,21,21,17,5,5,4,1,26,37,20,19,24,15.0519031141868,19.9317897588674,15.2777777777778,18.0604111575139,4.59183673469388,3.4814152046889,0.02,0.0274394957835608,0.00119174145653388,3.01706341669001e-05,0.01,0.0195013954179879,0.000732853027601048,2.36647325600143e-05,0.00370644922164566,0.00145020634477756
