ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
AS,ASM,American Samoa,2020-05-03,2020-04-26,100,2,397597.565040542,2,397597.565040542,29,94,1,0,7497339.46656029,73,3,93,4,12,84,4,7,90,3,27,70,3,11,87,2,22,75,3,10,86,4,8,88,4,9,87,4,7,89,4,13,83,4,21,76,3,13,84,3,5,7,88,9,83,8,1,3,96,1,8,0,91,26,58,16,45,42,13,28,57,15,39,48,13,7,77,16,30,55,15,31,55,14,19,7,0,4,70,18,82,0,40,11,11,4,8,5,21,28,21,16,14,21,1,5,12,12,44,26,0,3,15,16,41,25,14,15,26,19,26,11,10,18,36,25,50,24,1,0,25,14,29,18,1,7,3,1,27,38,23,14,25,7.97436810252759,11.9539966155342,28,17.5119007154183,3.08163265306122,2.52331001290357,0.02,0.0274394957835608,0.0530318210631799,0.000160409640847437,0.02,0.0274394957835608,0.0530318210631799,0.000160409640847437,0.00434522025771651,0.00157803008643058
AS,ASM,American Samoa,2020-05-04,2020-05-03,100,0,0,0,0,20,97,1,0,3852498.90801763,78,0,96,4,13,83,4,7,90,3,26,71,3,8,89,3,24,74,2,5,92,3,8,89,3,4,92,4,5,92,3,11,85,4,17,81,2,11,88,1,3,7,90,10,85,5,1,3,96,0,10,0,90,36,56,8,48,45,7,34,59,7,34,58,8,8,84,8,30,62,8,30,64,6,17,9,0,2,72,18,82,0,48,17,8,4,4,6,13,33,20,21,13,13,6,3,7,11,52,21,3,5,13,15,43,21,23,13,22,23,19,12,11,17,41,19,53,24,1,2,20,15,29,21,6,4,1,1,23,41,27,10,22,13.4527280299875,30.7618745825634,24.6913580246914,10.7980590645283,3.45142439737034,3.90085645771412,0,0,0,0,0,0,0,0,0.00290402207056774,0.00127087105391151
AS,ASM,American Samoa,2020-05-05,2020-05-04,100,1,32534.9668134116,1,32534.9668134116,12,94,0,0,3571083.12786254,84,1,94,5,11,83,6,6,90,4,17,78,5,10,88,2,13,82,5,11,87,2,7,90,3,5,91,4,3,93,4,9,88,3,15,81,4,11,87,2,3,5,92,8,86,6,0,2,98,1,7,0,92,38,50,12,50,39,11,25,63,12,35,54,11,7,81,12,31,58,11,34,56,10,22,6,2,3,67,13,87,0,41,23,10,7,3,4,12,30,25,20,13,12,5,1,8,15,56,15,2,4,7,23,49,15,15,19,28,23,15,12,13,21,39,15,55,26,2,1,16,15,31,20,9,5,2,1,17,36,35,10,19,20.5578512396694,37.360653219127,22.4489795918367,16.1984774146812,3.13938198553583,3.15154975360149,0.01,0.0195013954179879,0.0091106719301954,9.85452942807259e-05,0.01,0.0195013954179879,0.0091106719301954,9.85452942807259e-05,0.00179802217560683,0.00101639313897863
AS,ASM,American Samoa,2020-05-06,2020-05-05,100,1,32534.9668134116,1,32534.9668134116,12,97,0,0,3740121.27524557,89,2,91,7,8,86,6,3,90,7,15,79,6,10,86,4,13,80,7,10,84,6,6,89,5,5,88,7,3,90,7,4,91,5,15,79,6,9,91,0,3,4,93,5,90,5,0,1,99,1,3,1,95,36,54,10,49,43,8,18,71,11,35,56,9,3,86,11,31,59,10,42,51,7,30,5,3,2,60,10,90,0,45,17,9,6,4,10,9,39,20,20,12,9,1,2,8,13,62,14,1,3,4,20,59,13,13,23,24,28,12,13,13,25,38,11,58,28,1,2,11,15,41,18,8,4,2,0,12,31,46,10,13,12.849494348602,19.2746546323631,30.5555555555556,30.5807976544953,3.05570578691184,3.23053756702645,0.01,0.0195013954179879,0.00869890691212289,9.41109988747771e-05,0.01,0.0195013954179879,0.00869890691212289,9.41109988747771e-05,0.00174241324234064,0.000984985734816623
AS,ASM,American Samoa,2020-05-07,2020-05-05,100,1,32534.9668134116,1,32534.9668134116,57,95,0,0,3444928.910373,90,3,89,8,6,88,6,3,89,8,15,78,7,10,85,5,12,80,8,5,88,7,5,89,6,7,85,8,3,89,8,7,87,6,13,80,7,12,88,0,4,6,90,5,90,5,0,1,99,1,3,1,95,34,56,10,54,38,8,21,68,11,36,55,9,5,84,11,31,60,9,44,50,6,30,7,3,2,58,13,87,0,48,18,8,4,5,9,8,37,22,19,14,8,1,3,10,14,59,13,3,3,6,22,54,12,15,22,23,29,11,14,12,25,39,10,60,28,1,2,9,16,42,15,7,7,2,0,11,35,45,10,10,8.65650969529086,10.0516725678273,114.285714285714,204.040812244081,3.27203893996755,3.27195348883383,0.01,0.0195013954179879,0.00944430717146174,0.00010213685007072,0.01,0.0195013954179879,0.00944430717146174,0.00010213685007072,0.00845070422535211,0.00218454361561295
AS,ASM,American Samoa,2020-05-08,2020-05-05,100,0,0,0,0,52,96,0,0,3061130.54069727,88,3,88,9,4,88,8,3,87,10,15,76,9,12,80,8,9,83,8,5,86,9,4,87,9,5,85,10,4,87,9,7,85,8,13,78,9,8,92,0,3,4,93,4,91,5,0,0,100,0,3,1,96,32,59,9,52,40,8,21,69,10,33,58,9,5,83,12,27,63,10,42,50,8,27,7,4,2,60,12,88,0,53,14,5,3,5,11,9,41,21,19,10,9,0,2,12,15,56,15,3,3,7,23,50,14,18,26,16,27,13,15,16,18,39,12,55,29,2,3,11,14,38,13,10,8,2,1,14,37,40,12,11,12.4228395061728,16.3256934825347,325,453.229154696238,3.24546485260771,3.23976952131559,0,0,0,0,0,0,0,0,0.00762910798122066,0.00206565215137184
AS,ASM,American Samoa,2020-05-09,2020-05-06,100,2,81339.14768168,2,81339.14768168,58,95,1,0,2824613.16386675,83,5,83,12,8,82,10,4,84,12,15,73,12,14,75,11,8,82,10,6,82,12,5,83,12,6,81,13,5,83,12,7,82,11,10,78,12,12,88,0,5,6,89,5,93,2,1,0,99,0,4,1,95,32,58,10,66,27,7,23,65,12,32,59,9,8,79,13,24,65,11,39,52,9,24,7,4,3,62,15,85,0,51,15,3,3,5,12,11,39,20,18,12,11,0,2,11,17,56,14,5,5,8,22,46,14,19,27,19,21,14,17,18,18,34,13,56,27,2,2,13,10,29,12,11,12,7,1,18,44,30,13,13,15.4444444444444,19.1881854880651,118.367346938776,201.4765707272,4.70048476454294,5.66523793911939,0.02,0.0274394957835608,0.0287965618521479,0.000195026679458677,0.02,0.0274394957835608,0.0287965618521479,0.000195026679458677,0.00859896219421794,0.00220345821070715
AS,ASM,American Samoa,2020-05-10,2020-05-07,100,4,111679.396609717,3,104921.917556337,29,91,2,0,2290554.14639956,76,6,81,13,10,77,13,6,80,14,19,67,14,13,73,14,9,79,12,7,80,13,3,81,16,3,82,15,7,79,14,7,78,15,14,73,13,18,82,0,5,11,84,6,91,3,2,0,98,0,6,0,94,37,52,11,65,28,7,24,62,14,38,51,11,11,76,13,26,63,11,37,52,11,19,9,5,4,63,13,87,0,51,14,2,4,6,10,13,37,19,14,17,13,0,5,18,19,40,18,6,5,13,22,35,19,26,25,17,13,19,16,21,17,27,19,43,30,5,3,19,11,17,10,12,14,9,1,26,48,18,13,21,15.72265625,22.6390803267119,34.5679012345679,33.9954810197886,6.47973114891829,9.77580520102884,0.04,0.0384072934108425,0.0487564971058477,0.000278894474265063,0.03,0.0334344809563718,0.0458063467834893,0.000270744036731324,0.00448846927720167,0.0016299357908178
AS,ASM,American Samoa,2020-05-11,2020-05-08,100,5,184730.191676137,3,104921.917556337,114,92,3,0,2562491.92682855,74,5,81,14,14,74,12,10,76,14,22,66,12,13,73,14,12,76,12,10,78,12,3,81,16,5,80,15,6,79,15,8,76,16,17,71,12,19,81,0,7,11,82,9,88,3,3,1,96,0,8,1,91,43,45,12,60,31,9,25,58,17,40,48,12,13,72,15,29,57,14,37,54,9,18,9,4,6,63,11,89,0,51,10,1,5,10,9,14,33,19,16,18,14,2,4,17,18,40,19,8,4,15,15,38,20,22,27,19,12,20,16,17,23,24,20,41,30,4,4,21,12,12,11,12,15,9,1,28,49,17,11,23,14.5061728395062,19.0621270439257,93.3884297520661,194.770087352043,6.82309688581315,10.1128892337353,0.05,0.042716424707947,0.0720900580181602,0.00031667037737068,0.03,0.0334344809563718,0.040945267556879,0.000242627705484844,0.0174525413349663,0.00317563886910193
AS,ASM,American Samoa,2020-05-12,2020-05-09,100,4,110564.441318519,2,30756.1671987196,122,91,3,0,2698637.56664033,70,4,80,16,16,70,14,11,74,15,21,65,14,11,72,17,15,70,15,12,75,13,2,79,19,5,77,18,7,77,16,9,73,18,17,68,15,19,81,0,9,9,82,10,85,5,3,2,95,1,6,3,90,42,41,17,57,31,12,26,53,21,37,46,17,12,70,18,28,55,17,34,54,12,19,7,2,6,66,14,86,0,48,6,3,4,11,11,17,34,15,15,19,17,2,5,17,15,37,24,7,2,14,15,37,25,20,24,20,11,25,13,16,21,25,25,38,29,4,4,25,10,11,12,11,15,8,1,32,50,14,8,28,20.8979591836735,45.6394946411847,121,221.682956794909,7.0369406867846,11.2412711709838,0.04,0.0384072934108425,0.0409704669812947,0.000236497883190013,0.02,0.0274394957835608,0.0113969239807958,0.000126642832267458,0.0188825259247794,0.00331885876048663
