ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
MH,MHL,Marshall Islands,2020-12-20,2020-04-29,100,2,89767.662847115,1,11167.8461486668,107,88,9,2,2724514.39217238,57,2,89,9,11,80,9,9,84,7,15,76,9,13,79,8,12,79,9,8,83,9,9,84,7,4,88,8,3,89,8,10,83,7,12,80,8,16,79,5,10,4,86,18,67,15,9,5,86,2,7,91,30,47,23,48,30,22,22,53,25,27,49,24,21,55,24,21,57,22,25,51,24,12,3,2,7,76,12,83,5,37,12,7,2,4,9,29,36,12,12,11,29,7,4,12,9,33,35,7,4,12,8,35,34,19,22,7,16,36,14,13,9,30,34,33,23,3,41,15,11,8,7,8,6,4,41,28,14,14,44,36.8622448979592,88.4487414675018,132.098765432099,186.12723350105,6.33680555555556,4.33946505393173,0.02,0.0274394957835608,0.0329481331076908,0.000211955078857779,0.01,0.0195013954179879,0.00409902262977666,7.58668015434768e-05,0.0171254801536492,0.00321697730633437
MH,MHL,Marshall Islands,2020-12-23,2020-05-04,100,2,89767.662847115,1,11167.8461486668,107,88,9,2,2753533.87833248,57,2,89,9,11,80,9,9,84,7,15,76,9,13,79,8,12,79,9,8,83,9,9,84,7,4,88,8,3,89,8,10,83,7,12,80,8,16,79,5,10,4,86,18,67,15,9,5,86,2,7,91,29,48,23,48,30,22,22,53,25,26,50,24,21,55,24,21,57,22,25,51,24,12,3,2,7,76,12,83,5,36,12,7,2,4,10,29,37,11,12,11,29,7,4,12,9,33,35,7,4,12,8,35,34,20,21,7,16,36,14,12,10,30,34,33,23,3,41,15,11,9,6,8,6,4,41,29,13,14,44,36.8622448979592,88.4487414675018,132.098765432099,186.12723350105,6.46701388888889,4.36664567368585,0.02,0.0274394957835608,0.0326008928212198,0.000209758933887032,0.01,0.0195013954179879,0.00405582304127304,7.50688696184272e-05,0.0171254801536492,0.00321697730633437
MH,MHL,Marshall Islands,2020-12-24,2020-05-04,100,2,89767.662847115,1,11167.8461486668,107,88,10,2,2724272.09174645,57,2,89,9,11,80,9,9,84,7,15,76,9,13,79,8,12,79,9,8,83,9,9,84,7,4,88,8,3,89,8,10,83,7,12,80,8,16,79,5,10,4,86,19,66,15,10,5,85,2,8,90,29,48,23,48,30,22,23,52,25,26,50,24,22,54,24,21,57,22,25,51,24,11,3,2,8,76,12,82,6,36,11,7,2,4,10,30,37,11,11,11,30,7,4,12,9,33,35,7,4,12,8,35,34,20,21,7,16,36,14,12,10,30,34,33,23,3,41,15,11,9,6,8,6,4,41,29,13,14,44,36.8622448979592,88.4487414675018,132.098765432099,186.12723350105,6.46701388888889,4.36664567368585,0.02,0.0274394957835608,0.0329510635589883,0.000211973609255835,0.01,0.0195013954179879,0.00409938720236547,7.58735353512662e-05,0.0171254801536492,0.00321697730633437
MH,MHL,Marshall Islands,2020-12-25,2020-05-06,100,2,89767.662847115,1,11167.8461486668,107,88,10,2,2817949.75538043,57,2,89,9,12,79,9,9,84,7,16,75,9,13,79,8,12,79,9,8,83,9,9,84,7,4,88,8,4,88,8,11,82,7,12,80,8,16,79,5,10,4,86,19,66,15,10,5,85,2,8,90,29,48,23,48,30,22,23,52,25,27,50,23,22,55,23,22,56,22,25,51,24,11,3,2,8,76,12,81,7,36,11,7,2,4,10,30,37,11,11,11,30,7,4,12,9,33,35,7,4,12,8,35,34,20,21,7,16,36,14,12,10,30,34,33,23,3,41,15,11,9,6,8,6,4,41,29,13,14,44,34.4827586206897,84.0720892342477,132.098765432099,186.12723350105,6.46701388888889,4.36664567368585,0.02,0.0274394957835608,0.0318556648058461,0.000205042958338588,0.01,0.0195013954179879,0.00396311045906462,7.33562747765143e-05,0.0171254801536492,0.00321697730633437
MH,MHL,Marshall Islands,2020-12-26,2020-05-09,100,2,89767.662847115,1,11167.8461486668,107,88,10,2,2867741.42420495,56,2,89,9,12,79,9,9,84,7,16,75,9,13,79,8,13,78,9,8,83,9,9,84,7,4,88,8,4,88,8,11,82,7,12,80,8,16,79,5,10,4,86,19,65,16,10,5,85,2,8,90,29,47,24,48,29,23,23,51,26,27,49,24,22,54,24,22,55,23,25,50,25,11,3,2,8,76,12,80,8,36,11,7,2,4,9,31,36,11,11,11,31,7,4,12,9,32,36,7,4,12,8,34,35,19,21,7,16,37,14,12,10,29,35,33,22,3,42,15,11,9,6,8,5,4,42,29,12,14,45,34.4827586206897,84.0720892342477,132.098765432099,186.12723350105,6.69986419194206,4.45813445081648,0.02,0.0274394957835608,0.0313025651787982,0.000201540408861867,0.01,0.0195013954179879,0.00389430025120308,7.20851032867603e-05,0.0171254801536492,0.00321697730633437
MH,MHL,Marshall Islands,2020-12-27,2020-05-09,100,2,89767.662847115,1,11167.8461486668,107,88,10,2,2858350.42960315,57,2,89,9,12,79,9,9,84,7,16,75,9,13,79,8,13,78,9,8,83,9,9,84,7,4,88,8,4,88,8,11,82,7,12,80,8,16,79,5,10,4,86,19,65,16,10,5,85,2,8,90,28,48,24,47,30,23,22,52,26,26,50,24,21,55,24,21,56,23,25,50,25,11,3,2,8,76,12,80,8,37,11,7,2,4,9,30,36,12,11,11,30,7,4,12,9,33,35,7,4,12,8,35,34,19,21,8,16,36,14,12,10,30,34,34,22,3,41,15,11,9,6,8,5,5,41,30,12,14,44,34.4827586206897,84.0720892342477,132.098765432099,186.12723350105,6.46701388888889,4.36664567368585,0.02,0.0274394957835608,0.0314054084892517,0.000202191827850937,0.01,0.0195013954179879,0.00390709481699812,7.23214715007102e-05,0.0171254801536492,0.00321697730633437
MH,MHL,Marshall Islands,2020-12-29,2020-05-10,100,3,156019.930247031,1,11167.8461486668,110,87,10,2,2907912.07672828,57,3,88,9,12,79,9,10,83,7,18,73,9,14,78,8,15,76,9,10,81,9,10,83,7,5,87,8,5,87,8,12,81,7,14,78,8,17,77,6,10,5,85,19,65,16,10,5,85,2,8,90,29,46,25,46,30,24,22,51,27,27,48,25,22,53,25,21,55,24,26,48,26,11,4,2,8,75,11,80,9,35,11,8,2,4,9,31,34,13,11,11,31,7,4,12,10,31,36,7,4,12,9,33,35,19,21,8,15,37,15,12,10,28,35,34,22,2,42,15,12,9,6,8,4,5,41,28,12,15,45,33.5555555555556,79.8654679804379,110,160.416125540213,6.72743055555556,4.71246961297693,0.03,0.0334344809563718,0.0536535927257369,0.000258989363597848,0.01,0.0195013954179879,0.00384050337630285,7.10912205926268e-05,0.0178079974097458,0.00329810918541899
MH,MHL,Marshall Islands,2020-12-31,2020-05-15,100,3,156019.930247031,1,11167.8461486668,110,87,11,2,3044334.69798184,58,3,88,9,12,79,9,10,83,7,18,73,9,14,78,8,15,76,9,10,81,9,10,83,7,5,87,8,5,87,8,12,81,7,14,78,8,17,77,6,10,5,85,20,65,15,11,5,84,2,9,89,30,46,24,47,30,23,22,52,26,27,48,25,23,53,24,21,56,23,26,49,25,11,4,2,8,75,11,80,9,36,11,8,2,4,9,30,35,13,11,11,30,7,4,12,10,32,35,7,4,12,9,34,34,19,21,8,16,36,16,12,10,28,34,35,22,2,41,15,12,9,7,8,4,5,40,28,13,15,44,33.5555555555556,79.8654679804379,110,160.416125540213,6.53894210745523,4.5819923164728,0.03,0.0334344809563718,0.0512492697831353,0.000247697597760324,0.01,0.0195013954179879,0.00366840287175724,6.79113488311215e-05,0.0178079974097458,0.00329810918541899
