ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
LI,LIE,Liechtenstein,2020-07-26,2020-04-25,100,4,146614.077405746,2,24181.4445447278,86,92,4,1,1404255.78299483,88,4,94,2,18,79,3,7,90,3,30,68,2,23,75,2,21,77,2,9,90,1,7,91,2,5,91,4,4,93,3,7,90,3,22,77,1,10,87,3,8,1,91,10,85,5,4,5,91,1,4,0,95,32,59,9,58,33,9,30,59,11,43,49,8,14,76,10,13,78,9,46,47,7,31,8,3,4,54,15,85,0,22,11,13,13,28,4,9,31,13,27,21,8,3,3,13,18,53,10,6,6,11,21,45,11,14,20,27,28,11,11,13,15,52,9,35,46,3,3,13,10,20,18,15,14,6,1,16,21,21,45,13,11.4128943758573,26.8099578315964,344,461.172418949789,4.66271430860439,14.0350599883973,0.04,0.0384072934108425,0.104406960029081,0.000505760678128394,0.02,0.0274394957835608,0.0172201139119802,0.000215164748507077,0.01316595223515,0.00276422380763799
LI,LIE,Liechtenstein,2020-07-30,2020-04-26,100,4,146614.077405746,2,24181.4445447278,86,92,4,1,1405612.16640393,87,4,94,2,18,79,3,7,90,3,29,69,2,23,75,2,21,77,2,9,90,1,7,91,2,5,91,4,4,93,3,7,90,3,21,78,1,10,87,3,8,1,91,10,85,5,4,5,91,1,4,0,95,32,58,10,58,32,10,30,58,12,42,49,9,14,75,11,13,77,10,45,47,8,30,8,3,4,55,15,85,0,22,11,13,13,27,4,10,31,13,26,21,9,3,3,12,18,53,11,6,6,11,20,45,12,13,20,27,28,12,11,13,15,51,10,35,45,3,3,14,9,20,18,15,14,6,1,17,21,21,44,14,11.812032751869,27.5434749998089,344,461.172418949789,4.66271430860439,14.0350599883973,0.04,0.0384072934108425,0.104306209714191,0.000505301050392848,0.02,0.0274394957835608,0.0172034968981471,0.000214958936732489,0.01316595223515,0.00276422380763799
LI,LIE,Liechtenstein,2020-08-02,2020-04-26,100,4,146614.077405746,2,24181.4445447278,86,92,4,1,1389259.00930825,87,4,94,2,18,79,3,7,90,3,29,69,2,23,75,2,21,77,2,9,90,1,7,91,2,5,91,4,4,93,3,7,90,3,20,79,1,10,87,3,8,1,91,9,86,5,4,4,92,1,3,0,96,31,59,10,57,33,10,30,58,12,41,50,9,14,75,11,13,77,10,44,48,8,29,8,3,4,56,15,85,0,23,11,12,13,27,4,10,32,13,25,21,9,3,3,11,19,53,11,6,6,10,21,45,12,14,19,27,28,12,12,13,14,51,10,34,46,3,3,14,10,19,18,15,14,6,1,17,21,21,44,14,12.2337278106509,28.3109513974867,344,461.172418949789,4.66271430860439,14.0350599883973,0.04,0.0384072934108425,0.105534012321251,0.000510898491787438,0.02,0.0274394957835608,0.0174060016042425,0.000217466839739275,0.01316595223515,0.00276422380763799
LI,LIE,Liechtenstein,2020-08-04,2020-04-27,100,4,146614.077405746,2,24181.4445447278,86,92,4,1,1562622.08818227,87,4,94,2,18,79,3,7,90,3,30,68,2,23,75,2,22,76,2,9,90,1,7,91,2,5,91,4,4,93,3,7,90,3,20,79,1,10,87,3,8,1,91,9,86,5,4,4,92,1,3,0,96,31,59,10,57,33,10,31,57,12,41,50,9,15,74,11,13,77,10,44,48,8,28,9,3,4,56,15,85,0,23,11,12,14,26,4,10,32,14,25,20,9,3,3,11,19,54,10,6,6,10,21,46,11,15,19,27,28,11,11,13,15,51,10,34,46,3,3,14,11,19,18,15,14,6,1,16,21,21,44,14,11.8476326094696,27.531616742122,344,461.172418949789,4.5625,13.7767289112355,0.04,0.0384072934108425,0.0938256783355062,0.00045718065311512,0.02,0.0274394957835608,0.0154749153538826,0.000193530155527395,0.01316595223515,0.00276422380763799
LI,LIE,Liechtenstein,2020-08-06,2020-04-28,100,3,37776.8343637874,2,24181.4445447278,86,92,4,1,1460004.06843046,87,3,95,2,17,80,3,7,90,3,30,68,2,22,76,2,21,77,2,9,90,1,7,91,2,5,91,4,4,93,3,6,91,3,19,80,1,10,87,3,8,1,91,9,86,5,4,4,92,1,3,0,96,30,60,10,57,33,10,32,56,12,42,49,9,15,74,11,13,77,10,44,48,8,27,10,3,4,56,16,84,0,23,11,11,14,27,4,10,31,14,26,20,9,3,3,11,20,53,10,6,6,10,22,45,11,15,20,27,27,11,11,13,15,51,10,34,46,3,3,14,11,18,19,15,14,6,1,16,20,21,45,14,12.1597633136095,28.3280678528493,344,461.172418949789,4.578125,13.7736329555533,0.03,0.0334344809563718,0.0258744719830804,0.000257521959543621,0.02,0.0274394957835608,0.0165625870965712,0.000207018190709304,0.01316595223515,0.00276422380763799
LI,LIE,Liechtenstein,2020-08-09,2020-04-30,100,3,37776.8343637874,2,24181.4445447278,86,92,4,1,1453184.75347512,87,3,95,2,17,80,3,7,90,3,30,68,2,22,76,2,21,77,2,9,90,1,7,91,2,5,91,4,4,93,3,6,91,3,19,80,1,10,87,3,8,1,91,9,86,5,4,4,92,1,3,0,96,30,60,10,57,33,10,31,57,12,41,50,9,15,74,11,12,78,10,44,48,8,27,10,3,4,56,16,84,0,23,11,12,14,26,4,10,32,14,25,20,9,3,3,11,20,53,10,6,6,10,22,45,11,15,21,27,26,11,11,13,15,51,10,34,46,3,3,14,11,18,19,15,14,6,1,16,20,21,45,14,12.5643983083429,29.1457999012467,344,461.172418949789,4.609375,13.7716942637996,0.03,0.0334344809563718,0.02599589231407,0.000258714299554528,0.02,0.0274394957835608,0.0166403098345897,0.000207981439491337,0.01316595223515,0.00276422380763799
LI,LIE,Liechtenstein,2020-08-11,2020-05-07,100,3,37776.8343637874,2,24181.4445447278,84,92,4,1,1457456.71923887,86,3,95,2,16,81,3,7,90,3,31,67,2,21,77,2,22,76,2,8,91,1,7,91,2,5,91,4,5,92,3,6,91,3,19,80,1,9,88,3,7,1,92,9,86,5,4,4,92,1,3,0,96,30,59,11,57,32,11,31,56,13,40,50,10,15,73,12,13,76,11,44,47,9,27,10,3,4,56,15,85,0,24,9,12,14,26,4,11,31,14,24,21,10,3,3,10,19,54,11,6,6,9,22,45,12,15,20,27,26,12,11,12,15,51,11,33,46,3,3,15,11,18,19,14,15,5,1,17,19,22,44,15,12.4490580545944,29.1764804066244,525,618.802607191232,4.66271430860439,14.0379869811948,0.03,0.0334344809563718,0.0259196954977269,0.000257966069333275,0.02,0.0274394957835608,0.0165915352583205,0.000207376965793508,0.0128597672994489,0.00273231637160067
LI,LIE,Liechtenstein,2020-08-12,2020-05-08,100,3,37776.8343637874,2,24181.4445447278,84,92,5,1,1472104.73093331,85,3,95,2,16,81,3,7,90,3,30,68,2,21,77,2,21,77,2,8,91,1,7,91,2,5,91,4,5,92,3,6,91,3,18,81,1,9,88,3,7,1,92,10,85,5,5,4,91,1,3,0,96,30,58,12,57,31,12,31,55,14,39,50,11,15,72,13,13,75,12,44,46,10,27,10,3,4,56,15,85,0,24,9,12,14,26,3,12,30,14,24,21,11,3,3,10,19,53,12,6,6,9,22,44,13,15,20,27,25,13,11,12,15,50,12,33,45,3,3,16,11,17,19,14,15,5,1,18,19,22,43,16,12.912,30.0224993181135,525,618.802607191232,4.73372781065089,14.3096348154882,0.03,0.0334344809563718,0.0256617844980616,0.000255433016403885,0.02,0.0274394957835608,0.0164264430625102,0.000205330717778998,0.0128597672994489,0.00273231637160067
LI,LIE,Liechtenstein,2020-08-13,2020-05-10,100,3,37776.8343637874,2,24181.4445447278,84,93,6,1,1482448.97686241,86,3,95,2,15,82,3,7,90,3,29,69,2,21,77,2,20,78,2,8,91,1,7,91,2,6,90,4,5,92,3,6,91,3,18,81,1,8,89,3,6,1,93,12,83,5,6,5,89,1,4,0,95,31,58,11,58,31,11,32,55,13,40,50,10,15,73,12,12,77,11,44,47,9,28,9,3,4,56,15,85,0,24,11,12,14,25,3,11,30,15,24,21,10,3,3,10,20,53,11,6,6,9,23,44,12,15,20,28,25,12,11,12,16,50,11,34,45,3,3,15,11,17,20,14,15,5,1,17,20,22,43,15,12.792,30.0545072174147,525,618.802607191232,4.69476045505528,14.0300938194906,0.03,0.0334344809563718,0.0254827214652216,0.000253673960360953,0.02,0.0274394957835608,0.0163118224789818,0.000203909839493946,0.0127214902317129,0.00270312593061861
LI,LIE,Liechtenstein,2020-08-14,2020-05-11,100,3,37776.8343637874,2,24181.4445447278,84,93,6,1,1500683.32974974,86,3,95,2,15,82,3,6,91,3,29,69,2,22,76,2,20,78,2,8,91,1,7,91,2,6,90,4,5,92,3,6,91,3,19,80,1,8,89,3,6,1,93,13,82,5,6,6,88,1,4,0,95,30,59,11,58,31,11,34,53,13,40,50,10,15,73,12,12,77,11,44,47,9,28,9,3,4,56,15,85,0,24,11,12,15,24,3,11,30,14,25,21,10,4,2,10,19,54,11,6,5,10,22,45,12,16,20,28,24,12,11,11,16,51,11,34,45,3,3,15,13,16,19,14,15,5,1,17,19,22,44,15,11.3341022683583,28.4462170742069,525,618.802607191232,4.74282967473161,14.0232346513912,0.03,0.0334344809563718,0.02517308856232,0.000250631451197969,0.02,0.0274394957835608,0.0161136224181023,0.00020145248414297,0.0127214902317129,0.00270312593061861
