ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
LS,LSO,Lesotho,2020-07-29,2020-04-24,100,4,130267.303430791,3,86228.0581942391,54,95,5,0,2855138.22608421,77,5,93,2,11,86,3,4,93,3,20,77,3,13,84,3,13,84,3,6,91,3,9,89,2,7,90,3,3,94,3,7,90,3,23,70,7,16,84,0,7,8,85,24,74,2,5,5,90,0,7,0,93,32,60,8,60,32,8,26,67,7,35,56,9,16,76,8,25,67,8,35,58,7,18,6,5,6,65,13,87,0,51,11,3,3,5,15,12,44,22,9,14,11,5,5,12,14,48,16,3,6,15,19,41,16,25,25,21,12,17,24,13,22,24,17,34,43,1,2,20,9,25,26,9,2,4,3,22,36,25,18,21,10.232004759072,15.7993395161907,44.6280991735537,51.9781494865109,4.26038062283737,2.78491513862387,0.04,0.0384072934108425,0.0456255680515515,0.000242046084699166,0.03,0.0334344809563718,0.0302010100269296,0.000198511704863771,0.00800593031875463,0.00212675545226659
LS,LSO,Lesotho,2020-07-30,2020-04-25,100,4,130267.303430791,3,86228.0581942391,54,94,5,0,2886859.45580075,76,5,93,2,11,86,3,4,93,3,20,77,3,13,84,3,12,85,3,6,91,3,9,89,2,7,90,3,3,94,3,6,91,3,23,70,7,17,83,0,7,8,85,24,73,3,5,5,90,0,7,0,93,32,60,8,60,32,8,26,67,7,35,56,9,16,76,8,25,67,8,35,58,7,18,6,5,6,65,13,87,0,52,11,3,3,5,13,13,44,21,9,14,12,5,5,12,14,47,17,3,6,15,19,40,17,25,25,21,11,18,24,12,23,23,18,34,41,1,3,21,9,25,25,9,2,4,3,23,35,25,18,22,10.6875,16.3494246350578,44.6280991735537,51.9781494865109,4.29292929292929,2.84495309166216,0.04,0.0384072934108425,0.0451242277032354,0.000239449314803065,0.03,0.0334344809563718,0.0298691569556584,0.000196364017540537,0.00809109979023075,0.00214928823878459
LS,LSO,Lesotho,2020-07-31,2020-04-25,100,4,130267.303430791,3,86228.0581942391,54,94,5,0,2861248.98580504,76,5,93,2,11,86,3,4,93,3,21,76,3,14,83,3,12,85,3,7,90,3,9,89,2,8,89,3,3,94,3,6,91,3,24,69,7,17,83,0,7,8,85,24,73,3,5,6,89,0,6,0,94,32,60,8,60,32,8,27,66,7,36,55,9,16,76,8,24,68,8,36,57,7,19,6,5,6,64,13,87,0,53,11,3,3,5,12,13,43,22,9,14,12,5,5,12,14,47,17,3,5,16,19,40,17,24,25,22,11,18,23,12,23,24,18,33,42,1,3,21,10,24,25,9,2,4,3,23,35,25,18,22,10.232004759072,15.7993395161907,44.6280991735537,51.9781494865109,4.33884297520661,2.87340145861771,0.04,0.0384072934108425,0.0455281256811488,0.000241541477541898,0.03,0.0334344809563718,0.0301365098326031,0.000198094331273658,0.00809109979023075,0.00214928823878459
LS,LSO,Lesotho,2020-08-02,2020-04-28,100,4,130267.303430791,3,86228.0581942391,54,94,5,0,2869946.71474467,75,5,93,2,12,85,3,4,93,3,20,77,3,14,83,3,12,85,3,7,90,3,9,89,2,8,89,3,3,93,4,7,90,3,23,70,7,17,83,0,7,8,85,24,74,2,5,6,89,0,6,0,94,31,61,8,59,33,8,26,67,7,35,55,10,15,77,8,24,68,8,35,57,8,19,6,5,5,65,13,87,0,53,11,3,3,4,12,14,43,22,9,13,13,5,5,12,14,46,18,3,5,16,19,39,18,24,25,21,11,19,23,12,22,24,19,32,42,1,3,22,10,24,24,9,2,4,3,24,34,25,18,23,10.232004759072,15.7993395161907,44.6280991735537,51.9781494865109,4.47337278106509,2.88747392881333,0.04,0.0384072934108425,0.0453901470579676,0.000240826861280989,0.03,0.0334344809563718,0.0300451774073829,0.000197503280694238,0.00809109979023075,0.00214928823878459
LS,LSO,Lesotho,2020-08-05,2020-05-02,100,4,130267.303430791,3,86228.0581942391,54,93,5,0,2876467.50755529,74,5,93,2,12,85,3,4,93,3,20,77,3,14,83,3,12,85,3,7,90,3,9,89,2,8,89,3,3,93,4,7,90,3,23,70,7,17,82,1,7,8,85,24,73,3,5,6,89,0,6,0,94,31,61,8,59,33,8,26,67,7,35,55,10,15,77,8,24,68,8,35,57,8,19,6,5,5,65,13,87,0,54,11,3,3,4,11,14,43,22,9,13,13,5,5,12,14,46,18,3,5,16,19,39,18,24,24,22,11,19,23,12,22,24,19,32,42,1,3,22,10,24,23,9,2,4,4,24,33,25,18,24,10.232004759072,15.7993395161907,44.6280991735537,51.9781494865109,4.47337278106509,2.88747392881333,0.04,0.0384072934108425,0.0452872501040366,0.000240293869636472,0.03,0.0334344809563718,0.0299770666512845,0.000197062470228759,0.00817810086324398,0.00217230359155265
LS,LSO,Lesotho,2020-08-07,2020-05-03,100,4,130267.303430791,3,86228.0581942391,54,94,5,0,2794646.35675254,75,5,93,2,12,85,3,4,93,3,20,77,3,14,83,3,12,85,3,7,90,3,9,89,2,8,89,3,3,93,4,7,90,3,23,70,7,16,83,1,6,8,86,25,72,3,5,7,88,0,6,0,94,31,62,7,60,33,7,27,66,7,36,55,9,15,77,8,24,68,8,34,58,8,19,6,4,5,66,14,86,0,55,11,3,3,4,11,13,43,23,9,13,12,5,5,12,14,47,17,3,5,16,19,40,17,24,24,22,12,18,23,12,23,24,18,32,43,1,3,21,10,24,23,10,2,4,4,23,34,25,18,23,10.232004759072,15.7993395161907,44.6280991735537,51.9781494865109,4.38475665748393,2.82683819653006,0.04,0.0384072934108425,0.0466131620253253,0.000247157344188432,0.03,0.0334344809563718,0.0308547297892956,0.000202740249053985,0.00809109979023075,0.00214928823878459
LS,LSO,Lesotho,2020-08-08,2020-05-05,100,4,130267.303430791,3,86228.0581942391,54,93,5,0,2760101.07953719,74,5,93,2,12,85,3,4,93,3,20,77,3,14,83,3,12,85,3,7,90,3,9,89,2,9,88,3,3,93,4,7,90,3,22,71,7,16,82,2,6,8,86,25,71,4,5,7,88,0,6,0,94,31,61,8,59,33,8,26,66,8,35,55,10,15,76,9,24,67,9,33,58,9,18,6,4,5,67,14,86,0,55,11,3,3,3,11,14,43,22,9,13,13,5,5,12,13,47,18,3,5,16,18,40,18,24,23,22,12,19,23,12,22,24,19,32,42,1,3,22,10,24,22,10,2,4,4,24,34,24,18,24,10.1725163593099,15.8245740627236,44.6280991735537,51.9781494865109,4.42603550295858,2.88471400225903,0.04,0.0384072934108425,0.0471965698635335,0.000250174172335847,0.03,0.0334344809563718,0.0312409059340311,0.000205236832475206,0.00817810086324398,0.00217230359155265
LS,LSO,Lesotho,2020-08-09,2020-05-08,100,4,130267.303430791,3,86228.0581942391,54,93,5,0,2746351.30230974,74,5,93,2,12,85,3,4,93,3,20,77,3,14,83,3,12,85,3,7,90,3,9,89,2,9,88,3,3,93,4,7,90,3,22,71,7,16,82,2,6,8,86,25,71,4,5,7,88,0,6,0,94,32,60,8,59,33,8,26,66,8,36,54,10,15,76,9,24,67,9,33,58,9,17,7,4,5,67,14,86,0,55,11,3,3,3,11,14,43,22,9,13,13,5,5,13,13,47,17,3,6,16,18,40,17,24,24,22,12,18,23,12,22,25,18,32,42,1,3,22,10,24,22,10,2,4,4,24,34,24,18,24,10.1725163593099,15.8245740627236,44.6280991735537,51.9781494865109,4.42603550295858,2.88471400225903,0.04,0.0384072934108425,0.0474328624022839,0.000251395506279542,0.03,0.0334344809563718,0.0313973154569554,0.000206247711617462,0.00817810086324398,0.00217230359155265
LS,LSO,Lesotho,2020-08-11,2020-05-09,100,5,180994.09210354,4,136954.846866988,54,93,5,0,2786049.39478741,73,6,92,2,13,84,3,5,92,3,21,76,3,14,83,3,13,84,3,7,90,3,10,88,2,10,87,3,4,92,4,8,89,3,23,70,7,16,82,2,6,8,86,25,71,4,5,7,88,0,6,0,94,32,60,8,59,33,8,26,66,8,36,54,10,16,75,9,25,66,9,33,57,10,17,7,4,5,67,13,87,0,54,11,3,3,3,11,15,43,21,9,13,14,5,5,13,13,46,18,3,6,16,17,40,18,23,24,22,12,19,23,12,22,24,19,32,42,1,2,23,10,23,22,10,2,4,4,25,33,24,18,25,11.600237953599,17.6452962743115,44.6280991735537,51.9781494865109,4.5166015625,2.94781922242405,0.05,0.042716424707947,0.0649644232590323,0.00028940467769264,0.04,0.0384072934108425,0.0491573649495322,0.000253864693963055,0.00817810086324398,0.00217230359155265
LS,LSO,Lesotho,2020-08-12,2020-05-12,100,5,180994.09210354,4,136954.846866988,59,93,5,0,2812280.36879344,72,7,91,2,13,84,3,5,92,3,22,75,3,15,82,3,14,83,3,7,90,3,10,88,2,11,86,3,5,91,4,8,89,3,23,70,7,17,81,2,6,9,85,27,69,4,5,9,86,0,6,0,94,33,59,8,58,34,8,26,66,8,35,55,10,16,75,9,25,66,9,33,57,10,16,7,4,6,67,12,88,0,56,10,3,3,2,11,15,43,21,8,14,14,4,6,12,12,47,19,3,7,15,16,40,19,22,25,21,12,20,23,12,21,24,20,32,40,1,3,24,10,22,21,10,3,4,4,26,32,25,17,26,10.232004759072,14.6769649207419,40.9722222222222,45.4298122945478,4.50995212899975,3.03329043864825,0.05,0.042716424707947,0.0643584807944282,0.000286798197853764,0.04,0.0384072934108425,0.0486988596111226,0.000251557452355006,0.00893533242465546,0.00226978016371084
