ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
AQ,ATA,Antarctica,2020-05-09,2020-04-23,100,11,235002.490123751,8,195646.134497802,109,92,2,1,1929093.00274409,65,12,80,8,25,67,8,15,78,7,33,61,6,24,67,9,27,65,8,14,77,9,12,79,9,14,77,9,13,80,7,22,72,6,24,70,6,18,81,1,12,4,84,7,86,7,2,0,98,2,5,0,93,26,56,18,48,33,19,18,63,19,33,48,19,20,62,18,12,69,19,33,49,18,17,3,4,8,68,9,91,0,33,5,8,4,13,12,25,34,10,9,23,24,6,2,12,9,39,32,6,5,13,8,38,30,25,14,8,23,30,16,12,8,33,31,48,13,4,4,31,15,8,12,9,7,3,10,36,30,15,24,31,23.6901291128696,37.8819993927593,90.0826446280992,154.623218160437,11.6769547325103,32.490119399837,0.11,0.0613252654740242,0.121820197258228,0.000461554383169826,0.08,0.0531724899927667,0.10141871554119,0.000425999653227578,0.0166870789957134,0.00310642617461705
AQ,ATA,Antarctica,2020-05-10,2020-04-26,100,9,149318.871833964,6,109962.516208015,128,93,2,1,1816097.88910547,64,10,80,10,21,69,10,14,79,7,33,60,7,22,67,11,29,64,7,12,78,10,11,80,9,13,78,9,11,81,8,18,75,7,24,69,7,17,82,1,11,4,85,10,84,6,2,0,98,2,7,1,90,23,56,21,44,35,21,15,63,22,29,49,22,17,62,21,11,68,21,30,50,20,17,2,3,7,71,8,92,0,32,7,6,4,11,13,27,36,9,8,21,26,6,2,10,9,40,33,5,4,12,9,39,31,23,16,8,22,31,14,10,11,33,32,44,14,5,4,33,15,8,11,9,7,3,10,37,29,11,27,33,21.4410662224073,37.3330753832013,105.785123966942,150.001252186108,15.1748971193416,40.0949454327694,0.09,0.0560905943465434,0.0822196164258037,0.000399517284243585,0.06,0.046546565661405,0.0605487825670989,0.000346871236661121,0.0193851279721339,0.00332553112027621
AQ,ATA,Antarctica,2020-05-11,2020-04-28,100,10,166708.631594826,7,127352.275968877,327,91,3,1,1828921.75622769,65,11,78,11,20,69,11,15,77,8,32,60,8,20,68,12,28,64,8,12,77,11,12,78,10,15,75,10,12,79,9,17,75,8,23,69,8,21,78,1,14,5,81,12,81,7,3,0,97,2,7,2,89,21,56,23,42,35,23,17,59,24,27,49,24,16,61,23,12,65,23,30,50,20,17,1,3,7,72,9,91,0,30,6,5,4,12,14,29,35,11,7,19,28,6,3,10,10,39,32,5,4,13,8,39,31,23,17,6,23,31,13,10,11,34,32,44,14,4,5,33,16,9,10,12,6,3,9,35,29,12,27,32,30.023629489603,50.5120229014318,193.491124260355,279.013586405532,11.71875,31.0944936502658,0.1,0.0587989195362016,0.0911513196380129,0.000417136121393468,0.07,0.0500078962992033,0.0696324353599205,0.000368878718855118,0.0506113604705154,0.00534495731923652
AQ,ATA,Antarctica,2020-05-12,2020-04-29,100,9,166874.792280379,6,127518.43665443,327,91,4,1,1935560.43294989,64,10,79,11,19,69,12,15,76,9,31,61,8,20,68,12,28,64,8,12,75,13,11,79,10,13,76,11,12,79,9,17,74,9,23,67,10,20,78,2,13,5,82,15,78,7,4,1,95,2,9,3,86,21,57,22,42,36,22,17,60,23,28,49,23,16,61,23,12,66,22,33,47,20,20,2,3,7,68,10,90,0,30,6,5,5,13,11,30,33,11,8,18,30,5,3,9,11,39,33,5,4,11,8,40,32,22,15,6,25,32,12,10,11,34,33,42,16,3,5,34,16,9,12,10,4,4,9,36,29,12,26,33,30.9189678587596,50.2005564261676,193.491124260355,279.013586405532,12.3971193415638,32.8052433355234,0.09,0.0560905943465434,0.0862152322601748,0.00039542004540789,0.06,0.046546565661405,0.0658819195121103,0.000349485156084189,0.0506113604705154,0.00534495731923652
AQ,ATA,Antarctica,2020-05-13,2020-05-03,100,10,174912.417180647,7,135556.061554698,328,90,4,1,1925318.70853405,63,11,78,11,18,71,11,16,76,8,33,59,8,20,69,11,28,63,9,11,77,12,14,77,9,14,76,10,13,80,7,15,76,9,22,67,11,20,78,2,13,4,83,15,77,8,4,1,95,2,9,3,86,23,53,24,41,35,24,19,56,25,27,48,25,13,62,25,12,64,24,33,45,22,19,3,4,6,68,9,91,0,28,6,3,5,15,12,31,33,11,7,18,31,6,2,6,9,43,34,6,3,8,7,43,33,21,12,6,28,33,14,6,11,35,34,38,18,3,6,35,14,10,12,8,5,5,9,37,26,13,26,35,42.2931314223905,63.7982729644919,227.777777777778,309.331580890195,13.9746227709191,34.539417936098,0.1,0.0587989195362016,0.0908485521931203,0.000405951264166713,0.07,0.0500078962992033,0.0704070764771775,0.000361369367658144,0.0513302034428795,0.00541055344916015
AQ,ATA,Antarctica,2020-05-14,2020-05-03,100,9,159118.603889406,6,119762.248263456,328,92,4,1,1917705.74957618,62,10,80,10,17,73,10,14,79,7,31,62,7,19,71,10,26,66,8,10,79,11,13,79,8,15,76,9,14,80,6,13,79,8,22,68,10,18,80,2,13,3,84,15,79,6,4,1,95,2,9,3,86,23,54,23,41,36,23,18,59,23,27,49,24,12,64,24,12,65,23,32,47,21,18,3,4,6,69,10,90,0,29,6,4,5,13,12,31,34,12,7,16,31,4,2,6,9,44,35,4,3,9,7,43,34,20,14,7,25,34,14,6,11,34,35,37,19,2,6,36,14,13,11,6,5,5,8,38,29,13,22,36,42.4553812871823,63.7252405831231,227.777777777778,309.331580890195,14.1803840877915,34.4801480430238,0.09,0.0560905943465434,0.0829734196315423,0.000390406969933964,0.06,0.046546565661405,0.0624507948051594,0.000342470466878647,0.0502143294549908,0.00529604471638813
AQ,ATA,Antarctica,2020-05-15,2020-05-04,100,9,182316.387475949,6,119762.248263456,329,92,5,2,2044982.44866504,64,10,78,12,17,71,12,14,77,9,30,62,8,17,71,12,26,65,9,11,77,12,15,76,9,16,74,10,14,79,7,12,78,10,24,65,11,19,79,2,15,3,82,16,79,5,5,1,94,3,9,3,85,24,52,24,42,35,23,18,60,22,29,48,23,14,62,24,14,64,22,35,47,18,19,3,4,8,66,11,89,0,27,5,5,5,15,14,29,35,12,7,17,29,5,2,5,10,45,33,5,3,9,7,44,32,18,15,6,29,32,15,6,11,35,33,39,20,3,5,33,14,12,11,7,5,6,9,36,30,15,22,33,41.8604651162791,63.8623129399171,194.082840236686,279.531057120686,14.2644628099174,33.5647945158756,0.09,0.0560905943465434,0.0891530328756436,0.000390565670755524,0.06,0.046546565661405,0.0585639492121982,0.000321820635905794,0.0503674219228414,0.00530368431887481
AQ,ATA,Antarctica,2020-05-16,2020-05-05,100,9,182316.387475949,6,119762.248263456,356,91,5,2,1874112.21983487,63,10,77,13,18,70,12,15,76,9,31,61,8,18,70,12,25,65,10,12,76,12,17,74,9,17,73,10,14,78,8,13,77,10,24,64,12,20,77,3,16,3,81,17,77,6,5,1,94,3,9,3,85,24,51,25,42,34,24,18,59,23,30,47,23,14,61,25,14,63,23,36,45,19,19,3,4,9,65,10,90,0,26,5,5,4,15,14,31,34,10,7,18,31,6,2,4,10,45,33,5,3,9,4,45,34,17,14,6,29,34,12,6,11,36,35,37,19,4,5,35,13,12,12,7,4,6,9,37,30,13,22,35,39.6177685950413,62.0021934213803,181.122448979592,249.404426264497,17.8840877914952,37.6984204013663,0.09,0.0560905943465434,0.0972814677511751,0.000424269225495795,0.06,0.046546565661405,0.0639034562583498,0.000350165044095643,0.0550998297477171,0.00556373341356413
AQ,ATA,Antarctica,2020-05-17,2020-05-06,100,9,177589.49037114,6,119762.248263456,308,91,5,2,1828933.75654051,63,10,76,14,19,68,13,13,77,10,28,63,9,16,71,13,23,66,11,12,75,13,17,73,10,14,75,11,13,78,9,11,78,11,23,64,13,22,75,3,16,5,79,18,76,6,5,1,94,3,8,3,86,26,48,26,44,32,24,21,55,24,33,44,23,14,60,26,16,60,24,36,45,19,19,3,3,10,65,10,90,0,28,4,5,3,17,12,31,34,11,7,17,31,8,3,5,10,41,33,6,4,10,3,43,34,15,15,7,29,34,13,9,9,34,35,39,18,4,4,35,14,13,13,6,4,6,7,37,31,11,23,35,45.1516954193932,68.2777029546781,119.140625,203.0813254329,16.803840877915,37.3221934047135,0.09,0.0560905943465434,0.0971000123629716,0.000429119815345815,0.06,0.046546565661405,0.0654820043837948,0.000358512184110211,0.047670639219935,0.00519537972572455
AQ,ATA,Antarctica,2020-05-18,2020-05-07,100,9,166494.202184919,6,119762.248263456,332,91,4,1,1779116.64785536,68,10,78,12,17,72,11,13,78,9,25,68,7,16,73,11,23,68,9,12,77,11,18,74,8,11,79,10,13,79,8,12,79,9,22,67,11,21,76,3,15,5,80,16,79,5,4,1,95,2,7,3,88,29,48,23,46,33,21,22,57,21,32,47,21,14,63,23,17,61,22,35,49,16,18,4,1,11,66,9,91,0,28,5,5,3,22,12,25,38,11,10,15,26,9,4,6,11,43,27,8,4,12,6,42,28,16,17,7,32,28,15,9,11,36,29,42,18,5,6,29,11,16,15,7,5,6,8,32,34,12,25,29,46.0625,70.7942294023084,146.222222222222,227.8605347146,15.8888888888889,33.1356662700302,0.09,0.0560905943465434,0.0935825103911088,0.000427964123351131,0.06,0.046546565661405,0.0673155683230911,0.000368189162793242,0.051385234483826,0.00538347043072992
