ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
IS,ISL,Iceland,2020-06-05,2020-04-23,100,2,16672.7472115519,2,16672.7472115519,83,94,2,0,2149906.94009279,74,2,93,5,16,80,4,4,90,6,16,79,5,15,80,5,12,84,4,7,89,4,2,92,6,6,90,4,6,90,4,4,90,6,19,78,3,15,83,2,6,6,88,13,77,10,2,3,95,3,5,0,92,24,65,11,51,36,13,13,73,14,30,57,13,9,77,14,10,77,13,34,55,11,29,3,1,1,66,11,89,0,28,11,5,2,23,16,15,36,23,15,11,15,5,5,4,14,51,21,5,5,8,16,46,20,18,29,16,17,20,4,12,14,50,20,34,40,2,4,20,7,18,14,12,10,7,5,27,37,23,20,20,21.469387755102,37.7352337326832,67.7685950413223,135.290543570363,4.6280276816609,5.50398991565487,0.02,0.0274394957835608,0.00775510181423589,0.000117257721101096,0.02,0.0274394957835608,0.00775510181423589,0.000117257721101096,0.0124363200479473,0.00265878665044721
IS,ISL,Iceland,2020-06-06,2020-04-24,100,2,16672.7472115519,2,16672.7472115519,82,94,2,0,2245589.96543237,71,2,93,5,17,79,4,5,89,6,17,78,5,14,81,5,14,82,4,8,88,4,2,92,6,6,90,4,6,90,4,5,89,6,20,77,3,14,84,2,6,5,89,12,77,11,2,2,96,2,5,0,93,25,62,13,49,36,15,14,69,17,29,55,16,9,74,17,10,74,16,31,55,14,26,3,1,1,69,10,90,0,27,9,5,3,22,16,18,35,21,15,11,18,5,5,4,14,48,24,5,5,8,16,43,23,17,28,15,17,23,4,12,11,50,23,32,39,2,4,23,8,18,12,12,8,7,5,30,37,22,18,23,22.4048442906574,39.4069403084044,82,154.689653464247,4.9560546875,5.99397928422014,0.02,0.0274394957835608,0.00742466232402391,0.000112280142441238,0.02,0.0274394957835608,0.00742466232402391,0.000112280142441238,0.0122864848666467,0.00264292179917092
IS,ISL,Iceland,2020-06-07,2020-04-25,100,3,66855.194755741,2,16672.7472115519,80,93,2,0,2334403.05070268,69,3,92,5,17,78,5,6,88,6,18,77,5,15,80,5,14,81,5,9,87,4,3,91,6,6,89,5,6,89,5,5,88,7,21,76,3,14,84,2,5,5,90,12,77,11,2,2,96,2,5,0,93,23,63,14,48,36,16,14,68,18,29,54,17,9,73,18,10,73,17,30,55,15,26,2,1,1,70,10,90,0,26,8,5,3,22,17,19,36,21,14,10,19,5,4,4,14,47,26,5,5,7,17,41,25,16,26,15,18,25,4,11,10,50,25,32,37,2,4,25,8,18,11,12,7,7,5,32,35,22,18,25,22.4048442906574,39.4069403084044,98.7654320987654,180.486691520972,5.01385739480978,6.10917471669532,0.03,0.0334344809563718,0.0286390967213725,0.000213958792257992,0.02,0.0274394957835608,0.00714218875208086,0.000108023777509498,0.0121157049825837,0.00263878998946103
IS,ISL,Iceland,2020-06-08,2020-04-28,100,3,66855.194755741,2,16672.7472115519,80,95,2,0,2194860.32996832,72,3,94,3,18,79,3,6,90,4,19,78,3,15,82,3,12,84,4,8,89,3,3,93,4,6,91,3,6,91,3,6,89,5,22,77,1,12,86,2,4,5,91,12,78,10,2,2,96,1,5,0,94,24,64,12,48,39,13,15,70,15,31,55,14,9,76,15,10,76,14,30,57,13,26,2,1,1,70,11,89,0,28,9,5,3,22,17,16,36,21,15,12,16,5,4,5,15,48,23,5,5,8,18,42,22,16,28,15,19,22,4,12,11,51,22,35,37,2,4,22,9,19,11,12,8,7,5,29,36,23,19,22,22.8571428571429,38.2636334168216,98.7654320987654,180.486691520972,4.61432506887052,5.76451439453774,0.03,0.0334344809563718,0.0304598856897222,0.000227348279694669,0.02,0.0274394957835608,0.00759626796471034,0.00011486533382785,0.0118606375092661,0.00258356998475039
IS,ISL,Iceland,2020-06-09,2020-04-28,100,3,66855.194755741,2,16672.7472115519,80,94,1,0,2182305.0556258,73,3,94,3,18,79,3,5,91,4,18,79,3,14,83,3,11,85,4,8,89,3,2,94,4,5,92,3,6,91,3,4,91,5,20,79,1,13,85,2,4,6,90,11,79,10,1,2,97,1,4,0,95,24,64,12,50,37,13,15,69,16,30,56,14,9,76,15,10,76,14,29,58,13,26,1,1,1,71,10,90,0,27,9,6,3,22,17,16,36,21,15,12,16,5,4,5,16,48,22,5,5,9,18,42,21,16,29,15,19,21,4,12,10,53,21,36,37,2,4,21,9,17,11,13,8,8,5,29,35,24,20,21,23.5294117647059,39.9288976949462,98.7654320987654,180.486691520972,4.52249770431589,5.77712558885428,0.03,0.0334344809563718,0.0306351280190612,0.000228635598158833,0.02,0.0274394957835608,0.00763997094199591,0.000115523635238531,0.0119868145040456,0.00261088806175344
IS,ISL,Iceland,2020-06-10,2020-04-28,100,3,66855.194755741,2,16672.7472115519,80,95,1,0,2027147.31331302,73,3,94,3,19,79,2,5,92,3,18,79,3,15,83,2,12,85,3,8,90,2,2,95,3,5,93,2,6,91,3,4,92,4,20,80,0,12,86,2,4,6,90,11,80,9,1,2,97,1,4,0,95,24,64,12,50,37,13,15,69,16,30,56,14,9,76,15,10,76,14,28,59,13,25,1,1,1,72,10,90,0,27,9,6,3,22,17,16,37,21,15,11,16,5,4,5,15,49,22,5,5,9,17,43,21,15,28,15,21,21,3,12,11,53,21,37,36,2,4,21,9,17,12,12,8,8,5,29,36,22,21,21,23.1020408163265,38.1843096351788,98.7654320987654,180.486691520972,4.49704142011834,5.79677841249661,0.03,0.0334344809563718,0.0329799390092069,0.000245837483632026,0.02,0.0274394957835608,0.008224733891837,0.000124329160233987,0.0118606375092661,0.00258356998475039
IS,ISL,Iceland,2020-06-11,2020-04-29,100,3,66855.194755741,2,16672.7472115519,80,95,1,0,2011758.75494084,74,3,94,3,19,79,2,5,92,3,18,79,3,15,83,2,12,85,3,8,90,2,2,95,3,5,93,2,7,90,3,4,92,4,20,80,0,12,86,2,4,6,90,10,81,9,1,2,97,1,3,0,96,24,64,12,51,36,13,16,68,16,31,55,14,10,75,15,11,75,14,28,59,13,24,1,2,1,72,11,89,0,28,9,6,3,23,16,15,38,21,15,11,15,5,4,5,15,50,21,5,5,9,17,44,20,15,28,16,21,20,3,12,11,54,20,38,35,2,5,20,8,18,12,12,8,9,5,28,37,22,21,20,23.265306122449,38.1073410146162,98.7654320987654,180.486691520972,4.49704142011834,5.79677841249661,0.03,0.0334344809563718,0.0332322126554917,0.000247685655664255,0.02,0.0274394957835608,0.00828764739837916,0.000125276218376064,0.0118606375092661,0.00258356998475039
IS,ISL,Iceland,2020-06-12,2020-04-29,100,3,66855.194755741,2,16672.7472115519,80,95,1,0,1961825.71551912,74,3,94,3,19,79,2,5,92,3,18,79,3,15,83,2,12,85,3,8,90,2,2,95,3,5,93,2,7,90,3,4,92,4,20,80,0,12,86,2,4,6,90,10,81,9,1,2,97,1,3,0,96,24,64,12,51,36,13,16,68,16,31,55,14,10,75,15,11,75,14,27,60,13,23,1,2,1,73,11,89,0,28,8,6,3,23,17,15,38,21,15,11,15,5,4,5,14,51,21,5,5,9,16,45,20,15,27,16,22,20,3,12,10,55,20,39,34,2,5,20,7,18,12,13,8,9,5,28,37,22,21,20,23.265306122449,38.1073410146162,98.7654320987654,180.486691520972,4.66272189349112,5.99537069174642,0.03,0.0334344809563718,0.034078049964826,0.000253878699436985,0.02,0.0274394957835608,0.00849858735139484,0.000128451127142651,0.0118606375092661,0.00258356998475039
IS,ISL,Iceland,2020-06-14,2020-04-30,100,2,59462.5984834449,1,9280.15093925575,75,95,1,0,1841978.53839757,74,2,95,3,18,80,2,4,93,3,18,79,3,14,84,2,13,84,3,7,91,2,1,96,3,6,92,2,6,91,3,4,92,4,21,79,0,11,87,2,3,6,91,11,80,9,1,4,95,1,2,0,97,23,65,12,50,37,13,16,68,16,32,54,14,9,76,15,12,74,14,27,60,13,22,2,2,1,73,11,89,0,28,8,7,2,23,17,15,38,22,14,11,15,5,4,5,14,51,21,5,6,9,15,45,20,15,26,17,22,20,3,12,10,55,20,37,36,2,5,20,8,19,11,12,8,9,5,28,36,23,21,20,23.533950617284,37.8109454720676,117.1875,216.19038195535,4.18934911242604,4.7380158093595,0.02,0.0274394957835608,0.0322819171037543,0.000255246558579861,0.01,0.0195013954179879,0.00503814281534953,0.000102245513696101,0.011119347664937,0.00250246901392161
IS,ISL,Iceland,2020-06-15,2020-05-01,100,2,59462.5984834449,1,9280.15093925575,75,95,2,0,1840988.61638524,74,2,95,3,18,80,2,4,93,3,19,78,3,14,84,2,13,84,3,7,91,2,1,96,3,6,92,2,6,91,3,4,92,4,21,79,0,11,87,2,3,6,91,12,79,9,2,4,94,1,3,0,96,23,65,12,50,37,13,17,67,16,32,54,14,9,76,15,13,73,14,28,59,13,22,3,2,1,72,11,89,0,28,8,7,3,22,17,15,39,21,14,11,15,5,4,5,14,51,21,5,6,9,15,45,20,15,26,16,23,20,3,12,10,55,20,37,36,2,5,20,8,19,12,12,7,9,5,28,36,23,21,20,22.7903579254931,36.2803684231517,117.1875,216.19038195535,4.16568047337278,4.73969668064191,0.02,0.0274394957835608,0.0322992754839511,0.000255381517289212,0.01,0.0195013954179879,0.00504085188613346,0.000102300353083324,0.011119347664937,0.00250246901392161
