ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
SL,SLE,Sierra Leone,2020-09-23,2020-04-25,100,4,128779.952666005,4,128779.952666005,74,94,9,4,3562551.90215073,66,7,84,9,19,74,7,9,82,9,25,68,7,18,73,9,16,75,9,10,82,8,9,81,10,2,89,9,8,85,7,11,79,10,24,67,9,13,86,1,7,6,87,16,77,7,9,3,88,4,5,91,39,43,18,51,33,16,21,61,18,30,53,17,16,65,19,27,55,18,26,59,15,14,1,6,5,74,10,90,0,39,15,2,8,7,9,20,43,13,10,14,20,7,6,6,13,42,26,7,6,10,11,40,26,27,20,11,14,28,22,12,19,21,26,44,22,0,2,32,20,18,9,10,6,4,1,32,44,11,11,34,21.3151927437642,27.835828633604,114.0625,120.53406083522,4.27304488040849,4.6779150137814,0.04,0.0384072934108425,0.0361482319986019,0.000193827835307144,0.04,0.0384072934108425,0.0361482319986019,0.000193827835307144,0.0110878034162421,0.00251221390554888
SL,SLE,Sierra Leone,2020-09-24,2020-05-04,100,4,128779.952666005,4,128779.952666005,74,94,9,4,3559921.58167981,66,7,84,9,19,74,7,9,82,9,25,68,7,18,73,9,16,75,9,10,82,8,9,81,10,2,89,9,8,85,7,11,79,10,24,67,9,13,86,1,7,6,87,16,77,7,9,3,88,4,5,91,40,42,18,52,32,16,22,60,18,31,52,17,17,64,19,28,54,18,27,58,15,14,2,6,5,73,10,90,0,39,15,2,8,7,9,20,42,13,11,14,20,7,6,6,14,41,26,7,6,10,12,39,26,27,20,12,13,28,23,12,19,20,26,45,22,0,1,32,20,18,9,10,6,4,1,32,44,10,12,34,21.3151927437642,27.835828633604,114.0625,120.53406083522,4.26638917793965,4.59083758703821,0.04,0.0384072934108425,0.0361749408550843,0.000193968361405574,0.04,0.0384072934108425,0.0361749408550843,0.000193968361405574,0.0110878034162421,0.00251221390554888
SL,SLE,Sierra Leone,2020-09-25,2020-05-04,100,4,128779.952666005,4,128779.952666005,74,94,9,4,3385356.75290874,65,7,84,9,19,74,7,9,82,9,25,68,7,18,73,9,16,75,9,10,82,8,9,81,10,2,89,9,8,85,7,11,79,10,24,67,9,13,86,1,7,6,87,16,77,7,9,3,88,4,5,91,39,43,18,52,32,16,23,59,18,31,52,17,17,64,19,28,54,18,27,58,15,14,2,6,5,73,10,90,0,39,15,3,7,7,9,20,42,13,11,14,20,7,6,6,14,41,26,7,6,10,12,39,26,27,21,11,13,28,23,12,20,19,26,46,21,0,1,32,20,18,9,10,6,4,1,32,44,10,12,34,21.3151927437642,27.835828633604,114.0625,120.53406083522,4.40741736092448,4.67084618133355,0.04,0.0384072934108425,0.0380402900094225,0.00020377280376012,0.04,0.0384072934108425,0.0380402900094225,0.00020377280376012,0.0110878034162421,0.00251221390554888
SL,SLE,Sierra Leone,2020-09-26,2020-05-09,100,4,128779.952666005,4,128779.952666005,74,94,9,4,3621043.3274228,64,7,84,9,20,73,7,9,82,9,27,66,7,19,72,9,16,75,9,11,81,8,8,82,10,2,89,9,9,84,7,12,78,10,26,65,9,13,86,1,7,6,87,17,76,7,9,4,87,4,5,91,40,42,18,52,32,16,24,58,18,32,51,17,18,63,19,28,54,18,29,56,15,16,2,6,5,71,9,91,0,40,15,3,8,6,8,20,42,13,11,14,20,6,6,8,14,40,26,6,6,10,11,41,26,27,19,12,14,28,23,12,19,20,26,46,20,0,1,33,21,17,9,10,6,3,1,33,43,10,12,35,24.0670632774473,41.159016916719,114.0625,120.53406083522,4.77777777777778,4.83695234340583,0.04,0.0384072934108425,0.035564322495324,0.000190754650295421,0.04,0.0384072934108425,0.035564322495324,0.000190754650295421,0.0110878034162421,0.00251221390554888
SL,SLE,Sierra Leone,2020-09-27,2020-05-11,100,4,128779.952666005,4,128779.952666005,67,93,9,4,3653779.62182955,65,7,84,9,18,75,7,9,82,9,27,66,7,17,74,9,15,76,9,10,82,8,8,82,10,2,89,9,9,84,7,12,78,10,25,66,9,13,86,1,7,6,87,17,76,7,9,4,87,4,5,91,38,44,18,51,33,16,23,59,18,31,52,17,17,64,19,26,56,18,29,56,15,17,2,5,5,71,10,90,0,39,16,3,8,6,8,20,41,14,12,13,20,5,6,8,14,42,25,6,5,10,11,43,25,27,19,12,15,27,23,12,19,21,25,48,19,0,1,32,21,17,10,10,6,3,1,32,43,11,12,34,24.0928019036288,43.5630346724429,134.69387755102,148.199429630018,4.78366030636926,4.78223332955552,0.04,0.0384072934108425,0.0352456814572527,0.000189076797562168,0.04,0.0384072934108425,0.0352456814572527,0.000189076797562168,0.0101469029229138,0.00241729452401117
SL,SLE,Sierra Leone,2020-09-29,2020-05-12,100,4,128779.952666005,4,128779.952666005,67,93,9,4,3647546.2777865,65,7,84,9,18,75,7,9,82,9,27,66,7,17,74,9,15,76,9,10,82,8,7,83,10,2,89,9,9,84,7,12,78,10,25,66,9,13,86,1,7,6,87,18,76,6,9,5,86,4,5,91,38,44,18,51,33,16,24,58,18,31,52,17,17,64,19,27,55,18,30,55,15,18,2,5,5,70,9,91,0,39,17,3,7,6,8,20,41,13,12,14,20,5,6,8,14,42,25,6,5,9,11,44,25,26,19,12,16,27,21,12,20,22,25,50,17,0,1,32,20,16,10,10,8,3,1,32,42,11,13,34,25.25,45.0775684735455,134.69387755102,148.199429630018,4.81053480247245,4.7969507587087,0.04,0.0384072934108425,0.0353059133067819,0.000189394001177651,0.04,0.0384072934108425,0.0353059133067819,0.000189394001177651,0.0101469029229138,0.00241729452401117
SL,SLE,Sierra Leone,2020-09-30,2020-05-14,100,4,128779.952666005,4,128779.952666005,67,93,9,4,3751951.67847775,64,7,84,9,17,76,7,8,83,9,27,66,7,16,75,9,15,76,9,10,82,8,7,83,10,2,89,9,9,84,7,12,78,10,25,66,9,13,86,1,7,6,87,18,75,7,9,5,86,4,5,91,38,43,19,51,32,17,25,56,19,32,50,18,18,62,20,28,53,19,31,54,15,18,3,5,5,69,9,91,0,39,17,3,7,6,8,20,41,13,12,14,20,6,6,8,14,41,25,7,5,9,11,43,25,27,19,11,16,27,21,12,20,22,25,49,17,0,1,33,19,16,10,10,8,3,1,33,41,11,13,35,26.4299802761341,46.71333493557,134.69387755102,148.199429630018,4.94444444444445,4.89981231304587,0.04,0.0384072934108425,0.0343234571502408,0.000184217475383489,0.04,0.0384072934108425,0.0343234571502408,0.000184217475383489,0.0101469029229138,0.00241729452401117
SL,SLE,Sierra Leone,2020-10-02,2020-05-16,100,4,128779.952666005,4,128779.952666005,67,93,9,4,3760532.22265797,63,7,84,9,17,76,7,8,83,9,27,66,7,16,75,9,15,76,9,10,82,8,7,83,10,2,89,9,9,84,7,12,78,10,25,66,9,13,86,1,7,6,87,18,74,8,9,5,86,4,5,91,37,43,20,51,31,18,25,55,20,32,49,19,18,61,21,28,52,20,31,53,16,18,3,5,5,69,9,91,0,38,17,3,7,6,8,21,40,13,12,14,21,6,5,8,14,41,26,7,4,9,11,43,26,26,19,11,16,28,21,12,19,22,26,48,17,0,1,34,19,16,10,10,8,3,1,33,41,10,13,36,26.4299802761341,46.71333493557,134.69387755102,148.199429630018,4.94444444444445,4.89981231304587,0.04,0.0384072934108425,0.03424514006025,0.000183804592510757,0.04,0.0384072934108425,0.03424514006025,0.000183804592510757,0.0101469029229138,0.00241729452401117
SL,SLE,Sierra Leone,2020-10-08,2020-05-20,100,4,128779.952666005,4,128779.952666005,67,93,10,4,3845907.17107324,65,7,83,10,17,75,8,8,82,10,26,66,8,16,74,10,15,75,10,10,81,9,7,82,11,2,88,10,9,83,8,12,77,11,25,66,9,13,86,1,7,6,87,19,73,8,10,5,85,4,6,90,39,43,18,53,31,16,26,55,19,34,49,17,18,62,20,29,53,18,32,54,14,19,3,5,5,68,9,91,0,40,17,3,7,6,8,19,41,13,13,14,19,6,5,8,14,43,24,7,4,9,13,43,24,27,19,11,17,26,22,13,19,22,24,49,18,0,1,32,19,16,12,10,8,3,1,31,42,11,13,34,25.25,45.0775684735455,134.69387755102,148.199429630018,4.83870967741936,4.68193039095366,0.04,0.0384072934108425,0.0334849352669289,0.000179795052942882,0.04,0.0384072934108425,0.0334849352669289,0.000179795052942882,0.0101469029229138,0.00241729452401117
SL,SLE,Sierra Leone,2020-10-10,2020-05-21,100,4,128779.952666005,4,128779.952666005,67,93,10,4,3821017.059741,64,7,83,10,17,75,8,8,82,10,26,66,8,16,74,10,15,75,10,10,81,9,7,82,11,2,88,10,9,83,8,12,77,11,25,66,9,13,86,1,7,6,87,19,73,8,10,5,85,4,6,90,38,44,18,53,31,16,26,55,19,33,50,17,17,63,20,29,53,18,32,54,14,19,3,5,5,68,10,90,0,40,17,3,7,6,8,19,41,13,13,14,19,6,5,7,14,44,24,7,4,9,13,43,24,27,19,11,16,27,22,13,19,21,25,49,17,0,1,33,19,15,12,10,8,3,1,32,42,11,12,35,25.25,45.0775684735455,134.69387755102,148.199429630018,4.89115829078205,4.79342882417008,0.04,0.0384072934108425,0.0337030561896351,0.00018094581703288,0.04,0.0384072934108425,0.0337030561896351,0.00018094581703288,0.0101469029229138,0.00241729452401117
