ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
TG,TGO,Togo,2020-08-15,2020-04-25,100,6,374152.629734706,5,229653.546700827,52,89,9,0,3457859.29391788,63,8,82,10,12,79,9,4,86,10,24,69,7,10,80,10,14,75,11,7,83,10,9,80,11,6,83,11,11,80,9,10,80,10,19,73,8,14,83,3,8,4,88,24,69,7,9,6,85,0,10,0,90,37,46,17,41,41,18,20,63,17,33,50,17,22,59,19,27,57,16,30,55,15,14,7,1,7,71,12,88,0,35,14,8,5,12,7,19,48,13,10,10,19,3,3,12,10,48,24,4,7,12,8,46,23,20,13,15,23,29,9,13,20,30,28,49,16,2,1,32,22,27,8,1,3,1,1,37,28,18,20,34,32.6742976066597,55.9950318362806,144.444444444444,181.862789140808,10.1877500769468,15.5242221252789,0.06,0.046546565661405,0.10820354384946,0.000327414603413567,0.05,0.042716424707947,0.0664149484349379,0.000262454665258429,0.00822915018199082,0.00222744545075466
TG,TGO,Togo,2020-08-18,2020-05-02,100,6,374152.629734706,5,229653.546700827,52,89,9,0,3341832.25856398,62,8,82,10,12,79,9,4,86,10,24,69,7,10,80,10,14,75,11,7,83,10,9,80,11,6,83,11,11,80,9,10,80,10,19,73,8,14,83,3,8,4,88,24,69,7,9,6,85,0,10,0,90,37,45,18,41,40,19,20,62,18,33,49,18,22,58,20,27,56,17,30,54,16,14,7,1,7,71,12,88,0,35,14,8,5,11,7,20,47,13,10,10,20,3,3,12,10,47,25,4,7,12,8,45,24,20,13,15,22,30,9,13,19,30,29,49,15,2,1,33,21,27,8,1,3,1,1,38,28,17,20,35,32.6742976066597,55.9950318362806,144.444444444444,181.862789140808,10.5548469387755,15.8819157788761,0.06,0.046546565661405,0.11196032618809,0.000338067972806311,0.05,0.042716424707947,0.0687208480055522,0.000271231398306959,0.00822915018199082,0.00222744545075466
TG,TGO,Togo,2020-08-20,2020-05-09,100,6,374152.629734706,5,229653.546700827,52,89,10,0,3322313.27860161,61,7,83,10,12,79,9,4,86,10,24,69,7,10,80,10,13,76,11,7,83,10,8,81,11,6,83,11,11,80,9,10,80,10,18,74,8,14,83,3,8,4,88,25,68,7,10,6,84,0,11,0,89,37,46,17,42,40,18,21,62,17,33,50,17,23,58,19,28,56,16,31,54,15,14,8,1,7,70,12,88,0,35,13,9,5,12,7,19,47,14,10,10,19,3,2,12,10,48,25,4,8,11,9,44,24,20,13,15,22,30,10,13,19,29,29,49,14,2,1,34,21,26,8,1,3,1,1,39,27,16,21,36,32.6742976066597,55.9950318362806,144.444444444444,181.862789140808,10.9090909090909,16.266076552243,0.06,0.046546565661405,0.112618106228739,0.000339928197653373,0.05,0.042716424707947,0.0691245910432293,0.000272765768444336,0.00822915018199082,0.00222744545075466
TG,TGO,Togo,2020-08-21,2020-05-09,100,6,374152.629734706,5,229653.546700827,52,89,10,0,3270060.10371044,62,7,83,10,12,79,9,4,86,10,24,69,7,10,80,10,13,76,11,7,83,10,8,81,11,6,84,10,11,80,9,10,80,10,18,74,8,14,83,3,8,4,88,25,68,7,10,6,84,0,11,0,89,37,46,17,44,38,18,22,61,17,34,49,17,23,58,19,28,56,16,31,54,15,14,8,1,7,70,12,88,0,34,14,10,5,11,7,19,47,13,11,10,19,3,2,13,10,47,25,4,7,12,10,43,24,20,13,15,22,30,11,13,19,28,29,51,12,2,1,34,20,26,10,1,3,1,1,38,27,16,21,36,32.6742976066597,55.9950318362806,144.444444444444,181.862789140808,10.8099489795918,15.8458909230096,0.06,0.046546565661405,0.114417661409393,0.000345009640268861,0.05,0.042716424707947,0.0702291515805003,0.00027695990216279,0.00822915018199082,0.00222744545075466
TG,TGO,Togo,2020-08-22,2020-05-09,100,6,374152.629734706,5,229653.546700827,52,89,10,0,3275190.1204304,63,7,83,10,12,79,9,4,86,10,24,69,7,10,80,10,13,76,11,7,83,10,8,81,11,6,84,10,11,80,9,10,80,10,18,74,8,14,83,3,8,4,88,25,68,7,10,6,84,0,11,0,89,38,45,17,44,38,18,22,61,17,34,49,17,23,58,19,28,56,16,31,55,14,14,8,1,7,70,12,88,0,35,14,10,5,11,7,18,48,13,11,10,18,3,2,13,10,48,24,4,7,12,10,44,23,20,13,15,23,29,11,13,19,29,28,52,12,2,1,33,20,26,10,1,4,1,1,37,28,16,21,35,32.6742976066597,55.9950318362806,144.444444444444,181.862789140808,10.4955370883349,15.4569952883801,0.06,0.046546565661405,0.114238446006773,0.000344504095941737,0.05,0.042716424707947,0.0701191498069882,0.000276542450062998,0.00822915018199082,0.00222744545075466
TG,TGO,Togo,2020-08-23,2020-05-10,100,6,374152.629734706,5,229653.546700827,52,89,10,0,3266456.24967577,62,7,83,10,11,80,9,3,87,10,23,70,7,9,81,10,13,76,11,6,84,10,7,82,11,6,84,10,10,81,9,9,81,10,18,74,8,14,83,3,8,4,88,25,68,7,10,6,84,0,11,0,89,38,45,17,44,38,18,22,61,17,33,49,18,23,57,20,29,55,16,30,56,14,13,8,1,7,71,12,88,0,35,15,9,5,11,7,18,49,13,10,10,18,3,2,12,10,49,24,4,7,13,9,44,23,19,12,16,24,29,10,13,20,29,28,51,12,2,1,34,19,26,10,1,4,1,1,38,28,16,20,36,34.3333333333333,58.76213496587,144.444444444444,181.862789140808,10.7142857142857,15.8516721579801,0.06,0.046546565661405,0.114543897464368,0.000345365668690768,0.05,0.042716424707947,0.0703066348198057,0.000277253916404384,0.00822915018199082,0.00222744545075466
TG,TGO,Togo,2020-08-24,2020-05-11,100,6,374152.629734706,5,229653.546700827,52,89,10,0,3244443.19316123,61,7,83,10,11,80,9,3,87,10,23,70,7,9,81,10,13,76,11,6,84,10,7,82,11,6,84,10,10,81,9,9,81,10,18,74,8,14,83,3,8,4,88,25,68,7,10,6,84,0,11,0,89,38,45,17,44,38,18,22,61,17,33,49,18,23,57,20,29,55,16,30,56,14,13,8,1,7,71,12,88,0,35,15,9,5,11,6,19,48,13,10,10,19,3,2,12,10,48,25,4,7,13,9,43,24,19,12,16,23,30,10,13,19,29,29,51,11,2,1,35,19,26,9,1,4,1,1,39,28,16,19,37,34.3333333333333,58.76213496587,144.444444444444,181.862789140808,9.78512396694215,13.9019739680029,0.06,0.046546565661405,0.115321060489936,0.000347556297329326,0.05,0.042716424707947,0.0707836547068848,0.000279063421891359,0.00822915018199082,0.00222744545075466
TG,TGO,Togo,2020-08-25,2020-05-12,100,6,374152.629734706,5,229653.546700827,52,90,10,0,3192822.6500481,61,7,83,10,11,80,9,3,87,10,23,70,7,9,81,10,13,76,11,6,84,10,7,82,11,6,84,10,10,81,9,9,81,10,18,74,8,14,84,2,8,4,88,25,68,7,10,6,84,0,11,0,89,38,45,17,44,38,18,22,61,17,32,50,18,23,57,20,28,56,16,30,56,14,13,8,1,7,71,12,88,0,35,14,9,5,11,6,20,48,13,9,10,20,3,2,12,10,48,25,4,7,13,9,43,24,19,12,16,23,30,10,13,19,29,29,51,11,2,1,35,19,26,9,1,4,1,1,39,28,16,19,37,34.3333333333333,58.76213496587,144.444444444444,181.862789140808,9.78512396694215,13.9019739680029,0.06,0.046546565661405,0.117185534789748,0.000352803119588667,0.05,0.042716424707947,0.0719280623674375,0.000283400553605674,0.0081377151799687,0.00220279759184233
TG,TGO,Togo,2020-08-26,2020-05-16,100,7,377144.793294769,5,229653.546700827,66,90,11,1,3192084.17689575,62,9,81,10,12,79,9,3,87,10,24,69,7,9,81,10,14,75,11,7,83,10,7,82,11,7,83,10,10,81,9,10,80,10,18,74,8,15,83,2,9,4,87,25,68,7,11,6,83,1,10,0,89,40,43,17,45,37,18,24,59,17,32,50,18,24,56,20,29,55,16,29,57,14,12,8,1,7,72,13,87,0,36,14,9,5,11,5,20,49,12,9,10,20,4,2,13,10,46,25,5,7,14,9,41,24,21,12,15,22,30,12,13,17,29,29,51,12,2,1,34,20,26,9,1,4,1,1,38,28,17,19,36,31.8359375,53.4792358475201,134.69387755102,145.185113565979,9.59821428571429,13.5250510546055,0.07,0.0500078962992033,0.118150014972831,0.000354099382785127,0.05,0.042716424707947,0.0719447025749056,0.000283463575679233,0.0103286384976526,0.00247893250490954
TG,TGO,Togo,2020-08-27,2020-05-16,100,8,451611.672307832,5,229653.546700827,66,89,12,1,3258165.68177612,62,10,80,10,13,78,9,3,87,10,24,68,8,10,80,10,14,74,12,8,82,10,7,81,12,7,82,11,10,80,10,10,79,11,19,73,8,16,82,2,10,4,86,26,67,7,12,6,82,1,10,1,88,40,42,18,45,36,19,24,58,18,32,49,19,24,55,21,29,54,17,29,56,15,12,8,1,7,72,13,87,0,36,14,9,4,11,5,21,48,12,9,10,21,4,2,13,9,46,26,5,7,14,9,40,25,21,12,15,21,31,12,13,17,28,30,50,12,2,1,35,20,26,9,1,4,1,1,38,27,17,19,37,30.3030303030303,51.1461831200553,134.69387755102,145.185113565979,9.59821428571429,13.5250510546055,0.08,0.0531724899927667,0.13860917964787,0.000375195503327708,0.05,0.042716424707947,0.0704855336195291,0.00027793265822527,0.0104446906156037,0.00250663869784741
