"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"EC",2020-11-06,17468736,0.1,0.02,0.02,200,2,0.0604324918819062,4432,0.00787470406408491,0.0176104133250804,4432,0.062140933510494,0.00839824879361492,0.00839824879361492,"ECA",881394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC",2020-11-06,17468736,0.1,0.02,0.02,200,2,0.0604324918819062,4432,0.00787470406408491,0.0176104133250804,4432,0.062140933510494,0.00839824879361492,0.00839824879361492,"ECB",209933,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC",2020-11-06,17468736,0.1,0.02,0.02,200,2,0.0604324918819062,4432,0.00787470406408491,0.0176104133250804,4432,0.062140933510494,0.00839824879361492,0.00839824879361492,"ECC",186869,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC",2020-11-06,17468736,0.1,0.02,0.02,200,2,0.0604324918819062,4432,0.00787470406408491,0.0176104133250804,4432,0.062140933510494,0.00839824879361492,0.00839824879361492,"ECD",161338,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC",2020-11-06,17468736,0.1,0.02,0.02,200,2,0.0604324918819062,4432,0.00787470406408491,0.0176104133250804,4432,0.062140933510494,0.00839824879361492,0.00839824879361492,"ECE",643654,0.166666666666667,0.166666666666667,0,0,0,0,60,4,0.166666666666667,0.166666666666667,0,0,0,0
"EC",2020-11-06,17468736,0.1,0.02,0.02,200,2,0.0604324918819062,4432,0.00787470406408491,0.0176104133250804,4432,0.062140933510494,0.00839824879361492,0.00839824879361492,"ECF",281396,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC",2020-11-06,17468736,0.1,0.02,0.02,200,2,0.0604324918819062,4432,0.00787470406408491,0.0176104133250804,4432,0.062140933510494,0.00839824879361492,0.00839824879361492,"ECG",4387434,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC",2020-11-06,17468736,0.1,0.02,0.02,200,2,0.0604324918819062,4432,0.00787470406408491,0.0176104133250804,4432,0.062140933510494,0.00839824879361492,0.00839824879361492,"ECH",524004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC",2020-11-06,17468736,0.1,0.02,0.02,200,2,0.0604324918819062,4432,0.00787470406408491,0.0176104133250804,4432,0.062140933510494,0.00839824879361492,0.00839824879361492,"ECI",476257,0.24,0.2,0,0,0,0,25,3,0.24,0.2,0,0,0,0
"EC",2020-11-06,17468736,0.1,0.02,0.02,200,2,0.0604324918819062,4432,0.00787470406408491,0.0176104133250804,4432,0.062140933510494,0.00839824879361492,0.00839824879361492,"ECL",521154,0.0733333333333333,0.075,0,0,0.0133333333333333,0.01,300,4,0.0733333333333333,0.075,0,0,0.0133333333333333,0.01
"EC",2020-11-06,17468736,0.1,0.02,0.02,200,2,0.0604324918819062,4432,0.00787470406408491,0.0176104133250804,4432,0.062140933510494,0.00839824879361492,0.00839824879361492,"ECM",1562079,0.1,0.1,0,0,0,0,40,2,0.1,0.1,0,0,0,0
"EC",2020-11-06,17468736,0.1,0.02,0.02,200,2,0.0604324918819062,4432,0.00787470406408491,0.0176104133250804,4432,0.062140933510494,0.00839824879361492,0.00839824879361492,"ECN",133705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
