"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_infected","p_infected_low","p_infected_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_recent","p_recent_low","p_recent_high","p_daily","p_daily_low","p_daily_high","p_active","p_active_low","p_active_high"
"2022/07/01","GRH",546870,2,35,2,35,0.285714285714286,0.136050740396629,0.435377831031942,NA,NA,NA,0,0,0,0,0,0,0,0,0
"2022/07/02","GRH",546870,3,60,3,60,0.516666666666667,0.390221841197288,0.643111492136045,NA,NA,NA,0.0333333333333333,0,0.0787536554696344,0.00476190476190476,0,0.0221810288984958,0.0333333333333333,0,0.0787536554696344
"2022/07/03","GRH",546870,3,60,3,60,0.516666666666667,0.390221841197288,0.643111492136045,NA,NA,NA,0.0333333333333333,0,0.0787536554696344,0.00476190476190476,0,0.0221810288984958,0.0333333333333333,0,0.0787536554696344
"2022/07/04","GRH",546870,3,60,3,60,0.516666666666667,0.390221841197288,0.643111492136045,NA,NA,NA,0.0333333333333333,0,0.0787536554696344,0.00476190476190476,0,0.0221810288984958,0.0333333333333333,0,0.0787536554696344
"2022/07/05","GRH",546870,3,60,3,60,0.516666666666667,0.390221841197288,0.643111492136045,NA,NA,NA,0.0333333333333333,0,0.0787536554696344,0.00476190476190476,0,0.0221810288984958,0.0333333333333333,0,0.0787536554696344
"2022/07/06","GRH",546870,3,60,3,60,0.516666666666667,0.390221841197288,0.643111492136045,NA,NA,NA,0.0333333333333333,0,0.0787536554696344,0.00476190476190476,0,0.0221810288984958,0.0333333333333333,0,0.0787536554696344
"2022/07/07","GRH",546870,4,140,4,140,0.721428571428571,0.647169583166383,0.79568755969076,0,0,0,0.0285714285714286,0.000974834377584478,0.0561680227652727,0.00408163265306122,0,0.0146428237756652,0.05,0.0138980319112882,0.0861019680887118
"2022/07/08","GRH",546870,4,140,4,140,0.721428571428571,0.647169583166383,0.79568755969076,0,0,0,0.0285714285714286,0.000974834377584478,0.0561680227652727,0.00408163265306122,0,0.0146428237756652,0.05,0.0138980319112882,0.0861019680887118
"2022/07/09","GRH",546870,4,140,4,140,0.721428571428571,0.647169583166383,0.79568755969076,0,0,0,0.0285714285714286,0.000974834377584478,0.0561680227652727,0.00408163265306122,0,0.0146428237756652,0.05,0.0138980319112882,0.0861019680887118
"2022/07/10","GRH",546870,4,140,4,140,0.721428571428571,0.647169583166383,0.79568755969076,0,0,0,0.0285714285714286,0.000974834377584478,0.0561680227652727,0.00408163265306122,0,0.0146428237756652,0.05,0.0138980319112882,0.0861019680887118
