ISO2,ISO_3,country,region,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,pos_RF_symp,pos_XGB,pos_XGB_symp,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
SG,SGP,Singapore,Central,2021-02-20,2021-02-18,37,3,113,3178959.69015257,0,0,0,0,0,0,0,5,2746.2670385611,0,19,0,0,0,,,,0,0,0,0,0,0,0,0,0,0.00176470588235294,0,0.00375985912092395,0.00764705882352941,0.00350607125812653,0.0117880463889323,0.00748142273086986,0.00745640139607559,0.00750644406566414,0.00647058823529412,0.00265917641671305,0.0102820000538752,0.00658201938210621,0.00655853956871612,0.0066054991954963,0.00198883413084181,0.00156139398500698,0.00241627427667665,0,0,0
SG,SGP,Singapore,Central,2021-02-21,2021-02-19,35,3,108,3091794.40270772,0,0,0,0,0,0,0,2,2669.26889729303,0,14,0,0,0,,,,0,0,0,0,0,0,0,0,0,0.00177619893428064,0,0.00378433450575388,0.00769686204854944,0.0035290099415283,0.0118647141555706,0.00764907358079152,0.0076234937047639,0.00767465345681914,0.00651272942569568,0.00267657627225281,0.0103488825791385,0.00672951554470878,0.00670551135547579,0.00675351973394177,0.00202650543419671,0.00159357738534453,0.00245943348304889,0,0,0
SG,SGP,Singapore,Central,2021-02-22,2021-02-20,44,3,116,3091245.75829821,0,0,0,0,0,0,0,5,2823.26517982917,0,17,0,0,0,,,,0,0,0,0,0,0,0,0,0,0.0017636684303351,0,0.00375764977547028,0.00646678424456202,0.00265760582267701,0.010275962666447,0.00619551531002779,0.00617244643718893,0.00621858418286664,0.00529100529100529,0.00184343559463015,0.00873857498738043,0.00527351566259398,0.00525222255040137,0.0052948087747866,0.00203550599613189,0.00160322259552353,0.00246778939674025,0,0,0
SG,SGP,Singapore,Central,2021-02-23,2021-02-21,40,3,119,3316568.41849952,0,0,0,0,0,0,0,7,2874.59727400788,0,10,0,0,0,,,,0,0,0,0,0,0,0,0,0,0.00175438596491228,0,0.00373788189345551,0.00526315789473684,0.00183368529809919,0.00869263049137449,0.00471824952275154,0.00469811022422774,0.00473838882127535,0.00409356725146199,0.00106727915628824,0.00711985534663573,0.00379691334468355,0.00377883868408446,0.00381498800528264,0.00204937629063333,0.00161668804248397,0.00248206453878269,0,0,0
SG,SGP,Singapore,Central,2021-02-24,2021-02-22,49,3,133,3497013.93360888,0,0,0,0,0,0,0,7,3182.58983908015,0,12,0,0,0,,,,0,0,0,0,0,0,0,0,0,0.00116144018583043,0,0.00277014955671082,0.0040650406504065,0.00105979863094245,0.00707028266987056,0.00326380137431931,0.00324699175896421,0.00328061098967441,0.00290360046457607,0.000362226829642013,0.00544497409951014,0.00233725322839209,0.00232302173216632,0.00235148472461785,0.00198833917146275,0.00156355656612684,0.00241312177679867,0,0,0
SG,SGP,Singapore,Central,2021-02-25,2021-02-23,43,3,132,3549611.01813032,0,0,0,0,0,0,0,5,3131.25774490144,0,9,0,0,0,,,,0,0,0,0,0,0,0,0,0,0.000579710144927536,0,0.00171559176619089,0.00347826086956522,0.00069996812073501,0.00625655361839543,0.00283433602738072,0.00281857368018113,0.0028500983745803,0.00289855072463768,0.000361590445814708,0.00543551100346065,0.00236546918401286,0.00235106608497925,0.00237987228304646,0.00191849260655987,0.00150109619028117,0.00233588902283857,0,0,0
SG,SGP,Singapore,Central,2021-02-26,2021-02-24,39,3,131,3695086.31738688,0,0,0,0,0,0,0,4,3028.59355654402,0,9,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.00231615518239722,4.8994929532073e-05,0.00458331543526237,0.00179184567658432,0.00177932566641051,0.00180436568675813,0.00231615518239722,4.8994929532073e-05,0.00458331543526237,0.00179184567658432,0.00177932566641051,0.00180436568675813,0.00183154604387996,0.00142282924370018,0.00224026284405975,0,0,0
SG,SGP,Singapore,Central,2021-02-27,2021-02-25,46,3,128,3556627.95570519,0,0,0,0,0,0,0,6,3002.92750945466,0,7,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.00171722953634803,0,0.00365875281118743,0.00118532573455182,0.00117530798881814,0.00119534348028551,0.00171722953634803,0,0.00365875281118743,0.00118532573455182,0.00117530798881814,0.00119534348028551,0.00189021125428265,0.00147639971250658,0.00230402279605872,0,0,0
SG,SGP,Singapore,Central,2021-02-28,2021-02-26,46,3,131,3582284.95170422,0,0,0,0,0,0,0,4,3156.9237919908,0,7,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.00170551449687322,0,0.00363380390167074,0.00115611849852525,0.00114634745403271,0.00116588954301778,0.00170551449687322,0,0.00363380390167074,0.00115611849852525,0.00114634745403271,0.00116588954301778,0.00187995075893371,0.00146838336462528,0.00229151815324213,0,0,0
SG,SGP,Singapore,Central,2021-03-01,2021-02-27,32,3,124,3374295.80149678,0,0,0,0,0,0,0,6,3054.25960363337,0,7,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.00168634064080944,0,0.00359297000335255,0.00112889253517459,0.00111935146344814,0.00113843360690103,0.00168634064080944,0,0.00359297000335255,0.00112889253517459,0.00111935146344814,0.00113843360690103,0.00185865137645324,0.00145174259855522,0.00226556015435126,0,0,0
SG,SGP,Singapore,Central,2021-03-02,2021-02-28,33,3,111,3209009.21270261,0,0,0,1,15087.1212913929,1,15087.1212913929,20,2694.93494438239,0,10,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.00173010380622837,0,0.00368617029398884,0.00107717077559469,0.00106781791097312,0.00108652364021625,0.00173010380622837,0,0.00368617029398884,0.00107717077559469,0.00106781791097312,0.00108652364021625,0.00214995594917296,0.00170625634795579,0.00259365555039012,0,0,0
SG,SGP,Singapore,Central,2021-03-03,2021-03-01,56,3,121,3509873.91397785,0,0,0,1,15087.1212913929,1,15087.1212913929,21,2900.26332109724,0,13,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0017472335468841,0,0.00372265008084562,0.00101307076904733,0.00100402000857042,0.00102212152952425,0.0017472335468841,0,0.00372265008084562,0.00101307076904733,0.00100402000857042,0.00102212152952425,0.00251679867441348,0.00203370350696016,0.00299989384186681,0,0,0
SG,SGP,Singapore,Central,2021-03-04,2021-03-02,41,3,130,3516975.43269328,0,0,0,1,15087.1212913929,1,15087.1212913929,22,3131.25774490144,0,15,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.00175029171528588,0,0.00372916277327746,0.000954329231944653,0.000945541532988497,0.000963116930900809,0.00175029171528588,0,0.00372916277327746,0.000954329231944653,0.000945541532988497,0.00096311693090081,0.00288697108218507,0.00236901940991912,0.00340492275445103,0,0,0
SG,SGP,Singapore,Central,2021-03-05,2021-03-03,36,3,133,3634431.58005953,0,0,1,0,0,0,0,13,3259.58798034822,1,14,0,0,0,,,,0.000578034682080925,0,0.00171063435784864,0,0,0,0,0,0,0,0,0,0.00173410404624277,0,0.00369468930287096,0.000946815615862915,0.000938097071351896,0.000955534160373934,0.00173410404624277,0,0.00369468930287096,0.000946815615862915,0.000938097071351896,0.000955534160373934,0.00304878089576121,0.00251934985652192,0.00357821193500049,0.00613496932515337,0,0.0181223470894496
SG,SGP,Singapore,Central,2021-03-06,2021-03-04,49,3,126,3297541.72735487,0,0,1,0,0,0,0,12,3131.25774490144,1,10,0,0,0,,,,0.00114744693057946,0,0.0027367853936695,0,0,0,0,0,0,0,0,0,0.00172117039586919,0,0.00366714541953897,0.000944472757047326,0.000935775776041743,0.000953169738052908,0.00172117039586919,0,0.00366714541953897,0.000944472757047326,0.000935775776041743,0.000953169738052908,0.0031873658425963,0.00264855742369725,0.00372617426149536,0.012987012987013,0,0.0308685069977792
SG,SGP,Singapore,Central,2021-03-07,2021-03-05,38,3,123,3124049.98771289,0,0,1,0,0,0,0,9,3105.59169781209,1,8,0,0,0,,,,0.00170648464163823,0,0.00363586997436258,0,0,0,0,0,0,0,0,0,0.00170648464163823,0,0.00363586997436258,0.000943837478864844,0.000935146344923064,0.000952528612806625,0.00170648464163823,0,0.00363586997436258,0.000943837478864844,0.000935146344923064,0.000952528612806625,0.00331941939971302,0.00277243031400812,0.00386640848541792,0.0202702702702703,0,0.0429741536015605
SG,SGP,Singapore,Central,2021-03-08,2021-03-06,45,3,132,3023947.06956621,0,0,0,0,0,0,0,6,3259.58798034822,0,6,0,0,0,,,,0.00169109357384442,0,0.00360309219933305,0,0,0,0,0,0,0,0,0,0.00169109357384442,0,0.00360309219933305,0.000945163905740638,0.000936460563446516,0.000953867248034761,0.00169109357384442,0,0.00360309219933305,0.000945163905740638,0.000936460563446516,0.000953867248034761,0.00330897194138992,0.00276562493600965,0.00385231894677019,0.0218978102189781,0,0.0464042524793478
SG,SGP,Singapore,Central,2021-03-09,2021-03-07,41,3,124,3317635.15301586,0,0,1,0,0,0,0,7,3054.25960363337,1,7,0,0,0,,,,0.00224845418774592,4.74881394658361e-05,0.00444942023602601,0,0,0,0,0,0,0,0,0,0.00168634064080944,0,0.00359297000335255,0.000945142851804872,0.000936439703289768,0.000953846000319976,0.00168634064080944,0,0.00359297000335255,0.000945142851804872,0.000936439703289768,0.000953846000319976,0.00329517634663726,0.00275409089085213,0.00383626180242238,0.0298507462686567,0.00103747518035832,0.0586640173569551
SG,SGP,Singapore,Central,2021-03-10,2021-03-08,41,3,127,3624737.3589226,0,0,1,0,0,0,0,18,3105.59169781209,1,7,0,0,0,,,,0.00282007896221094,0.000351704070497894,0.00528845385392399,0,0,0,0,0,0,0,0,0,0.00169204737732657,0,0.00360512348633964,0.000942628760413926,0.000933948751457424,0.000951308769370427,0.00169204737732657,0,0.00360512348633964,0.000942628760413926,0.000933948751457424,0.000951308769370427,0.00355679168273977,0.00299420806550854,0.00411937529997101,0.0387596899224806,0.00545086051215897,0.0720685193328023
SG,SGP,Singapore,Central,2021-03-11,2021-03-09,27,3,109,3803691.70795345,0,0,1,0,0,0,0,14,2720.60099147174,1,8,0,0,0,,,,0.00342857142857143,0.000689900299695474,0.00616724255744738,0,0,0,0,0,0,0,0,0,0.00171428571428571,0,0.00365248352126696,0.000937667027825514,0.000929032686553282,0.000946301369097746,0.00171428571428571,0,0.00365248352126696,0.000937667027825514,0.000929032686553282,0.000946301369097746,0.00380231365998914,0.00321791220584921,0.00438671511412907,0.046875,0.0102575011090718,0.0834924988909283
SG,SGP,Singapore,Central,2021-03-12,2021-03-09,25,4,134,4526078.88078508,0,0,1,0,0,0,0,14,3336.58612161629,1,10,0,0,0,,,,0.00399315459212778,0.00104095064489827,0.00694535853935729,0,0,0,0,0,0,0,0,0,0.00171135196805476,0,0.00364623567950107,0.000921797871210046,0.000913309590851332,0.00093028615156876,0.00171135196805476,0,0.00364623567950107,0.000921797871210046,0.000913309590851332,0.00093028615156876,0.00400805052055681,0.00341026558190466,0.00460583545920895,0.0542635658914729,0.0151711544578817,0.0933559773250641
SG,SGP,Singapore,Central,2021-03-13,2021-03-10,37,4,130,4355152.55201137,0,0,0,1,15509.7519879483,1,15509.7519879483,14,3182.58983908015,0,13,0,0,0,,,,0.00398860398860399,0.00103975763996532,0.00693745033724266,0,0,0,0,0,0,0,0,0,0.00227920227920228,4.81719279729841e-05,0.00451023263043158,0.00121786522506064,0.00120818837307689,0.00122754207704438,0.00227920227920228,4.81719279729841e-05,0.00451023263043158,0.00121786522506064,0.00120818837307689,0.00122754207704438,0.00417698410137117,0.0035680563872636,0.00478591181547874,0.0518518518518519,0.0144492819635456,0.0892544217401581
SG,SGP,Singapore,Central,2021-03-14,2021-03-12,54,3,116,3079249.96527473,0,0,0,1,15509.7519879483,1,15509.7519879483,6,2823.26517982917,0,10,0,0,0,,,,0.00402298850574713,0.00104877240748552,0.00699720460400873,0,0,0,0,0,0,0,0,0,0.0028735632183908,0.000358441772738135,0.00538868466404347,0.00154425120801834,0.00153330099320332,0.00155520142283336,0.0028735632183908,0.000358441772738135,0.00538868466404347,0.00154425120801834,0.00153330099320332,0.00155520142283336,0.00425635069937575,0.00363929612836086,0.00487340527039064,0.0507246376811594,0.0141134237436754,0.0873358516186435
SG,SGP,Singapore,Central,2021-03-15,2021-03-13,44,3,135,3488025.8392223,0,0,0,1,15509.7519879483,1,15509.7519879483,16,3259.58798034822,0,14,0,0,0,,,,0.00399771559109081,0.00104214639058162,0.00695328479159999,0,0,0,0,0,0,0,0,0,0.00342661336379212,0.000689503607163344,0.00616372312042089,0.0018539664218264,0.00184198391054506,0.00186594893310775,0.00342661336379212,0.000689503607163344,0.00616372312042089,0.0018539664218264,0.00184198391054506,0.00186594893310775,0.0044687575029564,0.00383807365027399,0.0050994413556388,0.0482758620689655,0.013387173032674,0.083164551105257
SG,SGP,Singapore,Central,2021-03-16,2021-03-14,53,3,151,3591545.33595087,0,0,0,0,0,0,0,18,3670.24473377792,0,13,0,0,0,,,,0.00390843104410944,0.00101874169459957,0.0067981203936193,0,0,0,0,0,0,0,0,0,0.00279173646007817,0.000348134630134354,0.00523533829002198,0.00153736187766201,0.0015264905516105,0.00154823320371351,0.00279173646007817,0.000348134630134354,0.00523533829002198,0.00153736187766201,0.0015264905516105,0.00154823320371351,0.00432405146085935,0.00371054215773125,0.00493756076398745,0.0472972972972973,0.0130982431938671,0.0814963514007275
SG,SGP,Singapore,Central,2021-03-17,2021-03-15,34,3,131,3500377.00129309,0,0,0,0,0,0,0,15,3208.25588616951,0,17,0,0,0,,,,0.00388672959466963,0.00101305385773545,0.00676040533160381,0,0,0,0,0,0,0,0,0,0.00222098833981122,4.68781275880753e-05,0.00439509855203436,0.00123520706990996,0.00122546006035018,0.00124495407946974,0.00222098833981122,4.68781275880753e-05,0.00439509855203436,0.00123520706990996,0.00122546006035018,0.00124495407946974,0.00415835511839779,0.003558763026424,0.00475794721037159,0.0460526315789474,0.0127318077653847,0.07937345539251
SG,SGP,Singapore,Central,2021-03-18,2021-03-16,47,3,134,3802911.64007346,0,0,0,0,0,0,0,10,3362.25216870565,0,18,0,0,0,,,,0.00387811634349031,0.00101079646646166,0.00674543622051895,0,0,0,0,0,0,0,0,0,0.00166204986149584,0,0.00354123817239373,0.000927443389969191,0.000919020309259111,0.000935866470679271,0.00166204986149584,0,0.00354123817239373,0.000927443389969191,0.000919020309259111,0.000935866470679271,0.00386697084268378,0.00329018653630284,0.00444375514906471,0.0451612903225806,0.0124701235264927,0.0778524571186686
SG,SGP,Singapore,Central,2021-03-19,2021-03-18,54,2,101,2872543.20167282,0,0,0,0,0,0,0,5,2540.93866184625,0,18,0,0,0,,,,0.00338409475465313,0.000680890342849556,0.0060872991664567,0,0,0,0,0,0,0,0,0,0.00169204737732657,0,0.00360512348633964,0.000941745034867884,0.000933192127222202,0.000950297942513567,0.00169204737732657,0,0.00360512348633964,0.000941745034867884,0.000933192127222202,0.000950297942513567,0.00374766254225207,0.00317516803837529,0.00432015704612885,0.0377358490566038,0.00811662035250729,0.0673550777607003
SG,SGP,Singapore,Central,2021-03-20,2021-03-18,41,3,142,3842606.72001152,0,0,1,0,0,0,0,12,3541.91449833114,1,23,0,1,0,,,,0.00335382895472331,0.00067476009137261,0.00603289781807401,0,0,0,0.000558971492453885,0,0.00165422924872735,0,0,0,0.00167691447736165,0,0.0035728952762449,0.000931469038432989,0.000923009413654218,0.00093992866321176,0.00167691447736165,0,0.0035728952762449,0.000931469038432989,0.000923009413654218,0.00093992866321176,0.00371282082192898,0.00314563883617427,0.00428000280768369,0.0348837209302326,0.00746260720979278,0.0623048346506723
SG,SGP,Singapore,Central,2021-03-21,2021-03-19,49,3,144,3503282.72434659,0,0,1,0,0,0,0,17,3567.5805454205,1,21,0,1,0,,,,0.00331491712707182,0.000666879691284964,0.00596295456285868,0,0,0,0.00110497237569061,0,0.00263551151380638,0,0,0,0.00165745856353591,0,0.00353146005570001,0.000924450738734676,0.000916054824837015,0.000932846652632337,0.00165745856353591,0,0.00353146005570001,0.000924450738734676,0.000916054824837016,0.000932846652632337,0.00385362879262276,0.00327883069201369,0.00442842689323183,0.0324324324324324,0.00690585206216819,0.0579590128026967
SG,SGP,Singapore,Central,2021-03-22,2021-03-20,42,3,132,3105584.66531777,0,0,1,0,0,0,0,17,3310.92007452693,1,13,0,1,0,,,,0.00386740331491713,0.00100798883502855,0.0067268177948057,0,0,0,0.00165745856353591,0,0.00353146005570001,0,0,0,0.00165745856353591,0,0.00353146005570001,0.000922953718068543,0.000914571393917191,0.000931336042219895,0.00165745856353591,0,0.00353146005570001,0.000922953718068543,0.000914571393917191,0.000931336042219895,0.00409537176601889,0.00350323128334079,0.004687512248697,0.0364583333333333,0.00994702674133012,0.0629696399253366
SG,SGP,Singapore,Central,2021-03-23,2021-03-21,49,3,140,3509018.73022687,0,0,0,0,0,0,0,18,3567.5805454205,0,16,0,0,0,,,,0.00328587075575027,0.000660998029216518,0.00591074348228403,0,0,0,0.00164293537787514,0,0.00350052977684917,0,0,0,0.00164293537787514,0,0.00350052977684917,0.000919463176418477,0.000911112539000023,0.000927813813836931,0.00164293537787514,0,0.00350052977684917,0.000919463176418477,0.000911112539000024,0.000927813813836931,0.00429223396871482,0.00368954039538719,0.00489492754204246,0.0298507462686567,0.00632480893971738,0.0533766835975961
SG,SGP,Singapore,Central,2021-03-24,2021-03-22,39,3,130,3495674.09966579,0,0,0,0,0,0,0,10,3336.58612161629,0,16,0,0,0,,,,0.00273373428102788,0.000340832064565361,0.00512663649749041,0,0,0,0.00164024056861673,0,0.00349479056883389,0,0,0,0.00164024056861673,0,0.00349479056883389,0.000921814185182532,0.000913442205566583,0.000930186164798481,0.00164024056861673,0,0.00349479056883389,0.000921814185182532,0.000913442205566583,0.000930186164798481,0.00409430970795231,0.00350711596799833,0.0046815034479063,0.0238095238095238,0.00318988366781329,0.0444291639512343
SG,SGP,Singapore,Central,2021-03-25,2021-03-23,59,3,147,4385908.53672555,0,0,0,0,0,0,0,15,3670.24473377792,0,21,0,0,0,,,,0.00214247455811462,4.51384335616043e-05,0.00423981068266764,0,0,0,0.00160685591858597,0,0.00342368969622075,0,0,0,0.00160685591858597,0,0.00342368969622075,0.000911302685452749,0.000903026128458555,0.000919579242446942,0.00160685591858597,0,0.00342368969622075,0.000911302685452749,0.000903026128458556,0.000919579242446942,0.00403203661458467,0.00345530409591753,0.00460876913325181,0.0179372197309417,0.000517432363830162,0.0353570070980532
SG,SGP,Singapore,Central,2021-03-26,2021-03-24,37,3,135,4365642.62803768,0,0,0,0,0,0,0,11,3285.25402743758,0,15,0,0,0,,,,0.00160599571734475,0,0.0034218576681507,0,0,0,0.00160599571734475,0,0.0034218576681507,0,0,0,0.00160599571734475,0,0.0034218576681507,0.000914175241473495,0.000905872607527172,0.000922477875419818,0.00160599571734475,0,0.0034218576681507,0.000914175241473495,0.000905872607527172,0.000922477875419818,0.00397174749258604,0.00339900864903204,0.00454448633614004,0.0131578947368421,0,0.0279489005221423
SG,SGP,Singapore,Central,2021-03-27,2021-03-25,48,3,144,4512327.50635436,0,0,0,0,0,0,0,11,3490.58240415243,0,17,0,0,0,,,,0.00159404888416578,0,0.00339641361245848,0,0,0,0.00159404888416578,0,0.00339641361245848,0,0,0,0.00106269925611052,0,0.00253471544008637,0.00060757393207756,0.000600814692723188,0.000614333171431932,0.00106269925611052,0,0.00253471544008637,0.00060757393207756,0.000600814692723188,0.000614333171431932,0.00388118782921359,0.00331686316032559,0.00444551249810158,0.0129310344827586,0,0.0274686936341903
SG,SGP,Singapore,Central,2021-03-28,2021-03-26,41,3,126,3736399.90187879,0,0,0,0,0,0,0,7,3079.92565072273,0,12,0,0,0,,,,0.00158562367864693,0,0.00337846973086254,0,0,0,0.00158562367864693,0,0.00337846973086254,0,0,0,0.000528541226215645,0,0.00156418919407885,0.000299926466150544,0.000295206973468981,0.000304645958832108,0.000528541226215645,0,0.00156418919407885,0.000299926466150544,0.000295206973468981,0.000304645958832108,0.00388126998640394,0.00331848590589172,0.00444405406691615,0.0128205128205128,0,0.0272347253835684
SG,SGP,Singapore,Central,2021-03-29,2021-03-27,53,3,142,3643042.05758808,0,0,0,1,22957.4079477783,0,0,3,3516.24845124178,0,15,0,0,0,,,,0.00157977883096367,0,0.00336602141104348,0,0,0,0.00157977883096367,0,0.00336602141104348,0,0,0,0.000526592943654555,0,0.0015584243628135,0.000442621856146751,0.000436897542983961,0.000448346169309541,0,0,0,7.01407116988271e-20,0,7.20756552826874e-14,0.00358441727378023,0.00304497676575699,0.00412385778180347,0.0127659574468085,0,0.027119229527479
SG,SGP,Singapore,Central,2021-03-30,2021-03-28,39,3,133,3339900.55064419,0,0,0,1,22957.4079477783,0,0,5,3285.25402743758,0,10,0,0,0,,,,0.00159489633173844,0,0.00339821848966471,0,0,0,0.00159489633173844,0,0.00339821848966471,0,0,0,0.00106326422115896,0,0.00253606255972293,0.00088955962849187,0.000881426577769942,0.000897692679213798,0,0,0,7.04826756456838e-20,0,7.24270528513146e-14,0.003335932381289,0.00281332272329129,0.00385854203928672,0.0129310344827586,0,0.0274686936341903
SG,SGP,Singapore,Central,2021-03-31,2021-03-29,33,3,125,3030696.5414629,0,0,1,1,22957.4079477783,0,0,4,3131.25774490144,1,15,0,0,0,,,,0.00213333333333333,4.49362772296309e-05,0.00422173038943704,0,0,0,0.0016,0,0.0034090881649464,0,0,0,0.0016,0,0.0034090881649464,0.00134659296805228,0.00133654288214475,0.0013566430539598,0,0,0,7.11299331744607e-20,0,7.30921660130339e-14,0.00310582024433241,0.00260108348318239,0.00361055700548243,0.0173913043478261,0.000496990719173595,0.0342856179764786
SG,SGP,Singapore,Central,2021-04-01,2021-03-30,42,3,114,2978339.74324843,0,0,1,0,0,0,0,6,2678.29973792796,1,14,0,0,0,,,,0.00269541778975741,0.00033600957882728,0.00505482600068755,0,0,0,0.00161725067385445,0,0.00344582803491664,0,0,0,0.00161725067385445,0,0.00344582803491664,0.00136865857550613,0.00135844391924024,0.00137887323177202,0,0,0,7.22954859590684e-20,0,7.42898724332065e-14,0.00306504500086261,0.00255990844157527,0.00357018156014995,0.0221238938053097,0.00294751626917499,0.0413002713414445
SG,SGP,Singapore,Central,2021-04-02,2021-03-31,47,3,122,3302967.43532079,0,0,2,0,0,0,0,4,2867.91387866622,2,17,0,0,0,,,,0.00373134328358209,0.000972338136684574,0.00649034843047961,0,0,0,0.00159914712153518,0,0.00340727172606149,0,0,0,0.00159914712153518,0,0.00340727172606149,0.00135705093683613,0.00134692285254643,0.00136717902112583,0,0,0,7.16823455502746e-20,0,7.36598175667281e-14,0.00302182866882311,0.00252202811258473,0.0035216292250615,0.0311111111111111,0.00842544265777734,0.0537967795644449
SG,SGP,Singapore,Central,2021-04-03,2021-04-01,37,3,126,3572891.17181338,0,0,1,0,0,0,0,16,2962.72094903535,1,13,0,0,0,,,,0.00376344086021505,0.00098074716291675,0.00654613455751336,0,0,0,0.0010752688172043,0,0.00256468657458135,0,0,0,0.00161290322580645,0,0.00343656902688276,0.00136430144363863,0.00135411928357256,0.00137448360370471,0,0,0,7.20653328943189e-20,0,7.40533702284903e-14,0.00314751560449783,0.00263424051823852,0.00366079069075715,0.0325581395348837,0.00883505870271185,0.0562812203670556
SG,SGP,Singapore,Central,2021-04-04,2021-04-02,51,3,135,3700077.13638033,0,0,1,0,0,0,0,17,3128.63332218133,1,16,0,0,0,,,,0.0037817396002161,0.000985541468146526,0.00657793773228567,0,0,0,0.000540248514316586,0,0.00159883008060448,0,0,0,0.00162074554294976,0,0.00345327124140814,0.00135900359434081,0.0013488609466897,0.00136914624199191,0,0,0,7.17854891141544e-20,0,7.3765806510592e-14,0.00317800666356871,0.00265976723214126,0.00369624609499616,0.0333333333333333,0.00905514992891291,0.0576115167377538
SG,SGP,Singapore,Central,2021-04-05,2021-04-04,53,2,104,2666073.43671885,0,0,0,0,0,0,0,5,2346.474991636,0,12,0,0,0,,,,0.00329127811300055,0.000662092925325002,0.00592046330067609,0,0,0,0,0,0,0,0,0,0.00164563905650027,0,0.00350628786592579,0.00137089272074088,0.00136066140191064,0.00138112403957112,0,0,0,7.24134983095113e-20,0,7.44111403428643e-14,0.00297652760484262,0.00246950919197636,0.00348354601770888,0.0287081339712919,0.00606939114297131,0.0513468767996124
SG,SGP,Singapore,Central,2021-04-06,2021-04-04,40,3,144,3688797.96155235,0,0,0,1,25832.3981576759,1,25832.3981576759,11,3294.54569532731,0,19,0,0,0,,,,0.00328407224958949,0.000660633868093178,0.0059075106310858,0,0,0,0,0,0,0,0,0,0.00218938149972633,4.61770613579761e-05,0.00433258593809468,0.00187836158596976,0.00186640978267251,0.00189031338926701,0.000547345374931582,0,0.00161982896689191,0.000512357088256332,0.000506110725653688,0.000518603450858976,0.00283614296966144,0.00233965987108002,0.00333262606824287,0.0283018867924528,0.00597883663844994,0.0506249369464557
SG,SGP,Singapore,Central,2021-04-07,2021-04-05,46,3,139,3571199.63669405,0,0,0,1,25832.3981576759,1,25832.3981576759,14,3152.33508977361,0,18,0,0,0,,,,0.00326797385620915,0.000657374384569411,0.00587857332784889,0,0,0,0,0,0,0,0,0,0.00272331154684096,0.000339520139141392,0.00510710295454053,0.00238714281636468,0.00237368274734432,0.00240060288538505,0.00108932461873638,0,0.00259820127351966,0.0010231814858271,0.00101436326219221,0.001031999709462,0.00293918680970789,0.00243273135880269,0.00344564226061308,0.0280373831775701,0.00591995000820311,0.0501548163469371
SG,SGP,Singapore,Central,2021-04-08,2021-04-06,45,3,131,3498219.89108394,0,0,0,1,25832.3981576759,1,25832.3981576759,13,2986.42271662763,0,17,0,0,0,,,,0.0032967032967033,0.000663191454551201,0.00593021513885539,0,0,0,0,0,0,0,0,0,0.0032967032967033,0.000663191454551201,0.00593021513885539,0.00295060516775457,0.00293551158454265,0.00296569875096649,0.00164835164835165,0,0.00351206492939068,0.0015622363272932,0.00155124595681244,0.00157322669777396,0.00293941549746018,0.00242894813005167,0.00344988286486869,0.0285714285714286,0.00603890376690493,0.0511039533759522
SG,SGP,Singapore,Central,2021-04-09,2021-04-07,35,3,126,3616903.01540482,0,0,0,0,0,0,0,8,2844.21211107394,0,14,0,0,0,,,,0.00331308669243512,0.000666509022666741,0.0059596643622035,0,0,0,0,0,0,0,0,0,0.00331308669243512,0.000666509022666741,0.0059596643622035,0.00299582278588575,0.0029804982430951,0.0030111473286764,0.00165654334621756,0,0.00352951090865597,0.00158617738401275,0.00157501872140337,0.00159733604662213,0.00289957914865078,0.00238996477796718,0.00340919351933439,0.0287081339712919,0.00606939114297131,0.0513468767996124
SG,SGP,Singapore,Central,2021-04-10,2021-04-08,42,3,122,3711500.84025416,0,0,0,0,0,0,0,3,2749.40504070481,0,10,0,0,0,,,,0.00335382895472331,0.00067476009137261,0.00603289781807401,0,0,0,0,0,0,0,0,0,0.00335382895472331,0.00067476009137261,0.00603289781807401,0.00304574546746317,0.00303016594507352,0.00306132498985282,0.00167691447736165,0,0.0035728952762449,0.00161260959784076,0.00160126513636577,0.00162395405931576,0.00276035046066147,0.00225872093637353,0.00326197998494942,0.0297029702970297,0.00629171517261971,0.0531142254214397
