ISO2,ISO_3,country,region,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
CM,CMR,Cameroon,Adamaoua,2020-05-18,2020-05-02,9,17,102,6503859.1781055,0,0,0,2,128095.973790021,2,128095.973790021,18,830.701254041694,0,2,,,,,,,,,,,,,,,,,,,,,,,,
CM,CMR,Cameroon,Adamaoua,2020-05-19,2020-05-04,7,16,104,6033647.70328065,0,0,0,2,128095.973790021,2,128095.973790021,17,846.989513924865,0,2,,,,,,,,,,,,,,,,,,,,,,,,
CM,CMR,Cameroon,Adamaoua,2020-05-20,2020-05-06,11,15,104,5905423.27057423,0,0,0,2,128095.973790021,2,128095.973790021,14,846.989513924865,0,2,,,,,,,,,,,,,,,,,,,,,,,,
CM,CMR,Cameroon,Adamaoua,2020-05-21,2020-05-07,10,15,105,5977685.7149082,0,0,0,4,268065.106979517,3,208125.170809735,17,855.13364386645,0,2,,,,,,,,,,,,,,,,,,,,,,,,
CM,CMR,Cameroon,Adamaoua,2020-05-22,2020-05-09,7,14,104,5829959.9975339,0,0,0,4,268065.106979517,3,208125.170809735,17,838.84538398328,0,2,,,,,,,,,,,,,,,,,,,,,,,,
CM,CMR,Cameroon,Adamaoua,2020-05-23,2020-05-11,8,13,100,5414306.02980591,0,0,0,5,294287.607292387,4,234347.671122604,18,806.268864216939,0,2,,,,,,,,,,,,,,,,,,,,,,,,
CM,CMR,Cameroon,Adamaoua,2020-05-24,2020-05-12,6,13,100,5180136.18769338,0,0,0,5,294287.607292387,4,234347.671122604,17,806.268864216939,0,3,,,,,,,,,,,,,,,,,,,,,,,,
CM,CMR,Cameroon,Adamaoua,2020-05-25,2020-05-14,12,12,100,4906311.91080136,0,0,0,5,294287.607292387,4,234347.671122604,12,806.268864216939,0,4,,,,,,,,,,,,,,,,,,,,,,,,
CM,CMR,Cameroon,Adamaoua,2020-05-26,2020-05-14,4,13,104,5058196.15944872,0,0,0,6,317426.965807359,4,234347.671122604,13,838.84538398328,0,4,,,,,,,,,,,,,,,,,,,,,,,,
CM,CMR,Cameroon,Adamaoua,2020-05-27,2020-05-15,3,13,102,4974796.41989068,0,0,0,5,271786.633135258,3,188707.338450503,11,822.557124100109,0,4,,,,,,,,,,,,,,,,,,,,,,,,
CM,CMR,Cameroon,Adamaoua,2020-05-28,2020-05-15,7,14,109,5346022.99088708,0,0,0,5,271786.633135258,3,188707.338450503,11,879.566033691206,0,4,,,,,,,,,,,,,,,,,,,,,,,,
CM,CMR,Cameroon,Adamaoua,2020-05-29,2020-05-17,8,13,100,4670117.86509404,0,0,0,4,189330.992017339,2,106251.697332584,15,806.268864216939,0,3,,,,,,,,,,,,,,,,,,,,,,,,
CM,CMR,Cameroon,Adamaoua,2020-05-30,2020-05-18,8,13,100,4453333.12064741,0,0,1,4,189330.992017339,2,106251.697332584,16,806.268864216939,1,4,,,,,,,,,,,,,,,,,,,,,,,,
CM,CMR,Cameroon,Adamaoua,2020-05-31,2020-05-19,13,13,104,4458159.73338825,0,0,1,4,189330.992017339,2,106251.697332584,15,838.84538398328,1,3,,,,0.00139082058414465,0,0.0033170232506603,0.0396383866481224,0.0295541267730771,0.0497226465231677,0.043263144564618,0.0432170119222828,0.0433092772069532,0.0278164116828929,0.0193169123661104,0.0363159109996754,0.0325797748781906,0.0325395185038674,0.0326200312525137,0.0181430189229883,0.0157172996819981,0.0205687381639785,0.0487804878048781,0,0.114716033870902
CM,CMR,Cameroon,Adamaoua,2020-06-01,2020-05-20,5,13,102,4198635.08533792,0,0,1,4,189330.992017339,2,106251.697332584,15,822.557124100109,1,3,,,,0.00208623087621697,0,0.0044445161542092,0.041029207232267,0.0307769876141618,0.0512814268503723,0.0454862287522285,0.0454382344499971,0.0455342230544598,0.0278164116828929,0.0193169123661104,0.0363159109996754,0.0333153336296817,0.0332739981372748,0.0333566691220887,0.0178975946375476,0.0154871926408395,0.0203079966342558,0.0714285714285714,0,0.149315949840403
CM,CMR,Cameroon,Adamaoua,2020-06-02,2020-05-21,9,13,100,4183099.36439839,0,0,1,4,189330.992017339,2,106251.697332584,17,806.268864216939,1,3,,,,0.00278940027894003,5.96533980690545e-05,0.005519147159811,0.0425383542538354,0.03209296689337,0.0529837416143009,0.0475471322103161,0.0474974770417926,0.0475967873788395,0.0278940027894003,0.0193711350972199,0.0364168704815807,0.0338795273924096,0.0338373125800028,0.0339217422048163,0.017960525701674,0.0155417258107046,0.0203793255926434,0.0930232558139535,0.00620566963390169,0.179840841994005
CM,CMR,Cameroon,Adamaoua,2020-06-03,2020-05-21,5,14,105,4532407.20865666,0,0,1,5,240096.626404634,2,106251.697332584,18,846.989513924865,1,3,,,,0.00348432055749129,0.000435560399568261,0.00653308071541432,0.0445993031358885,0.0339191137515427,0.0552794925202344,0.0501096576699696,0.0500582479399552,0.0501610673999841,0.0278745644599303,0.019357550896118,0.0363915780237427,0.0342361583419774,0.0341933108059182,0.0342790058780365,0.0183059204267062,0.0158644030662409,0.0207474377871715,0.113636363636364,0.0198615128081135,0.207411214464614
CM,CMR,Cameroon,Adamaoua,2020-06-04,2020-05-21,4,15,109,5051152.15800939,0,0,1,6,456725.851699804,3,322880.922627754,18,879.566033691206,1,3,,,,0.00416956219596942,0.000840241576441175,0.00749888281549767,0.0458651841556637,0.0350567162701419,0.0566736520411854,0.0535538507029659,0.0535004411475995,0.0536072602583323,0.0277970813064628,0.0193034040809203,0.0362907585320053,0.0363821285180656,0.0363377091750106,0.0364265478611206,0.0183535485414212,0.0159114910466741,0.0207956060361683,0.133333333333333,0.0340132102554686,0.232653456411198
CM,CMR,Cameroon,Adamaoua,2020-06-05,2020-05-22,2,15,101,4933466.06754118,0,0,1,4,316756.718510307,2,242851.72560804,14,814.412994158524,1,3,,,,0.00487465181058496,0.00127233781362993,0.00847696580753999,0.0459610027855153,0.0351304984009574,0.0567915071700732,0.054989452131062,0.0549350138223799,0.0550438904397442,0.0271587743732591,0.0187516603487739,0.0355658883977442,0.0373818727566233,0.0373365721367472,0.0374271733764994,0.0181332230641901,0.0157030358574309,0.0205634102709493,0.152173913043478,0.04837503314862,0.255972792938337
CM,CMR,Cameroon,Adamaoua,2020-06-06,2020-05-22,2,16,103,5155672.60258876,0,0,1,4,316756.718510307,2,242851.72560804,14,830.701254041694,1,3,,,,0.00555941626129256,0.00171773162751779,0.00940110089506734,0.0451702571230021,0.0344400786688883,0.0559004355771159,0.0555362538854855,0.0554814561147164,0.0555910516562546,0.0257123002084781,0.0175345890121722,0.033890011404784,0.03765269016742,0.0376071446250546,0.0376982357097854,0.0177503802794965,0.0153480479978773,0.0201527125611158,0.170212765957447,0.0627696484390078,0.277655883475886
