ISO2,ISO_3,country,region,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
MG,MDG,Madagascar,Analamanga,2020-05-07,2020-05-03,26,5,115,13989235.764134,0,0,0,0,0,0,1,53357.0725172841,1,53357.0725172841,15,2466.25212224109,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG,MDG,Madagascar,Analamanga,2020-05-08,2020-05-05,24,4,106,12221130.0621099,0,0,0,0,0,0,1,53357.0725172841,1,53357.0725172841,9,2273.24108658744,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG,MDG,Madagascar,Analamanga,2020-05-09,2020-05-05,11,5,117,13819684.6828369,0,0,0,0,0,0,1,53357.0725172841,1,53357.0725172841,10,2509.14346349745,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG,MDG,Madagascar,Analamanga,2020-05-10,2020-05-06,23,5,114,13096367.4118602,0,0,0,0,0,0,1,53357.0725172841,1,53357.0725172841,4,2444.8064516129,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG,MDG,Madagascar,Analamanga,2020-05-11,2020-05-07,28,5,112,12139694.6973869,0,0,0,0,0,0,1,53357.0725172841,1,53357.0725172841,5,2401.91511035654,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG,MDG,Madagascar,Analamanga,2020-05-12,2020-05-08,20,5,106,11031731.4280817,0,0,0,0,0,0,0,0,0,0,6,2273.24108658744,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG,MDG,Madagascar,Analamanga,2020-05-13,2020-05-08,14,6,120,13452040.2565615,0,0,0,0,0,0,0,0,0,0,7,2573.480475382,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG,MDG,Madagascar,Analamanga,2020-05-14,2020-05-10,23,5,108,12588357.6817089,0,0,0,0,0,0,0,0,0,0,7,2316.1324278438,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG,MDG,Madagascar,Analamanga,2020-05-15,2020-05-11,19,5,104,12274449.7561466,0,0,0,0,0,0,0,0,0,0,9,2230.34974533107,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG,MDG,Madagascar,Analamanga,2020-05-16,2020-05-11,19,6,123,15108999.8420316,0,0,0,0,0,0,0,0,0,0,10,2616.37181663837,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG,MDG,Madagascar,Analamanga,2020-05-17,2020-05-12,23,6,118,15222054.4489483,0,0,1,0,1,1,1,174895.653079285,1,174895.653079285,12,2487.69779286927,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG,MDG,Madagascar,Analamanga,2020-05-18,2020-05-14,32,5,116,13843284.5097943,0,0,1,0,1,1,2,256705.157872003,1,174895.653079285,10,2401.91511035654,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG,MDG,Madagascar,Analamanga,2020-05-19,2020-05-16,41,4,115,12715309.0304009,0,0,1,0,1,1,3,312632.396614283,2,230822.891821565,12,2380.46943972835,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG,MDG,Madagascar,Analamanga,2020-05-20,2020-05-17,24,4,120,12213117.8488665,0,0,1,0,1,1,3,312632.396614283,2,230822.891821565,25,2509.14346349745,0,1,,,,0.00250941028858218,5.33208746093948e-05,0.00496549970255497,0,0,0,0.00250941028858218,5.33208746093948e-05,0.00496549970255497,0.00250941028858218,5.33208746093948e-05,0.00496549970255497,0.00878293601003764,0.00420248569380657,0.0133633863262687,0.0072048971020112,0.00719266731351606,0.00721712689050634,0.006900878293601,0.00283689030733889,0.0109648662798631,0.00586898058293513,0.00585793526069395,0.0058800259051763,0.00416123645076579,0.00347581855007748,0.0048466543514541,0,0,0
MG,MDG,Madagascar,Analamanga,2020-05-21,2020-05-18,18,4,115,11666512.6179917,0,0,0,0,0,0,2,137736.743534998,1,55927.2387422803,21,2423.36078098472,0,1,,,,0.00250941028858218,5.33208746093948e-05,0.00496549970255497,0,0,0,0.00250941028858218,5.33208746093948e-05,0.00496549970255497,0.00250941028858218,5.33208746093948e-05,0.00496549970255497,0.00941028858218319,0.00467057269036912,0.0141500044739973,0.00776233206591106,0.00774956055992942,0.0077751035718927,0.006900878293601,0.00283689030733889,0.0109648662798631,0.00595830159865288,0.00594710201984624,0.00596950117745952,0.00434380883448329,0.00364313673045377,0.00504448093851282,0,0,0
