ISO2,ISO_3,country,region,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,p_cli_smooth,p_cases_active
IQ,IRQ,Iraq,Al-Anbar,2020-05-17,2020-05-13,106,22,5,0,0,0,0,0,0,0,0,0.000734243978022682,0.000643345080750518,4,0,0.0111791302319305,0.0111791302319305
IQ,IRQ,Iraq,Al-Anbar,2020-05-18,2020-05-14,102,17,5,0.00980392156862745,0.0191209083686488,0.00825554076989436,9.56474775484028e-05,0.00980392156862745,0.0191209083686488,0.00825554076989436,9.56474775484028e-05,0.000305215143805507,0.000422934277297978,3,0,0.0111438825609463,0.0111438825609463
IQ,IRQ,Iraq,Al-Anbar,2020-05-19,2020-05-15,105,23,5,0.0190476190476191,0.0261455482229834,0.0103318138428413,0.000106183824335637,0.0190476190476191,0.0261455482229834,0.0103318138428413,0.000106183824335637,0,0,1,0,0.0111097309927193,0.0111097309927193
IQ,IRQ,Iraq,Al-Anbar,2020-05-20,2020-05-15,118,13,6,0.0169491525423729,0.0232899776895759,0.00894290800379805,9.19740023222848e-05,0.0169491525423729,0.0232899776895759,0.00894290800379805,9.19740023222848e-05,0.000532169994327551,0.000521378224948043,1,0,0.0110770407772995,0.0110770407772995
IQ,IRQ,Iraq,Al-Anbar,2020-05-21,2020-05-16,108,14,6,0.0185185185185185,0.0254261373247429,0.0086840072896337,8.93229836223514e-05,0.0185185185185185,0.0254261373247429,0.0086840072896337,8.93229836223514e-05,0.000581905507816107,0.000570090976897404,0,0,0.0110460886462609,0.0110460886462609
IQ,IRQ,Iraq,Al-Anbar,2020-05-22,2020-05-17,102,13,6,0.0196078431372549,0.0269068483623884,0.00793753224883192,8.16755369088558e-05,0.0196078431372549,0.0269068483623884,0.00793753224883192,8.16755369088558e-05,0.000616474151844787,0.000603947322435271,1,0,0.0110172109758908,0.0110172109758908
IQ,IRQ,Iraq,Al-Anbar,2020-05-23,2020-05-17,118,16,7,0.0169491525423729,0.0232899776895759,0.00721507566720303,7.42686385010027e-05,0.0169491525423729,0.0232899776895759,0.00721507566720303,7.42686385010027e-05,0.0010643399886551,0.000737143831092166,1,0,0.0109904958465439,0.0109904958465439
IQ,IRQ,Iraq,Al-Anbar,2020-05-24,2020-05-18,103,7,7,0.0194174757281553,0.0266482036524112,0.00735715507334485,7.57257187212892e-05,0.0194174757281553,0.0266482036524112,0.00735715507334485,7.57257187212892e-05,0.00152607571902754,0.000945132151487066,1,0,0.0109656285440108,0.0109656285440108
IQ,IRQ,Iraq,Al-Anbar,2020-05-25,2020-05-19,104,18,7,0.00961538461538462,0.0187549838461375,0.00162203617656921,3.64099247822719e-05,0.00961538461538462,0.0187549838461375,0.00162203617656921,3.64099247822719e-05,0.00151125944991076,0.000935963055441924,1,0,0.0109425452111995,0.0109425452111995
IQ,IRQ,Iraq,Al-Anbar,2020-05-26,2020-05-20,109,28,7,0,0,0,0,0,0,0,0,0.00257052754140785,0.00118597408224325,2,0,0.0109204583243532,0.0109204583243532
IQ,IRQ,Iraq,Al-Anbar,2020-05-27,2020-05-22,102,20,6,0,0,0,0,0,0,0,0,0.00244172115044406,0.00119495982237372,2,0,0.0108986008905507,0.0108986008905507
IQ,IRQ,Iraq,Al-Anbar,2020-05-28,2020-05-23,113,24,6,0,0,0,0,0,0,0,0,0.0022040314809318,0.00107876479631201,1,0,0.0108757915539374,0.0108757915539374
IQ,IRQ,Iraq,Al-Anbar,2020-05-29,2020-05-26,120,48,4,0.00833333333333333,0.0162648365258355,0.00777309378020361,0.000101313799861738,0.00833333333333333,0.0162648365258355,0.00777309378020361,0.000101313799861738,0.00168631366952543,0.000915900482695919,3,0,0.0108508951776116,0.0108508951776116
IQ,IRQ,Iraq,Al-Anbar,2020-05-30,2020-05-28,107,35,3,0.00934579439252336,0.0182316240644272,0.00850238042697771,0.000110778522365614,0.00934579439252336,0.0182316240644272,0.00850238042697771,0.000110778522365614,0.000440546386813609,0.000498406184707631,2,0,0.0108224331491314,0.0108224331491314
IQ,IRQ,Iraq,Al-Anbar,2020-05-31,2020-05-29,110,27,3,0.00909090909090909,0.0177366792474103,0.00925072804411146,0.000120483338117617,0.00909090909090909,0.0177366792474103,0.00925072804411146,0.000120483338117617,0.000727381884770134,0.000637334698222947,4,0,0.0107885428366285,0.0107885428366285
IQ,IRQ,Iraq,Al-Anbar,2020-06-01,2020-05-29,130,20,4,0.00769230769230769,0.0150185469901632,0.00692900609184747,9.03504435013552e-05,0.00769230769230769,0.0150185469901632,0.00692900609184747,9.03504435013552e-05,0.00123539462968896,0.00076521834269648,4,0,0.0107475581663506,0.0107475581663506
IQ,IRQ,Iraq,Al-Anbar,2020-06-02,2020-05-30,116,34,4,0.00862068965517241,0.0168232549815172,0.00166136628395625,4.57754492032477e-05,0.00862068965517241,0.0168232549815172,0.00166136628395625,4.57754492032477e-05,0.00208472843760012,0.00105389850039451,4,0,0.0106978516608831,0.0106978516608831
IQ,IRQ,Iraq,Al-Anbar,2020-06-03,2020-05-31,122,41,4,0.00819672131147541,0.0159993017797116,0.00165851102196786,4.56968438188466e-05,0.00819672131147541,0.0159993017797116,0.00165851102196786,4.56968438188466e-05,0.00222371033344012,0.00105588941033318,4,0,0.0106377919341174,0.0106377919341174
IQ,IRQ,Iraq,Al-Anbar,2020-06-04,2020-06-02,102,27,3,0.00980392156862745,0.0191209083686488,0.00193365511371239,5.32705284406756e-05,0.00980392156862745,0.0191209083686488,0.00193365511371239,5.32705284406756e-05,0.00274693629424957,0.0012672523802962,3,0,0.0105661870190949,0.0105661870190949
IQ,IRQ,Iraq,Al-Anbar,2020-06-05,2020-06-03,100,32,3,0,0,0,0,0,0,0,0,0.00317672904777161,0.00139002416845535,2,0,0.0104822183417292,0.0104822183417292
IQ,IRQ,Iraq,Al-Anbar,2020-06-06,2020-06-04,102,43,3,0.0196078431372549,0.0269068483623884,0.0020650986526895,5.40270025426277e-05,0.00980392156862745,0.0191209083686488,0.00131580476789059,4.3141891479904e-05,0.00345910496312908,0.00144293927269183,2,0,0.0103857705700765,0.0103857705700765
IQ,IRQ,Iraq,Al-Anbar,2020-06-07,2020-06-05,115,40,3,0.0260869565217391,0.0291320448021993,0.0302777071939994,0.000211306155185184,0.0173913043478261,0.023892167460625,0.0294732047121491,0.00020856643178197,0.0100471275974522,0.00232524165544178,2,0,0.0102771207560105,0.0102771207560105
IQ,IRQ,Iraq,Al-Anbar,2020-06-08,2020-06-06,128,45,3,0.0234375,0.0262088985896068,0.0279499168417867,0.000195294635666026,0.015625,0.0214849034782183,0.0272072655795015,0.000192756193103583,0.0107569727511941,0.00227446990914909,1,0,0.0101572034157333,0.0101572034157333
IQ,IRQ,Iraq,Al-Anbar,2020-06-09,2020-06-07,126,41,3,0.0238095238095238,0.0266198409578783,0.0282269833588264,0.000195855292021414,0.0158730158730159,0.0218231839682176,0.0271609393395655,0.000192226629843533,0.0122212179482453,0.00244247779474223,6,0,0.0100279364981346,0.0100279364981346
IQ,IRQ,Iraq,Al-Anbar,2020-06-10,2020-06-08,107,21,3,0.0186915887850467,0.0256615019570993,0.00227247005299905,5.45284205495781e-05,0.00934579439252336,0.0182316240644272,0.001272770422326,4.08287739392657e-05,0.0113751336287514,0.00254280798774016,6,0,0.00989189559706419,0.00989189559706419
IQ,IRQ,Iraq,Al-Anbar,2020-06-11,2020-06-09,102,40,3,0.0294117647058824,0.032788840416564,0.0179798280778066,0.000158572733008188,0.00980392156862745,0.0191209083686488,0.00138218266338213,4.43361436409208e-05,0.0160473941588463,0.00311989301008027,7,0,0.00975258273698624,0.00975258273698624
IQ,IRQ,Iraq,Al-Anbar,2020-06-12,2020-06-10,109,48,3,0.0091743119266055,0.0178986477811282,0.0159113989499772,0.000151240114892066,0,0,0,0,0.0198651456453984,0.00332989364056631,3,0,0.00961432682799366,0.00961432682799366
IQ,IRQ,Iraq,Al-Anbar,2020-06-13,2020-06-12,104,56,2,0.00961538461538462,0.0187549838461375,0.0128360282853726,0.000170012429240038,0.00961538461538462,0.0187549838461375,0.0128360282853726,0.000170012429240038,0.0202508766288042,0.00339388374273811,2,0,0.00948184873061522,0.00948184873061522
IQ,IRQ,Iraq,Al-Anbar,2020-06-14,2020-06-12,143,39,3,0.00699300699300699,0.0136580345505899,0.00871088728435154,0.000115615995095686,0.00699300699300699,0.0136580345505899,0.00871088728435154,0.000115615995095686,0.022285097082605,0.00306155595084169,2,0,0.0093606212611472,0.0093606212611472
IQ,IRQ,Iraq,Al-Anbar,2020-06-15,2020-06-13,149,54,3,0.00671140939597315,0.0131099050447362,0.00798078187162367,0.000105964609725465,0.00671140939597315,0.0131099050447362,0.00798078187162367,0.000105964609725465,0.019266972749177,0.00281093201167758,1,0,0.0092566750733146,0.0092566750733146
IQ,IRQ,Iraq,Al-Anbar,2020-06-16,2020-06-14,126,33,3,0,0,0,0,0,0,0,0,0.0121650035888195,0.0024573163039221,2,0,0.00917575865462697,0.00917575865462697
IQ,IRQ,Iraq,Al-Anbar,2020-06-17,2020-06-15,124,37,3,0,0,0,0,0,0,0,0,0.0100720997455817,0.0022383321297528,4,0,0.00912364520843155,0.00912364520843155
IQ,IRQ,Iraq,Al-Anbar,2020-06-18,2020-06-16,101,31,3,0,0,0,0,0,0,0,0,0.0130820405786424,0.00286583091535435,4,0,0.00910617229409814,0.00910617229409814
IQ,IRQ,Iraq,Al-Anbar,2020-06-19,2020-06-17,102,34,3,0,0,0,0,0,0,0,0,0.0183514621201796,0.00336734615673125,2,0,0.00912849341809629,0.00912849341809629
IQ,IRQ,Iraq,Al-Anbar,2020-06-20,2020-06-17,125,23,4,0,0,0,0,0,0,0,0,0.0167736770841389,0.00291573540905357,3,0,0.00919511153812054,0.00919511153812054
IQ,IRQ,Iraq,Al-Anbar,2020-06-21,2020-06-18,117,29,4,0,0,0,0,0,0,0,0,0.0141246785994438,0.00277667228419007,3,0,0.00931007453088634,0.00931007453088634
IQ,IRQ,Iraq,Al-Anbar,2020-06-22,2020-06-19,113,27,4,0,0,0,0,0,0,0,0,0.0122509967444155,0.00258841169070567,3,0,0.00947672963601967,0.00947672963601967
IQ,IRQ,Iraq,Al-Anbar,2020-06-23,2020-06-20,107,28,4,0,0,0,0,0,0,0,0,0.0119738248723699,0.00260807589104884,4,0,0.00969690283590968,0.00969690283590968
IQ,IRQ,Iraq,Al-Anbar,2020-06-24,2020-06-21,109,25,4,0,0,0,0,0,0,0,0,0.0124821476263856,0.0026369410473539,4,0,0.00997135844716761,0.00997135844716761
IQ,IRQ,Iraq,Al-Anbar,2020-06-25,2020-06-22,120,40,4,0.00833333333333333,0.0162648365258355,0.00401533746425328,6.54872508292194e-05,0,0,0,0,0.00989362648352598,0.00222799338834715,2,0,0.0102999769069482,0.0102999769069482
IQ,IRQ,Iraq,Al-Anbar,2020-06-26,2020-06-23,117,24,4,0.00854700854700855,0.0166800862899834,0.00425816293669162,6.94390923871079e-05,0,0,0,0,0.00893351455695076,0.00214560546983028,2,0,0.0106814834000963,0.0106814834000963
IQ,IRQ,Iraq,Al-Anbar,2020-06-27,2020-06-24,118,29,4,0.00847457627118644,0.0165393337479136,0.00475039069840034,7.74468432549646e-05,0,0,0,0,0.00595567637130051,0.00175450947525072,1,0,0.0111133565294612,0.0111133565294612
IQ,IRQ,Iraq,Al-Anbar,2020-06-28,2020-06-25,132,39,4,0.0151515151515152,0.0208388557396111,0.0210138449329089,0.00015690209693016,0.00757575757575758,0.014791861850129,0.0165330129778884,0.000139490171297038,0.0107764423851329,0.00221436634782199,5,0,0.0115921020879104,0.0115921020879104
IQ,IRQ,Iraq,Al-Anbar,2020-06-29,2020-06-26,121,29,4,0.00826446280991736,0.0161309765023335,0.0183355563994828,0.00015455652038202,0.00826446280991736,0.0161309765023335,0.0183355563994828,0.00015455652038202,0.0130163734172918,0.00257339941079527,8,1,0.0121132126554325,0.0121132126554325
IQ,IRQ,Iraq,Al-Anbar,2020-06-30,2020-06-28,100,32,3,0.01,0.0195013954179879,0.0196129561312331,0.000165216548987574,0.01,0.0195013954179879,0.0196129561312331,0.000165216548987574,0.0197058585931449,0.00350548550701645,9,1,0.0126717652256799,0.0126717652256799
IQ,IRQ,Iraq,Al-Anbar,2020-07-01,2020-06-28,126,26,4,0.00793650793650794,0.015493419494625,0.0146781848620413,0.000123957586006388,0.00793650793650794,0.015493419494625,0.0146781848620413,0.000123957586006388,0.0206674254519729,0.00318912122117288,11,1,0.0132618439845786,0.0132618439845786
IQ,IRQ,Iraq,Al-Anbar,2020-07-02,2020-06-29,112,25,4,0.00892857142857143,0.0174213797031353,0.0225301756282667,0.000147757100856041,0,0,0,0,0.0169001985341449,0.00307599960984846,9,1,0.0138769196764259,0.0138769196764259
IQ,IRQ,Iraq,Al-Anbar,2020-07-03,2020-06-30,108,25,4,0.00925925925925926,0.0180636016201853,0.0219385574083954,0.000143920692621806,0,0,0,0,0.0196463728488399,0.0033438760958366,8,0,0.0145107868469448,0.0145107868469448
IQ,IRQ,Iraq,Al-Anbar,2020-07-04,2020-06-30,127,19,5,0.0078740157480315,0.0153719081972501,0.0182903951707119,0.000120211692894787,0,0,0,0,0.0234786749372386,0.00338005099471338,8,0,0.0151571711784514,0.0151571711784514
IQ,IRQ,Iraq,Al-Anbar,2020-07-05,2020-07-01,124,29,5,0.0161290322580645,0.0221722862313382,0.0288655431485653,0.000150216489165783,0,0,0,0,0.0230219422756154,0.00336183289747442,9,0,0.0158098760613196,0.0158098760613196
IQ,IRQ,Iraq,Al-Anbar,2020-07-06,2020-07-02,124,26,5,0.0241935483870968,0.0270438722530324,0.0448865907225244,0.000187054408917311,0,0,0,0,0.0218446838637942,0.00327672148854337,9,0,0.0164627243509501,0.0164627243509501
IQ,IRQ,Iraq,Al-Anbar,2020-07-07,2020-07-03,119,20,5,0.0168067226890756,0.0230959365431803,0.0280021556608011,0.000153677783152273,0,0,0,0,0.0203449989278776,0.00323332386702455,7,0,0.0171108914568796,0.0171108914568796
IQ,IRQ,Iraq,Al-Anbar,2020-07-08,2020-07-05,100,25,4,0.03,0.0334344809563718,0.0430857421179486,0.000206971989421497,0,0,0,0,0.0111185516672006,0.00259011713098269,7,0,0.0177493724360013,0.0177493724360013
IQ,IRQ,Iraq,Al-Anbar,2020-07-09,2020-07-05,122,22,5,0.0245901639344262,0.0274816277781072,0.0363713586017827,0.000175329848431218,0,0,0,0,0.0119339121227953,0.00242398545634965,8,0,0.0183744109480918,0.0183744109480918
IQ,IRQ,Iraq,Al-Anbar,2020-07-10,2020-07-06,120,27,5,0.025,0.0279337846156495,0.0294322669409142,0.00016004602311382,0,0,0,0,0.0101574565230867,0.00225720372583883,9,0,0.0189825522247958,0.0189825522247958
IQ,IRQ,Iraq,Al-Anbar,2020-07-11,2020-07-07,106,12,5,0.0188679245283019,0.0259012641269205,0.0129309021729774,0.000109823049340213,0,0,0,0,0.00740517130456274,0.00206571862236571,7,0,0.0195715197614396,0.0195715197614396
IQ,IRQ,Iraq,Al-Anbar,2020-07-12,2020-07-08,106,20,5,0.0283018867924528,0.0315695602813257,0.0157860055316292,0.000128839101394598,0.00943396226415094,0.0184028015418055,0.00116585651304925,3.52724831942274e-05,0.0114455678927065,0.00257546171867221,6,0,0.0201396856856627,0.0201396856856627
IQ,IRQ,Iraq,Al-Anbar,2020-07-13,2020-07-09,105,24,5,0.0380952380952381,0.0366146447649092,0.0103433990502941,0.000105633284219355,0.0285714285714286,0.0318658021730655,0.00545139121201005,7.68764927126488e-05,0.0190603742866296,0.0033776141224171,6,1,0.0206867934437679,0.0206867934437679
IQ,IRQ,Iraq,Al-Anbar,2020-07-14,2020-07-11,100,44,4,0.03,0.0334344809563718,0.00537951681703324,7.58656483493312e-05,0.03,0.0334344809563718,0.00537951681703324,7.58656483493312e-05,0.0272404515846415,0.00415003927832395,5,1,0.0212130964935366,0.0212130964935366
IQ,IRQ,Iraq,Al-Anbar,2020-07-15,2020-07-12,110,22,4,0.0272727272727273,0.0304376822863091,0.00523980528988122,7.3900529996165e-05,0.0272727272727273,0.0304376822863091,0.00523980528988122,7.3900529996165e-05,0.0272789812191318,0.00396354464858026,6,1,0.0217197017526235,0.0217197017526235
IQ,IRQ,Iraq,Al-Anbar,2020-07-16,2020-07-13,107,17,4,0.0280373831775701,0.0312787739529993,0.0172001167007576,0.000128418778635648,0.0186915887850467,0.0256615019570993,0.00381424819910326,6.08842454428945e-05,0.0254715910921323,0.0038720763295957,8,1,0.0222083451075744,0.0222083451075744
IQ,IRQ,Iraq,Al-Anbar,2020-07-17,2020-07-14,102,19,4,0.0196078431372549,0.0269068483623884,0.0147733338980444,0.000118110413788668,0.00980392156862745,0.0191209083686488,0.00162266981508669,3.94042703017651e-05,0.024771654897247,0.00394117221328775,8,1,0.0226811571400449,0.0226811571400449
IQ,IRQ,Iraq,Al-Anbar,2020-07-18,2020-07-14,123,21,5,0.016260162601626,0.0223510590973029,0.0124657671575499,9.9778435212968e-05,0.00813008130081301,0.0158697592791709,0.00136921186700674,3.32536182449258e-05,0.0271014696888015,0.00375195310807087,11,2,0.0231407842494466,0.0231407842494466
IQ,IRQ,Iraq,Al-Anbar,2020-07-19,2020-07-14,140,17,6,0.0142857142857143,0.0196566985974023,0.0112543414021833,9.01371824708739e-05,0.00714285714285714,0.0139496540611004,0.00123615158284758,3.00240249884412e-05,0.0245650500897214,0.00334571710353656,13,2,0.0235899834465308,0.0235899834465308
IQ,IRQ,Iraq,Al-Anbar,2020-07-20,2020-07-15,117,21,6,0.0256410256410256,0.0286406157970728,0.0220859309346906,0.000137725441322561,0.00854700854700855,0.0166800862899834,0.00148689529875112,3.61096309076467e-05,0.0236426560923304,0.00360857566970915,14,2,0.0240321569104085,0.0240321569104085
IQ,IRQ,Iraq,Al-Anbar,2020-07-21,2020-07-16,107,12,6,0.0280373831775701,0.0312787739529993,0.0216419859243922,0.00013498767880617,0.00934579439252336,0.0182316240644272,0.0014570075049937,3.53843277818037e-05,0.0236666314058985,0.00375483165126686,14,2,0.0244702775035996,0.0244702775035996
IQ,IRQ,Iraq,Al-Anbar,2020-07-22,2020-07-17,105,15,6,0.0190476190476191,0.0261455482229834,0.00984658037538547,9.16579922241356e-05,0.00952380952380953,0.0185772237565978,0.00145888548878991,3.54299024620264e-05,0.0231082475887386,0.00373041439687682,12,2,0.0249076403899253,0.0249076403899253
IQ,IRQ,Iraq,Al-Anbar,2020-07-23,2020-07-17,118,13,7,0.0169491525423729,0.0232899776895759,0.00890558737799938,8.29380359431485e-05,0.00847457627118644,0.0165393337479136,0.00131946642383501,3.20462644434029e-05,0.0217635353930205,0.0034332939415526,12,2,0.0253471933548655,0.0253471933548655
IQ,IRQ,Iraq,Al-Anbar,2020-07-24,2020-07-19,105,27,6,0.00952380952380953,0.0185772237565978,0.00931166148859067,9.39400466798545e-05,0,0,0,0,0.0113207071520588,0.00260005849112305,8,0,0.0257917203711607,0.0257917203711607
IQ,IRQ,Iraq,Al-Anbar,2020-07-25,2020-07-20,115,27,6,0.00869565217391304,0.0169689025724735,0.00847780655174429,8.55637458445552e-05,0,0,0,0,0.0164150253704853,0.00296255619921159,10,0,0.0262439331379807,0.0262439331379807
IQ,IRQ,Iraq,Al-Anbar,2020-07-26,2020-07-22,105,23,5,0.0190476190476191,0.0261455482229834,0.0179790244960732,0.000137633477072482,0.00952380952380953,0.0185772237565978,0.00107015692445722,3.38666207537764e-05,0.0198261331834083,0.00349739741534387,6,0,0.0267059432765719,0.0267059432765719
IQ,IRQ,Iraq,Al-Anbar,2020-07-27,2020-07-23,108,18,5,0.0185185185185185,0.0254261373247429,0.0160327807843955,0.000122856105750344,0.00925925925925926,0.0180636016201853,0.000954311585618721,3.02022832205429e-05,0.0204899023581269,0.00349943219808906,7,0,0.0271798664768738,0.0271798664768738
IQ,IRQ,Iraq,Al-Anbar,2020-07-28,2020-07-24,112,17,5,0.0267857142857143,0.0299016348251109,0.0176901557282079,0.000130129793541406,0.0178571428571429,0.0245263204027614,0.00233244168815809,4.76195171206991e-05,0.0365724786878405,0.004522768176094,11,1,0.0276669990786253,0.0276669990786253
IQ,IRQ,Iraq,Al-Anbar,2020-07-29,2020-07-25,111,26,5,0.0540540540540541,0.0420662595939769,0.0291566048141237,0.000163697577619829,0.036036036036036,0.0346725279840166,0.0124200889394122,0.000107757538889985,0.0455005345150056,0.00499707240874644,12,2,0.0281683986763907,0.0281683986763907
IQ,IRQ,Iraq,Al-Anbar,2020-07-30,2020-07-26,102,18,5,0.0588235294117647,0.0456624358497672,0.0299476259237168,0.000168070194738537,0.0392156862745098,0.0376695877073438,0.0127570469836266,0.000110662126312983,0.0453589086294184,0.00527650196473208,8,2,0.0286847194235823,0.0286847194235823
IQ,IRQ,Iraq,Al-Anbar,2020-07-31,2020-07-27,102,23,5,0.0490196078431373,0.0419004514931721,0.0144638891567342,0.000115106953756955,0.0392156862745098,0.0376695877073438,0.0126797547449277,0.000107871618578953,0.0447521704604825,0.00516018988397866,8,2,0.0292162656855259,0.0292162656855259
IQ,IRQ,Iraq,Al-Anbar,2020-08-01,2020-07-28,103,19,5,0.0485436893203884,0.0415040324517794,0.0157221147842299,0.000125040306983441,0.0388349514563107,0.0373112541172863,0.0137827770508612,0.000117189943003626,0.0504272645406162,0.0054613174934423,9,2,0.029762883236406,0.029762883236406
IQ,IRQ,Iraq,Al-Anbar,2020-08-02,2020-07-29,115,29,5,0.0347826086956522,0.0334882779444762,0.0129837155195842,0.000108380960516874,0.0260869565217391,0.0291320448021993,0.0112243148332231,0.000100860275463588,0.0477068226164886,0.00501533472286612,10,1,0.0303238955129092,0.0303238955129092
IQ,IRQ,Iraq,Al-Anbar,2020-08-03,2020-07-30,111,22,5,0.00900900900900901,0.0175776157070447,0.00145423308995637,3.72821526741568e-05,0.00900900900900901,0.0175776157070447,0.00145423308995637,3.72821526741568e-05,0.0549387258849913,0.00551703078807125,9,0,0.0308981497797832,0.0308981497797832
IQ,IRQ,Iraq,Al-Anbar,2020-08-04,2020-08-01,103,33,4,0,0,0,0,0,0,0,0,0.064189576635385,0.00608522366787725,10,0,0.0314840498080793,0.0314840498080793
IQ,IRQ,Iraq,Al-Anbar,2020-08-05,2020-08-02,113,29,4,0.0176991150442478,0.0243112289346397,0.0132156631131324,0.000124652810156639,0.0176991150442478,0.0243112289346397,0.0132156631131324,0.000124652810156639,0.06020800619786,0.0056497115970444,8,0,0.0320793766605058,0.0320793766605058
IQ,IRQ,Iraq,Al-Anbar,2020-08-06,2020-08-03,106,22,4,0.0188679245283019,0.0259012641269205,0.0120034396329655,0.000113288393853918,0.0188679245283019,0.0259012641269205,0.0120034396329655,0.000113288393853918,0.0509865012167343,0.00543359144815412,4,1,0.0326815046603532,0.0326815046603532
IQ,IRQ,Iraq,Al-Anbar,2020-08-07,2020-08-04,100,16,4,0.02,0.0274394957835608,0.0131881801615813,0.000124395317625482,0.02,0.0274394957835608,0.0131881801615813,0.000124395317625482,0.0455135495420408,0.00531370624373301,3,1,0.0332871238557805,0.0332871238557805
IQ,IRQ,Iraq,Al-Anbar,2020-08-08,2020-08-04,130,30,5,0.0230769230769231,0.0258104484518851,0.0105691875101826,9.57830788484758e-05,0.0153846153846154,0.0211569492946931,0.00973075573169536,9.19443838612186e-05,0.0495280937902573,0.00482324121551066,5,2,0.0338926564398135,0.0338926564398135
IQ,IRQ,Iraq,Al-Anbar,2020-08-09,2020-08-05,118,21,5,0.0338983050847458,0.032651828097163,0.027814666871791,0.000153425493869087,0.0254237288135593,0.0284010651185517,0.0269827320343037,0.000151178245256511,0.0668916108410502,0.00579864608743186,3,2,0.0344937409638277,0.0344937409638277
IQ,IRQ,Iraq,Al-Anbar,2020-08-10,2020-08-06,108,19,5,0.037037037037037,0.0356171465392445,0.0454895360879468,0.000196504721544857,0.0277777777777778,0.0309932939083888,0.0446396299671041,0.000194747007555652,0.0716336979257702,0.00621349531745096,6,4,0.0350858735847573,0.0350858735847573
IQ,IRQ,Iraq,Al-Anbar,2020-08-11,2020-08-07,106,20,5,0.0471698113207547,0.040358496811933,0.054147315894479,0.000229804128899792,0.0377358490566038,0.0362759984499167,0.0531618708734088,0.000227821972592866,0.072488596653808,0.00627813437842576,7,4,0.0356641982228984,0.0356641982228984
