ISO2,ISO_3,country,region,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
BY,BLR,Belarus,Brest,2020-05-05,2020-05-02,33,4,101,2722285.93224182,0,0,13,5,5,9,1,21505.1823166765,1,21505.1823166765,100,4005.16669923466,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY,BLR,Belarus,Brest,2020-05-06,2020-05-03,30,4,116,2306239.17974345,0,0,16,6,6,11,2,39200.2410524456,2,39200.2410524456,89,4644.28904485721,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY,BLR,Belarus,Brest,2020-05-07,2020-05-05,39,3,102,1884777.0694982,0,0,13,7,11,13,2,23039.277930791,2,23039.277930791,91,4132.99116835917,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY,BLR,Belarus,Brest,2020-05-08,2020-05-06,39,3,108,2134955.54637466,0,0,14,9,16,13,3,39363.2959122976,3,39363.2959122976,97,4346.03195023335,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY,BLR,Belarus,Brest,2020-05-09,2020-05-07,31,3,109,2175450.99363124,0,0,16,11,22,14,4,47090.7078444778,4,47090.7078444778,97,4346.03195023335,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY,BLR,Belarus,Brest,2020-05-10,2020-05-08,31,3,101,1946211.62505872,0,0,15,10,17,13,3,41746.488649456,3,41746.488649456,52,4047.77485560949,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY,BLR,Belarus,Brest,2020-05-11,2020-05-09,57,3,119,2000887.94718969,0,0,21,11,19,14,4,42730.5930708574,3,36172.3059290349,96,4686.89720123204,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY,BLR,Belarus,Brest,2020-05-12,2020-05-10,33,3,121,1984861.96102249,0,0,19,12,15,14,2,17308.1224029081,1,10749.8352610855,83,4729.50535760688,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY,BLR,Belarus,Brest,2020-05-13,2020-05-11,31,3,121,2018664.11683677,0,0,21,11,18,13,2,17308.1224029081,1,10749.8352610855,82,4729.50535760688,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY,BLR,Belarus,Brest,2020-05-14,2020-05-11,28,4,149,2543026.89673421,0,0,23,12,20,13,2,17308.1224029081,1,10749.8352610855,97,5837.31742335264,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
