ISO2,ISO_3,country,region,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
AO,AGO,Angola,Bengo,2020-06-25,2020-05-03,2,46,100,5053692.47771258,0,0,1,1,4,4,0,0,0,0,115,2028.54972727986,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AO,AGO,Angola,Bengo,2020-06-27,2020-05-04,2,46,101,5134435.30968125,0,0,1,1,4,4,1,11399.9420648088,0,0,115,2050.36208993879,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AO,AGO,Angola,Bengo,2020-06-29,2020-05-05,1,46,100,5169968.4018781,0,0,1,1,4,4,1,11399.9420648088,0,0,114,2028.54972727986,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AO,AGO,Angola,Bengo,2020-08-13,2020-06-10,4,51,101,6457744.01541992,0,0,4,3,5,4,6,81620.6811098156,3,42214.5153738199,143,1917.15769744642,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AO,AGO,Angola,Bengo,2020-08-15,2020-06-11,1,51,100,6203776.63178714,0,0,4,3,5,4,6,81620.6811098156,3,42214.5153738199,163,1896.54309854914,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AO,AGO,Angola,Bengo,2020-08-16,2020-06-12,4,51,102,6305651.86971137,0,0,4,3,7,4,6,81620.6811098156,3,42214.5153738199,168,1958.38689524096,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AO,AGO,Angola,Bengo,2020-08-17,2020-06-15,2,51,101,6203144.27468642,0,0,4,3,7,4,6,81620.6811098156,3,42214.5153738199,168,1937.77229634369,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AO,AGO,Angola,Bengo,2020-08-18,2020-06-17,2,50,100,6054900.57948341,0,0,4,3,7,4,6,81620.6811098156,3,42214.5153738199,168,1917.15769744642,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AO,AGO,Angola,Bengo,2020-08-19,2020-06-17,1,51,101,6069336.26697159,0,0,4,3,7,4,6,81620.6811098156,3,42214.5153738199,168,1937.77229634369,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AO,AGO,Angola,Bengo,2020-08-20,2020-06-19,2,50,100,6214791.37050432,0,0,4,3,7,4,6,81620.6811098156,3,42214.5153738199,68,1917.15769744642,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AO,AGO,Angola,Bengo,2020-08-21,2020-06-21,3,49,100,6109490.39175805,0,0,5,4,8,5,7,142822.51629252,3,42214.5153738199,67,1917.15769744642,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AO,AGO,Angola,Bengo,2020-08-22,2020-06-21,1,50,101,6143879.76955142,0,0,5,4,8,5,7,142822.51629252,3,42214.5153738199,67,1937.77229634369,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AO,AGO,Angola,Bengo,2020-08-23,2020-06-23,2,49,100,6151525.62566261,0,0,5,4,8,5,7,142822.51629252,3,42214.5153738199,67,1917.15769744642,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
