ISO2,ISO_3,country,region,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cases_infected,p_cases_infected_smooth,p_cases_active
HU,HUN,Hungary,Baranya,2020-05-02,2020-04-30,102,40,3,0,0,0,0,0,0,0,0,0.0022312090363966,0.00109205199768025,0,0,,,0.000982904634297549,,,0.000982904634297549
HU,HUN,Hungary,Baranya,2020-05-03,2020-05-03,159,159,1,0,0,0,0,0,0,0,0,0.00141730888475507,0.000693976279517474,0,0,,,0.00100222818166476,,,0.00100222818166476
HU,HUN,Hungary,Baranya,2020-05-04,2020-05-04,142,142,1,0,0,0,0,0,0,0,0,0.000905432595573441,0.000591270566185377,0,0,,,0.00102118696166459,,,0.00102118696166459
HU,HUN,Hungary,Baranya,2020-05-05,2020-05-05,142,142,1,0,0,0,0,0,0,0,0,0.00109105336242809,0.00064440765665149,1,0,,,0.00103994453142818,,,0.00103994453142818
HU,HUN,Hungary,Baranya,2020-05-06,2020-05-06,156,156,1,0,0,0,0,0,0,0,0,0.00128040973111396,0.000670277781742404,0,0,,,0.00105851852653522,,,0.00105851852653522
HU,HUN,Hungary,Baranya,2020-05-07,2020-05-07,139,139,1,0,0,0,0,0,0,0,0,0.000408246580934885,0.000399992624903399,0,0,,,0.00107692830624819,,,0.00107692830624819
HU,HUN,Hungary,Baranya,2020-05-08,2020-05-08,110,110,1,0,0,0,0,0,0,0,0,0.00130412102243088,0.00080776050676817,1,0,,,0.00109519311952654,,,0.00109519311952654
HU,HUN,Hungary,Baranya,2020-05-09,2020-05-09,125,125,1,0.008,0.0156168670868465,0.00320255845181118,0.000187210496063801,0.008,0.0156168670868465,0.00320255845181118,0.000187210496063801,0.000225352112676056,0.000312281162225048,1,0,,,0.00111332998642874,,,0.00111332998642874
HU,HUN,Hungary,Baranya,2020-05-10,2020-05-10,108,108,1,0,0,0,0,0,0,0,0,0.000131630906936949,0.000257974856440225,1,0,,,0.00113135137585257,,,0.00113135137585257
HU,HUN,Hungary,Baranya,2020-05-11,2020-05-11,128,128,1,0,0,0,0,0,0,0,0,0.000110035211267606,0.000215653185414611,0,0,,,0.00114926279223913,,,0.00114926279223913
HU,HUN,Hungary,Baranya,2020-05-12,2020-05-12,129,129,1,0.00775193798449612,0.0151345150788071,0.00717480289252913,0.000322369120391377,0.00775193798449612,0.0151345150788071,0.00717480289252913,0.000322369120391377,0.000110035211267606,0.000215653185414611,1,0,,,0.00116706041276087,,,0.00116706041276087
